logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.106193678802931905e+08 -1.106193738730074763e+08 nan
-1.106193738730074763e+08 nan -2.500000000000000052e-03 4.000000000000000000e+02 -5.425343334869318455e+07 -5.425343934390746802e+07 nan
-5.425343934390746802e+07 nan -5.000000000000000104e-03 4.000000000000000000e+02 -4.747834676699771732e+07 -4.747835276471200585e+07 nan
-4.747835276471200585e+07 1.718512523417132720e+07 -7.499999999999999722e-03 4.000000000000000000e+02 -3.595981409596097469e+07 -3.595982009617526084e+07 nan
-3.595982009617526084e+07 1.995803509594250470e+07 -1.000000000000000021e-02 4.000000000000000000e+02 -3.354896163179475814e+07 -3.354896763450904563e+07 nan
-3.354896763450904563e+07 2.110919842032794654e+07 -1.250000000000000069e-02 4.000000000000000000e+02 -2.771130552417095751e+07 -2.771131152938524261e+07 nan
-2.771131152938524261e+07 2.527779506058855448e+06 -1.500000000000000118e-02 4.000000000000000000e+02 -2.710289666105643287e+07 -2.710290266877071932e+07 nan
-2.710290266877071932e+07 2.367405143021620344e+06 -1.750000000000000167e-02 4.000000000000000000e+02 -2.148271413899775594e+07 -2.148272014921204373e+07 nan
-2.148272014921204373e+07 3.831418947171648964e+06 -2.000000000000000042e-02 4.000000000000000000e+02 -9.392221433228906244e+06 -9.392227445943193510e+06 nan
-9.392227445943193510e+06 6.189948601355263963e+06 -2.249999999999999917e-02 4.000000000000000000e+02 -9.180206632791221142e+06 -9.180212648005507886e+06 nan
-9.180212648005507886e+06 3.385459723881530575e+06 -2.499999999999999792e-02 4.000000000000000000e+02 -8.273552282902051695e+06 -8.273558300616338849e+06 nan
-8.273558300616338849e+06 4.710831938103322755e+05 -2.749999999999999667e-02 4.000000000000000000e+02 -6.122050471192432567e+06 -6.122056491406719200e+06 nan
-6.122056491406719200e+06 1.353886576022261288e+06 -2.999999999999999542e-02 4.000000000000000000e+02 -5.122916566740053706e+06 -5.122922589454340748e+06 nan
-5.122922589454340748e+06 1.332973028230614727e+06 -3.249999999999999417e-02 4.000000000000000000e+02 -4.744541037671919912e+06 -4.744547062886206433e+06 nan
-4.744547062886206433e+06 1.224027771582629299e+06 -3.499999999999999639e-02 4.000000000000000000e+02 -4.373220088157027029e+06 -4.373226115871313959e+06 nan
-4.373226115871313959e+06 5.017287459145467146e+05 -3.749999999999999861e-02 4.000000000000000000e+02 -4.264194323414460756e+06 -4.264200353628747165e+06 nan
-4.264200353628747165e+06 5.338964260085495189e+05 -4.000000000000000083e-02 4.000000000000000000e+02 -4.059277059301729780e+06 -4.059283092016016599e+06 nan
-4.059283092016016599e+06 1.307264703708653687e+05 -4.250000000000000305e-02 4.000000000000000000e+02 -3.869702079073235858e+06 -3.869708114287522621e+06 nan
-3.869708114287522621e+06 1.695837520433750469e+05 -4.500000000000000527e-02 4.000000000000000000e+02 -3.184788353865391109e+06 -3.184794391579677816e+06 nan
-3.184794391579677816e+06 4.253914115733410581e+05 -4.750000000000000749e-02 4.000000000000000000e+02 -2.644066668327221647e+06 -2.644072708541508298e+06 nan
-2.644072708541508298e+06 3.700662685099328519e+05 -5.000000000000000971e-02 4.000000000000000000e+02 -2.257787950488982722e+06 -2.257793993203269318e+06 nan
-2.257793993203269318e+06 4.485854276350829168e+05 -5.250000000000001193e-02 4.000000000000000000e+02 -2.157291605002193712e+06 -2.157297650216480251e+06 nan
-2.157297650216480251e+06 4.737423183439192508e+04 -5.500000000000001416e-02 4.000000000000000000e+02 -1.837578302546706283e+06 -1.837584350260993000e+06 nan
-1.837584350260993000e+06 1.797544144876982027e+05 -5.750000000000001638e-02 4.000000000000000000e+02 -1.807673603934182785e+06 -1.807679654148469446e+06 nan
-1.807679654148469446e+06 1.637607822874943377e+05 -6.000000000000001860e-02 4.000000000000000000e+02 -1.761305088139741682e+06 -1.761311140854028286e+06 nan
-1.761311140854028286e+06 1.728004591223883472e+04 -6.250000000000001388e-02 4.000000000000000000e+02 -1.400337581746499520e+06 -1.400343636960786302e+06 nan
-1.400343636960786302e+06 1.847526232759168779e+05 -6.500000000000001610e-02 4.000000000000000000e+02 -1.147545973119928502e+06 -1.147552030834215228e+06 nan
-1.147552030834215228e+06 1.929542559306975454e+05 -6.750000000000001832e-02 4.000000000000000000e+02 -9.669464856657254277e+05 -9.669525458800120978e+05 nan
-9.669525458800120978e+05 1.292436270549288020e+05 -7.000000000000002054e-02 4.000000000000000000e+02 -8.922212172021174338e+05 -8.922272799164041644e+05 nan
-8.922272799164041644e+05 8.810003536250151228e+04 -7.250000000000002276e-02 4.000000000000000000e+02 -7.334568125948368106e+05 -7.334628778091234853e+05 nan
-7.334628778091234853e+05 9.201922671359611559e+04 -7.500000000000002498e-02 4.000000000000000000e+02 -6.711449335838484112e+05 -6.711510012981351465e+05 nan
-6.711510012981351465e+05 9.753058779056149069e+04 -7.750000000000002720e-02 4.000000000000000000e+02 -5.501278837561563123e+05 -5.501339539704429917e+05 nan
