weight logl src1.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -7.397441412659116089e+06 1.735168873530980704e+00 8.803206704119230785e-01 2.300625192288686094e+01
0.000000000000000000e+00 -3.572268069862282369e+06 1.965619559975024799e+00 8.267445079109760897e-01 2.372859018811842446e+01
0.000000000000000000e+00 -1.931620463838366093e+06 8.285573536693657815e-01 9.391340300350528025e-01 2.124350360115996139e+01
0.000000000000000000e+00 -1.803065929896553978e+06 1.642083303003399664e+00 4.276408442409169730e-01 2.206433044714639635e+01
0.000000000000000000e+00 -1.127738529226934072e+06 1.021228753714463977e+00 6.259318296786835489e-01 2.065638266129419165e+01
0.000000000000000000e+00 -4.324042541051074513e+05 4.811075736921885948e-01 8.283246529637642297e-01 2.269694941667165011e+01
0.000000000000000000e+00 -1.296819652947909199e+05 3.881868150103251480e-01 5.921050009474244646e-01 2.290436280528241753e+01
0.000000000000000000e+00 -1.237142887547204446e+05 4.635615476266643498e-01 3.929504252803419639e-01 2.040962245077346182e+01
0.000000000000000000e+00 -1.073104562538229511e+05 9.243214329167468435e-01 1.958266695505588295e-01 2.198825484165029209e+01
0.000000000000000000e+00 -6.812050835722926422e+04 2.385499409123248427e-01 3.752950403691506231e-01 2.007025617698513287e+01
0.000000000000000000e+00 -6.763603581712287269e+04 -5.022551074188612574e-01 8.646166869843088243e-01 2.179360717826934035e+01
0.000000000000000000e+00 -6.634302026699084672e+04 -4.094695328549082802e-01 9.516726294775410544e-01 2.299711580238371766e+01
0.000000000000000000e+00 -5.812869250848081720e+04 1.224162282067204899e-01 3.993851723742980475e-01 1.936172872014907398e+01
0.000000000000000000e+00 -5.787277969428600773e+04 8.485323140590885771e-01 8.185869662001765690e-02 2.085692576146454513e+01
0.000000000000000000e+00 -5.523856439962729928e+04 -3.641117316907571677e-01 7.105383876839521662e-01 2.191542599084441889e+01
0.000000000000000000e+00 -3.428864548662206653e+04 -6.451824266944949926e-01 7.295988815630125579e-01 2.057388711615230648e+01
0.000000000000000000e+00 -3.053548703218519222e+04 9.516138160977334337e-01 -1.004913363616033450e-02 2.192235365171081085e+01
0.000000000000000000e+00 -2.596672102890160022e+04 -5.640526934946095139e-01 9.821530871555679276e-01 2.353765115734755398e+01
0.000000000000000000e+00 -2.159607238054446861e+04 7.754250869823362535e-01 2.529058627591962427e-01 2.353891865891613122e+01
0.000000000000000000e+00 -1.638502364177579875e+04 -6.962704101036782944e-01 5.549709133792952720e-01 1.917510808716462378e+01
0.000000000000000000e+00 -1.379188821621549869e+04 -1.082184690678110073e+00 7.639777238083005351e-01 2.068320875047953322e+01
