"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-3.662168526316432526e+00,9.426083751000022271e-02,-3.668225967908510299e+00,-3.751828635030860504e+00,-3.566212508710022711e+00,-3.462114198283863242e+00,8.968275228432995294e-02,-3.464900044890381281e+00,-3.550638363339285064e+00,-3.371817690099384812e+00,2.538199460719188227e+00,2.410086241955748110e-01,2.527129487034590838e+00,2.298927445201491615e+00,2.779353873752086201e+00,2.159278137607427794e+01,1.093107651933190871e-01,2.160341534778062211e+01,2.148898022768237581e+01,2.169972386510124807e+01
