"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","src3.lognorm_mean","src3.lognorm_stdev","src3.lognorm_median","src3.lognorm_errlo","src3.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.637912657221508361e+00,4.975857130981321125e-02,-4.639255936093805488e+00,-4.685072628224896896e+00,-4.589815021208057289e+00,-4.682509774758001342e+00,5.356763464395349755e-02,-4.680766590244889613e+00,-4.734690109600309782e+00,-4.628629311360462850e+00,-4.546394068860240445e+00,5.248825381099302134e-02,-4.546242811815032425e+00,-4.598284299422431332e+00,-4.493595825570208646e+00,7.331594259168668914e-01,1.306081471215114476e-01,7.171465772895639912e-01,6.059562776663276473e-01,8.623487958662792163e-01,2.058294486805236545e+01,6.235095912864060397e-01,2.077659726456546707e+01,1.981794301795071789e+01,2.115807756876418821e+01
