09:04:24 [ultranest] [DEBUG] ReactiveNestedSampler: dims=3+0, resume=True, log_dir=/home/orion51/Desktop/Research/spectral_fitting/FGL_spectral_fitting/Individual_sources/2CXOJ161945.8-504222/powerlaw_out_, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
09:04:24 [ultranest] [INFO] Sampling 400 live points from prior ...
09:04:25 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
09:04:25 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
09:04:25 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
09:04:25 [ultranest] [DEBUG] iteration=0, ncalls=401, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-42565278465.58, Lmax=-12.06
09:04:25 [ultranest] [DEBUG] iteration=29, ncalls=432, regioncalls=1280, ndraw=40, logz=-142028019.48, remainder_fraction=100.0000%, Lmin=-133965005.95, Lmax=-12.06
09:04:25 [ultranest] [DEBUG] iteration=40, ncalls=445, regioncalls=1800, ndraw=40, logz=-54199077.22, remainder_fraction=100.0000%, Lmin=-47106396.36, Lmax=-12.06
09:04:25 [ultranest] [DEBUG] iteration=73, ncalls=481, regioncalls=3240, ndraw=40, logz=-8664995.62, remainder_fraction=100.0000%, Lmin=-8060745.31, Lmax=-12.06
09:04:25 [ultranest] [DEBUG] iteration=80, ncalls=492, regioncalls=3680, ndraw=40, logz=-5381119.50, remainder_fraction=100.0000%, Lmin=-5200119.29, Lmax=-12.06
09:04:25 [ultranest] [DEBUG] iteration=90, ncalls=502, regioncalls=4080, ndraw=40, logz=-3260513.39, remainder_fraction=100.0000%, Lmin=-3250526.20, Lmax=-12.06
09:04:26 [ultranest] [DEBUG] iteration=117, ncalls=535, regioncalls=5400, ndraw=40, logz=-885444.86, remainder_fraction=100.0000%, Lmin=-815175.62, Lmax=-12.06
09:04:26 [ultranest] [DEBUG] iteration=120, ncalls=539, regioncalls=5560, ndraw=40, logz=-746219.41, remainder_fraction=100.0000%, Lmin=-680812.19, Lmax=-12.06
09:04:26 [ultranest] [DEBUG] iteration=151, ncalls=573, regioncalls=6920, ndraw=40, logz=-121128.75, remainder_fraction=100.0000%, Lmin=-119099.79, Lmax=-12.06
09:04:26 [ultranest] [DEBUG] iteration=160, ncalls=584, regioncalls=7360, ndraw=40, logz=-69752.04, remainder_fraction=100.0000%, Lmin=-68474.13, Lmax=-12.06
09:04:26 [ultranest] [DEBUG] iteration=180, ncalls=610, regioncalls=8400, ndraw=40, logz=-29902.77, remainder_fraction=100.0000%, Lmin=-27855.54, Lmax=-12.06
09:04:26 [ultranest] [DEBUG] iteration=200, ncalls=634, regioncalls=9360, ndraw=40, logz=-9681.36, remainder_fraction=100.0000%, Lmin=-8609.63, Lmax=-12.06
09:04:26 [ultranest] [DEBUG] iteration=226, ncalls=673, regioncalls=10920, ndraw=40, logz=-2161.91, remainder_fraction=100.0000%, Lmin=-1945.92, Lmax=-12.06
09:04:26 [ultranest] [DEBUG] iteration=240, ncalls=690, regioncalls=11600, ndraw=40, logz=-1261.53, remainder_fraction=100.0000%, Lmin=-1233.79, Lmax=-12.06
09:04:26 [ultranest] [DEBUG] iteration=267, ncalls=730, regioncalls=13200, ndraw=40, logz=-479.90, remainder_fraction=100.0000%, Lmin=-469.55, Lmax=-12.06
09:04:26 [ultranest] [DEBUG] iteration=270, ncalls=734, regioncalls=13360, ndraw=40, logz=-465.07, remainder_fraction=100.0000%, Lmin=-448.02, Lmax=-12.06
09:04:26 [ultranest] [DEBUG] iteration=280, ncalls=746, regioncalls=13840, ndraw=40, logz=-334.25, remainder_fraction=100.0000%, Lmin=-325.56, Lmax=-12.06
09:04:26 [ultranest] [DEBUG] iteration=301, ncalls=783, regioncalls=15320, ndraw=40, logz=-180.49, remainder_fraction=100.0000%, Lmin=-169.94, Lmax=-12.06
09:04:26 [ultranest] [DEBUG] iteration=320, ncalls=808, regioncalls=16320, ndraw=40, logz=-106.16, remainder_fraction=100.0000%, Lmin=-99.18, Lmax=-12.06
09:04:26 [ultranest] [DEBUG] iteration=347, ncalls=846, regioncalls=17840, ndraw=40, logz=-76.13, remainder_fraction=100.0000%, Lmin=-70.20, Lmax=-12.06
09:04:27 [ultranest] [DEBUG] iteration=360, ncalls=865, regioncalls=18600, ndraw=40, logz=-73.10, remainder_fraction=100.0000%, Lmin=-68.26, Lmax=-10.51
09:04:27 [ultranest] [DEBUG] iteration=382, ncalls=901, regioncalls=20040, ndraw=40, logz=-71.50, remainder_fraction=100.0000%, Lmin=-67.61, Lmax=-10.51
09:04:27 [ultranest] [DEBUG] iteration=400, ncalls=926, regioncalls=21040, ndraw=40, logz=-70.86, remainder_fraction=100.0000%, Lmin=-67.48, Lmax=-10.51
09:04:27 [ultranest] [DEBUG] iteration=429, ncalls=963, regioncalls=22520, ndraw=40, logz=-70.29, remainder_fraction=100.0000%, Lmin=-67.47, Lmax=-10.51
09:04:27 [ultranest] [DEBUG] iteration=440, ncalls=984, regioncalls=23360, ndraw=40, logz=-70.15, remainder_fraction=100.0000%, Lmin=-67.47, Lmax=-10.51
09:04:27 [ultranest] [DEBUG] iteration=458, ncalls=1017, regioncalls=24680, ndraw=40, logz=-69.95, remainder_fraction=100.0000%, Lmin=-67.47, Lmax=-10.51
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] iteration=464, ncalls=1027, regioncalls=25080, ndraw=40, logz=-69.90, remainder_fraction=100.0000%, Lmin=-67.47, Lmax=-10.51
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] iteration=467, ncalls=1028, regioncalls=25120, ndraw=40, logz=-69.87, remainder_fraction=100.0000%, Lmin=-67.47, Lmax=-10.51
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
09:04:27 [ultranest] [DEBUG] Plateau detected at L=-6.746978e+01, not replacing live point.
