weight logl src1.lognorm src2.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -3.117636150473257303e+08 1.957247033252384583e+00 1.888591794798731627e+00 7.629848325421912936e-01 2.007279812426256171e+01
0.000000000000000000e+00 -1.606409117323875129e+08 1.899381567641365010e+00 1.336625434078575481e+00 1.023547790378829259e+00 2.134982501020134649e+01
0.000000000000000000e+00 -1.576343790774306953e+08 -4.414309359128499644e+00 1.840020350887083822e+00 -2.288098441818444684e-01 2.082119895803511511e+01
0.000000000000000000e+00 -1.399456530248139203e+08 -2.768965329414429632e+00 1.786321756662411886e+00 -3.026773262070379111e-01 2.013894190288105435e+01
0.000000000000000000e+00 -1.374919534542822838e+08 1.624721821351529982e+00 1.582343382717112945e-01 -2.328323146185922177e-01 1.937581502048492155e+01
0.000000000000000000e+00 -1.275862029319507182e+08 3.661876450439880415e-01 1.859003650285346865e+00 5.148913097038136932e-01 1.925676255638469669e+01
0.000000000000000000e+00 -1.196650315528456122e+08 1.803576532617988448e+00 -6.183056124638041773e+00 9.533024409211776629e-01 2.068456624191216520e+01
0.000000000000000000e+00 -1.145151404874962270e+08 -5.595749927364543908e-01 1.920954651464239049e+00 6.008855447827010643e-01 2.143130879925389465e+01
0.000000000000000000e+00 -1.128510626218842715e+08 1.776697687709400952e+00 -1.882098420706872055e+00 1.063638944675856290e+00 2.040786824620185058e+01
0.000000000000000000e+00 -8.556146701347883046e+07 -8.207469007280137063e-01 1.702885179432986007e+00 4.445579481779939890e-01 1.950227635686091787e+01
0.000000000000000000e+00 -7.666943757758760452e+07 1.500871541803498133e+00 1.340580736293148334e+00 -3.590822072837074330e-02 2.168643233186105590e+01
0.000000000000000000e+00 -7.544348510575893521e+07 1.290037203622157236e+00 9.230014225682214857e-01 -3.108136727730074211e-01 1.908225760560981499e+01
0.000000000000000000e+00 -7.456790018905313313e+07 1.358079568383034896e+00 1.290645673111500358e+00 1.113257778392623187e+00 2.044424464507859796e+01
0.000000000000000000e+00 -7.292600378354182839e+07 1.604806554584214950e+00 -5.217503081190733916e+00 2.826012744513897168e-01 2.093028876599914057e+01
0.000000000000000000e+00 -6.381458030141786486e+07 -1.398548997791255744e+00 1.594454112398938861e+00 5.539673677635312821e-01 2.074537560818088622e+01
0.000000000000000000e+00 -5.649374170493739843e+07 1.467113229765597993e+00 -3.738132044558057032e+00 9.775075433007291981e-01 2.026886546205035344e+01
0.000000000000000000e+00 -5.163925062991502881e+07 -3.509678782382179563e+00 1.482921356481075037e+00 5.133786181402779647e-01 1.957932195640327677e+01
0.000000000000000000e+00 -4.748485827962210029e+07 -2.121129007342797301e+00 1.517151852200068873e+00 2.984967759651624419e-01 2.122373762043060097e+01
0.000000000000000000e+00 -4.376524118314325809e+07 -9.008899603568654157e-01 1.920025346370893615e+00 -7.095472135473961384e-01 1.965442572386207232e+01
0.000000000000000000e+00 -4.368633217206671834e+07 -2.896472470612634353e+00 1.914148312305663069e+00 7.813487800905225544e-01 2.253138940052108907e+01
0.000000000000000000e+00 -4.026909821212382615e+07 -4.056339218031469684e+00 1.815228571709488037e+00 -6.866197751813298833e-01 1.935862187656388755e+01
0.000000000000000000e+00 -3.857709353533388674e+07 -5.873672643426868234e-01 1.404270111005473609e+00 1.387603127931497315e+00 2.055198984845264221e+01
0.000000000000000000e+00 -3.714675773778094351e+07 9.292850695357088853e-01 1.661320096993671669e+00 1.294056237749876548e+00 2.239449485529512529e+01
