src1.lognorm pl1.PhoIndex src1.lognH
-4.517311115332696581e+00 2.893297039204156818e+00 2.136057110977209561e+01
-4.291381013937604294e+00 3.277092969929671362e+00 2.164457533082039831e+01
-4.392803591665449758e+00 2.843283445091353556e+00 2.148494016907282500e+01
-4.588182154374231381e+00 2.406396465111145133e+00 2.102466353792107157e+01
-4.626274170205895153e+00 2.382129940688505698e+00 2.091442243631476927e+01
-4.447473503606330425e+00 3.015816731311520726e+00 2.151266344065031078e+01
-4.384605183811286722e+00 2.937214659962464225e+00 2.144941683038861768e+01
-4.589624940268622666e+00 2.277410276841425052e+00 2.117142267036083680e+01
-4.496862350208679970e+00 2.647339025973825422e+00 2.142433843729512688e+01
-4.202080005067206692e+00 3.660425307165668940e+00 2.181981875793691472e+01
-4.407209556797092809e+00 2.792529324999141416e+00 2.137432754709337956e+01
-4.519034612583670452e+00 2.324113338385299876e+00 2.131215782370547629e+01
-4.386863956922588237e+00 2.873799874956880274e+00 2.155003821444567436e+01
-4.580007043382223308e+00 2.242646297110979958e+00 2.130281687124308121e+01
-4.259770043196444256e+00 3.233774745392393513e+00 2.166539531648594163e+01
-4.361152063453787697e+00 3.235040511389039253e+00 2.151537983735758530e+01
-4.276740392706167349e+00 3.046719827168034023e+00 2.158708862509964632e+01
-4.267152452567447796e+00 3.048855357045345826e+00 2.163434889448421927e+01
-4.390268007758280078e+00 3.000702313864143100e+00 2.156446794907286346e+01
-4.412351599398316893e+00 2.963040266415957191e+00 2.151624570786255219e+01
-4.580381529323596546e+00 2.458937591825219648e+00 2.108980995767214495e+01
-4.545930658806350166e+00 2.596692231939893958e+00 2.128123409691632162e+01
-4.378663079716501372e+00 2.813292123445549464e+00 2.160278214367685834e+01
-4.473926358094149514e+00 2.774550271597809648e+00 2.147249638747825884e+01
-4.409952377832306425e+00 2.792880162925221121e+00 2.160236333723018731e+01
-4.306440055392788402e+00 2.869842385075034308e+00 2.175744240641227378e+01
-4.392057833678721046e+00 2.940795028911786346e+00 2.155179904885450881e+01
-4.315224195919757477e+00 2.964251574787554411e+00 2.164677880990035419e+01
-4.559793278126929472e+00 2.674109576734479354e+00 2.119042386895183583e+01
-4.245209463173688746e+00 3.220678800428797395e+00 2.163908581695415023e+01
-4.392656131201381875e+00 2.906016646107373980e+00 2.153217787401335670e+01
-4.634180214585109425e+00 2.084016417849193559e+00 2.085442672949992016e+01
-4.435367026987659500e+00 2.901819139649274959e+00 2.137110300470344626e+01
-4.530100730944889520e+00 2.920312018831442202e+00 2.134370569805303219e+01
-4.627294552254109128e+00 2.239488119751543493e+00 2.098650591226126849e+01
