weight logl src1.lognorm src2.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -1.240025404301709831e+08 4.268721795667221874e-01 9.878180587935367907e-01 9.995174427141130247e-01 5.919223727718619932e-01
0.000000000000000000e+00 -1.084029725767743289e+08 1.654307464680211393e-01 9.687918233823330505e-01 9.728774340841309654e-01 3.542352642064567902e-01
0.000000000000000000e+00 -9.493887393697628379e+07 4.346442960615736206e-01 9.908378084176395761e-01 9.199808297025788839e-01 2.329599499716450417e-03
0.000000000000000000e+00 -6.045352687526841462e+07 9.566674990723565974e-01 1.687853301458707156e-01 9.597384379149587197e-01 1.725049476040750873e-01
0.000000000000000000e+00 -5.667752050262880325e+07 9.938115949323930165e-01 1.209478892167958897e-01 8.933730348111851294e-01 1.945656868003807771e-01
0.000000000000000000e+00 -4.531673929190552235e+07 9.912813632581384260e-01 6.517739422751567258e-02 8.837116093683198281e-01 2.895395604501717068e-01
0.000000000000000000e+00 -2.911446996295130253e+07 2.110082117759769504e-01 9.039395985270270995e-01 9.897790814449808350e-01 3.852810174746179595e-01
0.000000000000000000e+00 -1.937689019568140060e+07 8.890681223764611563e-01 1.230105087303376976e-01 9.943490993935395483e-01 2.370884406632800534e-03
0.000000000000000000e+00 -1.518344272230141237e+07 4.558355297990324129e-01 9.120563630130199551e-01 9.764767554151908557e-01 6.020945395742970385e-01
0.000000000000000000e+00 -9.843132985221758485e+06 2.073850003741826153e-01 9.360537336817985610e-01 8.563250873663421636e-01 2.682090391710547639e-01
0.000000000000000000e+00 -9.406898350260198116e+06 9.193572916087994207e-01 5.820464489437416900e-01 8.879522238966121028e-01 1.190103852618361602e-01
0.000000000000000000e+00 -9.161551194446088746e+06 8.595090407944019351e-01 3.670592560127894366e-01 9.885969813233073111e-01 1.489219378238718638e-01
0.000000000000000000e+00 -7.280443627364479937e+06 3.980178154009961222e-01 8.688466731683556210e-01 9.379149014165537590e-01 5.373064096576651849e-02
0.000000000000000000e+00 -6.845991162828380242e+06 6.079676732369604375e-01 8.973606790620591855e-01 8.874064092092572853e-01 9.405775042545561071e-02
0.000000000000000000e+00 -6.839514826695146970e+06 5.198771787051255089e-01 8.444867257112933512e-01 9.788406878487659890e-01 2.742039883337270556e-01
0.000000000000000000e+00 -4.680175872629472055e+06 5.468801258789252051e-01 8.287389981805719508e-01 9.986585761078351497e-01 5.040798918942744899e-01
0.000000000000000000e+00 -4.643415470826838166e+06 2.396878410434070128e-01 9.430349815319710727e-01 8.661357502328690394e-01 6.223382314079216604e-01
0.000000000000000000e+00 -3.463717022026733495e+06 1.002737684341742375e-01 9.440113701211214625e-01 9.560145146576440878e-01 7.240992371613940159e-01
0.000000000000000000e+00 -2.979040839837688487e+06 7.804982789364872664e-01 8.591602568429557163e-01 9.384880080365802790e-01 6.065543239323890612e-01
0.000000000000000000e+00 -2.202186764491348993e+06 8.295849745230741146e-01 4.727651993011011688e-01 9.450872826027720830e-01 4.811271479281900021e-01
0.000000000000000000e+00 -1.696973555423247861e+06 9.807492278990260770e-01 4.996202213181096807e-01 7.433314588344756002e-01 2.628447168833907277e-01
0.000000000000000000e+00 -1.504969522025972605e+06 7.808772956284032452e-01 3.971400484114605556e-01 9.995719118575689954e-01 4.475484310710702296e-01
0.000000000000000000e+00 -1.291302764491186244e+06 8.882673005676936517e-01 6.645412461582429486e-01 9.465844876890598947e-01 7.047916437805873402e-01
0.000000000000000000e+00 -1.277752250661923317e+06 2.945484359616843406e-01 9.549638311100360211e-01 7.743602437225975965e-01 5.318962951185344235e-01
0.000000000000000000e+00 -9.640693959501904901e+05 8.605784701573597761e-01 3.563379853577118839e-01 8.370402602699212880e-01 3.209964515606461566e-01
0.000000000000000000e+00 -8.948842595331352204e+05 7.238996579189896918e-01 7.346583599116297547e-01 9.782058033028983024e-01 2.429918685459143690e-01
0.000000000000000000e+00 -7.269559250279513653e+05 8.919272380212994733e-01 4.067622455193288245e-01 7.929403645454977667e-01 3.696604943778285524e-01
0.000000000000000000e+00 -6.794452982896812027e+05 6.569678554954094807e-02 7.552626843105516574e-01 9.573400353880492375e-01 9.801391811401127807e-02
0.000000000000000000e+00 -6.163419128076024354e+05 7.400884792648948496e-01 5.416047259571491468e-01 9.922972144108830328e-01 1.966185507457830495e-01
0.000000000000000000e+00 -5.728646603613495827e+05 1.980321903456605526e-02 7.313820758694270507e-01 9.937535366175586082e-01 3.805241326653574507e-01
0.000000000000000000e+00 -5.371818004942679545e+05 9.668029789134733321e-01 7.614331971562418033e-01 8.220674486515812118e-01 7.094917671204483689e-01
0.000000000000000000e+00 -5.301673708554714685e+05 3.290465331324101683e-01 8.434920116382523814e-01 8.556394372846789498e-01 5.848669943325978116e-01
0.000000000000000000e+00 -4.016833484214860364e+05 9.896647144975019295e-01 8.147692891035884788e-01 6.862675655325176649e-01 1.650296082414330900e-01
0.000000000000000000e+00 -3.833852098154336563e+05 9.284469116654670007e-01 4.447328576318283488e-01 7.323700328704171314e-01 1.729723581150995892e-01
0.000000000000000000e+00 -3.650015711784526356e+05 5.154968345632625626e-01 8.297201436446727252e-01 8.124189307365187185e-01 1.911746213867856481e-01
0.000000000000000000e+00 -3.560701938428389840e+05 1.388006151393254006e-01 7.108061590048851963e-01 9.893362735546067377e-01 2.081972122043815876e-01
0.000000000000000000e+00 -3.514283934100153856e+05 1.763822608026142102e-01 9.914686088197540714e-01 6.855775009320578262e-01 3.992471972016882198e-01
0.000000000000000000e+00 -2.604379943448642152e+05 2.346808461052248829e-01 8.390326115490863712e-01 7.879401882219664310e-01 2.126500463592096990e-01
0.000000000000000000e+00 -1.873182345756747236e+05 8.359700071762882212e-01 6.767044946404516814e-01 7.851264573538755398e-01 1.013676840408633817e-01
0.000000000000000000e+00 -1.551906540757033508e+05 6.951390358148802351e-01 4.120630984019855170e-01 9.743741966702671453e-01 4.451501369979845579e-01
0.000000000000000000e+00 -1.323553771524449112e+05 3.625475835269339475e-01 8.493518831496179589e-01 7.513716413761879487e-01 9.093656193663968157e-02
0.000000000000000000e+00 -1.309072048187794717e+05 8.926556730083228253e-01 9.263112035398546329e-02 7.646737370511740295e-01 5.712817089840720453e-01
0.000000000000000000e+00 -1.275261654616100277e+05 9.984383187553106387e-01 8.457407813465993573e-01 6.455804000702244361e-01 2.878835907789678572e-02
0.000000000000000000e+00 -1.234567206925315404e+05 5.703299885380778145e-01 7.822011024389237122e-01 8.131575870107382586e-01 1.176013783477733998e-01
0.000000000000000000e+00 -1.003702481147102080e+05 8.897983817076022817e-01 4.892335547403030560e-01 7.353184071058139759e-01 4.632052349444780726e-01
0.000000000000000000e+00 -8.929054604402364930e+04 9.843994255978735231e-01 4.557570116861043852e-01 7.073954460120143173e-01 5.780647546594944730e-01
0.000000000000000000e+00 -8.791944835329071793e+04 6.910347963861754872e-01 5.423704434654197382e-02 9.277223310155250369e-01 8.819488616447712648e-02
0.000000000000000000e+00 -8.215465282068187662e+04 6.892650679430014637e-01 4.071742282472173846e-01 9.268538006706796839e-01 2.790532227564912482e-01
0.000000000000000000e+00 -7.350584993917797692e+04 7.472324955450494466e-01 8.070396431720313624e-01 7.600337258807821073e-01 1.125490393517691867e-01
0.000000000000000000e+00 -4.808801680638732796e+04 6.255960484815932254e-01 6.799648099574816529e-01 9.001009161189841290e-01 5.095859664388959764e-01
0.000000000000000000e+00 -4.697902191007358488e+04 1.473995449800875601e-01 8.835369483387381928e-01 6.888943519413046612e-01 7.566961267306782091e-02
0.000000000000000000e+00 -4.489109795480314642e+04 6.638645644404927992e-01 7.035882854406630971e-01 8.644867956139330456e-01 5.296959871622120009e-01
0.000000000000000000e+00 -4.196086788819556386e+04 1.670326438982360218e-01 8.066782835957372333e-01 7.488664344573453535e-01 3.154882705092181272e-01
0.000000000000000000e+00 -3.942876301701902412e+04 8.968710106769344215e-01 7.782453911410250891e-01 7.366210036851575937e-01 5.940502947752850371e-01
0.000000000000000000e+00 -3.938252780121070100e+04 7.087948972190279973e-01 3.983573663365994610e-01 8.510411232787388203e-01 1.359024406918374339e-01
0.000000000000000000e+00 -3.817745660964812123e+04 8.664416317265913881e-01 4.222718743965911958e-01 7.020879362089615938e-01 2.793816617031763538e-02
0.000000000000000000e+00 -3.241501285679844295e+04 2.090308980256039284e-01 7.184713160715991975e-01 8.358778999900495776e-01 4.784673708930908820e-01
0.000000000000000000e+00 -2.765802366432630879e+04 2.626808250262819833e-01 7.546398915298059284e-01 7.777128093769073436e-01 1.649586719605179441e-01
