"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-5.205179885335811107e+00,1.432370798100195963e-01,-5.234676729842503207e+00,-5.330946641289282084e+00,-5.067758362935228078e+00,1.677134730541453900e+00,3.463255089464760683e-01,1.619594668605331744e+00,1.355845421948221663e+00,2.005690548526349204e+00,2.065895559894537215e+01,8.133972109530220873e-01,2.085421351124908185e+01,1.962245572695964668e+01,2.149996059605548027e+01
