15:00:13 [ultranest] [DEBUG] ReactiveNestedSampler: dims=4+0, resume=True, log_dir=/home/orion51/Desktop/Research/spectral_fitting/FGL_spectral_fitting/Individual_sources/2CXOJ174216.9-283707/powerlaw_out_, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
15:00:13 [ultranest] [INFO] Sampling 400 live points from prior ...
15:00:14 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
15:00:14 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
15:00:14 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
15:00:14 [ultranest] [DEBUG] iteration=0, ncalls=401, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-46710780723.38, Lmax=-612.30
15:00:14 [ultranest] [DEBUG] iteration=24, ncalls=425, regioncalls=1000, ndraw=40, logz=-629389976.84, remainder_fraction=100.0000%, Lmin=-530461511.09, Lmax=-612.30
15:00:14 [ultranest] [DEBUG] iteration=40, ncalls=441, regioncalls=1640, ndraw=40, logz=-270285555.39, remainder_fraction=100.0000%, Lmin=-243203280.07, Lmax=-612.30
15:00:14 [ultranest] [DEBUG] iteration=64, ncalls=469, regioncalls=2760, ndraw=40, logz=-53119388.79, remainder_fraction=100.0000%, Lmin=-50250508.24, Lmax=-612.30
15:00:14 [ultranest] [DEBUG] iteration=80, ncalls=491, regioncalls=3640, ndraw=40, logz=-27834986.08, remainder_fraction=100.0000%, Lmin=-26895306.43, Lmax=-612.30
15:00:14 [ultranest] [DEBUG] iteration=90, ncalls=506, regioncalls=4240, ndraw=40, logz=-20708273.66, remainder_fraction=100.0000%, Lmin=-19893808.02, Lmax=-612.30
15:00:14 [ultranest] [DEBUG] iteration=111, ncalls=532, regioncalls=5280, ndraw=40, logz=-9524796.91, remainder_fraction=100.0000%, Lmin=-8516194.04, Lmax=-612.30
15:00:14 [ultranest] [DEBUG] iteration=120, ncalls=544, regioncalls=5760, ndraw=40, logz=-6421803.40, remainder_fraction=100.0000%, Lmin=-6337700.76, Lmax=-612.30
15:00:14 [ultranest] [DEBUG] iteration=142, ncalls=575, regioncalls=7000, ndraw=40, logz=-2341906.88, remainder_fraction=100.0000%, Lmin=-2283831.66, Lmax=-612.30
15:00:14 [ultranest] [DEBUG] iteration=160, ncalls=600, regioncalls=8000, ndraw=40, logz=-1320216.48, remainder_fraction=100.0000%, Lmin=-1233264.69, Lmax=-612.30
15:00:14 [ultranest] [DEBUG] iteration=180, ncalls=627, regioncalls=9080, ndraw=40, logz=-610357.61, remainder_fraction=100.0000%, Lmin=-602599.54, Lmax=-612.30
15:00:15 [ultranest] [DEBUG] iteration=200, ncalls=655, regioncalls=10200, ndraw=40, logz=-409840.59, remainder_fraction=100.0000%, Lmin=-394685.26, Lmax=-612.30
15:00:15 [ultranest] [DEBUG] iteration=222, ncalls=684, regioncalls=11360, ndraw=40, logz=-223785.46, remainder_fraction=100.0000%, Lmin=-217867.25, Lmax=-505.32
15:00:15 [ultranest] [DEBUG] iteration=240, ncalls=710, regioncalls=12400, ndraw=40, logz=-123424.47, remainder_fraction=100.0000%, Lmin=-122567.80, Lmax=-505.32
15:00:15 [ultranest] [DEBUG] iteration=262, ncalls=742, regioncalls=13680, ndraw=40, logz=-66514.91, remainder_fraction=100.0000%, Lmin=-60567.49, Lmax=-505.32
15:00:15 [ultranest] [DEBUG] iteration=270, ncalls=757, regioncalls=14280, ndraw=40, logz=-48506.13, remainder_fraction=100.0000%, Lmin=-44880.84, Lmax=-505.32
15:00:15 [ultranest] [DEBUG] iteration=280, ncalls=775, regioncalls=15000, ndraw=40, logz=-36774.01, remainder_fraction=100.0000%, Lmin=-35282.93, Lmax=-505.32
15:00:15 [ultranest] [DEBUG] iteration=302, ncalls=805, regioncalls=16200, ndraw=40, logz=-16417.27, remainder_fraction=100.0000%, Lmin=-15763.53, Lmax=-505.32
15:00:15 [ultranest] [DEBUG] iteration=320, ncalls=827, regioncalls=17080, ndraw=40, logz=-10254.62, remainder_fraction=100.0000%, Lmin=-9978.40, Lmax=-505.32
15:00:15 [ultranest] [DEBUG] iteration=339, ncalls=861, regioncalls=18440, ndraw=40, logz=-6133.89, remainder_fraction=100.0000%, Lmin=-5982.43, Lmax=-505.32
15:00:15 [ultranest] [DEBUG] iteration=355, ncalls=896, regioncalls=19840, ndraw=40, logz=-4322.16, remainder_fraction=100.0000%, Lmin=-4274.86, Lmax=-505.32
15:00:15 [ultranest] [DEBUG] iteration=360, ncalls=906, regioncalls=20240, ndraw=40, logz=-3881.59, remainder_fraction=100.0000%, Lmin=-3874.74, Lmax=-505.32
15:00:15 [ultranest] [DEBUG] iteration=379, ncalls=932, regioncalls=21280, ndraw=40, logz=-2856.05, remainder_fraction=100.0000%, Lmin=-2838.16, Lmax=-505.32
15:00:16 [ultranest] [DEBUG] iteration=399, ncalls=968, regioncalls=22720, ndraw=40, logz=-2630.61, remainder_fraction=100.0000%, Lmin=-2623.77, Lmax=-505.32
15:00:16 [ultranest] [DEBUG] iteration=400, ncalls=970, regioncalls=22800, ndraw=40, logz=-2629.99, remainder_fraction=100.0000%, Lmin=-2621.38, Lmax=-505.32
15:00:16 [ultranest] [DEBUG] Plateau detected at L=-2.621125e+03, not replacing live point.
