"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.314565146983648347e+00,1.309658796181387974e-01,-4.319287414793741675e+00,-4.446521228098271550e+00,-4.186824029568637862e+00,2.636507977167236394e+00,2.464005205374538987e-01,2.627217984492657088e+00,2.395346241571583157e+00,2.885410292999922355e+00,2.224226301588956289e+01,7.081054205021423964e-02,2.224360265979807139e+01,2.217180543748506238e+01,2.231496584105082093e+01
