"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.405722516855495208e+00,1.043162230521022943e-01,-4.408989064318841855e+00,-4.506335855164486759e+00,-4.296734928914348828e+00,-4.531067634536178446e+00,9.221961586127334909e-02,-4.534514828052357061e+00,-4.622492443950715568e+00,-4.430774281860474950e+00,1.854800195780882621e+00,1.714862241261193021e-01,1.848694218617717766e+00,1.680156035578793450e+00,2.034635626528000785e+00,2.203867555813491563e+01,7.313242867098532218e-02,2.204256993702902534e+01,2.196518354648047477e+01,2.211037045943575308e+01
