src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
-5.248906105104142128e+00 -5.331550018781812561e+00 7.628751131410882458e-01 2.170550481376720597e+01
-5.240882245163168918e+00 -5.176749592682496015e+00 1.043544749423595874e+00 2.206755208165600379e+01
-5.334794315629231676e+00 -5.298271963481878011e+00 7.577626381401660893e-01 2.176103698351782612e+01
-5.555187780317409896e+00 -5.325617787345174214e+00 8.034144459709895436e-01 2.176864135821976376e+01
-5.473641069586362207e+00 -5.431285458699923296e+00 5.705662278815859523e-01 2.162469490729055721e+01
-5.190497374938937369e+00 -5.247753959493472564e+00 9.328231984109542907e-01 2.183061288012028101e+01
-5.474930447562263325e+00 -5.457144806326295949e+00 5.334569509487616656e-01 2.142327552710583305e+01
-5.348530867898714902e+00 -5.374843666262218100e+00 7.799728980983235971e-01 2.156160680060878576e+01
-5.182930508998795816e+00 -5.293244046160375582e+00 9.721556717893893307e-01 2.178509992258278416e+01
-5.064030599554305567e+00 -5.102968419851601212e+00 1.125494933127254349e+00 2.208147689119170565e+01
-5.508704964961664174e+00 -5.357810091291307586e+00 7.322619752107906166e-01 2.167069696376851695e+01
-5.140565672180040124e+00 -5.256119633252306578e+00 9.317875402248070316e-01 2.183914343098898669e+01
-5.016991759214317170e+00 -5.120212130870513079e+00 1.228393416399559790e+00 2.200328048175687101e+01
-5.449201214909203728e+00 -5.426759845920084757e+00 6.471902433911149721e-01 2.151940414345313712e+01
-5.242796308156522755e+00 -5.194269161504768917e+00 9.703291036030892158e-01 2.190709941926068538e+01
-5.090601250335240024e+00 -5.205094040279902856e+00 1.064033901590916820e+00 2.193668886427376918e+01
-5.375872814772597152e+00 -5.408901615630316684e+00 5.763865346111129995e-01 2.175284940770421116e+01
-5.294913558237238860e+00 -5.308506704248518560e+00 8.140986758897237330e-01 2.180320963983198013e+01
-5.477382231504622112e+00 -5.319277025519689062e+00 7.595302807288004665e-01 2.182503470626593511e+01
-4.984743659382573355e+00 -5.038183300065489867e+00 1.270961575781963226e+00 2.207654433452021436e+01
-5.266824420369331961e+00 -5.403329265371283441e+00 6.311290326765246483e-01 2.162491262328371988e+01
-5.238674461327621046e+00 -5.164308762952657617e+00 1.098809748683085452e+00 2.190483228706265351e+01
-5.500922877925805921e+00 -5.462305798752371544e+00 6.092443017012252326e-01 2.141572449869045869e+01
-5.374627474918518999e+00 -5.256726769579318059e+00 9.506522489903881379e-01 2.163802177385644399e+01
-5.113709028380190702e+00 -5.111992612754200138e+00 1.218599054681288152e+00 2.192686051690850846e+01
-5.636771967724945931e+00 -5.525474196239431812e+00 4.032242342218195219e-01 2.123063531731657605e+01
-5.210882921717468363e+00 -5.327187057784767532e+00 8.979324812319249283e-01 2.160271972293639564e+01
-5.525298895273895283e+00 -5.451209056088298865e+00 5.619983226856515302e-01 2.138638453900725267e+01
-5.385212045965866778e+00 -5.421424972874929971e+00 7.464691462163166591e-01 2.150144601492856467e+01
-5.556782956434503262e+00 -5.522928566277670370e+00 5.465244283346115672e-01 2.125287895217135414e+01
-5.321268135691628487e+00 -5.344353353127131001e+00 7.673175173151878248e-01 2.152776299403077331e+01
-5.242191304292369125e+00 -5.253230610289157276e+00 8.881147431759850441e-01 2.181424709532638317e+01
-5.228158743971052402e+00 -5.243394482469692974e+00 9.197827079982978660e-01 2.193085363497683460e+01
-5.457982544712778328e+00 -5.440130232330107951e+00 5.914858741127431152e-01 2.154755952657106377e+01
-5.482154559758206425e+00 -5.502797138706081448e+00 4.535943128895603138e-01 2.134252625745990528e+01
-5.095660923820215515e+00 -5.157646639151344026e+00 9.289257644441386574e-01 2.208191917056494802e+01
-5.504558423661661593e+00 -5.413237380301535673e+00 6.409059093427886822e-01 2.166013710046236795e+01
-5.284850968687392125e+00 -5.263483526880087915e+00 9.273713508950591766e-01 2.176712531871423550e+01
-5.127410968046365980e+00 -5.205761713344298158e+00 1.047044255989583839e+00 2.195326405303143247e+01
-5.363541767478495537e+00 -5.416163321293703703e+00 7.181673385294837786e-01 2.159767496993060476e+01
-5.210383670479222573e+00 -5.222107653445579700e+00 9.919628808301697021e-01 2.189167352115019938e+01
-5.314283477324080351e+00 -5.359136813119027565e+00 7.662701152433393226e-01 2.182230747175434971e+01
-5.321268135691628487e+00 -5.344353353127131001e+00 7.673175173151878248e-01 2.152776299403077331e+01
-5.365268888304595585e+00 -5.342929749913353454e+00 7.393810679441195077e-01 2.167380236134650673e+01
-5.425557514929725045e+00 -5.388527238991079216e+00 6.755262030784554561e-01 2.162974507356857146e+01
-5.373586639565280265e+00 -5.298080078521524072e+00 8.990724508401015669e-01 2.180776078848402832e+01
-5.324672455592608600e+00 -5.308738051731203278e+00 8.259448164527776193e-01 2.185020959979338784e+01
-5.063398342270242658e+00 -5.194365350493435507e+00 1.042799708223092203e+00 2.192918762313247782e+01
-5.481925461509630892e+00 -5.477559465945367023e+00 5.518654977194574762e-01 2.157189799965491872e+01
-5.333833660415875144e+00 -5.407761042435367926e+00 6.924011270357559589e-01 2.178482001506138133e+01
-5.385212045965866778e+00 -5.421424972874929971e+00 7.464691462163166591e-01 2.150144601492856467e+01
-5.549051837104698848e+00 -5.573875753239279085e+00 3.759839017840689301e-01 2.116929231908581599e+01
-5.367670089512959208e+00 -5.359762540246569174e+00 7.679224162941382659e-01 2.178254138542182616e+01
-5.383827683880443971e+00 -5.503185334521443650e+00 4.928103100068033093e-01 2.113558237521030847e+01
-5.294692629523080285e+00 -5.302178198966188916e+00 7.270090726407292259e-01 2.184098802359788039e+01
-5.495429364973610120e+00 -5.453795863586173631e+00 5.702609361740140770e-01 2.169822293041921313e+01
-5.341477189962621885e+00 -5.410349144886315464e+00 6.888684658449775178e-01 2.167116001267548242e+01
-5.263747857419885712e+00 -5.220448559178032077e+00 9.350341406894591145e-01 2.189271214063985838e+01
-5.240710610333586317e+00 -5.285266042085138061e+00 7.791940476919072545e-01 2.183772302606406157e+01
-5.257246036505132558e+00 -5.290055883769042566e+00 8.183957004919402145e-01 2.177452295883709965e+01
-5.228527396626649448e+00 -5.170793708030547720e+00 9.468434893720045764e-01 2.188681026137376762e+01
-5.063398342270242658e+00 -5.194365350493435507e+00 1.042799708223092203e+00 2.192918762313247782e+01
-5.443288833419126505e+00 -5.372184372559740240e+00 6.969566624748533279e-01 2.143553918024372251e+01
-5.321008275927471942e+00 -5.494386530077278508e+00 4.786614968845279705e-01 2.181830701771293235e+01
-5.266824420369331961e+00 -5.403329265371283441e+00 6.311290326765246483e-01 2.162491262328371988e+01
-5.398612826038753809e+00 -5.376881378963618729e+00 7.853890283428164309e-01 2.160579567205248708e+01
-5.380224470890625277e+00 -5.296878402531699059e+00 8.569290739017705327e-01 2.178604975785886921e+01
-5.368873300814002825e+00 -5.313522219082235765e+00 7.619666361281520750e-01 2.160779271097811716e+01
-5.275323481199126086e+00 -5.351663819330850558e+00 7.244417782138836692e-01 2.172781643538495189e+01
-5.365823725390280075e+00 -5.344599678616360094e+00 8.122212584816543846e-01 2.163704911363150885e+01
-5.128023525020515727e+00 -5.143066764676007097e+00 1.064960807353280359e+00 2.199796074604250862e+01
-5.067711277921763013e+00 -5.024765856573546685e+00 1.366643727391711138e+00 2.201427243337849404e+01
-4.887338000983638686e+00 -4.906411958295556097e+00 1.541552943231652151e+00 2.215001605733537460e+01
-5.559054617233167406e+00 -5.514185116188491165e+00 5.764307986013434970e-01 2.152745391877118664e+01
-5.355231712655599274e+00 -5.388438567852885441e+00 6.857718079110330933e-01 2.172486709181111664e+01
-5.128737714736921305e+00 -5.254605296471154929e+00 9.158999356005850245e-01 2.191340433462639226e+01
-5.353152326069659850e+00 -5.363180462174634400e+00 7.430285495980903931e-01 2.180030113272234971e+01
-5.232955924220249244e+00 -5.275209344030919567e+00 1.008572622418775211e+00 2.172894095487852439e+01
-5.488518275718264228e+00 -5.478462119322817792e+00 4.909715097276703411e-01 2.150711056362330709e+01
-5.328124221794350746e+00 -5.393986521854818861e+00 7.398220866844757992e-01 2.166933240926029214e+01
-5.490394038459028181e+00 -5.445611392735361989e+00 6.091675615843867853e-01 2.158015803396876464e+01
-5.281440060789673652e+00 -5.286008576909313028e+00 8.799828767052222389e-01 2.180656405279152210e+01
-5.388293015968658395e+00 -5.376383550186078608e+00 7.135593153020778345e-01 2.156732771510802138e+01
-5.320382400503570253e+00 -5.310399458365636427e+00 9.123971183562376019e-01 2.183827329019467101e+01
-5.326453508563407269e+00 -5.443101380537191503e+00 5.264633062676402631e-01 2.173462062861636213e+01
-5.410517707341783833e+00 -5.410658372754400425e+00 7.501687284230529329e-01 2.173608421768718202e+01
-5.342160289133596862e+00 -5.273056559387343079e+00 8.753976194489201390e-01 2.163082570635257085e+01
-5.382121702440218591e+00 -5.426290164762946233e+00 5.608779372028034338e-01 2.174849950538632015e+01
-5.056223281217736343e+00 -4.995205811073500257e+00 1.347216193891924263e+00 2.208016188048559059e+01
-5.290663374409330544e+00 -5.320406725999711206e+00 8.272610773547626195e-01 2.168169984135713335e+01
-5.374568430796916374e+00 -5.398548008184690161e+00 5.990258026612900188e-01 2.170237561737913268e+01
