weight logl src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -1.364976275025786438e+11 1.985527944287278856e+00 -2.991480620791780787e+00 -2.841015279922546988e+00 2.026884508888473491e+01
0.000000000000000000e+00 -5.989235715213736725e+10 -3.755381364284241741e+00 1.811192680321997983e+00 -2.389920065734380650e+00 1.986559379384061685e+01
0.000000000000000000e+00 -2.849651278766947174e+10 1.371721909668465855e+00 -3.197644179151298616e+00 -2.747764105752112052e+00 2.078895882761738534e+01
0.000000000000000000e+00 -2.655535763623041534e+10 1.789829331570768289e+00 -7.349929829895796018e-01 -2.093958012040662453e+00 1.950841248593004096e+01
0.000000000000000000e+00 -1.730502713110066605e+10 1.910949858357035680e+00 -2.705095993539866406e+00 -1.633652304695412338e+00 1.985287897774766108e+01
0.000000000000000000e+00 -1.669297763961669922e+10 -2.958622082963986877e+00 1.938536408538697131e+00 -1.399619342673501743e+00 2.028816991428363181e+01
0.000000000000000000e+00 -1.326577817290964508e+10 7.550266676246675246e-01 6.592492749051714895e-01 -2.691091997750691522e+00 2.021162916147973121e+01
0.000000000000000000e+00 -1.214633377742243767e+10 -1.622938212868809238e+00 1.633236059389016503e+00 -1.660375161032708435e+00 2.139315325639120147e+01
0.000000000000000000e+00 -1.088927119975127792e+10 7.824358208212149890e-01 -4.139047090095099080e+00 -2.988501679782744169e+00 1.953875364452654040e+01
0.000000000000000000e+00 -7.369412040646696091e+09 1.568682237588069128e+00 -1.382144284200653495e+00 -1.631359569039469548e+00 2.201792757610915530e+01
0.000000000000000000e+00 -4.764605967923468590e+09 -1.096206372542544827e+00 1.292071760513014311e+00 -1.551118810581229024e+00 1.985723813578651686e+01
0.000000000000000000e+00 -4.577627613888116837e+09 5.273086470582768470e-01 -5.955172371638611573e+00 -2.817764365793478554e+00 1.986972516024543367e+01
0.000000000000000000e+00 -4.493903321611214638e+09 1.846708050546663316e+00 1.499610553973379723e+00 -4.537546705795820756e-01 1.961574846645874715e+01
0.000000000000000000e+00 -3.401760412159314632e+09 1.672679853623058932e+00 -7.828659468000169319e+00 -8.857699089952295601e-01 2.062239981497486951e+01
0.000000000000000000e+00 -1.930376404815035343e+09 1.871036537178452974e+00 -5.262033138611267091e+00 9.887742946939303224e+00 1.943631948156336264e+01
0.000000000000000000e+00 -1.682304145291643858e+09 -2.736023755206097974e+00 1.735717764208166258e+00 8.035862181111918190e+00 2.001936185112352717e+01
0.000000000000000000e+00 -1.534188312978563309e+09 8.748606304449069171e-03 -6.545963692014321822e+00 -2.879562838060278018e+00 1.953698245137077905e+01
0.000000000000000000e+00 -1.079446622713505507e+09 -2.079582757973810203e-01 -7.867740075440483594e-01 -2.778724747502502090e+00 2.020612211669087088e+01
0.000000000000000000e+00 -1.079267128582255363e+09 7.158812331287656150e-01 -4.969196193496770775e+00 -1.640324781862763093e+00 2.170554772924878861e+01
0.000000000000000000e+00 -1.066110983446280122e+09 4.721245051347846555e-01 -6.610333753989599437e+00 -1.984703414353551132e+00 2.115212611577508284e+01
0.000000000000000000e+00 -9.490685675175659657e+08 -6.311767696349898316e+00 1.643623258262962850e+00 7.430947920236617321e+00 1.974099051721185916e+01
0.000000000000000000e+00 -8.299693620243115425e+08 5.762395885665672068e-01 -4.366740075772364449e+00 -1.657422053603556211e+00 1.939793554940120401e+01
0.000000000000000000e+00 -6.957939981745640039e+08 1.625894244170718039e+00 -5.506168565680976457e+00 3.355593836028241128e-01 1.934024294232956009e+01
0.000000000000000000e+00 -6.081919171983048916e+08 1.310970157857019203e+00 -6.709928213693377330e+00 -2.120140727822867888e-01 2.109041805735754238e+01
0.000000000000000000e+00 -5.911765601675965786e+08 2.634249581757721614e-01 1.909007273093081380e+00 1.698392819854845470e+00 2.025141808354194595e+01
0.000000000000000000e+00 -5.668076482037973404e+08 -5.198312369021818924e+00 1.524801716642667060e+00 1.489593403994060594e-02 2.268288719230233852e+01
0.000000000000000000e+00 -5.208720170696166754e+08 1.496536951326067566e+00 1.317820476003234376e+00 9.272491160458322668e-01 2.089695121145646795e+01
0.000000000000000000e+00 -5.143396588215078115e+08 -4.548689472745563123e+00 9.479101606062307894e-01 -5.535919784824274714e-01 1.901241570153693417e+01
0.000000000000000000e+00 -4.937103284004093409e+08 1.939162882067988036e+00 -3.644812836761305519e+00 7.455472679850121409e+00 2.039581664324045462e+01
0.000000000000000000e+00 -4.902985394967457652e+08 1.905980482111511165e+00 -4.080467803292250117e+00 8.476954733593951019e+00 2.100299542727357149e+01
0.000000000000000000e+00 -4.382791481962497234e+08 9.982397085354399735e-02 1.753371972555221703e+00 5.442575222065382690e+00 1.959426607415692345e+01
0.000000000000000000e+00 -4.253159743019622564e+08 1.656143788297473662e+00 1.802876940287804430e+00 8.648756083677691109e-01 2.286959662644651559e+01
0.000000000000000000e+00 -3.838608338751561642e+08 -2.412302751096415676e-01 -7.985356726800382887e+00 -2.459648869395023141e+00 2.257234780897126569e+01
0.000000000000000000e+00 -3.144641246000069976e+08 1.575923600643008626e+00 -3.157202935594344950e+00 1.074072135122777993e+00 1.981040629314525248e+01
0.000000000000000000e+00 -2.836132777878147364e+08 -7.925834799284252163e+00 -4.972369907497409258e-02 -1.726640961399329655e+00 2.018260695763563106e+01
0.000000000000000000e+00 -2.779311985108142495e+08 1.221454986268661003e+00 -1.723755418059447209e-02 3.696608538237540209e-01 2.078802375883903508e+01
0.000000000000000000e+00 -2.665536849207150936e+08 1.886465978277863442e+00 -1.878165410300653093e+00 5.729353779608906905e+00 1.916155300763831804e+01
0.000000000000000000e+00 -2.378692610624392331e+08 -7.584549551653500643e+00 -6.801761563332879845e-01 -2.515310861969940692e+00 1.938758056061975665e+01
0.000000000000000000e+00 -2.358995554055909812e+08 -1.156083476714927727e+00 6.793786116265216890e-01 9.175612220643412087e+00 2.069860851082063391e+01
0.000000000000000000e+00 -2.313598558286846876e+08 7.673218338403646754e-01 -6.248128872483033724e+00 -1.267692367193375524e+00 2.357520978239213605e+01
0.000000000000000000e+00 -2.231309713361613750e+08 1.776190240367906625e+00 -7.722722668286617242e+00 2.492431801304864081e+00 2.004856133363453097e+01
0.000000000000000000e+00 -2.201093031395379305e+08 -2.456024149037619786e+00 5.873344466060679281e-01 -8.050342009417565947e-01 2.275568996360595975e+01
0.000000000000000000e+00 -2.199808414814066887e+08 1.873408636101698832e+00 -1.877113972296713840e+00 3.405493654527191438e+00 2.020908659121327844e+01
0.000000000000000000e+00 -2.135905598235448301e+08 1.443744336519747762e+00 -2.911437862485059647e+00 8.962295208978048322e-01 2.177579261819122891e+01
0.000000000000000000e+00 -2.129883190313733518e+08 -7.423611612650470093e+00 9.980766837236991762e-01 -1.555736592476358648e+00 2.410715399556067240e+01
0.000000000000000000e+00 -1.989847736903511286e+08 -1.250506544987783464e+00 1.039490910163097581e+00 7.105989271825896125e+00 1.918807630144821985e+01
0.000000000000000000e+00 -1.918430915732438266e+08 1.659139612330724489e+00 1.069058641432981460e+00 3.876307916503640705e+00 1.924454124012204304e+01
0.000000000000000000e+00 -1.836474401290788651e+08 -6.597547967131547786e+00 1.956906596654997443e+00 4.519025283884136712e+00 2.159098805465369963e+01
0.000000000000000000e+00 -1.660601352352627218e+08 -8.731967321248905733e-01 7.500213390870555941e-01 7.869073786850231400e+00 1.949088891029383319e+01
0.000000000000000000e+00 -1.612232751624121666e+08 -3.961931380672005787e-01 3.973538017907891629e-01 -5.433023399492906691e-01 1.968438491818100999e+01
0.000000000000000000e+00 -1.512719291646231711e+08 1.630778548261517358e+00 -7.530966739596865800e+00 2.685163494704643661e+00 1.952989219051956837e+01
0.000000000000000000e+00 -1.444682369601601362e+08 -9.405295292266089291e-01 1.642200671241894838e+00 4.817999605345102410e+00 2.126458949128410580e+01
0.000000000000000000e+00 -1.388631519419638515e+08 1.692516920365948252e+00 -7.262297837327546191e+00 4.771678267254384487e+00 2.020608532687801073e+01
0.000000000000000000e+00 -1.338396336509783119e+08 8.773470449300901919e-02 -7.370453915958142588e+00 -1.181398985056980599e+00 2.056720766994122584e+01
0.000000000000000000e+00 -1.197148390848923326e+08 5.312354559689786981e-01 1.927412464957397376e+00 9.606417386307466444e+00 2.187326655534267417e+01
0.000000000000000000e+00 -1.165548581178544313e+08 -1.042829103598982066e+00 -3.167201112461231816e+00 -2.799615678743787583e+00 2.201323490593129151e+01
0.000000000000000000e+00 -1.096352428778808415e+08 9.159302444670522902e-01 -4.161622541064026848e+00 4.752200698701765091e-01 2.132729170466925694e+01
0.000000000000000000e+00 -1.068167603627617359e+08 -9.514018624132907220e-01 1.195299242265718931e+00 5.258407111803883538e+00 2.015789020427155620e+01
0.000000000000000000e+00 -9.789483018527862430e+07 5.131681883329157756e-01 -3.618402124116506968e+00 -2.022907012879118227e-01 2.019832689443757801e+01
0.000000000000000000e+00 -9.734534594501119852e+07 -1.761177825029829336e+00 4.936500914504904358e-01 -5.517682899779918770e-02 2.019671017206028552e+01
0.000000000000000000e+00 -9.694499173615162075e+07 -2.145365833477335116e-01 2.741383149418332721e-01 -3.189243138592754434e-01 2.140716588414138855e+01
0.000000000000000000e+00 -9.544718254573166370e+07 1.089727018086177779e+00 -5.916609310402044741e+00 -1.634677611794551844e+00 2.426021932033849282e+01
0.000000000000000000e+00 -9.291304081844480336e+07 -6.768651147476931307e+00 1.323952175329180747e+00 3.312298865973598794e+00 2.074113316483895986e+01
0.000000000000000000e+00 -8.910702440694878995e+07 -4.667944247031090121e+00 4.494435214943894863e-01 -3.395540471771103519e-01 2.249896961894097913e+01
0.000000000000000000e+00 -8.882319556493100524e+07 -5.022031683700403093e+00 -1.317464889155465890e+00 -2.815881126609772522e+00 2.184836332755301669e+01
0.000000000000000000e+00 -8.587610255741533637e+07 1.100765367313991661e+00 -5.146917307787000517e+00 7.848965913083194579e+00 2.039964607338616176e+01
0.000000000000000000e+00 -7.916125290685741603e+07 -2.178920953166357144e+00 9.401544934409038490e-01 1.083683944138525312e+00 2.139310870132283071e+01
0.000000000000000000e+00 -7.886212785780733824e+07 -4.283854115643642047e+00 4.804680794021507495e-01 -3.664203130245993201e-01 2.289789709119963135e+01
0.000000000000000000e+00 -7.370327202053020895e+07 -1.199005113600285277e+00 -2.219845859013487299e-01 9.858113412981406753e+00 2.002796101596208089e+01
0.000000000000000000e+00 -7.318828485501322150e+07 1.156649347562558106e+00 1.036755967453849792e+00 2.495920323452450518e+00 2.159290371935579600e+01
0.000000000000000000e+00 -6.975856059047678113e+07 1.002728058815721468e+00 -2.787468084823332859e+00 6.049767330567128454e-01 2.251105688605321120e+01
