weight logl src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -1.364976275025786438e+11 9.985527944287279078e-01 5.008519379208219435e-01 1.222959385211175309e-02 1.812635841263905423e-01
0.000000000000000000e+00 -5.989235715213736725e+10 4.244618635715757815e-01 9.811192680321997317e-01 4.692922571273994148e-02 1.236562562629454076e-01
0.000000000000000000e+00 -2.849651278766947174e+10 9.371721909668466743e-01 4.802355820848701606e-01 1.940276109599137211e-02 2.555655468024835564e-01
0.000000000000000000e+00 -2.655535763623041534e+10 9.789829331570768511e-01 7.265007017010420842e-01 6.969553753533364038e-02 7.263035513286286715e-02
0.000000000000000000e+00 -1.730502713110066605e+10 9.910949858357035458e-01 5.294904006460133816e-01 1.051036688695836663e-01 1.218398539639518052e-01
0.000000000000000000e+00 -1.669297763961669922e+10 5.041377917036012901e-01 9.938536408538697353e-01 1.231062044097306352e-01 1.840242734690901161e-01
0.000000000000000000e+00 -1.326577817290964508e+10 8.755026667624667969e-01 8.659249274905170823e-01 2.376215401917758374e-02 1.730898802113903789e-01
0.000000000000000000e+00 -1.214633377742243767e+10 6.377061787131190762e-01 9.633236059389016503e-01 1.030480645359455050e-01 3.418790366273146697e-01
0.000000000000000000e+00 -1.088927119975127792e+10 8.782435820821214989e-01 3.860952909904901142e-01 8.844861705581408273e-04 7.696480636093416816e-02
0.000000000000000000e+00 -7.369412040646696091e+09 9.568682237588068684e-01 6.617855715799346727e-01 1.052800331508100262e-01 4.311325108727365185e-01
0.000000000000000000e+00 -4.764605967923468590e+09 6.903793627457455173e-01 9.292071760513014311e-01 1.114523991860593144e-01 1.224625908266451235e-01
0.000000000000000000e+00 -4.577627613888116837e+09 8.527308647058275959e-01 2.044827628361388649e-01 1.401812570819394033e-02 1.242464514636333339e-01
0.000000000000000000e+00 -4.493903321611214638e+09 9.846708050546664204e-01 9.499610553973378835e-01 1.958650253400321395e-01 8.796406663696398898e-02
0.000000000000000000e+00 -3.401760412159314632e+09 9.672679853623058488e-01 1.713405319998306808e-02 1.626330839234438885e-01 2.317714021392671686e-01
0.000000000000000000e+00 -1.930376404815035343e+09 9.871036537178452530e-01 2.737966861388733131e-01 9.913648420722540600e-01 6.233135450905191721e-02
0.000000000000000000e+00 -1.682304145291643858e+09 5.263976244793902026e-01 9.735717764208166036e-01 8.489124754701475872e-01 1.456231215890751995e-01
0.000000000000000000e+00 -1.534188312978563309e+09 8.008748606304448847e-01 1.454036307985677734e-01 9.264397072286323365e-03 7.671177876725399081e-02
0.000000000000000000e+00 -1.079446622713505507e+09 7.792041724202618536e-01 7.213225992455951641e-01 1.702117326903829220e-02 1.723031595272674910e-01
0.000000000000000000e+00 -1.079267128582255363e+09 8.715881233128764949e-01 3.030803806503229447e-01 1.045904013951720612e-01 3.865068184641125004e-01
0.000000000000000000e+00 -1.066110983446280122e+09 8.472124505134784878e-01 1.389666246010400341e-01 7.809973735741915224e-02 3.074465879678691671e-01
0.000000000000000000e+00 -9.490685675175659657e+08 1.688232303650101240e-01 9.643623258262963294e-01 8.023806092489705888e-01 1.058557881731228001e-01
0.000000000000000000e+00 -8.299693620243115425e+08 8.576239588566566541e-01 3.633259924227635329e-01 1.032752266458802914e-01 5.684793562874368433e-02
0.000000000000000000e+00 -6.957939981745640039e+08 9.625894244170717373e-01 2.493831434319023765e-01 2.565814910463710685e-01 4.860613461850848971e-02
0.000000000000000000e+00 -6.081919171983048916e+08 9.310970157857019203e-01 1.290071786306622448e-01 2.144604559398241017e-01 2.986311510510775147e-01
0.000000000000000000e+00 -5.911765601675965786e+08 8.263424958175771273e-01 9.909007273093081158e-01 3.614148322965266003e-01 1.787740119345635481e-01
0.000000000000000000e+00 -5.668076482037973404e+08 2.801687630978181298e-01 9.524801716642667948e-01 2.319150718492262175e-01 5.261267417574767569e-01
0.000000000000000000e+00 -5.208720170696166754e+08 9.496536951326067788e-01 9.317820476003234598e-01 3.020960858496793966e-01 2.709930302080667541e-01
0.000000000000000000e+00 -5.143396588215078115e+08 3.451310527254436433e-01 8.947910160606231678e-01 1.881852324244286390e-01 1.773671648133245959e-03
0.000000000000000000e+00 -4.937103284004093409e+08 9.939162882067987814e-01 4.355187163238694037e-01 8.042671292192401511e-01 1.994023776057793906e-01
0.000000000000000000e+00 -4.902985394967457652e+08 9.905980482111510499e-01 3.919532196707750105e-01 8.828426718149192665e-01 2.861422038962244674e-01
0.000000000000000000e+00 -4.382791481962497234e+08 8.099823970853544663e-01 9.753371972555221481e-01 6.494288632357986257e-01 8.489515345098908039e-02
0.000000000000000000e+00 -4.253159743019622564e+08 9.656143788297473218e-01 9.802876940287804652e-01 2.972981237205976068e-01 5.527995180637881312e-01
0.000000000000000000e+00 -3.838608338751561642e+08 7.758769724890358654e-01 1.464327319961711282e-03 4.156547158499823702e-02 5.103354012816091467e-01
0.000000000000000000e+00 -3.144641246000069976e+08 9.575923600643008182e-01 4.842797064405655050e-01 3.133901642402137089e-01 1.157723275921791473e-01
0.000000000000000000e+00 -2.836132777878147364e+08 7.416520071574783657e-03 7.950276300925025463e-01 9.795069527697464196e-02 1.689438510908045643e-01
0.000000000000000000e+00 -2.779311985108142495e+08 9.221454986268660114e-01 7.982762445819405750e-01 2.592046810633656939e-01 2.554319655484337259e-01
0.000000000000000000e+00 -2.665536849207150936e+08 9.886465978277862998e-01 6.121834589699346463e-01 6.714887522776082918e-01 2.307900109118832255e-02
0.000000000000000000e+00 -2.378692610624392331e+08 4.154504483464993569e-02 7.319823843666711793e-01 3.728377984846609206e-02 5.536865151710801403e-02
0.000000000000000000e+00 -2.358995554055909812e+08 6.843916523285071829e-01 8.679378611626521467e-01 9.365855554341085965e-01 2.426583586886619237e-01
0.000000000000000000e+00 -2.313598558286846876e+08 8.767321833840364675e-01 1.751871127516966276e-01 1.332544332928172759e-01 6.536013974845908958e-01
0.000000000000000000e+00 -2.231309713361613750e+08 9.776190240367906847e-01 2.772773317133825355e-02 4.224947539465280233e-01 1.497944762335046143e-01
0.000000000000000000e+00 -2.201093031395379305e+08 5.543975850962380436e-01 8.587334446606068594e-01 1.688435230044802449e-01 5.365271376579944240e-01
0.000000000000000000e+00 -2.199808414814066887e+08 9.873408636101698166e-01 6.122886027703285938e-01 4.927302811174762986e-01 1.727266558876109359e-01
0.000000000000000000e+00 -2.135905598235448301e+08 9.443744336519747096e-01 5.088562137514940353e-01 2.997099631459849700e-01 3.965418025987469397e-01
0.000000000000000000e+00 -2.129883190313733518e+08 5.763883873495301291e-02 8.998076683723699176e-01 1.110971851941262578e-01 7.295934279372391362e-01
0.000000000000000000e+00 -1.989847736903511286e+08 6.749493455012216536e-01 9.039490910163098247e-01 7.773837901404535566e-01 2.686804306403123288e-02
0.000000000000000000e+00 -1.918430915732438266e+08 9.659139612330724933e-01 9.069058641432981016e-01 5.289467628079723704e-01 3.493446287457768751e-02
0.000000000000000000e+00 -1.836474401290788651e+08 1.402452032868451992e-01 9.956906596654997443e-01 5.783865602987797727e-01 3.701411506648143446e-01
0.000000000000000000e+00 -1.660601352352627218e+08 7.126803267875109205e-01 8.750021339087055150e-01 8.360825989884793641e-01 7.012698718483334481e-02
0.000000000000000000e+00 -1.612232751624121666e+08 7.603806861932799199e-01 8.397353801790790051e-01 1.889767430808237947e-01 9.776927402585877669e-02
0.000000000000000000e+00 -1.512719291646231711e+08 9.630778548261518246e-01 4.690332604031344221e-02 4.373202688234341107e-01 7.569888435993832321e-02
0.000000000000000000e+00 -1.444682369601601362e+08 7.059470470773391293e-01 9.642200671241895060e-01 6.013845850265463477e-01 3.235127844691582100e-01
0.000000000000000000e+00 -1.388631519419638515e+08 9.692516920365947808e-01 7.377021626724533654e-02 5.978214051734141998e-01 1.722979038397159934e-01
0.000000000000000000e+00 -1.338396336509783119e+08 8.087734704493008131e-01 6.295460840418576343e-02 1.398923857648476377e-01 2.238868099916034859e-01
0.000000000000000000e+00 -1.197148390848923326e+08 8.531235455968978476e-01 9.927412464957396931e-01 9.697244143313435982e-01 4.104666507632389605e-01
0.000000000000000000e+00 -1.165548581178544313e+08 6.957170896401018156e-01 4.832798887538768406e-01 1.541417855817017735e-02 4.304621294187559455e-01
0.000000000000000000e+00 -1.096352428778808415e+08 8.915930244467051846e-01 3.838377458935973152e-01 2.673246207592443469e-01 3.324702435241795317e-01
0.000000000000000000e+00 -1.068167603627617359e+08 7.048598137586709056e-01 9.195299242265719819e-01 6.352620855233755970e-01 1.654128863245082348e-01
0.000000000000000000e+00 -9.789483018527862430e+07 8.513168188332915776e-01 4.381597875883492810e-01 2.152084075932375606e-01 1.711895563482253024e-01
0.000000000000000000e+00 -9.734534594501119852e+07 6.238822174970171108e-01 8.493650091450489770e-01 2.265248593078615924e-01 1.709585960086120737e-01
0.000000000000000000e+00 -9.694499173615162075e+07 7.785463416652266266e-01 8.274138314941833494e-01 2.062365912415942137e-01 3.438808405916268240e-01
0.000000000000000000e+00 -9.544718254573166370e+07 9.089727018086177779e-01 2.083390689597954815e-01 1.050247990927267727e-01 7.514599029054992441e-01
0.000000000000000000e+00 -9.291304081844480336e+07 1.231348852523068693e-01 9.323952175329180969e-01 4.855614512287383944e-01 2.487333092627087572e-01
0.000000000000000000e+00 -8.910702440694878995e+07 3.332055752968909879e-01 8.449443521494389708e-01 2.046496886786838276e-01 4.998528027058540824e-01
0.000000000000000000e+00 -8.882319556493100524e+07 2.977968316299597351e-01 6.682535110844534110e-01 1.416299026078671197e-02 4.069090467932882094e-01
0.000000000000000000e+00 -8.587610255741533637e+07 9.100765367313992105e-01 2.853082692212999261e-01 8.345358394679380787e-01 1.999494390551659340e-01
0.000000000000000000e+00 -7.916125290685741603e+07 5.821079046833642634e-01 8.940154493440903849e-01 3.141295341645019557e-01 3.418726716175475300e-01
0.000000000000000000e+00 -7.886212785780733824e+07 3.716145884356357731e-01 8.480468079402151416e-01 2.025830528442615908e-01 5.568424415999473354e-01
0.000000000000000000e+00 -7.370327202053020895e+07 6.800994886399714945e-01 7.778015414098651270e-01 9.890856471524158700e-01 1.468515737088685880e-01
0.000000000000000000e+00 -7.318828485501322150e+07 9.156649347562558772e-01 9.036755967453850014e-01 4.227631018040346467e-01 3.704148170508281268e-01
0.000000000000000000e+00 -6.975856059047678113e+07 9.002728058815721024e-01 5.212531915176666919e-01 2.773059025428240565e-01 5.015795551504588223e-01
0.000000000000000000e+00 -6.645849842934060097e+07 2.836377975039550137e-04 8.731251793582202048e-01 2.985922336486711570e-01 8.189901206404048839e-02
0.000000000000000000e+00 -6.139515508405219764e+07 8.482141910945851793e-01 9.374796081887288857e-01 5.125438216338575881e-01 3.662066689180303314e-01
0.000000000000000000e+00 -6.112938932940995693e+07 2.484422445017218095e-01 7.119298432852231295e-01 7.873948459651347598e-02 3.597038548456215068e-01
0.000000000000000000e+00 -5.615379252317077667e+07 8.137622055907928198e-01 5.156291077158375868e-01 1.947594597004187467e-01 3.092151984870651349e-01
0.000000000000000000e+00 -5.137846191199234128e+07 8.887180565574085422e-01 5.579887874141311599e-01 3.275641419102928165e-01 3.117828600714205312e-01
0.000000000000000000e+00 -4.696129456385052204e+07 5.181051548432642484e-01 8.535455329247295664e-01 7.499804689537770130e-01 1.535920061980148299e-01
0.000000000000000000e+00 -4.649926908349536359e+07 8.493579656273662071e-01 3.831434071937607211e-01 2.506462640883574400e-01 4.113200278647005659e-01
0.000000000000000000e+00 -4.517534252585185319e+07 9.107745472808245202e-01 1.166363068556854898e-01 4.315628475156344512e-01 1.990842076895715795e-01
0.000000000000000000e+00 -4.294549076770693064e+07 9.046343687271016787e-01 3.607029543224583579e-01 7.093996867030871734e-01 1.296521471606517650e-01
0.000000000000000000e+00 -4.174367280043685436e+07 6.424847307651991857e-01 4.585511190731960118e-01 8.128580383879424609e-03 2.237398994537453945e-01
0.000000000000000000e+00 -3.949632612878351659e+07 3.264832494636226157e-01 9.911477226245302141e-01 3.948755467131089825e-01 5.891334758482607015e-01
0.000000000000000000e+00 -3.851982409249542654e+07 1.674931592623297716e-01 9.466051063927471976e-01 5.805465455437632816e-01 4.017897536352050825e-01
0.000000000000000000e+00 -3.622772309475351125e+07 4.487782269821588566e-01 9.472604663906275535e-01 5.126773692549092543e-01 4.248753673274653364e-01
0.000000000000000000e+00 -3.562016147023118287e+07 9.211647544842207491e-01 3.887279612583552924e-01 7.898137832269872538e-01 3.376509206431851373e-01
0.000000000000000000e+00 -3.184625857876013219e+07 8.040033600746205877e-01 8.761804384826259451e-01 4.755187489380644505e-01 1.462578397568586874e-01
0.000000000000000000e+00 -2.848503729161579534e+07 6.650889288004669941e-01 9.046113103804532818e-01 7.908170475487744655e-01 3.721403065534946153e-01
0.000000000000000000e+00 -2.703235305961256474e+07 8.187669369721142232e-01 3.997729956314310940e-01 2.501484631026589245e-01 2.739033567216963005e-01
0.000000000000000000e+00 -2.671160244374501705e+07 9.235058780279612467e-01 3.880545038049324491e-01 5.076681437783727713e-01 3.777837935691197302e-01
0.000000000000000000e+00 -2.648125857101796567e+07 7.428009233362056207e-01 4.352606505276124249e-02 6.067141721769520046e-02 6.990936893845191014e-01
0.000000000000000000e+00 -2.589738783605058119e+07 2.313803068910311733e-01 6.838413882660586696e-01 8.980209559383300899e-02 1.507667466290008029e-01
0.000000000000000000e+00 -2.387148072083362937e+07 1.905261774434184874e-01 8.489200730457583388e-01 3.428318976449928890e-01 2.709167710306911170e-01
0.000000000000000000e+00 -2.342842469621521607e+07 2.663003061431098439e-01 6.564983002163513603e-01 6.440353439242052502e-02 6.977671654821060443e-02
0.000000000000000000e+00 -2.271881868080762401e+07 2.159860438459586529e-01 9.659791060113265271e-01 5.803889101089476643e-01 4.568367110892533889e-01
0.000000000000000000e+00 -2.251294857138517499e+07 8.194113642221759752e-01 3.194107639916032859e-02 2.024991063960790427e-01 6.088375197087652069e-01
0.000000000000000000e+00 -2.218744842987995222e+07 5.550285277418797181e-01 9.017429764424392813e-01 6.385367496309104496e-01 3.653839518876063064e-01
0.000000000000000000e+00 -2.180589845251850411e+07 2.292968962867945049e-01 8.605417108597774867e-01 5.626208642367647172e-01 1.220486519993374541e-01
0.000000000000000000e+00 -2.094903483184022084e+07 7.065274166681991819e-01 2.914186806997590695e-01 1.135561660453915378e-01 1.658178948446866752e-01
0.000000000000000000e+00 -1.957690086464537680e+07 4.858808205582088036e-02 9.118506566626910503e-01 5.194730367941617910e-01 4.073540354360579707e-01
0.000000000000000000e+00 -1.894507921257099137e+07 8.371656677742217445e-01 4.245082038626046828e-02 3.166256345001106087e-01 1.539527967783038687e-01
0.000000000000000000e+00 -1.716629870939908549e+07 7.988982966863894530e-01 3.348753914414548394e-02 9.853313972251721564e-01 2.414926262335792551e-01
0.000000000000000000e+00 -1.640842669946154766e+07 7.785937442226062988e-01 1.954114641231635696e-01 9.947981874587558115e-01 5.090367633348813481e-02
0.000000000000000000e+00 -1.584073560464406759e+07 8.664916335465780994e-01 5.992613303576551642e-01 3.549811204653379182e-01 4.284411723931811355e-01
0.000000000000000000e+00 -1.578401041567819752e+07 5.287564312822840007e-01 8.449455684428749391e-01 5.750035137510653982e-01 1.168809762294721333e-01
0.000000000000000000e+00 -1.517492114220768213e+07 2.087886394107942856e-01 7.463454462177564475e-01 1.942648992201909675e-01 1.499183848058527335e-01
0.000000000000000000e+00 -1.511226883724830858e+07 8.331700847561506196e-01 6.961273888781064345e-01 8.541779041234458525e-01 2.598615834795865442e-01
0.000000000000000000e+00 -1.411360246748271398e+07 7.773974614826026919e-01 5.820914594984358814e-01 2.084792552285189560e-01 5.050878089893894307e-01
0.000000000000000000e+00 -1.391164674222832918e+07 1.969079565327072068e-01 7.191965085316897044e-01 1.631206502989522855e-01 2.684770465778456572e-01
0.000000000000000000e+00 -1.299033290855151787e+07 5.492922053604409882e-03 8.329527604953522735e-01 3.925481243963779843e-01 1.499878280717734658e-01
0.000000000000000000e+00 -1.289699378375478834e+07 7.389896502131293454e-01 9.876537310966226890e-02 1.764930640206541224e-01 4.040623649469855527e-01
0.000000000000000000e+00 -1.040591956450777501e+07 7.979820243729573992e-01 1.224301371749585421e-01 2.892202286970971814e-01 8.149047747959858867e-02
0.000000000000000000e+00 -9.979240477702675387e+06 1.908448758955537672e-01 7.757874659179493371e-01 2.439098418863183682e-01 4.630110396624852465e-01
0.000000000000000000e+00 -9.589210358119290322e+06 2.831568460647126972e-02 5.655954593020240395e-01 8.922099349683243474e-03 1.500598689005675501e-01
0.000000000000000000e+00 -8.899701592383060604e+06 8.940371190481427588e-01 4.030119391625182068e-01 4.990339434926904794e-01 4.250016730231103157e-01
0.000000000000000000e+00 -8.046558803121475503e+06 5.195257608138050820e-01 7.801503250303652992e-01 7.447833708864938229e-01 1.776014597401136541e-01
0.000000000000000000e+00 -7.661650503513887525e+06 9.481002110882948974e-01 8.108703001653477793e-01 5.596948949464051193e-01 4.884254940461905115e-01
0.000000000000000000e+00 -7.531955367322654463e+06 7.594284606790081549e-01 2.978155430076426802e-01 9.593866347765817038e-01 1.212298169449597118e-01
0.000000000000000000e+00 -7.428525798499122262e+06 7.328022872176022107e-01 4.608769441881737094e-01 2.034877296388032386e-01 3.377714147623503971e-01
0.000000000000000000e+00 -7.383830838772313669e+06 5.445782271152699305e-01 8.269645764614067529e-01 2.195037296149230377e-01 6.935170420574127137e-01
0.000000000000000000e+00 -7.125827500489997678e+06 1.531206017932013053e-01 8.679465192941425711e-01 5.005682388187928655e-01 4.142630256038283276e-01
0.000000000000000000e+00 -6.662269677032821812e+06 1.111277446694537430e-01 7.126788331532716292e-01 1.930566620761060559e-01 3.782292195165420923e-01
0.000000000000000000e+00 -6.633594950694174506e+06 3.782810983537641114e-01 8.060597090995352820e-01 3.521059245502144996e-01 3.674478571694974605e-01
0.000000000000000000e+00 -6.630393127823646180e+06 7.008631842737254036e-01 7.913578507413591145e-01 3.557364782095212563e-01 1.972154949263983381e-01
