src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
-4.588753534583254634e+00 -5.387725432661607528e+00 4.140325839256746576e-01 2.221228426310895188e+01
-4.801221783440047908e+00 -5.585335977746636260e+00 3.343127967504067044e-02 2.207942032177214386e+01
-4.779556745721016853e+00 -5.565962886558930123e+00 6.902751242441507173e-02 2.209267112625864726e+01
-4.653946344821311421e+00 -5.411009820999174380e+00 2.405714367122380182e-01 2.203062059897355951e+01
-4.363716774363935791e+00 -5.136110757968065599e+00 6.848967290060543611e-01 2.240511307607675917e+01
-4.578102141790735047e+00 -5.266854069766607971e+00 3.496244753775670233e-01 2.213047034931405577e+01
-4.736826976517860111e+00 -5.372330432176376291e+00 1.723169873362100368e-01 2.211927215098623378e+01
-4.461573474833622655e+00 -5.296394989977121881e+00 5.944995068485727785e-01 2.231241938804526725e+01
-4.813034711621250850e+00 -5.503477040593870662e+00 9.125443738407534866e-02 2.190212546056914533e+01
-4.613527011210687867e+00 -5.418128514203829127e+00 3.802032938138037998e-01 2.207297650400393607e+01
-4.713268493581041163e+00 -5.493075958183184504e+00 1.922550671101799225e-01 2.194274691332597627e+01
-4.452402212906904744e+00 -5.150511032108869180e+00 6.585612312524067313e-01 2.230676812355933336e+01
-4.464625208424648939e+00 -5.306153903195461652e+00 4.953648153851277769e-01 2.231163502878224847e+01
-4.821277458592675202e+00 -5.577345170156041476e+00 5.361995180401901706e-02 2.202494252256514784e+01
-4.733761551250846189e+00 -5.547749190341431991e+00 1.642369595839365815e-01 2.198555881040313409e+01
-4.780731648901031861e+00 -5.579205867771229066e+00 1.241270655671833367e-01 2.198233438087131120e+01
-4.668423780400088319e+00 -5.474085405933503345e+00 2.805174954586253655e-01 2.224452790527234924e+01
-4.510246165222816295e+00 -5.280874241372270461e+00 5.250137556112957071e-01 2.221367622969015443e+01
-4.857288713027025473e+00 -5.625981269721103573e+00 4.060479699153907163e-02 2.165643675210436214e+01
-4.648397463793864759e+00 -5.385956986080017828e+00 2.919041540771871723e-01 2.206373925241572920e+01
-4.728242451084325282e+00 -5.451807336295074080e+00 1.667269672943509917e-01 2.214981552005015786e+01
-4.573181673258563507e+00 -5.414440699439801108e+00 4.116666598954918932e-01 2.228943215203799610e+01
-4.780312980331619777e+00 -5.615218011401371001e+00 1.030876180554796129e-01 2.206187459477704493e+01
-4.611151354241011191e+00 -5.252697581125840287e+00 4.065725170176475167e-01 2.216287094953370840e+01
-4.794899291092066917e+00 -5.606013602601454870e+00 2.804983725923637650e-02 2.205621974363680238e+01
-4.812961499256381614e+00 -5.580220319108078364e+00 -3.943955070607518820e-02 2.205162306874752076e+01
-4.584744291677290029e+00 -5.391611576647776793e+00 3.604715717186266488e-01 2.219974633220377314e+01
-4.277797615842382051e+00 -5.101751188834346529e+00 9.128508762145601807e-01 2.241760678446594923e+01
-5.011243020331965781e+00 -5.762130489394984068e+00 -1.456355875604620209e-01 2.079784008196516609e+01
-4.944573548462140700e+00 -5.641084734996321792e+00 -8.329732366812026001e-02 2.159679690569261723e+01
-4.863396111471034899e+00 -5.576428424399193062e+00 8.901604021578801706e-03 2.190516311460888232e+01
-4.618238364328857593e+00 -5.509637350144653389e+00 3.205641283178186640e-01 2.216179472040419896e+01
-4.992226264654722634e+00 -5.746081816506341866e+00 -1.544875252533950416e-01 2.193854065001744402e+01
-4.436575561546975521e+00 -5.232842396351340852e+00 7.106580983513022254e-01 2.226732603189788406e+01
-4.617367442535887712e+00 -5.439525448940593755e+00 2.972128465992782687e-01 2.212426231509544294e+01
-4.755411228203374030e+00 -5.562427164469449181e+00 7.132917597959664846e-02 2.202760392380184484e+01
-4.601408275559005112e+00 -5.322477392913412153e+00 3.781453407829666880e-01 2.214692450614201391e+01
-4.427810427486115863e+00 -5.304359454999468149e+00 6.177346695305150348e-01 2.227747844734986415e+01
-4.709881768517075074e+00 -5.557002056786364719e+00 1.541085605609824327e-01 2.209114882905834065e+01
-4.410920468006755968e+00 -5.157514910400656127e+00 6.107572315052096634e-01 2.234383058107119169e+01
-4.669426509968916505e+00 -5.370475502248163835e+00 3.473131020761854870e-01 2.214689896320123097e+01
-4.738746532485646590e+00 -5.603110928808476388e+00 1.084228284782478013e-01 2.194792401521948833e+01
-4.602284358640359230e+00 -5.417930063996299950e+00 3.405264487712225119e-01 2.230457281673694681e+01
-4.408140774405651108e+00 -5.199614758298268136e+00 6.055889507399290217e-01 2.238863277684501796e+01
-4.572122504486118899e+00 -5.352351138205671433e+00 3.268720719112310213e-01 2.225839661100322431e+01
-4.731235579208750153e+00 -5.578255924771813312e+00 1.173597549131999429e-01 2.202196686370749035e+01
-4.695816781790628447e+00 -5.469741112228263091e+00 2.877730570657686116e-01 2.190676320802199584e+01
-4.791601158244811032e+00 -5.773995821154025876e+00 8.375990238502062368e-02 2.177800481840851887e+01
-4.651567033338112722e+00 -5.426897631881320017e+00 3.235133979091426859e-01 2.218223482292480853e+01
-4.567127740425842575e+00 -5.383898802167117026e+00 4.071719536867566269e-01 2.217761807668131979e+01
-4.747490391508643270e+00 -5.514419231336019855e+00 1.979510626547367202e-01 2.189980748711571579e+01
-4.638142768472130584e+00 -5.469093674907066216e+00 2.895652373168631222e-01 2.220981453976544984e+01
-4.409984595990390943e+00 -5.162442852172672403e+00 7.287815903423595643e-01 2.229331373026430541e+01
-4.645939940175798810e+00 -5.381502341106916276e+00 3.523384797135808988e-01 2.214716682810922421e+01
-4.385732576732696231e+00 -5.152769877491289563e+00 6.589932250434666905e-01 2.240546277739207426e+01
-4.749393821502531310e+00 -5.405689355847326460e+00 2.564562682983515529e-01 2.201170539180253627e+01
-4.495439680693849027e+00 -5.285829892664866136e+00 5.430395122730398150e-01 2.222933109255097150e+01
-4.735282093902963396e+00 -5.598217379343974898e+00 1.846333951057261835e-01 2.199360141733834340e+01
-4.706134323196703662e+00 -5.432921215004563820e+00 1.984356861408378414e-01 2.208878667174659682e+01
-4.798961173733431451e+00 -5.605010263951283989e+00 9.319099872256009220e-02 2.182703450524740418e+01
-4.736636570066604435e+00 -5.524359788947409200e+00 1.841475528190130717e-01 2.204627480942459883e+01
-4.585168125810803019e+00 -5.251016396656277507e+00 3.861776768010880545e-01 2.210789175513605898e+01
-4.813484724739595322e+00 -5.719315084189655174e+00 5.981266181885969146e-02 2.176957814113024625e+01
-4.594374839866734561e+00 -5.335117897290041711e+00 4.389649985684309641e-01 2.225644962503216107e+01
-4.423182879567807646e+00 -5.235025116296940340e+00 5.451962261718183989e-01 2.239882232328722722e+01
-4.840963367802914696e+00 -5.624798001052462304e+00 1.946163311586479594e-02 2.196848656634054464e+01
-4.969130617847348219e+00 -5.773483912997935619e+00 -1.541496412717275888e-01 2.171943723964855621e+01
-4.595959877002824712e+00 -5.419641881009447104e+00 3.685042125947051161e-01 2.204381059566366829e+01
-4.587140248697878064e+00 -5.332744818877010573e+00 3.605977524764720776e-01 2.211201459323784491e+01
-4.542697339434580428e+00 -5.335583542551724179e+00 4.555131327869461622e-01 2.223940191971418656e+01
-4.760700316331305082e+00 -5.546151867769911981e+00 1.687538709762113065e-01 2.189674012333654574e+01
-4.511511924941657981e+00 -5.428499960476440123e+00 4.221947130983121355e-01 2.222317306907050849e+01
-4.930855780678952804e+00 -5.559979654975061081e+00 -1.258941251150988982e-01 2.189117242448896405e+01
-4.563292223612921639e+00 -5.368060672326901539e+00 4.169426211739257759e-01 2.218505727540550865e+01
-4.592786861083689942e+00 -5.401432631403489282e+00 3.681458606089260677e-01 2.223780749923612987e+01
-4.677153772991838210e+00 -5.358555490744071115e+00 3.174516308456647451e-01 2.211880045794337946e+01
-4.385732576732696231e+00 -5.152769877491289563e+00 6.589932250434666905e-01 2.240546277739207426e+01
-4.593138942614194420e+00 -5.392262699754667210e+00 3.304113380587376803e-01 2.227004507315794868e+01
-4.654695556445481053e+00 -5.534749426488513535e+00 2.262289105058217231e-01 2.220803574021989135e+01
-4.808788010784398992e+00 -5.633780112474500612e+00 4.193992392947221148e-02 2.203361353953824064e+01
-4.890222388870514081e+00 -5.615230730593154362e+00 -4.242221893536468613e-02 2.204669349367771503e+01
-4.719437968187069288e+00 -5.497500082703007607e+00 2.085345042236395052e-01 2.198867857108769641e+01
-4.755866139102433721e+00 -5.422181469920727359e+00 1.877885513197714573e-01 2.208082401332810818e+01
-4.819156994009807349e+00 -5.652444420032249894e+00 9.353519444796232207e-02 2.200401163525638637e+01
-4.450108079664342853e+00 -5.279549565513230291e+00 6.437775085381622908e-01 2.230812581746434731e+01
-4.639398800341860252e+00 -5.497041288652134483e+00 2.473493935008379552e-01 2.214458756657365512e+01
-4.639398800341860252e+00 -5.497041288652134483e+00 2.473493935008379552e-01 2.214458756657365512e+01
-4.777127135021094873e+00 -5.604864108618567542e+00 1.775598466502379402e-01 2.206598227574485449e+01
