src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
-3.541249832843713641e+00 -3.871385170020280597e+00 1.714601183784474792e+00 2.242270571768501242e+01
-3.674221659420171981e+00 -4.006483305715560661e+00 1.515564153612603882e+00 2.240077673513431478e+01
-3.545742616951146786e+00 -3.845697165556305919e+00 1.779754408549190536e+00 2.241166162653752991e+01
-3.645291866074478193e+00 -3.964376440522610068e+00 1.607223891934753013e+00 2.235742975257889853e+01
-3.493616003252902225e+00 -3.784494819736448079e+00 1.853056422509671286e+00 2.249006100168090327e+01
-3.630909812829770544e+00 -3.996269276975020546e+00 1.629155957729796711e+00 2.238216078612824589e+01
-3.625762970375546068e+00 -3.901644817794933218e+00 1.623899427463019407e+00 2.242898984233338666e+01
-3.592331650029490397e+00 -3.928813183728999014e+00 1.672220868669629823e+00 2.238120482988167836e+01
-3.680579026445029989e+00 -3.957080599953988198e+00 1.560476710446030424e+00 2.238243962364589379e+01
-3.554702879165118290e+00 -3.856599941658772401e+00 1.785833381763939798e+00 2.244114979507310537e+01
-3.527170872241150335e+00 -3.844209842875966565e+00 1.823849494203839683e+00 2.239825403924741209e+01
-3.741280218048231632e+00 -4.127508630442234150e+00 1.399769398133496878e+00 2.231264572397978441e+01
-3.723222869741595886e+00 -4.028529007612144497e+00 1.512754648177163652e+00 2.229334567429280156e+01
-3.697393494324309415e+00 -4.019739349624577684e+00 1.533343910485839956e+00 2.232398574596005858e+01
-3.628368875425804774e+00 -3.983215677474021277e+00 1.576119950337442788e+00 2.238735405118845279e+01
-3.385434596584753209e+00 -3.716790498476532534e+00 1.977683099754499629e+00 2.249219318975475801e+01
-3.423967046280625759e+00 -3.791006946786632525e+00 1.969431530463165103e+00 2.245747170623248934e+01
-3.537275318276097202e+00 -3.851097279237517768e+00 1.725634516919554606e+00 2.243733404741684012e+01
-3.516146166076324242e+00 -3.889770450607494823e+00 1.773079802641844616e+00 2.244574331814760981e+01
-3.526991284094115109e+00 -3.859582637308239583e+00 1.764064785900448129e+00 2.242670451226632622e+01
-3.438455943193403641e+00 -3.801133382295025065e+00 1.864643726011556701e+00 2.249005441299417640e+01
-3.698352976279189797e+00 -3.994968794178591409e+00 1.538840942971921422e+00 2.234767580758290606e+01
-3.324569947575130691e+00 -3.717632757607346683e+00 2.067105057667179224e+00 2.249348483594632242e+01
-3.545637753625322297e+00 -3.833270335650405869e+00 1.777245933919943788e+00 2.242835526411013802e+01
-3.490195368447169599e+00 -3.812232284216548805e+00 1.845054290929363461e+00 2.244960628703322669e+01
-3.497447487747855632e+00 -3.821162227009891055e+00 1.871505666572470084e+00 2.244456596794012881e+01
-3.462411248003765429e+00 -3.779986007543429949e+00 1.959674776622938985e+00 2.242353951378039412e+01
-3.618406458970695461e+00 -3.935065511309995046e+00 1.610988268690413783e+00 2.238015442041577430e+01
-3.464070530631762956e+00 -3.827007712299404396e+00 1.897103986221369887e+00 2.247114026304060275e+01
-3.542299441692052575e+00 -3.885343923165574864e+00 1.747117260684035500e+00 2.244605983820489570e+01
-3.341466014894042047e+00 -3.661034815579908397e+00 2.052654860679438364e+00 2.255753788597444043e+01
-3.483560487810032136e+00 -3.812617484960675540e+00 1.875650021092658548e+00 2.244360801678698891e+01
-3.598844423054591068e+00 -3.955151866391378057e+00 1.719354376940709805e+00 2.237870166955088891e+01
-3.620341043688833693e+00 -3.937147315663109381e+00 1.620013649769135533e+00 2.239550851005983390e+01
-3.576829629515554387e+00 -3.908327928169260446e+00 1.736530475644913807e+00 2.242809927794309033e+01
-3.628541223313615838e+00 -3.960140771427417050e+00 1.629690659678245446e+00 2.238201627853429088e+01
-3.784694906290120286e+00 -4.091399109621509211e+00 1.343892916710580643e+00 2.231976377249156940e+01
-3.621427040485614590e+00 -3.946223528769023048e+00 1.619606437760001683e+00 2.238488600092971126e+01
-3.675712514934953212e+00 -3.959831682084543836e+00 1.584048464610749996e+00 2.237184407842926603e+01
-3.476606632076508774e+00 -3.774248819415538136e+00 1.863429375789895204e+00 2.247624637296296868e+01
-3.548686670196014248e+00 -3.916429339094653628e+00 1.699190062000190515e+00 2.237854752288024685e+01
-3.544923310987818432e+00 -3.843819347316419943e+00 1.784532834420697434e+00 2.240949070914658847e+01
-3.494695963249583315e+00 -3.852266733185119030e+00 1.791541688153107437e+00 2.245236679853766759e+01
-3.643199208302186243e+00 -3.953746669707758343e+00 1.577825568057583894e+00 2.236118848996798292e+01
-3.533677089330168108e+00 -3.818450553615754473e+00 1.754451626396193120e+00 2.241811118181572482e+01
-3.673983968193737404e+00 -4.003487770622546904e+00 1.529432710726984723e+00 2.232763192293722909e+01
-3.565565806442329233e+00 -3.937179240941939717e+00 1.661816435249884094e+00 2.241692109147437151e+01
-3.418152496656814421e+00 -3.731647540567444743e+00 1.961427116630952483e+00 2.246005928882287606e+01
-3.498735978896024612e+00 -3.828502073352852086e+00 1.852658250325197820e+00 2.243472994423874667e+01
-3.544504921579066270e+00 -3.908535115060951526e+00 1.708257849676464879e+00 2.240453420026384279e+01
-3.675981574023191811e+00 -4.057342222936008547e+00 1.500276223141317367e+00 2.234748727100941323e+01
-3.485547211541295098e+00 -3.787454458690212356e+00 1.896032815345571443e+00 2.243643715725382393e+01
-3.596316101248593355e+00 -3.905721345694175284e+00 1.680050299184443929e+00 2.238995896679224629e+01
-3.497363551996585329e+00 -3.744602524939325328e+00 1.869371514868447548e+00 2.246624803807938875e+01
-3.555496217225272204e+00 -3.867332496364920935e+00 1.771574377368392739e+00 2.242895333288200277e+01
-3.415439110490869012e+00 -3.774196348959725000e+00 1.963523182782652476e+00 2.242604769346453963e+01
-3.659955278364045661e+00 -4.000498088432015820e+00 1.557726552439660850e+00 2.239628048538066807e+01
-3.494977914381058426e+00 -3.739352210194546444e+00 1.894925352699033283e+00 2.244610548772925185e+01
-3.687383122628971499e+00 -3.980343113178571812e+00 1.526436390050186276e+00 2.241133911266562251e+01
-3.642263679256013020e+00 -4.015395486378714907e+00 1.500376089716759509e+00 2.242639407615152081e+01
-3.714693290685236349e+00 -4.037898186743870355e+00 1.501958782082873256e+00 2.234522926142640742e+01
-3.461298739310090689e+00 -3.752120882183085371e+00 1.963515279046236017e+00 2.244378764804894288e+01
-3.553492571305933545e+00 -3.868389570186446136e+00 1.730752483885185988e+00 2.241119079716832374e+01
-3.582467617562029361e+00 -3.879331667356178848e+00 1.690063223849563201e+00 2.242230322013589472e+01
-3.507812330425874592e+00 -3.849045759214003937e+00 1.806610575419087539e+00 2.244100149625250396e+01
-3.575436642334189230e+00 -3.870408482892692348e+00 1.704564587581091750e+00 2.243284734497348509e+01
-3.624541193452815335e+00 -3.939855925487873556e+00 1.649593764164261955e+00 2.240156126841439743e+01
-3.426587753267417824e+00 -3.720162268095981162e+00 2.005609507843253425e+00 2.246343184465213483e+01
-3.623195430697513153e+00 -3.939334146707532902e+00 1.619284944084294686e+00 2.238162072238480604e+01
-3.685711444912620038e+00 -4.064234112903543306e+00 1.575818808470399901e+00 2.232932118744546202e+01
-3.479050286632611844e+00 -3.808614406530175245e+00 1.852675624801578103e+00 2.243107573768693186e+01
-3.443324376120147079e+00 -3.772741824536206323e+00 1.957312529239476184e+00 2.245426747424861702e+01
-3.583583411163377974e+00 -3.951650099988969878e+00 1.630655437531816077e+00 2.241145410535809290e+01
-3.553209418251743301e+00 -3.859671592080937685e+00 1.781892709405761721e+00 2.241005822329740482e+01
-3.397755996861612893e+00 -3.719215386115936717e+00 1.976107809090040135e+00 2.249341271987850632e+01
-3.628368875425804774e+00 -3.983215677474021277e+00 1.576119950337442788e+00 2.238735405118845279e+01
-3.565547418793252099e+00 -3.905269763490103685e+00 1.742196683730996121e+00 2.241988181221267951e+01
-3.305213173578221308e+00 -3.623600575337853513e+00 2.154295847767185634e+00 2.251594207157687677e+01
-3.667407689917744129e+00 -4.002341342161242821e+00 1.589003698576417989e+00 2.235698097882103141e+01
-3.620024282005762650e+00 -3.918457708657646421e+00 1.715065904986245116e+00 2.239368783589321765e+01
-3.578505896568743516e+00 -3.879644177180257003e+00 1.727620911627386846e+00 2.237974308916724553e+01
-3.735305510159866671e+00 -4.068523501232281347e+00 1.463116076344805450e+00 2.232392138242919088e+01
-3.443818028463843106e+00 -3.781105787332528223e+00 1.916402798230406823e+00 2.246835024366163580e+01
-3.720182022226000029e+00 -4.047632211672284264e+00 1.474468454237138459e+00 2.238525773355131676e+01
-3.651365135793732897e+00 -3.993495653440846560e+00 1.623152445548716294e+00 2.239138908412975582e+01
-3.441299224472762042e+00 -3.879021737088952371e+00 1.846481070107767408e+00 2.242944236343475239e+01
-3.574092667646003640e+00 -3.879144457490982134e+00 1.726778581288819225e+00 2.239407739554179955e+01
-3.504279923541719022e+00 -3.888135724290825657e+00 1.798368426590149838e+00 2.244089720928234399e+01
-3.544504921579066270e+00 -3.908535115060951526e+00 1.708257849676464879e+00 2.240453420026384279e+01
-3.841477752019603287e+00 -4.166787726990775376e+00 1.293550457054203129e+00 2.230474530706625202e+01
-3.571011051578855344e+00 -3.851059859750437298e+00 1.721922218530032467e+00 2.244262801907766303e+01
-3.603576853145024295e+00 -3.897230573123659170e+00 1.693495345686414133e+00 2.239603712500142763e+01
-3.511695596486767990e+00 -3.828417455037289585e+00 1.804364204349105272e+00 2.244036481373170133e+01
-3.656506324717500256e+00 -3.927203447139437031e+00 1.628306761871241903e+00 2.237609229752169426e+01
-3.512471570235729423e+00 -3.891164355213832415e+00 1.802661634564904247e+00 2.244716631628488557e+01
-3.531005821991846538e+00 -3.856917698618936186e+00 1.786465835267689428e+00 2.242291743231548296e+01
-3.493375494836858053e+00 -3.860390783646588275e+00 1.831225023263172602e+00 2.243260981288021583e+01
-3.710711181918065371e+00 -4.052412248121466831e+00 1.473473868219390859e+00 2.234407630967701763e+01
-3.559342354124436447e+00 -3.849343943452026018e+00 1.715994572097208959e+00 2.242737308747522107e+01
-3.735717668106356193e+00 -4.067929114374983612e+00 1.427103321851680207e+00 2.233380254578246848e+01
-3.584031367186915062e+00 -3.907361222367853770e+00 1.715534558247910013e+00 2.242029941768726431e+01
-3.608118145499542351e+00 -3.966588630625555112e+00 1.705639211780318298e+00 2.236970960835428457e+01
