weight logl src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -4.671078072337552643e+10 9.866056257110867866e-01 3.817163976332526021e-01 5.423569069780431740e-02 5.052934673070963445e-01
0.000000000000000000e+00 -2.214600362830573654e+10 9.097570545082031002e-01 6.169340878138733775e-01 1.208422012168020032e-02 4.777768173042906685e-02
0.000000000000000000e+00 -1.872546000665256500e+10 9.164730434804416737e-01 2.235399353632360198e-01 1.596562667610734731e-02 5.636668485666224138e-01
0.000000000000000000e+00 -7.985671343755912781e+09 9.541172426179694854e-01 1.605036966710320367e-01 7.818393163419767866e-02 6.240162466651337780e-01
0.000000000000000000e+00 -4.695159400869461060e+09 8.676960990045459177e-01 9.329394888054752810e-01 1.210290637668712810e-01 5.095226485489068313e-02
0.000000000000000000e+00 -4.540182020193007469e+09 9.951757357266292070e-01 7.530898330002462338e-01 1.923174231711064497e-01 2.553467639968266534e-01
0.000000000000000000e+00 -4.290498217119527817e+09 9.646692282022728548e-01 7.790360398055913294e-01 4.598488931850652772e-02 7.267812027569467981e-01
0.000000000000000000e+00 -2.539653391595211029e+09 4.706980204729251938e-01 9.685374193981491908e-01 1.899554684366563384e-01 7.855134037445044015e-02
0.000000000000000000e+00 -2.276041299260709286e+09 8.093834963746737721e-01 9.088872097314545373e-01 1.233425690019228638e-01 3.306185809352176763e-01
0.000000000000000000e+00 -2.094008914169539928e+09 8.239335751577531175e-01 7.543900790212427765e-01 3.768738088151624144e-02 2.249093857387935991e-01
0.000000000000000000e+00 -1.760912184234461069e+09 8.863817737090962101e-02 8.400564225927231732e-01 5.168356005286178778e-02 1.173183258095462644e-01
0.000000000000000000e+00 -1.382610933060382366e+09 9.589850004111820647e-01 9.942644323799127992e-01 7.304967682771293935e-01 1.130240412982209675e-01
0.000000000000000000e+00 -1.289177366152846336e+09 6.813141957052707420e-01 9.354303725424450988e-01 9.260174048930687185e-01 9.267981819455972659e-02
0.000000000000000000e+00 -1.175074341495308876e+09 4.651288016745507292e-01 9.928350603752529313e-01 7.597250680790827992e-01 4.662720176214962819e-02
0.000000000000000000e+00 -1.028118396775480628e+09 8.479327224829465992e-01 3.706012050936244862e-01 9.054364348111765270e-02 4.972901939668816773e-03
0.000000000000000000e+00 -9.984597539033863544e+08 8.947284641106322267e-01 9.541553148900059345e-01 8.304029746590199101e-01 1.385310493835164580e-01
0.000000000000000000e+00 -9.826600422384915352e+08 1.358219672490381669e-01 9.216149401582697243e-01 9.540956195101505388e-01 2.082161242578211002e-01
0.000000000000000000e+00 -9.322089039316889048e+08 9.862610772605869824e-01 1.999562771761271840e-01 7.901143810778622489e-01 2.351341484088973477e-01
0.000000000000000000e+00 -8.812695207899323702e+08 8.516353143995681885e-01 9.236242502877545224e-02 1.021941041562260954e-01 2.763163006833392332e-01
0.000000000000000000e+00 -8.703933781227083206e+08 3.299367183118504521e-01 8.476182852614101426e-01 6.949458728643342909e-02 6.044433308824577189e-01
0.000000000000000000e+00 -8.445099930200401545e+08 1.324150101379941713e-01 9.368970395143617624e-01 2.129592755705965734e-01 2.071437957211147429e-01
0.000000000000000000e+00 -8.263731048340845108e+08 5.361528530643692170e-01 8.038863201260416647e-01 4.628827764837606384e-02 4.185151917755866036e-01
0.000000000000000000e+00 -7.075123172676434517e+08 5.156946695264353897e-01 9.140830486142671463e-01 1.900524995735561884e-01 3.010472640233711195e-01
0.000000000000000000e+00 -6.293899707871803045e+08 9.977192317393144272e-01 9.973453683457256247e-04 8.870915548467021017e-01 3.466841189641451937e-01
0.000000000000000000e+00 -5.304615110930787921e+08 6.313290105201039282e-01 9.690857164561910153e-01 3.089148251357227704e-01 8.093784729784225807e-02
0.000000000000000000e+00 -4.347196602869106531e+08 8.414394813118789562e-01 1.637110454291443862e-01 1.249463276859046346e-01 3.720976492739093144e-01
0.000000000000000000e+00 -4.168408639362192154e+08 7.174765066859334350e-02 9.169587049099980902e-01 8.467660492504348602e-01 7.432164978424804502e-04
0.000000000000000000e+00 -4.069468975859394073e+08 9.762601766555084604e-01 9.464535376691326496e-01 5.038262991440044525e-01 6.352498664771766279e-02
0.000000000000000000e+00 -3.993099248309866190e+08 6.831686816541409080e-01 9.942308646492693525e-01 4.886068389369958576e-01 1.896630120821110044e-01
0.000000000000000000e+00 -3.831272151192589402e+08 9.457939133164335876e-01 8.733864203328990383e-01 2.856369415961780289e-01 3.807463605928097516e-01
0.000000000000000000e+00 -3.764255787004331350e+08 9.916272329321214052e-01 8.021441041024773844e-01 4.952964187112298688e-01 1.600814987827957614e-01
0.000000000000000000e+00 -3.699059028086809516e+08 8.743819843715436857e-01 2.900059376101319364e-01 1.739716855751964886e-01 3.648944806040945732e-01
0.000000000000000000e+00 -3.402705343890837431e+08 6.776129717068122282e-01 9.121364563745151255e-01 2.359642232554468588e-01 2.177652320707673672e-01
0.000000000000000000e+00 -3.318094942310282588e+08 3.136020323013606337e-01 9.453184581274081122e-01 8.058470995079486388e-01 2.711176078531996048e-01
0.000000000000000000e+00 -3.072807360777923465e+08 3.313321278296588179e-02 8.672656575612787133e-01 1.661758929762893189e-01 4.710417846858431234e-01
0.000000000000000000e+00 -2.971665392130169868e+08 6.128368799601867645e-01 8.931781446579502015e-01 9.196588740427871222e-01 2.483051940658806966e-01
0.000000000000000000e+00 -2.857004069620708823e+08 5.686927035530895402e-01 9.537707738605617491e-01 6.811780255557211561e-01 6.296249598925995894e-02
0.000000000000000000e+00 -2.728225498906371593e+08 2.832072402777500164e-01 9.987898037625719816e-01 5.299036116702411370e-01 3.377742127414223861e-01
0.000000000000000000e+00 -2.720266656417978406e+08 6.886243836140634178e-01 9.054889405645896172e-01 2.415970506035424181e-01 1.654864247693048629e-01
0.000000000000000000e+00 -2.702855493018777370e+08 1.503220746964155641e-01 8.472289337714761226e-01 9.747247602881405903e-01 1.059700446315583466e-01
0.000000000000000000e+00 -2.432032800668673217e+08 8.774353516356946381e-01 4.569260933928461776e-01 8.289906253607082220e-02 7.255248396090508978e-01
0.000000000000000000e+00 -2.374088263684259653e+08 1.885161820484803075e-01 9.441639023506016581e-01 7.518141642971544192e-01 2.644953357714053821e-01
