src1.lognorm src2.lognorm src1.logkT src1.lognH
-2.979921008080843592e+00 -2.653162181625003058e+00 3.218896240998085911e-01 2.211113807644200335e+01
-2.967289312111658361e+00 -2.653123976685387575e+00 3.087131550012875980e-01 2.212067183878639298e+01
-2.995031267262616481e+00 -2.674656540445183417e+00 3.388807381807892316e-01 2.209525895774279292e+01
-2.991806578298561448e+00 -2.703547193344268962e+00 3.578280385009635634e-01 2.208159618769215626e+01
-2.991806578298561448e+00 -2.703547193344268962e+00 3.578280385009635634e-01 2.208159618769215626e+01
-2.981764067159183185e+00 -2.661249778240725838e+00 3.156425818400669936e-01 2.212563539491682363e+01
-2.988560754739243208e+00 -2.663852912593025479e+00 3.137374063424369641e-01 2.211644437232014226e+01
-2.997131626068195942e+00 -2.682337493363296410e+00 3.440570737169403870e-01 2.211161806816413389e+01
-2.975080053866147267e+00 -2.673817844021614931e+00 3.319425708036842781e-01 2.210374629273707470e+01
-2.986551752624073686e+00 -2.691863039654984746e+00 3.385211805861652046e-01 2.209697352675532045e+01
-2.989433465076062113e+00 -2.686718294571974752e+00 3.415098158481468804e-01 2.210580687344342365e+01
-2.998329432519632576e+00 -2.692476914784649900e+00 3.366492137757870484e-01 2.209449069779738295e+01
-2.985837667098724779e+00 -2.679047627044353064e+00 3.269383484687153896e-01 2.209860528351389775e+01
-2.932821767603155827e+00 -2.642652768709344180e+00 3.038735247430557340e-01 2.214601944400720868e+01
-2.971168620253463288e+00 -2.660774325459945189e+00 3.241447897777629539e-01 2.213498260424825403e+01
-3.009924720070022985e+00 -2.695235530777454258e+00 3.596406652787011993e-01 2.207467649078881067e+01
-2.987813449400862353e+00 -2.656203552540237212e+00 3.307179926119918623e-01 2.211146122718037077e+01
-2.972497680662276487e+00 -2.664376162845989882e+00 3.287405437775314798e-01 2.212020438932654898e+01
-2.998746818938699654e+00 -2.688972887661249977e+00 3.427022905322218982e-01 2.209145936087476514e+01
-2.957016215717820806e+00 -2.640958325095112968e+00 3.182375191679172044e-01 2.214194160795106114e+01
-3.013732942130971537e+00 -2.694941606407124546e+00 3.673805861736165745e-01 2.207815791964786811e+01
-2.962159174999904110e+00 -2.678424378856340660e+00 3.313966049360721478e-01 2.210747489052256753e+01
-2.989502795896449072e+00 -2.673020827090645923e+00 3.334256121576373300e-01 2.210732036157423863e+01
-2.969800327603755008e+00 -2.669647592355365084e+00 3.315455976441525898e-01 2.210024245961063372e+01
-2.979350934424631170e+00 -2.676013012982309647e+00 3.395003993673724185e-01 2.211208651441666007e+01
-2.977082017784892010e+00 -2.680973857964726648e+00 3.323387961891157705e-01 2.210865015347321716e+01
-2.985267042219620137e+00 -2.677139820045491447e+00 3.408558424270644593e-01 2.211470699582961785e+01
-3.019429745658057662e+00 -2.711065551120600325e+00 3.651968903830642432e-01 2.205645626106764823e+01
-2.979712443495081686e+00 -2.660280992656193888e+00 3.265899465856203499e-01 2.210839783069911135e+01
-2.983998704984708539e+00 -2.656895163192674936e+00 3.117831178771772738e-01 2.213400178994515954e+01
-2.977968857756732035e+00 -2.665543393362696634e+00 3.221890387490007335e-01 2.212194142909902439e+01
-2.968359913433263664e+00 -2.681126590918008645e+00 3.489913946275851053e-01 2.210108505372336296e+01
-2.995032345477783409e+00 -2.688738362972953766e+00 3.293583351699667094e-01 2.209022662143924975e+01
-2.975073699969994934e+00 -2.681244466024285344e+00 3.467174052221582148e-01 2.211408970860102841e+01
-2.989205477752350681e+00 -2.689108790378341496e+00 3.442273121971772820e-01 2.210032823308357663e+01
-2.962370489911583249e+00 -2.664671875044379412e+00 3.229735945545837428e-01 2.212256905227346948e+01
-2.956346886322875456e+00 -2.654320443935704432e+00 3.277064532511893002e-01 2.213129826586835591e+01
-3.009575302014009246e+00 -2.690623008188715914e+00 3.605342024481870133e-01 2.208106336610251219e+01
-3.006884397745900550e+00 -2.687066560492281653e+00 3.486661983507599594e-01 2.209130887841976687e+01
-2.975965672069113666e+00 -2.687672424722833853e+00 3.324976366716148046e-01 2.209818105949182154e+01
-2.963841331101223275e+00 -2.654888290522124272e+00 3.045519076428382377e-01 2.213993233924907855e+01
-2.951437835484552075e+00 -2.636825239860529635e+00 2.935162758572846808e-01 2.214931053664876615e+01
-2.960304949707615485e+00 -2.662776310366924193e+00 3.237859662682101014e-01 2.212234149842057462e+01
-2.996876373543464922e+00 -2.688803856433732875e+00 3.385578496325174491e-01 2.209096921354680632e+01
-3.009838162468613909e+00 -2.678502735818710789e+00 3.280079457092481832e-01 2.209579047683108399e+01
-2.987501548110132354e+00 -2.674598125481571387e+00 3.303090710600071755e-01 2.211202939369422893e+01
-2.982807659029586667e+00 -2.658687090089940419e+00 3.053444039408246269e-01 2.211861440921347466e+01
