weight logl src1.lognorm src2.lognorm src3.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -2.681427322723090947e+08 1.347766684641071855e-01 7.955228354528658397e-01 5.525463436101076820e-01 9.449568434878402590e-01 1.346548263940036128e-01
0.000000000000000000e+00 -2.467036017919754982e+08 9.190587090422331906e-01 5.765217024779665245e-01 8.358350600126056573e-01 4.147608110644943613e-01 2.226217104326945195e-01
0.000000000000000000e+00 -2.422102705314087868e+08 2.618467097707883884e-01 3.330834230749792901e-01 9.568516559907611629e-01 3.531537885164759416e-01 4.744405005363929728e-01
0.000000000000000000e+00 -2.148280212563043833e+08 1.710424706781021875e-02 8.287026507109236384e-01 6.051005740767932961e-01 2.010365896370422956e-01 2.520965808471239411e-01
0.000000000000000000e+00 -2.123048953982560039e+08 9.331137195619021441e-01 8.733330801475813754e-02 6.621356446450226141e-01 8.839726551873516858e-02 7.779321966498925489e-01
0.000000000000000000e+00 -2.076453582543953955e+08 5.494194925297941623e-01 1.397443695047384526e-02 9.214331023260557973e-01 3.946549166045311141e-01 2.970324303536269195e-01
0.000000000000000000e+00 -2.049623165486354232e+08 2.098150720158938887e-01 9.128273251216824091e-01 3.305624948597403190e-01 5.851354650772186972e-01 2.188941220863450665e-01
0.000000000000000000e+00 -1.876003252998941839e+08 9.026980301915398242e-01 8.871128654948229331e-01 3.748134362704060862e-01 4.089324421094050477e-01 3.514118068217134683e-01
0.000000000000000000e+00 -1.862979419842445254e+08 8.109700758325583125e-01 8.729621622584184948e-01 1.932622320710476460e-01 3.071243360569476666e-01 2.096989772339770131e-01
0.000000000000000000e+00 -1.833580726189422309e+08 7.246619516830620222e-01 7.457643031118954546e-03 7.534198666814174716e-01 9.511593106317317581e-01 2.242797693331444187e-02
0.000000000000000000e+00 -1.772529023204885721e+08 5.749339885585549315e-01 9.453382230365714456e-01 4.912897688122135342e-01 6.128958516085954988e-01 3.597185076935615067e-01
0.000000000000000000e+00 -1.510907058582588136e+08 4.329643007937566956e-01 8.833094096921542127e-01 6.873656625203858894e-01 3.379156943916334921e-01 1.139166250935442770e-01
0.000000000000000000e+00 -1.436990577382823229e+08 9.109887601808197566e-03 8.926756469786709669e-01 7.322856891369805554e-01 5.686812453746807883e-01 6.032166611502631781e-03
0.000000000000000000e+00 -1.430055925468385816e+08 5.948805094948301786e-01 9.596514511190915586e-01 3.552815915044627015e-02 5.487561331082541072e-01 4.046242313042085481e-01
0.000000000000000000e+00 -1.374664359225643277e+08 2.303200537798346659e-01 8.908737361544799560e-01 3.644927050440572858e-01 7.093282167138110772e-01 3.021255253633281512e-01
0.000000000000000000e+00 -1.369161208770188987e+08 2.594851108144378138e-01 9.613051478786902582e-01 6.259263724257297934e-01 7.780635014849774933e-01 4.009231592935287303e-01
0.000000000000000000e+00 -1.358484244231213629e+08 9.680730237757440015e-02 6.941635407384000311e-01 8.366653874222360621e-01 9.412180702685648548e-01 3.315991590044380377e-01
0.000000000000000000e+00 -1.352440567690829039e+08 4.521770787586267826e-01 7.946377886523448009e-01 8.201707622036324974e-02 9.258138594845179981e-01 2.497958547116696515e-01
0.000000000000000000e+00 -1.302393555427842289e+08 7.553906360996425207e-01 1.572340831304323006e-01 7.696953802403193601e-01 1.589170341414010146e-01 5.103436143956426863e-01
0.000000000000000000e+00 -1.261221506205915362e+08 4.934840781695283285e-01 8.742339293224469232e-01 1.506650924903222277e-01 3.187078150516612363e-01 3.155907369571170351e-01
0.000000000000000000e+00 -1.184135189660667479e+08 3.607433384892055894e-01 7.599506719480263461e-01 3.821761328170589778e-01 1.187687584106690286e-01 5.843549377616443774e-01
0.000000000000000000e+00 -1.155059237002355456e+08 8.944187997539937429e-01 8.914235486636156169e-01 4.291475205871593257e-01 9.849743349129379544e-01 3.992838843193157183e-01
0.000000000000000000e+00 -1.119326388015003800e+08 8.990078176487592554e-01 4.212965125295986546e-02 6.152592282020217240e-01 5.890233728326772500e-01 2.806071651672734646e-01
0.000000000000000000e+00 -1.107608376565625221e+08 1.829703270706851681e-01 7.556948673489691792e-01 4.129269030558655462e-01 1.423289705359739310e-01 2.437128533557535448e-01
0.000000000000000000e+00 -1.036185249972011596e+08 4.240848526766667348e-01 8.963515380978233082e-01 6.720405015715001928e-01 4.038140537825634091e-01 3.406391551222958114e-01
0.000000000000000000e+00 -1.027884281438652724e+08 4.663978079239483598e-01 7.739984678362480386e-01 2.256781429323844179e-01 1.681005358804696925e-01 3.494073333843136231e-01
