weight logl src1.lognorm src2.lognorm src3.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -2.894576236060072327e+10 -3.380622404112970436e+00 -7.662094571618592198e+00 1.639598656879920568e+00 -1.832869906396747517e+00 2.036368541087311357e+01
0.000000000000000000e+00 -2.859531527136902237e+10 -7.346077930038396708e+00 1.131126138767996281e+00 1.360898665082327597e+00 -1.908347092249799815e+00 2.191467104109688790e+01
0.000000000000000000e+00 -2.009702983196346283e+10 1.239367762940091211e+00 -3.024281373631812819e+00 -5.911327633378659741e+00 -2.602463405484072734e+00 2.355300908573262930e+01
0.000000000000000000e+00 -1.660143042125815392e+10 -2.404846759315166338e+00 1.695883973598903083e+00 -6.831654194553616222e+00 -1.218945692978416817e+00 2.128274233416208716e+01
0.000000000000000000e+00 -1.473892338086468887e+10 -3.875525921019349340e-01 -1.382917426988191423e+00 1.979489731388822449e+00 -1.012334844740196971e+00 2.260667311984710182e+01
0.000000000000000000e+00 -1.302794564802441788e+10 -1.715088578654897944e+00 1.491927259161235142e+00 -2.331909415033388555e+00 9.879550139968957367e+00 2.033350792439089005e+01
0.000000000000000000e+00 -1.194895311055398369e+10 -8.920919032132461624e-01 1.716762114461896971e+00 -6.658807190314322888e+00 9.174933282012831981e+00 2.040117902010333140e+01
0.000000000000000000e+00 -9.653069117671600342e+09 1.085653746359730221e+00 1.893922233355072038e+00 -7.624382374488661185e+00 -6.141111731156896347e-01 2.258503567896313413e+01
0.000000000000000000e+00 -8.970343330401809692e+09 -4.327322534320821035e+00 -5.299494185446021355e+00 1.769392946021127955e+00 8.329985811346318769e+00 2.014481680699432076e+01
0.000000000000000000e+00 -8.375419213595504761e+09 1.711762931486884298e+00 -4.838946010205154025e-01 -1.239231639341357827e+00 9.400675698866487906e+00 2.073771553945500656e+01
0.000000000000000000e+00 -8.262001864481171608e+09 -5.270416044878718509e-01 1.564796286666922498e+00 1.784134028812616179e+00 -1.109749588733663472e+00 2.351844358816173042e+01
0.000000000000000000e+00 -7.228016950821157455e+09 -3.088532530825363942e+00 1.082921897445427106e+00 -5.962267433203622957e-01 -1.589349244996879573e+00 1.900599095743444522e+01
0.000000000000000000e+00 -6.597473270550642014e+09 -3.575356626408659366e+00 -4.174088802083568694e-01 1.423964058637867680e+00 -1.135315479945021133e+00 2.015101154863513955e+01
0.000000000000000000e+00 -5.979873474203765869e+09 1.017045997175408445e+00 -4.479700709600766828e+00 1.837389713316573747e+00 -2.199616145000218737e+00 2.417794980156769924e+01
0.000000000000000000e+00 -4.737781491943086624e+09 -6.721353548485514473e+00 1.888668897973349914e+00 1.989785554446545035e+00 9.848571641527579246e-01 1.957670644525476433e+01
0.000000000000000000e+00 -4.712831123310910225e+09 6.916191826260718045e-01 -7.028854127927213646e+00 1.267523494642087911e+00 -2.302384120356695707e+00 2.398642141983156861e+01
0.000000000000000000e+00 -2.852083024442935467e+09 1.760385518996159249e+00 -3.098524069183387297e+00 -6.078307138286477951e+00 7.037639530559776091e+00 1.903181171045412512e+01
0.000000000000000000e+00 -2.591384563234557152e+09 -5.774051058777866174e+00 1.914929196527351607e+00 1.877885407198769840e+00 1.627826432304369852e+00 2.109899147878715553e+01
0.000000000000000000e+00 -2.503780712368435860e+09 -3.866706909742374521e-01 1.723200378702022917e+00 -6.729800448503181265e+00 3.980830349955972736e-01 1.992122652912443570e+01
0.000000000000000000e+00 -2.358011637531201363e+09 -7.793239661026910348e+00 -4.531519232895320215e+00 1.884420450875634145e+00 7.654177067382553545e+00 2.120152480398556705e+01
0.000000000000000000e+00 -2.120942253258419991e+09 -3.009626758346302111e-01 1.849098048832740204e+00 -3.733507839692704167e+00 5.851931452362761021e+00 1.906195667561746632e+01
0.000000000000000000e+00 -2.111439203075386524e+09 -5.408731875666745736e-01 4.855132369204824272e-01 -7.727966101901074580e+00 -2.028291558822806984e+00 2.331412524244090889e+01
0.000000000000000000e+00 -1.991067090415428877e+09 1.897679755860117723e+00 1.177919030498841835e-01 -7.768541526200625214e+00 7.908932678844864839e+00 2.125900670769735967e+01
0.000000000000000000e+00 -1.985012946026908875e+09 3.522453007010284409e-01 2.233672776007544769e-02 1.176191372280719349e+00 8.082682377404557528e+00 2.041010762273689494e+01
0.000000000000000000e+00 -1.908988077492694378e+09 1.692391749483659780e+00 -7.711303074091396148e+00 -8.922100780548891663e-01 5.979336159295942643e-01 2.059825212019807594e+01
0.000000000000000000e+00 -1.799558371642288923e+09 -5.987164950954267262e+00 -2.878514779655831468e+00 1.810641733055540215e+00 8.717395781022947432e-01 1.990349993721688193e+01
0.000000000000000000e+00 -1.632290257342220545e+09 -6.235400663733923210e+00 1.628368100888767600e+00 -1.314096254173691136e+00 6.796688872290426175e+00 2.061259006051812293e+01
0.000000000000000000e+00 -1.586644263359779119e+09 1.768465035663901119e+00 -4.860475296087152230e-02 1.703118289056693158e-01 -7.066379850511386174e-01 2.379228513371926468e+01
0.000000000000000000e+00 -1.311633875225317001e+09 -5.017641192457507060e-01 -5.727734341579214572e+00 1.406087872940194217e+00 6.638085540392186346e+00 1.941968776357603943e+01
0.000000000000000000e+00 -1.215854684150947332e+09 1.877862889757350828e+00 -4.805797382363517833e+00 -6.452750778439643398e+00 -1.572538417525848331e-01 2.360716393524614531e+01
0.000000000000000000e+00 -1.074623457860137463e+09 -7.207793954532186298e+00 -6.890849954711336878e+00 1.881534162060127358e+00 2.501484384494199631e+00 1.941054255081499136e+01
0.000000000000000000e+00 -1.067628175552810311e+09 1.762575708912219596e+00 -7.870625886709748720e+00 -3.140563546487402213e+00 1.601155930027495344e+00 2.082197716606506077e+01
0.000000000000000000e+00 -1.063703569806420088e+09 -1.602930611032125974e+00 1.680148280917837411e+00 -4.395917518506061938e+00 5.439558581370494750e+00 2.024351477012548273e+01
0.000000000000000000e+00 -1.047376215108191133e+09 -5.242222109005678199e+00 -4.103106522025808722e+00 1.783311053533987334e+00 5.100128674318622046e+00 2.069243038932821932e+01
0.000000000000000000e+00 -1.004776183404507875e+09 1.059254902965426126e+00 -3.690344674982651618e+00 2.999889694692114972e-03 -1.201166103908670735e-01 1.921301415247013367e+01
0.000000000000000000e+00 -9.708135053869695663e+08 4.998682760816741677e-01 -5.155888550195191655e+00 -4.657261627693513262e+00 -1.160434722314169331e+00 2.039814455065027232e+01
0.000000000000000000e+00 -9.415024593031576872e+08 -9.575623615955830559e-02 1.613701432936444746e+00 -7.980042144184030128e+00 1.353248449205040060e+00 1.979643253366818101e+01
0.000000000000000000e+00 -9.246673980056471825e+08 -4.930214342045637466e+00 1.259100960921403001e+00 1.151391024361675619e+00 2.514085162665180562e-01 2.256430086453583428e+01
0.000000000000000000e+00 -8.997319080324534178e+08 -7.973210441480575561e+00 -4.697718893762349524e+00 1.273411055253538038e+00 2.361230292958245158e-01 1.939671652082412479e+01
0.000000000000000000e+00 -8.152246571108856201e+08 -1.915438675184425676e+00 1.244032234017437233e+00 -6.932340380633647214e+00 4.093193169935283038e-01 2.000952671275775430e+01
0.000000000000000000e+00 -8.100778174906514883e+08 1.794780569723410935e+00 -6.439287630566044918e+00 -3.825549491792695100e+00 6.913771648622974553e+00 2.134097224733970322e+01
0.000000000000000000e+00 -8.075362246308121681e+08 1.498113659117546348e+00 -5.412848394713437372e+00 -1.424961219141048119e+00 1.137620235982777395e+00 2.019827921947511484e+01
0.000000000000000000e+00 -7.869568558769465685e+08 1.771069169422885281e+00 -7.855659137201192799e+00 -4.288761090255215791e+00 3.138139645840952952e+00 1.904409416017502110e+01
0.000000000000000000e+00 -7.813582324306271076e+08 -3.011326261006065153e+00 -3.785732914360155021e+00 1.723375962992552246e+00 4.050935621646097218e+00 2.014833999638598883e+01
0.000000000000000000e+00 -7.392420236261348724e+08 8.233414649400501162e-01 1.265548910968099960e+00 7.565767741648521394e-02 -1.045358911211348385e+00 2.397394700130959677e+01
0.000000000000000000e+00 -7.224214208984670639e+08 6.980270329248927652e-01 1.078978017203306550e+00 -1.968623522039779417e+00 5.047079191070689141e-01 2.005088061397810151e+01
0.000000000000000000e+00 -6.662720173613603115e+08 -4.886041961532505695e-01 -2.749809173250277183e+00 -1.653161257273412232e-01 -1.944402620630958811e+00 2.277263949399292287e+01
0.000000000000000000e+00 -6.656247658637285233e+08 -1.105191221358658993e-03 -8.148406541482380305e-01 1.811676916120790182e+00 2.354310471769889723e+00 2.137008286232909171e+01
0.000000000000000000e+00 -6.408673003510181904e+08 1.543866032235834851e+00 -7.600816331868178288e+00 -2.839347442491708229e+00 -1.256825950222249633e+00 2.416093273602978542e+01
0.000000000000000000e+00 -6.378229895994836092e+08 -3.581887508980141632e-01 -7.494054452988956783e+00 -4.626933794511094433e-01 -1.886246549465578681e+00 1.931198628758719238e+01
0.000000000000000000e+00 -6.280529808392996788e+08 -2.326668786564279223e+00 1.311468304068251101e+00 -7.875061779562091857e+00 6.120120618426794223e+00 2.026888520072593280e+01
0.000000000000000000e+00 -5.763877547392812967e+08 -6.534063764529311591e+00 -2.883844362728416044e+00 -7.854104193375928133e-01 -2.897298858386106346e+00 1.966452972484657025e+01
0.000000000000000000e+00 -5.278176871715861559e+08 -7.416928130953562182e+00 -4.503476875267759638e+00 1.491787453328216273e+00 4.478697837592637399e+00 1.991644869648740723e+01
0.000000000000000000e+00 -5.056538653871558309e+08 -8.174936618764050422e-01 -6.691239995232215243e+00 1.659507752869764374e+00 3.741505496045515855e+00 2.093264984042331278e+01
0.000000000000000000e+00 -4.771817373105216026e+08 -6.969005080556556209e-01 -1.431652860861578169e+00 1.710802644943321127e+00 1.321902342725548962e+00 2.225567977693167165e+01
0.000000000000000000e+00 -4.461666818280950189e+08 -4.000441597628153545e+00 -1.916698087726155464e+00 1.869501440379481849e+00 -1.544992743588702311e-02 2.380477803157739913e+01
0.000000000000000000e+00 -4.366987994525283575e+08 -4.078020509551262940e+00 -6.198674434924098975e+00 1.772948911193658716e+00 5.502042224698406869e+00 2.146320253349373885e+01
0.000000000000000000e+00 -4.256654566984771490e+08 -3.712600699271945359e+00 1.384698930212254098e+00 -4.398530651555142335e+00 4.634461289670496420e+00 1.963176070502456483e+01
0.000000000000000000e+00 -3.863211350854558349e+08 -1.209732226955011924e+00 -7.793158578113690282e-02 1.292947933821466222e+00 -2.888053597566446307e+00 2.456927411969236630e+01
0.000000000000000000e+00 -3.501908109790324569e+08 -5.078963200498849417e-01 -2.964217481484281436e-01 -3.330774151984423170e+00 -2.845644882224479755e+00 2.411954550517738127e+01
0.000000000000000000e+00 -3.493270616412205696e+08 -3.966240027805048030e+00 -6.025594028842938599e+00 -4.030243518284848392e-03 -1.402772467120521949e+00 2.087831556651829246e+01
0.000000000000000000e+00 -3.472416068803237081e+08 -4.595835329761370325e+00 -1.685777357884424177e+00 1.304325193100908109e+00 1.502085613212377879e+00 2.099778949708485243e+01
0.000000000000000000e+00 -3.368047690553702712e+08 -5.975225379211574150e+00 -3.499607631401430829e+00 1.454380289487298583e+00 2.906041186988121083e+00 2.078626104438610156e+01
0.000000000000000000e+00 -3.209828912521359324e+08 -5.648757939913684467e+00 1.990433526439016276e+00 -3.679825596687630984e+00 1.617560202185996943e-01 2.398115961066871193e+01
