src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
-4.456589644580558840e+00 -4.338582379194079408e+00 1.870346221507301898e+00 2.256550606124405078e+01
-4.670010461352892328e+00 -4.516000056867717660e+00 1.612068945655225072e+00 2.248054404229871750e+01
-4.696844060075417993e+00 -4.500668498647165450e+00 1.526917988176677454e+00 2.250078114215934733e+01
-4.617209051313865054e+00 -4.532446240479336197e+00 1.511780635704928599e+00 2.253120271810266928e+01
-4.949065352893766701e+00 -4.811410471182869131e+00 1.058975697129783455e+00 2.245034131993998017e+01
-4.597112689609494929e+00 -4.495062671367850093e+00 1.623910581735600545e+00 2.249597459553533696e+01
-4.853870100423615774e+00 -4.649228087735703063e+00 1.360887509331302425e+00 2.249600496740473687e+01
-4.746971653768145671e+00 -4.588453749188538211e+00 1.461899188630045643e+00 2.241691921318404468e+01
-4.989995381767224458e+00 -4.884806245198445751e+00 1.029339863766754348e+00 2.227518407350808616e+01
-4.720087896007957973e+00 -4.613881740405270548e+00 1.450466917601861638e+00 2.246368062055226389e+01
-4.646306998864051074e+00 -4.480245690053818564e+00 1.557654041617516860e+00 2.251808151753117926e+01
-4.579353108757223012e+00 -4.458943983771744612e+00 1.618147092476908355e+00 2.255263402199181755e+01
-4.615440253540843862e+00 -4.379548041088608734e+00 1.735621009702092543e+00 2.253048749731319944e+01
-4.768795740180344467e+00 -4.684746500620807552e+00 1.297543911436201292e+00 2.239495643831280347e+01
-4.685631898126227490e+00 -4.633071996033761408e+00 1.343620338512579337e+00 2.247154371891346258e+01
-4.474340400193407952e+00 -4.384452852172401549e+00 1.817759045783194694e+00 2.250316312190137680e+01
-4.588624440533101811e+00 -4.543596582683679053e+00 1.551312592804758417e+00 2.249139232383944531e+01
-4.554032400808066150e+00 -4.406213115379275180e+00 1.776500751004891576e+00 2.256269861190668635e+01
-4.747692528053860883e+00 -4.530481793266687873e+00 1.385116583410902713e+00 2.250424489152564433e+01
-4.760987075472630004e+00 -4.568361433104232816e+00 1.438073158064943513e+00 2.246723725305658093e+01
-4.944392119616240144e+00 -4.793187571836913463e+00 1.136783084561362678e+00 2.234011824264767299e+01
-4.752005449805507098e+00 -4.574539972988427294e+00 1.461908857288163333e+00 2.247492257936016102e+01
-4.735618776968451016e+00 -4.569360508303019763e+00 1.479274102809788438e+00 2.251501971855304873e+01
-4.523636404332288308e+00 -4.409914446113757158e+00 1.733271351745408140e+00 2.252314710551406662e+01
-4.761164877932682060e+00 -4.690247417261659280e+00 1.332838335329706858e+00 2.240874594275344123e+01
-4.612724847667610817e+00 -4.478912864509382530e+00 1.627778130242086618e+00 2.248102346029052256e+01
-4.507503412427349865e+00 -4.400616595444946100e+00 1.683509341494214162e+00 2.259961167105258539e+01
-4.856027020518959958e+00 -4.731710259909625904e+00 1.331780416556093805e+00 2.227162132824452101e+01
-4.561862723642555295e+00 -4.405155589138749050e+00 1.732882892726561153e+00 2.251024820915558422e+01
-4.582907493558977308e+00 -4.497100455791072982e+00 1.594626501239060801e+00 2.249500271499544368e+01
-4.890865874038448524e+00 -4.744500068233754142e+00 1.172148565330209280e+00 2.238949334663581681e+01
-4.691187592842228860e+00 -4.519266447476927517e+00 1.552208375678834074e+00 2.250278256488603290e+01
-4.498698270697489399e+00 -4.410129050598236233e+00 1.783953017513398187e+00 2.248939416677011494e+01
-4.316790409415284913e+00 -4.188831274857211184e+00 2.133633336427871008e+00 2.264352180139398385e+01
-4.538987622587479898e+00 -4.425320060519048582e+00 1.699179908526684102e+00 2.247760731430460979e+01
-4.577300859906175745e+00 -4.411120951825115988e+00 1.760315409629967576e+00 2.250694761645524622e+01
-4.736721898311063939e+00 -4.597925604620205497e+00 1.417279049299387417e+00 2.245903546256348804e+01
-4.843298763731493040e+00 -4.701219175952916274e+00 1.215753361371884722e+00 2.239097390756609585e+01
-4.780316612465353110e+00 -4.628122004183857996e+00 1.396658662954330055e+00 2.236891425395734245e+01
-4.751635109735163454e+00 -4.614984917852368085e+00 1.449834855964717839e+00 2.238745251234652756e+01
-4.872312756591187011e+00 -4.642971921226846987e+00 1.331596024589477345e+00 2.246263886941655130e+01
-4.719140580056762069e+00 -4.446545792276762832e+00 1.616298896675884222e+00 2.253373860132760598e+01
-4.814050721220694662e+00 -4.763048531480015946e+00 1.197720438605207605e+00 2.240712371202984343e+01
-4.901961008123373986e+00 -4.696208837281618642e+00 1.402496038196841432e+00 2.229840697254431348e+01
-4.750066118790072345e+00 -4.685303859931869042e+00 1.274976492855138588e+00 2.241737928237406052e+01
-4.844668399108123857e+00 -4.676765412883823636e+00 1.313491278371316184e+00 2.236656985225679861e+01
-4.782978917739584723e+00 -4.643880043554368342e+00 1.372551828880389735e+00 2.241926229075196986e+01
-4.783364006391272127e+00 -4.632761327379519400e+00 1.344574070975029123e+00 2.243756683759416504e+01
