"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-3.830311007155803082e+00,7.588886305819113332e-02,-3.830721050993354915e+00,-3.904345245332929704e+00,-3.755008249025020728e+00,1.926017953694144358e-01,7.646411892845804414e-02,1.827345678202665358e-01,1.268890606132320187e-01,2.541413089085977073e-01,2.037954654382362918e+01,6.585126105017384823e-01,2.049115443032393102e+01,1.958597128791827302e+01,2.107055625761072548e+01
