weight logl src1.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -9.184140598641257286e+08 1.751354230727553585e+00 -2.520798036014277876e-01 2.105441647964174123e+01
0.000000000000000000e+00 -8.609040160707234144e+08 1.897189116540218379e+00 -4.217030094320642908e-01 2.115965576476070709e+01
0.000000000000000000e+00 -7.842379247790296078e+08 1.735437106716263500e+00 -4.626355335755034659e-01 1.957454421981521975e+01
0.000000000000000000e+00 -7.279664416877071857e+08 1.918111812782013814e+00 7.746266584152916579e-02 2.165363573597198510e+01
0.000000000000000000e+00 -6.012027136964899302e+08 1.727489952114149574e+00 -4.953495366572346903e-01 2.075262852022212101e+01
0.000000000000000000e+00 -5.098745257016308904e+08 1.673223461985298144e+00 1.187232837080256953e+00 2.017215139324289197e+01
0.000000000000000000e+00 -4.791734317615730762e+08 1.362599271479027152e+00 -2.072866044622561077e-01 2.008372232084861508e+01
0.000000000000000000e+00 -4.560905396416381001e+08 1.639206179474781422e+00 1.116841221872669099e+00 2.082932333207876141e+01
0.000000000000000000e+00 -4.384718562220771313e+08 1.664700722608397854e+00 -5.970559916785073140e-01 1.954955240632499525e+01
0.000000000000000000e+00 -3.717655339707193971e+08 1.431985976133180571e+00 6.761123023364801199e-02 2.107393525096651388e+01
0.000000000000000000e+00 -3.407412775034931302e+08 1.500697872896523677e+00 1.222138364148403156e+00 2.001907899420416470e+01
0.000000000000000000e+00 -3.143379089028722644e+08 1.495429840996699511e+00 -5.833513289084101272e-01 1.935327594201708834e+01
0.000000000000000000e+00 -2.355867484637730420e+08 1.465743960200716955e+00 1.263709403173475465e+00 2.156034535384801742e+01
0.000000000000000000e+00 -2.170545909834581614e+08 1.014466630594114349e+00 -2.287335404053940646e-01 1.975085962764380554e+01
0.000000000000000000e+00 -1.975963679763706326e+08 1.437237760351589344e+00 9.438996093743021731e-01 2.181249021069663030e+01
0.000000000000000000e+00 -1.710650082540819049e+08 1.169752017443993708e+00 5.740687552194820853e-01 2.013411792623930197e+01
0.000000000000000000e+00 -1.542477751598884165e+08 1.371402233582763586e+00 1.467606168653559084e-01 2.181791034316434263e+01
0.000000000000000000e+00 -1.179089815034244806e+08 8.039498077359734651e-01 -3.300063085652277239e-01 2.005803594430232550e+01
0.000000000000000000e+00 -1.058004991253633648e+08 8.722269320808866411e-01 1.450071381548181382e-01 1.916776111347330769e+01
0.000000000000000000e+00 -9.807634480688613653e+07 1.319755764042733759e+00 -1.721837814919003895e-01 2.194428765429291772e+01
0.000000000000000000e+00 -9.078489789889340103e+07 9.648510661731499738e-01 1.366719724550280013e+00 2.069832761320348169e+01
0.000000000000000000e+00 -8.834162220145672560e+07 1.205991437023477886e+00 -7.034563051323540206e-01 2.021265338724968430e+01
0.000000000000000000e+00 -7.480216570696942508e+07 1.381093854459690462e+00 2.884064617649575446e-01 2.227155345466757197e+01
0.000000000000000000e+00 -6.834723562236532569e+07 5.148636293205335335e-01 -2.389484154462085952e-01 1.983567634631652155e+01
0.000000000000000000e+00 -6.089157013803288341e+07 7.946053222357338797e-01 3.327803728905354141e-01 2.120125758058919985e+01
0.000000000000000000e+00 -5.531273136972003430e+07 9.513271221683918810e-01 3.681528092665860008e-01 2.182813454049217938e+01
0.000000000000000000e+00 -2.996536040288844332e+07 8.147011414775722216e-01 3.969362604394379712e-01 2.207754729344319244e+01
0.000000000000000000e+00 -2.726683859815758839e+07 6.450832227495659765e-01 -6.764095920444073151e-01 2.040703552845020852e+01
0.000000000000000000e+00 -2.635501041704301164e+07 5.644351291173688168e-01 -2.073036281176214857e-01 2.174773742080948224e+01
0.000000000000000000e+00 -2.444806044550338387e+07 1.173646723095611577e+00 1.198987824353165088e+00 2.309800434893847054e+01
0.000000000000000000e+00 -2.380256732337048277e+07 3.981217335206537200e-01 1.024761520712033747e+00 2.129754178367353035e+01
0.000000000000000000e+00 -1.742552905796365440e+07 1.948426352036687348e-01 2.483996493540590045e-01 2.091877132136284345e+01
0.000000000000000000e+00 -1.696350064864116162e+07 5.795318534234272789e-01 1.853331324063069996e-01 2.204973652375756998e+01
0.000000000000000000e+00 -1.638996637216395512e+07 2.386402124993480811e-01 -4.495726101045276479e-01 2.123718261607751145e+01
0.000000000000000000e+00 -1.390396714961233735e+07 1.366152314339700524e+00 7.500293455376874086e-01 2.349469380521789574e+01
0.000000000000000000e+00 -1.257541517746085115e+07 1.380410014533545393e+00 -9.938215708418167704e-01 2.038238467324639558e+01
