src1.lognorm src1.logkT src1.lognH
-4.948031383688018536e+00 7.891453638790963954e-01 1.964374977378817277e+01
-4.902732685362657605e+00 7.512686661502698815e-01 1.982061431682086905e+01
-4.872389946588295828e+00 4.733209587141440355e-01 1.900908349313643342e+01
-4.847591704655481060e+00 4.576128223992887989e-01 1.911710660262225758e+01
-4.888245663397369434e+00 8.891509224778322285e-01 1.938046094650525930e+01
-4.953959501525611486e+00 5.739477022061856282e-01 1.924996520415500711e+01
-4.854126189979512063e+00 6.175834946705474060e-01 1.963478252565348825e+01
-4.937182999969859765e+00 6.444381224474791114e-01 2.003677223022860687e+01
-4.927575119265309667e+00 6.390108599685979662e-01 2.024762009533778695e+01
-4.815711076054567386e+00 6.357578915169082023e-01 2.026744120382622327e+01
-4.865621030275756098e+00 9.960173291624072611e-01 1.968021153680653867e+01
-4.908626492904552663e+00 5.852122148024603288e-01 1.969929277235143417e+01
-4.881366719988582403e+00 7.620391330349021164e-01 1.994242445476364267e+01
-4.876584526413733300e+00 7.196199659185986697e-01 1.907835386307700887e+01
-4.853175597776878902e+00 7.236139899935776221e-01 1.987286097432316012e+01
-4.879871874487474059e+00 7.001229321492716817e-01 1.928750878092126442e+01
-4.910081807630667150e+00 7.377193521563818468e-01 1.971248355162054366e+01
-4.953243998873308129e+00 5.621859384494365397e-01 2.022027595164255942e+01
-4.887275006541329958e+00 7.871212150917485939e-01 2.022294201434610983e+01
-4.970433921261578014e+00 8.224017017212221781e-01 1.940037229497837856e+01
-4.949147820357610250e+00 5.688161010095955650e-01 1.928267230708214086e+01
-4.837877840585163014e+00 9.910996639201166136e-01 1.901769933747117491e+01
-4.923675276789479582e+00 1.090064426232770334e+00 1.949176438423941349e+01
-4.923862646238575280e+00 6.901138213133932720e-01 1.912265818574363863e+01
-4.835147416745854798e+00 6.814998438957449167e-01 1.929037360720919736e+01
-4.877174737511463576e+00 6.936238078603853552e-01 1.903665288138135381e+01
-4.827372267249950610e+00 8.944199775578520750e-01 2.025072510695853722e+01
-4.922669941521207626e+00 7.635800919859452307e-01 2.007938914336498826e+01
-4.886026199025711669e+00 5.653834739124046216e-01 1.988014135019677653e+01
-4.835425661204422632e+00 8.568193319281760534e-01 1.991822366457168414e+01
-4.893345838221449640e+00 4.692480350961052427e-01 2.017845493618604635e+01
-4.906349170556314476e+00 6.678999717538929293e-01 1.909839685297560763e+01
-4.933217700389151084e+00 4.841587187721727581e-01 1.915637297214467338e+01
-4.849383841867881628e+00 6.822145847140683728e-01 1.901543351496679080e+01
-4.825806930261381744e+00 6.728756948476566357e-01 2.017926123979104958e+01
-4.885376740669447493e+00 5.603202979468324685e-01 2.000570315567961188e+01
-4.880721748575147956e+00 6.073397352641614066e-01 1.948970662386689767e+01
-4.880177126465460979e+00 4.786355208408195061e-01 1.981946188379410856e+01
-4.841338271242117131e+00 7.048124668019584149e-01 1.927705256371562115e+01
-4.809735502957232178e+00 5.420757213403808450e-01 2.067420401818180764e+01
-4.857635114643333196e+00 5.685253572842465797e-01 2.024563898878986734e+01
-4.899625913819968481e+00 7.474095523528692109e-01 1.943896710968472874e+01
-4.948867301466046698e+00 7.352270265273961325e-01 1.912807097640618181e+01
-4.891015603907940879e+00 4.988277395888114363e-01 1.981226628833341508e+01
-4.880177126465460979e+00 4.786355208408195061e-01 1.981946188379410856e+01
-4.869795056564230507e+00 7.173475702852458724e-01 1.988221481643114785e+01
-4.866012469050419398e+00 6.564066464363120801e-01 1.962824958137912290e+01
-4.816034196585099458e+00 8.966822056613537040e-01 2.021680884059744798e+01
-4.873579173474908544e+00 5.241957904758984821e-01 2.031182337646564662e+01
-4.922469978277003833e+00 4.688990865544393483e-01 2.005037315464521441e+01
-4.889871730304044206e+00 6.523780592846939452e-01 2.006631134617969892e+01
-4.874491768878770337e+00 9.426679421882140364e-01 1.944188128396789494e+01
-4.874851739806453921e+00 7.427082079620419552e-01 2.029403224148937213e+01
-4.881466911009147758e+00 7.243239176733629048e-01 1.982084006569935042e+01
-4.943456053208807432e+00 6.304020413806206147e-01 1.920739646280423329e+01
-4.900855265637257929e+00 6.578489680275940721e-01 1.971429864971982227e+01
-4.827565408818605519e+00 8.116047729255975174e-01 1.916811816270559987e+01
-4.942610115827797301e+00 8.529157199829264790e-01 1.922685280006162145e+01
-4.901755037925995317e+00 8.681560079818988473e-01 1.912468833596393836e+01
-4.816034196585099458e+00 8.966822056613537040e-01 2.021680884059744798e+01
-4.918233432944971284e+00 5.688695390734099799e-01 1.974065377564163981e+01
-4.915321319207569317e+00 5.738767114003613390e-01 1.966144145339114147e+01
-4.853084065276135561e+00 4.582587416198318220e-01 1.976724701418884678e+01
-4.864860226305996349e+00 7.138824148504454570e-01 1.966918646510525193e+01
-4.872389946588295828e+00 4.733209587141440355e-01 1.900908349313643342e+01
-4.929991445605519829e+00 5.874754111779230126e-01 2.053779910713611656e+01
-4.865980364029891980e+00 6.139448935976989929e-01 1.986899155489170710e+01
-4.836966896566727847e+00 9.134164785246061680e-01 1.953668697974682544e+01
-4.874097376137711990e+00 7.840384788561505225e-01 1.948738726587597014e+01
-4.898176970015668985e+00 7.790663106391295667e-01 1.939787307786609460e+01
-4.929755066248215911e+00 6.012442350216395948e-01 1.988293790005858597e+01
-4.904092970160956355e+00 5.362194632314203346e-01 1.934999772159549636e+01
-4.938269215190177697e+00 6.696047320966622696e-01 1.930137760179001916e+01
-4.862296109362554297e+00 7.994739074776471277e-01 1.971672807447264830e+01
-4.874491768878770337e+00 9.426679421882140364e-01 1.944188128396789494e+01
-4.918688820608767109e+00 4.536895618631648919e-01 1.920961883237156798e+01
-4.865107455618348453e+00 4.935369413464567590e-01 1.939275159848669716e+01
-4.794801846391262501e+00 7.540171151873844568e-01 2.047157541453154295e+01
-4.939428686410536784e+00 9.151118453887212567e-01 1.994576164760281500e+01
-4.979714982199244133e+00 7.635016351236472154e-01 1.914517434365694726e+01
-4.926785381384862106e+00 8.513197464230681799e-01 1.915479226195658313e+01
-4.910439803663605218e+00 6.349981066789045503e-01 1.938291787768712737e+01
-4.910396045219525440e+00 7.302217005941413763e-01 1.924374185192025521e+01
-4.987691015603596512e+00 5.605129340203311994e-01 1.976390081728310122e+01
-4.906855658723035418e+00 6.572362185385738353e-01 2.035538761059804003e+01
-4.885905704584464715e+00 7.672620898144422164e-01 1.959623926324053400e+01
-4.902732685362657605e+00 7.512686661502698815e-01 1.982061431682086905e+01
-4.827184552693942976e+00 1.072385612614258132e+00 2.022511466713251949e+01
-4.871211528283502901e+00 7.952920424466825011e-01 1.927667859260872518e+01
-4.807367876475591828e+00 1.223723007489865289e+00 1.904749858850460598e+01
-4.878788615194437739e+00 6.502332855630315045e-01 2.001337486438458413e+01
-4.890536626376903229e+00 1.129807667470240418e+00 1.913845295038109029e+01
-4.795852373467671903e+00 6.953722802837292161e-01 1.983044942177180658e+01
-4.863754435201761872e+00 7.321967096784616214e-01 1.979963562589475501e+01
-4.884160731107688669e+00 6.199155157945119843e-01 1.981563744070626498e+01
-4.919447926590884812e+00 5.809185900784057388e-01 1.979816721854817985e+01
-4.892113181781628128e+00 6.010888320972540555e-01 1.962230066366291581e+01
-5.007293905180222104e+00 4.970269315286919287e-01 1.907834159442284516e+01
-4.844120730612258008e+00 4.701915081593754930e-01 1.960261854441233709e+01
-4.831698989987460280e+00 6.436977584183438683e-01 1.920169907821994215e+01
-4.874732012043939022e+00 9.402986274655116272e-01 1.927042270507953603e+01
-4.864404093906124160e+00 8.268226093587460745e-01 1.920969582870217707e+01
-4.867969381870638657e+00 7.698584535791048733e-01 1.967898025580000620e+01
-4.898097845128923211e+00 5.918762544074902543e-01 1.997090199933089849e+01
-4.868895730551886736e+00 5.973050882751762547e-01 1.950687831951711004e+01
-4.888323723260452169e+00 5.186126792162195631e-01 1.988954183613774873e+01
-4.863380824881569531e+00 7.530371875424426431e-01 2.013538179005846374e+01
-4.929212419256903566e+00 6.953525771146487067e-01 1.937701105278502567e+01
-4.913048569928177400e+00 5.689083932682077460e-01 1.968886989456829184e+01
-4.878198568993375339e+00 4.500821945620070430e-01 1.933577219965814464e+01
-4.866723929330097675e+00 5.900063597553344419e-01 1.955679487259045146e+01
-4.853190443665708287e+00 5.386987459315184523e-01 1.978212709291578619e+01
-4.838287815506163270e+00 7.457033524636713651e-01 1.982588445427269619e+01
-4.943456053208807432e+00 6.304020413806206147e-01 1.920739646280423329e+01
-4.825139017970386135e+00 5.076066822532647738e-01 1.987374234102574277e+01
-4.932059002614908039e+00 5.591966675812154453e-01 1.933243566716758366e+01
-4.915192576030623428e+00 7.923694888343346676e-01 1.936361403990796859e+01
-4.905189105194734722e+00 6.054948514054590003e-01 1.980344638652971057e+01
-4.860483320524229711e+00 4.918869610670659753e-01 1.928870957764382865e+01
-4.837710309360391925e+00 7.418771544336331125e-01 1.978738100317102067e+01
-4.908993244384945775e+00 6.081771084159770524e-01 1.968419078479832152e+01
-4.961711180150083500e+00 9.087794668466426806e-01 1.973122797840369458e+01
-4.867465713443626996e+00 7.840477461934993730e-01 2.030069688251565196e+01
-4.907981451290200248e+00 5.900521835409819893e-01 1.955679432148032504e+01
-4.909285934415712482e+00 7.716192134960642157e-01 1.921308561137618653e+01
-4.883256162750200247e+00 9.146332001318280280e-01 1.932225500992732847e+01
-4.844769380829994532e+00 7.359893783862700989e-01 2.061214949141524500e+01
-4.923185135871264606e+00 5.497952488331745435e-01 1.934577176943150434e+01
-4.876106003021978275e+00 5.855774544727714304e-01 1.929253333528422587e+01
-4.854912507880420947e+00 6.675127877372108998e-01 1.911487671366465335e+01
-4.953383724338908500e+00 7.314785643570835827e-01 1.951968520823802677e+01
-4.891768166729711709e+00 7.569774224164569354e-01 1.931361007966112808e+01
-4.839707400892592659e+00 7.278274220118681193e-01 1.987702957517601021e+01
-4.930552258568698498e+00 4.797647923246461943e-01 2.017764542586784771e+01
-4.883457692875922795e+00 7.281228465797719984e-01 1.959427623030879317e+01
-4.922552536020464942e+00 7.983640425537543717e-01 2.000200618231168903e+01
-4.879708985717542191e+00 7.199756799019501052e-01 2.005664562774575188e+01
-4.935217563149286946e+00 4.168510516208998595e-01 1.977417064364194488e+01
