weight logl src1.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -4.457406646312845945e+08 1.986812562634298729e+00 2.739349342193972969e-01 2.010532381407601932e+01
0.000000000000000000e+00 -4.394759874653227925e+08 1.842599522750536067e+00 -1.019382386431723075e-01 2.098949629908648618e+01
0.000000000000000000e+00 -4.261972852474845052e+08 1.910737910132894513e+00 -1.552273442115794655e-01 2.130520056778700422e+01
0.000000000000000000e+00 -2.747999157738271952e+08 1.914260352693279543e+00 -1.955832783275205378e-01 2.163557473945938625e+01
0.000000000000000000e+00 -1.613405421477261484e+08 1.552594899330662415e+00 2.935684868559509386e-01 2.033567825444715638e+01
0.000000000000000000e+00 -1.413324727268773615e+08 1.958219635536829983e+00 1.410451089829571458e+00 2.246864141395103331e+01
0.000000000000000000e+00 -1.380869487227800488e+08 1.768793455239924484e+00 1.090981856831811037e+00 2.211282126163657935e+01
0.000000000000000000e+00 -8.845907057094362378e+07 1.318926078281247527e+00 2.857291819038643155e-01 2.089489874050478235e+01
0.000000000000000000e+00 -7.539789324626535177e+07 1.849774130550875029e+00 3.760305030535295856e-01 2.244108498779363003e+01
0.000000000000000000e+00 -6.863471867539528012e+07 1.228636117882285106e+00 1.384898788807463532e+00 1.983994035343555495e+01
0.000000000000000000e+00 -4.985083539413852245e+07 1.266041088117312086e+00 -5.658754262742213825e-01 2.083216412293213793e+01
0.000000000000000000e+00 -4.679252142806929350e+07 1.271351964408161450e+00 -5.921926017044378820e-01 2.071841034303465534e+01
0.000000000000000000e+00 -4.520738944710851461e+07 1.433087186967462401e+00 4.451163302340810368e-01 2.220516602005226758e+01
0.000000000000000000e+00 -4.321201370774856955e+07 9.740195381576342015e-01 8.856781645570468431e-01 1.923683328761686795e+01
0.000000000000000000e+00 -2.873060560506079718e+07 6.548871049925431009e-01 9.177639753526589672e-03 2.063882110881998599e+01
0.000000000000000000e+00 -2.748069531363467872e+07 8.092533438298232795e-01 1.200273881917992114e+00 2.031321888543921972e+01
0.000000000000000000e+00 -2.563791892491811886e+07 6.214379882502925057e-01 -3.508683792109779098e-01 1.934114745524948376e+01
0.000000000000000000e+00 -1.776169953448753059e+07 6.196827191454126194e-01 1.245656988987287495e+00 1.964660707884483770e+01
0.000000000000000000e+00 -1.675867051835281402e+07 8.507369956839347935e-01 7.189411555738802750e-01 2.205014660522479630e+01
0.000000000000000000e+00 -1.471043130327238515e+07 5.189332200486784785e-01 4.305419055526595873e-01 2.014949405839793428e+01
0.000000000000000000e+00 -1.275505076735188253e+07 5.326475951823486099e-01 4.313709014943614140e-01 2.127661771321432127e+01
0.000000000000000000e+00 -1.219244715379609540e+07 4.890145199240656382e-01 1.463062460858093772e+00 1.902079868738334056e+01
0.000000000000000000e+00 -8.460049442004680634e+06 2.528191483108059856e-01 1.417750617408577440e-01 2.102346329432583261e+01
0.000000000000000000e+00 -7.568934900251002982e+06 2.223150792838666234e-01 9.482071941134480042e-01 1.982357988464148235e+01
0.000000000000000000e+00 -7.063406364054835401e+06 1.259076050777895972e+00 1.081116695865533828e+00 2.340893937985095619e+01
0.000000000000000000e+00 -7.000970154615949839e+06 2.908208245560803817e-01 1.455615545421811152e+00 2.114118719654206657e+01
0.000000000000000000e+00 -5.804573063272333704e+06 2.590446062439575314e-01 -1.207640857935814438e-01 2.171686576185697248e+01
0.000000000000000000e+00 -5.578087403856803663e+06 6.809529045076043730e-01 -7.468781786003162448e-01 1.909317142988960825e+01
0.000000000000000000e+00 -5.081440527212859131e+06 1.632288706247877030e+00 -5.251885737416722710e-01 2.229694521929683759e+01
0.000000000000000000e+00 -4.969788869336987846e+06 3.283245005261825611e-02 7.997786745901536154e-01 1.915658900926441532e+01
0.000000000000000000e+00 -4.459380605917612091e+06 -2.584118004807400837e-03 3.819570420343787465e-01 1.987153807476149225e+01
0.000000000000000000e+00 -4.440176277384863235e+06 5.459899061794004638e-02 5.616133959783822238e-01 2.120662873440771534e+01
0.000000000000000000e+00 -4.363563586658072658e+06 3.076773631615559168e-02 1.328825258327322345e+00 2.046757531627216764e+01
0.000000000000000000e+00 -4.102137394247045275e+06 -4.141564221231597287e-02 8.464779808678246642e-01 2.034157973195260638e+01
0.000000000000000000e+00 -4.071092606607529335e+06 6.029457597042426897e-01 6.277410472645024164e-01 2.264937728967652575e+01
0.000000000000000000e+00 -3.842934046778744087e+06 2.722751535647560672e-02 5.513142748003005966e-01 2.140990779401540323e+01
0.000000000000000000e+00 -3.832892482038541231e+06 2.769371451905655590e-02 6.379287184794535381e-01 2.145548628466887564e+01
0.000000000000000000e+00 -3.817649046415064484e+06 1.507550200667214568e+00 1.046278419253009684e+00 2.383725092012045721e+01
0.000000000000000000e+00 -3.645076248227417469e+06 1.467972854089847345e+00 5.157106588930915336e-01 2.359551466477644865e+01
0.000000000000000000e+00 -3.537186256436259020e+06 1.669454510540688830e-01 5.188859081896395331e-01 2.194485462747088889e+01
0.000000000000000000e+00 -2.534247709421549924e+06 5.824861798163638582e-02 -6.289287818084163817e-01 2.052717125557821731e+01
0.000000000000000000e+00 -1.915137664673045510e+06 -3.721373000237555573e-01 7.140883579350303378e-01 2.034327719283137270e+01
0.000000000000000000e+00 -1.897474474303493742e+06 -7.743119368977779970e-02 -6.355008622033477828e-01 2.021359103972034532e+01
0.000000000000000000e+00 -1.741657385033427505e+06 1.661292746106486362e-01 1.207562929326788215e+00 2.271998241678594965e+01
0.000000000000000000e+00 -1.725561521450825036e+06 7.165581259681133020e-01 3.638379217529743581e-01 2.303105723421994000e+01
0.000000000000000000e+00 -1.718169548091699602e+06 3.997976296961649467e-01 9.891400829139398443e-01 2.308495221130164055e+01
0.000000000000000000e+00 -1.533153763071353082e+06 1.626686129785637647e+00 -7.414132261271111357e-01 2.214340536053593667e+01
0.000000000000000000e+00 -1.480893067580148345e+06 -4.511234905559415864e-01 1.197645170663112602e+00 2.063962746709062301e+01
0.000000000000000000e+00 -1.440647311095713638e+06 -6.227023488949843255e-01 -3.575899135237485815e-01 1.929293903584831327e+01
0.000000000000000000e+00 -1.183727583463360788e+06 1.832964877461444431e+00 1.230246109362309603e-02 2.350830570054744584e+01
0.000000000000000000e+00 -1.063053112128139008e+06 -7.000147886828571586e-01 1.483436445855683683e-01 1.917918077774794128e+01
0.000000000000000000e+00 -7.850997126768017188e+05 6.425625657317368677e-01 7.555468026954872407e-01 2.362815550281350596e+01
0.000000000000000000e+00 -6.790992951944908127e+05 -4.641682823047776907e-01 -6.690227052064087188e-01 1.956574543270184918e+01
0.000000000000000000e+00 -6.463148839312691707e+05 -8.350277583995229236e-01 5.506470115785651043e-01 2.044376193372031736e+01
0.000000000000000000e+00 -5.079027579436530359e+05 -2.603504339266642376e-01 9.727616407312247304e-01 2.287949001405915439e+01
0.000000000000000000e+00 -4.456253314363941317e+05 -2.539432027364858513e-01 -4.605563211546489510e-01 2.192434826097880318e+01
0.000000000000000000e+00 -4.185548987864215160e+05 -1.084621952831344771e+00 1.823371658891221880e-01 1.903518619796746592e+01
0.000000000000000000e+00 -3.412647114313941565e+05 5.620011837884337780e-01 -1.797695198698753272e-01 2.277283570885882114e+01
0.000000000000000000e+00 -3.406744547148565762e+05 -1.287779803111231303e+00 1.746289357143515630e-02 1.996997280924971818e+01
0.000000000000000000e+00 -2.877069920492091915e+05 -1.156388037654309642e+00 1.339031296263502924e+00 1.945529780354648253e+01
0.000000000000000000e+00 -2.867071242479631328e+05 -9.449909902916342475e-01 -6.234273441908151359e-01 1.908717248905583830e+01
0.000000000000000000e+00 -2.852066510844475706e+05 -1.122614145253214346e+00 6.751244147382333693e-01 2.134885494277825657e+01
0.000000000000000000e+00 -2.677062321519567049e+05 -1.229834917666387639e+00 3.386043111537873074e-01 1.913324013776682975e+01
0.000000000000000000e+00 -2.676528738991573919e+05 -6.106642826411627922e-01 -1.632529965576913211e-01 2.212354207540629147e+01
0.000000000000000000e+00 -2.445313577963396674e+05 1.836241449793746483e+00 8.602150900204530437e-01 2.447530017105819056e+01
0.000000000000000000e+00 -2.300943699936474732e+05 -1.284091169202366878e+00 5.280425906723609231e-01 2.033342044790881431e+01
0.000000000000000000e+00 -2.168614878008102532e+05 7.633385877254319496e-01 1.474396764670433679e+00 2.412651937179094119e+01
0.000000000000000000e+00 -1.897947289048876264e+05 1.971231852169699650e+00 2.662555880204431347e-02 2.398397986167483253e+01
0.000000000000000000e+00 -1.786965850792478595e+05 -3.986948520413200470e-01 -8.516968400652322746e-01 2.032815219779515914e+01
0.000000000000000000e+00 -1.774564540288246062e+05 -8.593237423381321349e-01 1.082185599522081265e+00 2.265175736383771010e+01
0.000000000000000000e+00 -1.770416141799917095e+05 -1.401588125222689385e+00 5.615204753762517154e-01 2.019785235829470338e+01
0.000000000000000000e+00 -1.748318216395669733e+05 -1.374440705141341645e+00 6.924368944066283671e-01 2.104332318940289426e+01
0.000000000000000000e+00 -1.725738507014370989e+05 -9.249428285023890695e-01 1.273801618935502145e+00 2.254756375917303046e+01
0.000000000000000000e+00 -1.615442739061371249e+05 -2.018701751975449099e-02 9.519597226428555548e-01 2.371058340550788657e+01
0.000000000000000000e+00 -1.597330837247677264e+05 -1.029707630038939392e+00 5.749764650610067473e-01 2.225638944877385228e+01
0.000000000000000000e+00 -1.514428056347140518e+05 -1.425928487655808041e+00 1.110081464763571724e+00 2.104009680256091031e+01
0.000000000000000000e+00 -1.395218359797751764e+05 1.824911541701371931e+00 9.121478063148085180e-01 2.454154300731185145e+01
0.000000000000000000e+00 -1.278235283117694635e+05 -1.531765316359262386e+00 -5.160742358865211266e-03 2.149441334604451725e+01
0.000000000000000000e+00 -1.146113856636028213e+05 -1.554205361243509387e+00 1.321040311592029948e+00 2.001404207927595635e+01
0.000000000000000000e+00 -1.104071643048549158e+05 -1.253911765621547048e-01 1.040363392745642823e+00 2.377005166889352594e+01
0.000000000000000000e+00 -1.100313799573683355e+05 -1.588865295158381485e+00 5.356999651107310356e-01 2.073225217690751521e+01
0.000000000000000000e+00 -1.096894688134725584e+05 -1.629691248284945715e+00 2.471736844060921090e-01 1.995732516014365387e+01
