"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-3.930670514743836552e+00,2.805197789393084062e-01,-4.015218196826369379e+00,-4.134654746955482629e+00,-3.727881683463238005e+00,9.069628103258521312e-01,3.616071740991431693e-01,9.424884187063602425e-01,5.105019569040624150e-01,1.316951375961258774e+00,2.295552432753354211e+01,1.488019418955121853e-01,2.294361708107300402e+01,2.281472891723263174e+01,2.309506270503910841e+01
