weight logl src1.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -2.729674142260021716e+07 9.223103672738124370e-01 9.511152982731834182e-01 1.172042794183730807e-01
0.000000000000000000e+00 -1.125418044074591063e+07 9.035310371705403965e-01 9.169135952555079738e-01 2.555629188658992135e-02
0.000000000000000000e+00 -6.747310222218806855e+06 9.026726918352957485e-01 8.837686878026447257e-01 7.138863381926408014e-02
0.000000000000000000e+00 -3.545691095057503320e+06 9.642434739863666726e-01 7.801650281702428025e-01 7.678607155066119461e-02
0.000000000000000000e+00 -2.829357799733608495e+06 9.814583128592513361e-01 7.574970291001249523e-01 2.934740051029041119e-01
0.000000000000000000e+00 -2.102183788810037542e+06 8.141902936432440230e-01 9.461769651491852562e-01 2.833807186151166002e-01
0.000000000000000000e+00 -1.630653837250918848e+06 8.148002297989556109e-01 9.578079183983779776e-01 5.502865410007631297e-01
0.000000000000000000e+00 -1.584890833019215148e+06 9.020164908804908510e-01 8.073368885414236029e-01 2.293351236797470660e-01
0.000000000000000000e+00 -9.413970858194658067e+05 8.598342726630899824e-01 8.284131284237796766e-01 3.999605608533840506e-02
0.000000000000000000e+00 -6.949694184210341191e+05 7.821596675279381961e-01 9.177459952900625106e-01 6.806202879005751605e-02
0.000000000000000000e+00 -6.859068403396904469e+05 8.774216645960353222e-01 8.160692322692323364e-01 5.200432616839585354e-01
0.000000000000000000e+00 -4.783085726463437895e+05 8.647901093720191668e-01 8.023117352745008368e-01 4.520179817202280015e-01
0.000000000000000000e+00 -2.450944183751389501e+05 7.436729383785380953e-01 9.069111523414639109e-01 4.426490893294232620e-02
0.000000000000000000e+00 -2.107874862450447108e+05 7.974371071776207298e-01 8.257468568086527849e-01 1.768581204037891208e-01
0.000000000000000000e+00 -2.094179466621479951e+05 9.072785349503386110e-01 9.353388571177440047e-01 7.649339077437760093e-01
0.000000000000000000e+00 -2.011036883647580107e+05 9.049986975478397921e-01 8.788544237499690270e-01 7.403561664032463074e-01
0.000000000000000000e+00 -1.598646874022433767e+05 7.015155015170312369e-01 9.496223086180326511e-01 3.504755754496989839e-01
0.000000000000000000e+00 -1.496058898670496128e+05 7.221169320549681858e-01 9.094296824436352011e-01 3.429132846213550634e-01
0.000000000000000000e+00 -1.274095988431760779e+05 8.117494207867328448e-01 9.371360850892659355e-01 7.192104748980312490e-01
0.000000000000000000e+00 -1.159343777984044136e+05 9.113778734012641936e-01 7.097592360066905526e-01 3.840768248660862971e-01
0.000000000000000000e+00 -1.088135880439198954e+05 8.497216875279582915e-01 7.483066226828426482e-01 3.124674606329480575e-03
