src1.lognorm src1.logkT src1.lognH
-2.533668469065094797e+00 -1.296258724597176837e-01 2.152365197992978807e+01
-2.604561313854461879e+00 -1.081942401253614960e-01 2.085597778826440418e+01
-1.936900852255497796e+00 -2.596759539089088520e-01 2.199489601182488130e+01
-2.766941695754873365e+00 -1.041047284729805789e-01 1.934486822572374365e+01
-2.136749323830201774e+00 -1.699833755040796035e-01 2.212782284971873636e+01
-2.693692167641340340e+00 -8.224124363971974105e-02 2.042855535202167161e+01
-1.699696088716978082e+00 -2.700032957530029698e-01 2.229118601628497842e+01
-2.013658522576175613e+00 -2.092675168861131141e-01 2.214909915067064716e+01
-2.535372133845170239e+00 -1.353881244196619704e-01 2.160405520870303775e+01
-1.858273267991437550e+00 -2.718765519059127556e-01 2.212490418391185187e+01
-1.944536261456732973e+00 -2.408841672407082690e-01 2.220072917883510044e+01
-2.538198618857826716e+00 -1.410470044914085008e-01 2.132598752574310197e+01
-2.746682480902836510e+00 -5.928663325491134728e-02 2.142115193851635979e+01
-1.686976637203450480e+00 -2.779953668663539545e-01 2.218932296327973575e+01
-1.854952119819107459e+00 -2.350270311461439832e-01 2.217901158644322379e+01
-1.932870222696211115e+00 -2.372024410241495573e-01 2.215034056565319887e+01
-2.262998234112606255e+00 -1.546133646752601010e-01 2.213368005874470512e+01
-2.719477445562399787e+00 -7.275191456820317981e-02 2.067168330639735530e+01
-2.452706515236330098e+00 -1.203070250980724509e-01 2.211896342842842245e+01
-2.761276773674664398e+00 -8.405218516773427240e-02 2.150682566092239512e+01
-2.343455607642637162e+00 -1.981507350290345748e-01 2.159830290898828054e+01
-2.741218339801866577e+00 -5.023234980500124180e-02 2.031569847036417897e+01
-2.119126135479521444e+00 -1.964509027161303045e-01 2.201072810267746860e+01
-2.817268176526892098e+00 -3.609583688558615222e-02 2.183979578146051637e+01
-2.500161640810715014e+00 -1.663762727203144109e-01 2.021614767073461749e+01
-1.721815220193498419e+00 -2.704408176221129168e-01 2.221068812758150912e+01
-2.581032183752954623e+00 -1.011833567681228452e-01 2.180575167212309040e+01
-2.061131503747605009e+00 -2.137955523384333922e-01 2.208241832510995550e+01
-1.844484595045321029e+00 -2.567640866576303971e-01 2.222059938777866250e+01
-2.219922413473886635e+00 -1.809730910246960534e-01 2.199050331082963794e+01
-2.129602840928913388e+00 -1.920094717521161343e-01 2.201213630694822143e+01
-2.553335401748014988e+00 -9.714903286206943989e-02 2.192490582356706241e+01
-2.113955863083534226e+00 -2.410610712844998282e-01 2.160855698649137224e+01
-1.703668332871053792e+00 -2.443151269914909385e-01 2.234717731660423823e+01
-2.602586716839987879e+00 -9.811638465187444424e-02 2.150451539797047573e+01
-7.514119182284826337e-01 -3.883439751962622921e-01 2.255983219302139275e+01
-2.802090723486190704e+00 -3.500233616139380999e-02 2.123238735586652126e+01
-2.628036613198977633e+00 -7.651054108917554331e-02 2.194644941350413703e+01
-2.025791861342393751e+00 -2.032769935472211742e-01 2.206348945512486281e+01
-2.834543708746545931e+00 -2.038245215513301289e-02 1.970290878541051782e+01
-2.457541407746530737e+00 -1.355258497932663175e-01 2.170691612346237420e+01
-2.134282766816896881e+00 -1.929537475498586119e-01 2.201109201427732387e+01
-2.563681096685527905e+00 -1.102019801522367004e-01 2.137058660674142629e+01
-2.488082820619122337e+00 -1.065435518036190743e-01 1.911098503961701667e+01
-1.968440866760722052e+00 -2.115962596021945252e-01 2.217824807322504910e+01
-2.626198250920852573e+00 -1.045252878718390122e-01 2.101534754589999210e+01
-2.523809739412675057e+00 -1.094390919035417298e-01 2.183143336558679337e+01
-2.691502997384117357e+00 -6.775596216803547733e-02 2.048185691603820047e+01
-2.211837598302655472e+00 -1.520434864056148250e-01 2.197520712483359517e+01
