"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-3.160454517864532242e+00,3.189646793077933196e-01,-3.200542357457339726e+00,-3.475676356335668515e+00,-2.830566487052141866e+00,7.566721108872678792e-02,8.848679816490646888e-02,7.791493070684119004e-02,-1.557176593328545022e-02,1.633028967198644210e-01,2.125100629609115188e+01,9.427781879091831074e-01,2.157394530079164952e+01,2.004018988142397006e+01,2.211132732258737832e+01
