weight logl src1.lognorm src2.lognorm src3.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -2.536176992752120197e+08 9.618244739593559967e-01 5.817100203784170143e-01 1.897899384013518320e-01 2.356178412999314631e-01 1.865785668783561668e-01
0.000000000000000000e+00 -2.378480026620372832e+08 9.225903194032926136e-01 5.618531115496824269e-01 9.375223079693004724e-01 4.479661961205612108e-01 2.682243902174686889e-01
0.000000000000000000e+00 -2.362573126306329370e+08 2.499062852831474002e-01 5.752748809337286939e-01 9.715844459320074344e-01 8.809879702480226671e-01 7.347921718371386302e-02
0.000000000000000000e+00 -2.260115837204382420e+08 7.682965073032285153e-01 5.946345700029026515e-01 9.686667892016977977e-01 8.583380035217383908e-01 1.192594058911076171e-01
0.000000000000000000e+00 -2.109923177381229103e+08 9.373979549703923553e-01 5.510545648272158203e-02 7.899686709674040852e-01 3.806083745114118289e-01 8.602812454345776239e-02
0.000000000000000000e+00 -2.094658883253169656e+08 9.433186149897714312e-01 8.907324322671198447e-01 4.228177055924772221e-01 2.445393392813441924e-01 2.489557771293466892e-01
0.000000000000000000e+00 -1.783521903075527251e+08 5.438395238014260835e-01 9.395365082104998322e-01 3.233985241592907123e-01 4.342926983305118727e-01 1.118199979393430521e-01
0.000000000000000000e+00 -1.750056941205329597e+08 1.396460268456398701e-01 9.740037722883211346e-01 9.625570476749313320e-01 4.716444171037192934e-01 4.424995740236716824e-01
0.000000000000000000e+00 -1.574667069553601146e+08 8.102470235300929247e-02 3.141147769305722148e-01 9.614181908450379899e-01 6.935624167379610405e-01 3.419371723696138510e-01
0.000000000000000000e+00 -1.535074824401458204e+08 4.704553764484816769e-01 9.384610793589518440e-01 2.999897615294916386e-01 4.434026681400522474e-01 2.566376436158618324e-01
0.000000000000000000e+00 -1.506780686454123855e+08 8.214512343023964158e-01 9.320997960120646075e-01 5.860190148357702355e-01 4.517651326306654225e-01 4.516217812583300795e-02
