"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-1.312748844793606873e+00,7.275392411047769403e-02,-1.310896441195005480e+00,-1.384871236885000023e+00,-1.242248337751551857e+00,-1.640321086295000841e+00,7.316056472329442173e-02,-1.640721048013474181e+00,-1.715659575402544768e+00,-1.569925295721485980e+00,6.479033350101975897e-02,1.956471480558767684e-02,6.414472287518213633e-02,4.545670781740178412e-02,8.379662106830387813e-02,2.195604503968585419e+01,7.894202570760909532e-02,2.196171206504023132e+01,2.188046517341361863e+01,2.203170947057204643e+01
