weight logl src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -3.466382053589721680e+11 1.033333127668952800e-01 9.856091134304144630e-01 2.826875070001422241e-02 2.990174506518900044e-01
0.000000000000000000e+00 -4.337003643944978333e+10 7.921702656255674713e-01 9.956009487190030649e-01 1.424660619424690244e-01 1.912511134198204843e-01
0.000000000000000000e+00 -2.089037430100046158e+10 8.873572915683088924e-01 2.210588240852733311e-01 4.845374911472322133e-02 3.698387569186751822e-01
0.000000000000000000e+00 -1.352852370656756592e+10 9.480159144292077400e-01 7.632999450731925428e-01 1.363145554869363840e-01 3.834052038532685946e-01
0.000000000000000000e+00 -1.076208255348510742e+10 9.851803313074927182e-01 3.281192997793341837e-01 1.966656994115755230e-01 8.831760832987067822e-02
0.000000000000000000e+00 -1.063771342473686409e+10 9.743479987460530456e-01 5.563457023169841031e-01 9.587317292977629579e-01 3.111423315825023739e-02
0.000000000000000000e+00 -1.023502796651249313e+10 3.494271254186631648e-01 8.297762389730304333e-01 2.543136837367554470e-02 1.255522934287233161e-01
0.000000000000000000e+00 -8.178499348721898079e+09 9.171116551879046064e-01 3.109323759677988797e-01 1.238920105939644856e-01 4.213738571368953467e-01
0.000000000000000000e+00 -6.501038791495306969e+09 8.046015525739740326e-01 6.933253464622720630e-01 1.936196619692642784e-02 1.801113172717450084e-02
0.000000000000000000e+00 -5.395489316325520515e+09 9.820586083087842200e-01 9.977259490260498298e-01 3.176144590591780670e-01 2.446650133984089592e-01
0.000000000000000000e+00 -5.347886401756072998e+09 1.618968578113512136e-01 9.920913381426215150e-01 8.289733877284160002e-01 4.274220436285447455e-03
0.000000000000000000e+00 -5.035877029579671860e+09 5.877809513665587238e-01 8.347436669798152797e-01 4.647851929123070214e-02 5.903663779568097958e-01
0.000000000000000000e+00 -4.616803962844072342e+09 9.675961823400172079e-01 6.122476782338334145e-01 9.111858493852962315e-01 2.086132598049441622e-01
0.000000000000000000e+00 -4.032565262865071774e+09 8.733068754230352004e-01 3.532254607864460105e-02 1.118245520857021891e-01 3.310460791625968735e-02
0.000000000000000000e+00 -3.987054484101049423e+09 8.321914859112314877e-01 8.139381553761896315e-01 9.351387807341005054e-02 2.026128048112052493e-02
0.000000000000000000e+00 -3.796997904004990578e+09 4.893486846322960826e-01 9.814131774695136201e-01 2.445985291600529798e-01 4.842341657815840694e-01
0.000000000000000000e+00 -3.268392416062368393e+09 2.877658871810772068e-01 8.955884132297710076e-01 1.539848264005946321e-01 3.988038881650913803e-01
0.000000000000000000e+00 -3.178540640169211864e+09 8.037921284108611175e-01 3.555835677007953555e-01 4.724604543857480188e-02 3.695676314400764273e-02
0.000000000000000000e+00 -3.064418026891243458e+09 5.814025494850741937e-01 8.620594528820260116e-01 6.765789043895509280e-02 6.658993891124249664e-01
0.000000000000000000e+00 -2.918033757833400726e+09 8.452012092132935583e-01 3.626663614874363617e-01 9.599830683087751115e-02 1.611999306474838356e-01
0.000000000000000000e+00 -2.697627980344723701e+09 9.820894565314097768e-01 4.743176783059563917e-01 2.689310480255024949e-01 4.113364237401128110e-01
0.000000000000000000e+00 -2.661974360747343063e+09 8.072676804696587993e-03 7.780905925690305702e-01 2.317967181348257188e-02 5.519972883266160979e-01
0.000000000000000000e+00 -2.363294345796217442e+09 9.370824529365696653e-01 9.423328696163559837e-01 2.862571466910918128e-01 5.975724843740670700e-02
0.000000000000000000e+00 -2.291229435303062439e+09 9.583393283150266617e-01 7.568141076974301829e-01 8.292082406803593653e-01 6.212877483578516102e-02
0.000000000000000000e+00 -2.268305797756309509e+09 9.742514778657846986e-01 2.933227721862657900e-01 2.512592265032966843e-01 4.944926773747136961e-01
0.000000000000000000e+00 -2.206366319577588558e+09 7.873764132443746844e-01 9.998071207177361419e-01 6.229692321899614749e-01 1.076495735671203491e-01
0.000000000000000000e+00 -2.070246691304741621e+09 6.738897348083133787e-01 8.805897392114018229e-01 1.034911952606175634e-01 6.654540462736313611e-01
0.000000000000000000e+00 -1.772903024100149155e+09 4.589630820458467930e-01 9.520513577696566587e-01 8.755547983368701104e-01 2.816967140001095382e-01
0.000000000000000000e+00 -1.729010812999177933e+09 1.581186675220471738e-01 8.997788652828360156e-01 9.669214043533417291e-01 2.150404142830597554e-02
0.000000000000000000e+00 -1.622976724132021904e+09 9.466384553164051141e-01 1.140704902826135125e-01 8.394638098338490506e-01 1.941454400121479518e-01
0.000000000000000000e+00 -1.566165757656320572e+09 9.139543340056495158e-01 8.641360788722667330e-01 8.756097805038505211e-01 1.002014922119788265e-01
0.000000000000000000e+00 -1.524140664540192842e+09 2.880501266932663507e-01 9.144049072340596496e-01 2.277037456991982678e-01 2.912165934854071825e-01
0.000000000000000000e+00 -1.432768866810698271e+09 7.742423323319721495e-01 6.491338270232479557e-01 5.538840119571741827e-02 1.295622990366718241e-02
0.000000000000000000e+00 -1.403278138701124668e+09 6.224787385284534791e-01 8.838952397592160226e-01 1.904565602605369223e-01 1.363805784773928220e-01
0.000000000000000000e+00 -1.179196140822111845e+09 5.503507424166483863e-01 9.539562070775104985e-01 3.310370541258540467e-01 7.015936112938447877e-02
0.000000000000000000e+00 -1.053899898817126751e+09 9.859791600019923719e-01 6.609860487654248828e-01 5.802972800942849396e-01 4.848534128766013307e-02
0.000000000000000000e+00 -1.038548321944128752e+09 4.537884567138606995e-01 7.595447233133955089e-01 2.929402117980073328e-02 6.279735264442417586e-01
0.000000000000000000e+00 -9.610913611726652384e+08 9.227759560778334702e-01 1.736813666523147059e-01 2.569709743964873061e-01 3.111913244817400281e-01
0.000000000000000000e+00 -8.194355366102609634e+08 4.437942364106697291e-01 9.654476172309306437e-01 4.962404476431486744e-01 7.943035545127952179e-02
0.000000000000000000e+00 -8.113703870085301399e+08 9.820384381682253361e-01 8.589828781333849195e-01 3.906408692045003628e-01 3.793845612048057925e-01
0.000000000000000000e+00 -8.087593767838922739e+08 9.802336013765101663e-01 7.768968925923674940e-01 5.672537212924794181e-01 2.247099689942155809e-01
0.000000000000000000e+00 -7.185726195021082163e+08 9.182105575300206768e-01 9.992573328150465839e-01 6.781297267019706920e-01 3.794771476666428667e-01
0.000000000000000000e+00 -6.746061814917893410e+08 9.226336729002296844e-01 2.938053937138547234e-01 9.117256468585002160e-01 3.122764211271151780e-01
0.000000000000000000e+00 -6.090310669539161921e+08 9.056581123469342742e-01 7.448979175013892284e-02 2.654845006665238483e-01 5.042224334588374379e-02
0.000000000000000000e+00 -6.003104677405620813e+08 7.174737448083444713e-01 6.310293631514163337e-02 3.246345461133404164e-02 2.937466831784042443e-01
0.000000000000000000e+00 -5.099052256478215456e+08 8.801597716317567377e-01 2.958136871760889131e-01 9.234818694837054753e-01 2.606023471131980740e-01
0.000000000000000000e+00 -4.926323379243845940e+08 1.637496234334078204e-01 9.109933413592771201e-01 7.438251286333142920e-01 1.388463202600487278e-02
0.000000000000000000e+00 -4.678704085259712338e+08 8.075869749146816767e-01 7.768842614469170238e-01 1.601640799807249049e-01 4.702591007678795787e-01
0.000000000000000000e+00 -3.940602891357965469e+08 8.350928748538858359e-01 7.233668805116842959e-01 9.583751338710977397e-01 1.806386896989072843e-01
