weight logl src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -3.466382053589721680e+11 -6.966666872331047422e+00 1.856091134304143964e+00 -2.632506240899814998e+00 2.109312215456322903e+01
0.000000000000000000e+00 -4.337003643944978333e+10 -7.829734374432550936e-02 1.956009487190030427e+00 -1.147941194747902571e+00 2.033875779393874339e+01
0.000000000000000000e+00 -2.089037430100046158e+10 8.735729156830895903e-01 -5.789411759147267134e+00 -2.370101261508597901e+00 2.158887129843072472e+01
0.000000000000000000e+00 -1.352852370656756592e+10 1.480159144292077400e+00 -3.670005492680745718e-01 -1.227910778669826897e+00 2.168383642697288138e+01
0.000000000000000000e+00 -1.076208255348510742e+10 1.851803313074928070e+00 -4.718807002206657941e+00 -4.433459076495180895e-01 1.961822325830909364e+01
0.000000000000000000e+00 -1.063771342473686409e+10 1.743479987460530012e+00 -2.436542976830159191e+00 9.463512480870917898e+00 1.921779963210775222e+01
0.000000000000000000e+00 -1.023502796651249313e+10 -4.505728745813367908e+00 2.977623897303036671e-01 -2.669392211142217697e+00 1.987886605400106177e+01
0.000000000000000000e+00 -8.178499348721898079e+09 1.171116551879045176e+00 -4.890676240322011203e+00 -1.389403862278461688e+00 2.194961699995826621e+01
0.000000000000000000e+00 -6.501038791495306969e+09 4.601552573974032612e-02 -1.066746535377279592e+00 -2.748294439439956438e+00 1.912607792209022151e+01
0.000000000000000000e+00 -5.395489316325520515e+09 1.820586083087842866e+00 1.977259490260498964e+00 1.128987967769314871e+00 2.071265509378886094e+01
0.000000000000000000e+00 -5.347886401756072998e+09 -6.381031421886487642e+00 1.920913381426215594e+00 7.776654040469408002e+00 1.902991954305399958e+01
0.000000000000000000e+00 -5.035877029579671860e+09 -2.122190486334412540e+00 3.474366697981530194e-01 -2.395779249214000650e+00 2.313256464569766990e+01
0.000000000000000000e+00 -4.616803962844072342e+09 1.675961823400172079e+00 -1.877523217661665633e+00 8.845416042008851676e+00 2.046029281863460980e+01
0.000000000000000000e+00 -4.032565262865071774e+09 7.330687542303522264e-01 -7.646774539213554434e+00 -1.546280822885871542e+00 1.923173225541381726e+01
0.000000000000000000e+00 -3.987054484101049423e+09 3.219148591123150993e-01 1.393815537618969813e-01 -1.784319585045669232e+00 1.914182896336784268e+01
0.000000000000000000e+00 -3.796997904004990578e+09 -3.106513153677038730e+00 1.814131774695136201e+00 1.797808790806887380e-01 2.238963916047108782e+01
0.000000000000000000e+00 -3.268392416062368393e+09 -5.122341128189227710e+00 9.558841322977098542e-01 -9.981972567922698936e-01 2.179162721715563933e+01
