src1.lognorm src1.logkT src1.lognH
-4.675811909380350073e+00 5.490889732859676187e-01 2.125298775544519003e+01
-4.754139077810204839e+00 9.969429467720190008e-01 2.024907299767214752e+01
-4.579388738937249848e+00 1.273338062826660622e+00 2.117742408048096081e+01
-4.673535902068312708e+00 8.743092972372314975e-01 2.113974434421398740e+01
-4.692066864793802417e+00 6.391642572699314240e-01 2.097848781656303530e+01
-4.601566883292969479e+00 4.731205469436905453e-01 2.163383291500569072e+01
-4.678457054974391127e+00 7.791148407172301393e-01 2.122199293900943928e+01
-4.711923186951612053e+00 1.103721614423737840e+00 2.079105321401403117e+01
-4.689533062038880651e+00 5.766077031415759446e-01 2.073961516421498530e+01
-4.586268846914194341e+00 6.080707096267927714e-01 2.125430992143314413e+01
-4.627168030754040373e+00 1.072715477221699132e+00 2.092809907286043369e+01
-4.590607626327553703e+00 6.485615759475944486e-01 2.146426960912975090e+01
-4.583166521232377555e+00 1.013146817079325412e+00 2.091869204667400339e+01
-4.590398599632404597e+00 6.181960689112186991e-01 2.130243667999263835e+01
-4.829678925650592092e+00 6.222501939416944516e-01 1.949073725763210874e+01
-4.647491372946889854e+00 1.261224895595572715e+00 1.987375724270239630e+01
-4.570823552289448699e+00 1.059102676890943950e+00 2.078962622622300671e+01
-4.658611367384492219e+00 9.457100517244065863e-01 1.995170979891173957e+01
-4.674445772261718979e+00 1.023968060798076340e+00 1.985415209932552472e+01
-4.647266931174319993e+00 1.348552400793318284e+00 1.984035191886735205e+01
-4.727959180481715151e+00 7.240899331208587864e-01 1.951282115305149034e+01
-4.662197513315625486e+00 8.436209202213478253e-01 2.040253853462932554e+01
-4.703965432233927935e+00 1.043503482196357801e+00 1.907903494215746321e+01
-4.606234004083482603e+00 5.835059295283882008e-01 2.114141482774950020e+01
-4.710761962924175705e+00 9.355131819628734746e-01 2.063064582293589311e+01
-4.749495089437967721e+00 1.212494441948633206e+00 2.010916075731621078e+01
-4.734152469050985523e+00 6.997957419054907646e-01 1.956383433107641778e+01
-4.698035004454514052e+00 1.088464784514101780e+00 2.080791526469950625e+01
-4.690272110688701090e+00 6.207926773839238521e-01 2.114284632307959200e+01
-4.644064881002564427e+00 5.886072504790242910e-01 2.111365824883309017e+01
-4.615046041990357395e+00 7.491824675220069008e-01 1.984216353793497944e+01
-4.724680947696176858e+00 1.188932999982416305e+00 2.050099843642676944e+01
-4.742458567055022556e+00 1.021843160083229396e+00 1.943329986194203229e+01
-4.690685254232634271e+00 1.022058151784926761e+00 1.914028455636347559e+01
-4.627082545858669071e+00 7.476119130905356513e-01 2.045778492672926419e+01
-4.729310429363939861e+00 8.302377541844672137e-01 1.934859104502874771e+01
-4.749495089437967721e+00 1.212494441948633206e+00 2.010916075731621078e+01
-4.601887776443362554e+00 1.252615567766584448e+00 2.052769298683038102e+01
-4.569950086468463013e+00 1.248289141579749018e+00 2.014790612791792057e+01
-4.688956138898583426e+00 8.831049010689273615e-01 2.077496434920586665e+01
-4.668300786583462703e+00 1.169825594827380577e+00 1.959029061305089314e+01
-4.685461881681767693e+00 1.194098780429429407e+00 2.057050160412188688e+01
-4.708908504143513696e+00 1.059970963741075245e+00 1.924560764341918073e+01
-4.676738710248312003e+00 5.576160651216959252e-01 2.102831570444121922e+01
-4.714208307885305871e+00 4.968274040038502815e-01 1.955368611811981339e+01
-4.702596540995465091e+00 8.578003255086126266e-01 2.105148772716021455e+01
-4.775540824280385621e+00 5.613245401858608652e-01 2.030032009737910315e+01
-4.633753628226825683e+00 6.289317222486960901e-01 2.110918927182195404e+01
-4.754137199428359217e+00 1.127551590136885995e+00 1.997473117392268449e+01
-4.693650998675572339e+00 1.045575846711909396e+00 1.995508002572162454e+01
-4.575514343408761064e+00 6.193677610764909414e-01 2.122145414585366296e+01
-4.629354816892544910e+00 1.000943128925231296e+00 2.131282971017199657e+01
-4.568390312119086971e+00 1.318107935740983283e+00 2.030335783897416846e+01
-4.730581335008148258e+00 1.037381139090516768e+00 1.921740668285093179e+01
-4.669280540702078319e+00 1.252439020935951053e+00 1.964560416861755598e+01
-4.728067532411646567e+00 1.073883428709514032e+00 1.951285066312114580e+01
-4.685708118643670872e+00 6.934864075502409353e-01 2.000719807640591341e+01
-4.759634925794660631e+00 6.966756515991081589e-01 1.922557791414493167e+01
-4.704596380325094529e+00 6.117148565265937421e-01 2.111221262057207326e+01
-4.730751537006142371e+00 6.205241754856816172e-01 2.073357960126232058e+01
-4.741803206114900249e+00 1.224156805626741118e+00 2.023138683257861103e+01
-4.622352757880190843e+00 1.347571120467536243e+00 2.005925129135790996e+01
-4.753239647015458758e+00 5.915740659792805278e-01 2.000489635110547582e+01
-4.682526202955846983e+00 1.095921684932257278e+00 2.006588203899655198e+01
-4.622797770522201866e+00 1.007532941207398558e+00 2.017569353150534894e+01
-4.627223072453958252e+00 8.893772647432225398e-01 1.923583790621902878e+01
-4.677431305558378938e+00 6.931677750949429839e-01 2.081083754857769819e+01
-4.664240704275099958e+00 7.726811873508587780e-01 2.079102261476432290e+01
-4.666160843324094643e+00 7.547941952364414231e-01 1.979094035165003618e+01
-4.667982343054877248e+00 6.183722300822853679e-01 2.090683802274591585e+01
-4.680873673308173721e+00 1.214413605951675468e+00 1.968220278828727388e+01
-4.697444221287458532e+00 1.072746952555127198e+00 2.041355462236165863e+01
-4.690957167525580118e+00 1.342681772253707440e+00 1.914780598402346357e+01
-4.701866143340104998e+00 1.161927369735784144e+00 1.947246291558082376e+01
-4.730152513166649086e+00 1.000340849903903706e+00 2.040122773707742354e+01
-4.678823866522121122e+00 8.404875665693791742e-01 1.965016706797706902e+01
-4.630251812604062600e+00 8.547748881340768712e-01 2.134667791455138541e+01
-4.554149063058428482e+00 1.332217609510784939e+00 2.102369216136528607e+01
-4.713408104718571856e+00 8.001229242287541954e-01 1.992643508871601199e+01
-4.764241307592874897e+00 8.905379174686904875e-01 2.016060335487417632e+01
-4.716423184688732562e+00 7.407304525305138387e-01 2.096186552478344112e+01
-4.725380496959838972e+00 7.381699657691775940e-01 2.050005813807032240e+01
-4.602593740242520326e+00 1.435620957007399223e+00 1.979101829204915930e+01
-4.673479261210450986e+00 1.013211680148327520e+00 2.091651954481396558e+01
-4.681152294456681240e+00 1.030258079844126762e+00 2.009813151172865986e+01
-4.722243882030525697e+00 8.284506120148895647e-01 1.948107585886367588e+01
-4.676495561240631815e+00 9.931237164183410737e-01 1.945465653907540471e+01
-4.720257679612529067e+00 1.299117625508248164e+00 1.920271058745376180e+01
-4.712851007625620703e+00 7.795774647591413586e-01 2.037049760894590023e+01
-4.698030432733979467e+00 1.190561738576241257e+00 1.955735389033765514e+01
-4.687307671569858059e+00 7.166174727212732964e-01 2.022437956432310813e+01
-4.724390935363531163e+00 7.028128990796049802e-01 2.036214700974145231e+01
-4.647422013074006486e+00 7.162203876347290610e-01 2.126525916622845713e+01
-4.672966148306963774e+00 1.275782932543569004e+00 1.922075826139851529e+01
