src1.lognorm src1.logkT src1.lognH
-2.502743562418716650e+00 -9.927378244884543790e-02 2.000252847744864582e+01
-2.692589823797550963e+00 1.785107124948615009e-02 2.074768230618148124e+01
-2.330304750512736334e+00 -1.015574345363452480e-01 1.918250443533853300e+01
-2.441776704887036686e+00 -8.592868048992441388e-02 2.035467395246651634e+01
-2.427917579030053119e+00 -5.191114690782194785e-02 1.981587337101240465e+01
-2.798426261415454697e+00 5.194722457350620104e-02 2.054806513349459607e+01
-2.423341408315302203e+00 -6.709082889688344764e-02 2.065860831263995223e+01
-2.417923219315726513e+00 -7.980961052238289000e-02 2.090793701450423470e+01
-2.387750779293102532e+00 -6.633511766251309894e-02 1.952282628792786312e+01
-2.584864499147150774e+00 -1.027067724158836626e-02 2.056340118167990738e+01
-2.563669359438607742e+00 -1.190846072343632045e-02 1.929201080950158698e+01
-2.595544519175228437e+00 1.208887240613609748e-02 2.043751172248085979e+01
-2.589650905549157223e+00 -1.504834956147593772e-02 2.054691598510554229e+01
-2.537657239005089771e+00 -3.759840811664094673e-02 2.051111546797043772e+01
-2.421981879321172926e+00 -7.176846154817706491e-02 1.914355988428416211e+01
-2.928713119742871740e+00 6.420681877671707838e-02 1.998039812886662148e+01
-2.455538616332340496e+00 -6.886685484610399755e-02 1.931987484004956812e+01
-2.305599266377402756e+00 -1.109824811892745622e-01 1.942595783329801051e+01
-2.395464652413139106e+00 -8.655187925595875242e-02 1.957299088506092843e+01
-2.726543788151138514e+00 1.506690992349035696e-02 1.948627145684451278e+01
-2.617465478531209477e+00 -1.497901259580913802e-02 1.904663259276172127e+01
-2.552840579788900222e+00 -3.277036081506690124e-02 1.944943097566244461e+01
-2.290271361421009289e+00 -1.515926977594999059e-01 2.079723128470352478e+01
-2.719621821285087115e+00 -7.185538355901410768e-03 1.913732701444946116e+01
-2.850663749842444972e+00 6.516580200474564322e-02 1.902510846812806733e+01
-2.629452268114980562e+00 -1.676587952727492947e-02 1.915262134145215356e+01
-2.550868285003093483e+00 -3.659462901278098812e-02 2.034944262950481075e+01
-2.814143406319246310e+00 4.017423350124849080e-02 1.990533569544752623e+01
-2.621185553951625558e+00 -1.091941271705820782e-02 2.069470815738705483e+01
-2.555428277319730768e+00 -3.286423107198332971e-02 1.996734401828957672e+01
-2.549472247899430499e+00 -2.580352556949794263e-02 2.048092794881238987e+01
-2.493307012717809634e+00 -7.816575602570940973e-02 1.973591249430514694e+01
-2.367320213104931348e+00 -9.321430506173289388e-02 1.916825720415709355e+01
-2.512170845232046368e+00 -2.996527848998775667e-02 2.082656276381475990e+01
-2.528688546065067655e+00 -5.717351420021676844e-02 1.931004999950474499e+01
-2.414110562664861348e+00 -6.784234856836901528e-02 1.959254531898211837e+01
-2.624999887178409708e+00 2.316088281956529826e-02 1.984520512878758680e+01
-2.550935700566127728e+00 -5.857738766728370905e-02 1.997477385297647601e+01
-2.592598865601758007e+00 -4.141863890522934355e-02 2.005187965123038651e+01
-2.395464652413139106e+00 -8.655187925595875242e-02 1.957299088506092843e+01
-2.554607583234345114e+00 -6.100410170718539860e-02 2.012109509917453920e+01
-2.464922643430754512e+00 -9.469674210337597486e-02 2.069242719253259821e+01
-2.387521725023523445e+00 -6.631117422904475589e-02 1.995678071820140786e+01
-2.503103099436915002e+00 -2.946773938579783092e-02 2.118267012619222456e+01
-2.503103099436915002e+00 -2.946773938579783092e-02 2.118267012619222456e+01
-2.519834489670788713e+00 -4.358080039925482652e-02 2.078485312745873159e+01
-2.455471934055589500e+00 -6.801549700543851884e-02 1.992251386403933111e+01
-2.620732387607159097e+00 -2.220278221642502103e-02 1.950103583870636470e+01
-2.473749071919142395e+00 -5.662161710549984406e-02 1.973315339960790737e+01
-2.485243584059651845e+00 -5.799231325515119551e-02 2.049469551518548727e+01
-2.441776704887036686e+00 -8.592868048992441388e-02 2.035467395246651634e+01
-2.370816440646048129e+00 -1.016004646344796924e-01 1.968285345776604345e+01
-2.675548520539567932e+00 -6.301242395962969312e-03 2.043939054381783293e+01
-2.954176656318740157e+00 4.580627727796038329e-02 1.997746230387322441e+01
-2.625747256260574147e+00 -9.625644105885733381e-03 1.957666181650771620e+01
-2.548439838442765115e+00 -3.653468038389862116e-02 1.912296444529064843e+01
-2.386207983249773790e+00 -8.971840721661195062e-02 1.969013368270891462e+01
-2.626268337980603107e+00 -2.938056958479773328e-02 2.006480303050025071e+01
-2.720878317777673416e+00 3.756141965965253959e-02 1.966219726059674855e+01
-2.421481609697521797e+00 -9.092956855535172522e-02 2.092183947883188466e+01
-2.376211669937957183e+00 -8.133103579223144308e-02 2.095770642404614392e+01
-2.507120725291521524e+00 -2.443605494827716385e-02 2.060120293527373647e+01
-2.462825018207975170e+00 -3.729567894347507462e-02 1.949008017358842082e+01
-2.649315142624338648e+00 -1.026081570672410237e-02 1.970253964267566005e+01
-2.588262925726932728e+00 -2.644659313066011208e-02 2.078020178339189883e+01
-2.827711391433205712e+00 6.881754297791431441e-02 1.943850911796203818e+01
-2.462825018207975170e+00 -3.729567894347507462e-02 1.949008017358842082e+01
-2.482492436256045210e+00 -7.910510088312294741e-02 1.942946124478713799e+01
-2.367320213104931348e+00 -9.321430506173289388e-02 1.916825720415709355e+01
-2.500495751858419879e+00 -6.938430543096973935e-02 1.958913762072304365e+01
-2.489559690128507086e+00 -9.403848772341172335e-02 2.027126390078150209e+01
-2.539202506252357772e+00 -7.466373238472279183e-02 1.975723250321599167e+01
-2.676022180605395206e+00 2.643146868071877265e-03 1.975579435763333080e+01
-2.672379374563366383e+00 2.441792271683507209e-03 2.027813834050361663e+01
-2.337558755082816297e+00 -9.698876351531282580e-02 1.938800514623438431e+01
-2.408832369615026892e+00 -7.016396291704340982e-02 1.999755432673312328e+01
-2.648364943238689762e+00 1.441301881932588458e-02 2.056901226392100668e+01
-2.609003197322671497e+00 -2.263344713213433224e-02 1.950198182482859366e+01
-2.370694144278996163e+00 -7.975342929783479917e-02 1.952398813259122079e+01
-2.446511901712137949e+00 -6.244885644781961176e-02 2.021469730184892910e+01
-2.387994455265651794e+00 -8.596669883332896944e-02 2.030350356909001519e+01
-2.681230412499441051e+00 2.363050662723953366e-02 1.974261078090236765e+01
-2.765620391976206349e+00 4.807383909973239611e-02 1.989357939137173403e+01
-2.575508880042963078e+00 -1.717405316928966030e-02 1.990958543282118498e+01
-2.713176649264216422e+00 -7.234098407919997697e-03 2.019040014993185039e+01
-2.145437390642126907e+00 -1.647722732326024619e-01 1.951532350375444480e+01
-2.410703013933714445e+00 -8.616346690593745805e-02 2.073817694216551999e+01
-2.668961264765961516e+00 -2.883615434204234163e-02 1.934547962979036839e+01
-2.313420760246419405e+00 -1.229977749288937439e-01 2.024843366388886068e+01
-2.624554164514237620e+00 -2.082282533905077671e-02 2.066006327632497985e+01
-2.350462068440625885e+00 -1.248770892169237534e-01 2.001604973059151149e+01
-2.653531427037820301e+00 -1.989683908329098472e-02 1.951652523773078585e+01
-2.481370888962099563e+00 -7.828402611614038165e-02 1.987980887345765879e+01
-2.590270981200386124e+00 -1.931753406527558781e-02 1.981651183729888288e+01
-2.916209093696966903e+00 6.513684852338919029e-02 1.910500400996768988e+01
-2.305599266377402756e+00 -1.109824811892745622e-01 1.942595783329801051e+01
-2.691399794907502141e+00 -3.090687942420178302e-03 2.009559147753951436e+01
-2.661072129355704696e+00 -1.320557577343661748e-02 1.979481877736501971e+01
-2.694641588032943957e+00 -2.882589388870693270e-02 1.968603930392273327e+01
-2.839732651267400598e+00 7.170456801490843191e-02 2.003501743143489477e+01
-2.518754708455951175e+00 -4.299985321483434930e-02 2.066358496313699433e+01
-2.428249337484812642e+00 -5.681074913664296844e-02 1.912381647774892102e+01
