src1.lognorm src1.logkT src1.lognH
-3.548205995941412283e+00 5.378056613074093661e-01 2.239947979359832075e+01
-3.515732724614484717e+00 4.795302797708842490e-01 2.240579312501427367e+01
-3.510140247704237382e+00 4.618736176283009254e-01 2.243397489087056584e+01
-3.626516706258095191e+00 5.806217837439953122e-01 2.232704656773971408e+01
-3.507633233968480369e+00 4.401413946658623288e-01 2.240639724053090731e+01
-3.544334132872345222e+00 4.953565000126465279e-01 2.239515905247311878e+01
-3.553728871347958673e+00 4.778541125555317848e-01 2.237957470179054908e+01
-3.538281967984297616e+00 5.120301630676145077e-01 2.239747738073835137e+01
-3.497657291106506250e+00 4.500409492809291923e-01 2.243438374064629315e+01
-3.533263609334166055e+00 4.722191546771845605e-01 2.241998749738262120e+01
-3.534642196365585853e+00 4.521786576535655744e-01 2.239144033947927781e+01
-3.585428993169717415e+00 5.464194680390066505e-01 2.236668193208760158e+01
-3.541482654745991887e+00 4.708440550159993521e-01 2.239050086907646886e+01
-3.503495027402477646e+00 4.205560948023732148e-01 2.243069442961250815e+01
-3.475290083236290073e+00 4.220370122028613835e-01 2.243898773576557204e+01
-3.537952524556818190e+00 4.812601784677199568e-01 2.240846752503747652e+01
-3.582341814525004331e+00 5.183247989747554740e-01 2.235843155442578123e+01
-3.524149470600876910e+00 4.774758487001804497e-01 2.241987218359983913e+01
-3.520203582186093527e+00 4.490986510390972963e-01 2.242081020737535368e+01
-3.504231616409428263e+00 4.501482339686353473e-01 2.241537726467957725e+01
-3.603269353645690565e+00 5.807763786847470744e-01 2.233545591795543217e+01
-3.580190318464749666e+00 5.079316480738222950e-01 2.236428709032468731e+01
-3.572007771420181221e+00 5.026810804789338949e-01 2.238633817720721453e+01
-3.547302655222733136e+00 4.980131710707818016e-01 2.239423061603196530e+01
-3.523343758925165048e+00 5.030979172438019287e-01 2.240971193300323705e+01
-3.519381850497814490e+00 4.535081791120303407e-01 2.237841189563920352e+01
-3.565975315053427686e+00 5.196346822934552190e-01 2.237580508110787036e+01
-3.480108721384201687e+00 4.154594037374328419e-01 2.244941501661660865e+01
-3.636943278002473967e+00 5.868107413265875039e-01 2.231126389365317664e+01
-3.495015935649439243e+00 4.270702098603422758e-01 2.240717671508637920e+01
-3.553578303587515919e+00 4.776692149451473579e-01 2.239961616436938741e+01
-3.565465951627150076e+00 5.085861780901621554e-01 2.236728973604936499e+01
-3.593959747456365150e+00 5.464792908505047286e-01 2.236805895294889268e+01
-3.494191181871132201e+00 4.558926935500886568e-01 2.243485971698671477e+01
-3.548440145808228863e+00 5.010534095443497371e-01 2.240735144878877350e+01
-3.557285865509990153e+00 4.640831564663532305e-01 2.238916268511358965e+01
-3.531432566359941738e+00 4.834404980316115985e-01 2.240558066859543729e+01
-3.542860695779060265e+00 4.742008757597873103e-01 2.241581302785584739e+01
-3.578599857043290200e+00 5.515610978264555708e-01 2.237386037046256249e+01
-3.599024317973870346e+00 5.172014522079382282e-01 2.233341066537338193e+01
-3.541863581511392134e+00 4.830039232995970711e-01 2.238454522833999505e+01
-3.539642847756921284e+00 4.986400193260762670e-01 2.243209320610312929e+01
-3.580387883532474724e+00 5.427381516374152337e-01 2.238544538322078736e+01
-3.530870026540807061e+00 4.831258003991898420e-01 2.240542113079019160e+01
-3.471941000045413617e+00 4.242393370510610939e-01 2.241242867092084623e+01
-3.465063038285479458e+00 3.963081469715781235e-01 2.243033922231397526e+01
-3.574658177296972994e+00 5.131786741875132840e-01 2.237484161733627985e+01
-3.488062396805500676e+00 4.416425679717344011e-01 2.243275737813581117e+01
-3.547490826728297186e+00 4.761980176753433103e-01 2.239564670977757643e+01
-3.590079217870055572e+00 5.514475583009281756e-01 2.235384425679049158e+01
-3.549296488705243391e+00 4.932615822996357924e-01 2.237571272277055456e+01
-3.514852233761961209e+00 4.706225565874082584e-01 2.240562152613436453e+01
-3.506262100358599199e+00 4.355983962955960465e-01 2.241968387326572199e+01
-3.512141569969526422e+00 4.587010164343605645e-01 2.240796123627758618e+01
-3.490568514075897966e+00 4.133232856901054575e-01 2.244562822984348571e+01
-3.561593663987113523e+00 5.036318862555497766e-01 2.235117670017526237e+01
-3.625390070999493730e+00 6.114508005959047310e-01 2.235376098914175103e+01
-3.536877441830535318e+00 4.990599206484929162e-01 2.240719044579931918e+01
-3.588587582164196377e+00 5.670257912468248396e-01 2.236313551650066245e+01
-3.531201479311248725e+00 4.999591935853602287e-01 2.239688614868072136e+01
-3.574667568998524558e+00 5.348501553666109576e-01 2.239220925743130408e+01
-3.490966717148036302e+00 4.446330928710851005e-01 2.242741546597036262e+01
-3.503988222120095308e+00 4.633515442784841287e-01 2.242098022358906562e+01
-3.546679251795280763e+00 4.892080706928449985e-01 2.239188489193310971e+01
-3.553673901466699370e+00 5.025513706260815727e-01 2.239422788910207629e+01
-3.610189677336013148e+00 5.510723401170662950e-01 2.235225076543263611e+01
