"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.188040499775772751e+00,1.710515718390680506e-01,-4.194024364422241469e+00,-4.356119504886368787e+00,-4.018040839306431522e+00,2.035472125449556913e+00,2.594784066482316298e-01,2.023417034986667140e+00,1.774278760796820897e+00,2.296171458315519942e+00,2.268905681363644788e+01,6.073725668120892596e-02,2.269051911638629804e+01,2.262991035325327616e+01,2.274792746379606001e+01
