weight logl src1.lognorm src2.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -3.016303355017038062e+07 1.645328223620449393e+00 -6.900212268162224660e-01 9.504080475863982969e-01 2.144550825361973523e+01
0.000000000000000000e+00 -1.530588268784989044e+07 1.435184949459989312e+00 1.700534875043926419e+00 6.230684250806195479e-01 2.213427565727676338e+01
0.000000000000000000e+00 -1.036428031437247805e+07 1.806485442131117836e+00 -7.220479125330115266e+00 5.115585259178470068e-01 1.965654625534785893e+01
0.000000000000000000e+00 -1.026392875193978474e+07 -2.082901373985990290e+00 1.588628202359419817e+00 6.712514264488169680e-01 1.999981320844045385e+01
0.000000000000000000e+00 -9.051528418844580650e+06 -4.522634742647768213e+00 1.902818069166309911e+00 4.502455021127587109e-01 2.049591456273291712e+01
0.000000000000000000e+00 -6.924581948337181471e+06 1.190558653798326816e+00 -2.178717773762977927e+00 8.248058227733907621e-01 2.181727503240768229e+01
0.000000000000000000e+00 -6.537779016483337618e+06 -5.114932677440370945e+00 1.854342292064989905e+00 4.569516819542305264e-01 2.232018174025426305e+01
0.000000000000000000e+00 -6.299834447756345384e+06 1.769084811355671860e+00 -5.789622398885001076e+00 4.134167010444471657e-01 1.956895257735787297e+01
0.000000000000000000e+00 -1.941717080891419668e+06 5.166245540283931348e-02 2.199205468208713654e-01 9.696459054667019295e-01 2.069419724342396449e+01
0.000000000000000000e+00 -1.668822002119457116e+06 -2.033968953593934259e-01 1.100938673856012073e+00 4.760291177869326873e-01 2.074792801697976330e+01
0.000000000000000000e+00 -1.496823235333905788e+06 -2.207778637027962176e+00 6.813055581383693493e-01 7.199624442852723405e-01 2.027679206950977431e+01
0.000000000000000000e+00 -8.146703516730366973e+05 6.512026010390510322e-01 -1.740204874699829318e+00 5.417581113803717763e-01 2.037064542132694100e+01
0.000000000000000000e+00 -6.835942473503702786e+05 9.547239477625701909e-01 -1.616483245478717024e+00 4.440764396348075849e-01 2.274432756647673060e+01
0.000000000000000000e+00 -6.280829809717416065e+05 -2.822830793130949978e+00 9.707928840932176229e-01 3.945536730915195633e-01 2.235916256830669369e+01
0.000000000000000000e+00 -5.986746848663834389e+05 1.729198098713524701e-01 -4.206937148172656293e+00 8.351806667545358387e-01 2.237569124409149879e+01
0.000000000000000000e+00 -2.681002829414473963e+05 3.043514084281007115e-01 -5.591940151908376677e+00 4.672273944506946108e-01 2.085331412430152298e+01
0.000000000000000000e+00 -2.563895205991571129e+05 1.860161548643407770e+00 -3.819433285026524239e+00 -1.596126264474548861e-01 1.913394860741600922e+01
0.000000000000000000e+00 -1.774217995389886200e+05 7.619266426192776720e-01 -4.093071775378687605e+00 1.669237912736218910e-01 1.964658446229760003e+01
0.000000000000000000e+00 -1.676679069974492886e+05 -7.509236910074799098e-01 2.057253070306739318e-01 4.110796334882143022e-01 2.100561552501812201e+01
0.000000000000000000e+00 -1.070632399482683977e+05 -6.450183336475488360e+00 -5.352997156471168694e-01 8.327855527737755281e-01 2.230634643327194055e+01
0.000000000000000000e+00 -7.289887806011065550e+04 3.438072532046287932e-01 8.280298096067291169e-01 -2.755522261512499682e-02 1.922011736189118025e+01
0.000000000000000000e+00 -6.935073206309780653e+04 1.634647185881107134e+00 -2.257540545662450882e-01 8.578482793863351219e-02 2.367123894297593978e+01
0.000000000000000000e+00 -6.584441335006941517e+04 -9.830905541008441162e-01 9.212283028296095466e-01 1.316382532879840639e-01 2.303060241351245452e+01
0.000000000000000000e+00 -6.031977998271182878e+04 -9.278226121172536978e-01 -6.613675001220787664e+00 8.492224658563074513e-01 2.098943656961284177e+01
0.000000000000000000e+00 -4.328751552912424086e+04 2.579157672395560041e-02 -3.867690260859173890e+00 2.218854990027834262e-01 2.079123878517081536e+01
0.000000000000000000e+00 -3.986489221780143998e+04 1.616150105973508389e+00 -3.940395826877747254e+00 2.174522626149970606e-01 2.411924525544434061e+01
0.000000000000000000e+00 -3.193002256247282276e+04 -1.536673118993014953e+00 -8.937503768035330864e-01 6.817130341670170068e-01 2.247312289179219391e+01
0.000000000000000000e+00 -2.951426001051440107e+04 -7.765025861927163930e-01 -2.177586752874199227e+00 6.931930038921891857e-01 2.299198579852851410e+01
0.000000000000000000e+00 -2.900947675830169464e+04 -3.077107738459455177e+00 -3.096562671522864463e-01 3.347095307917888896e-01 2.170823423606028157e+01
0.000000000000000000e+00 -2.808674047668959975e+04 -7.181818484339917319e+00 -1.276187850136200730e+00 9.188976738779155440e-01 2.172672025550581054e+01
0.000000000000000000e+00 -2.748527205544622484e+04 1.890068487460304425e+00 -7.274798416972189763e+00 -4.415171992878561547e-01 1.997080881160668753e+01
0.000000000000000000e+00 -2.218845709127969167e+04 -3.301905060325343477e+00 1.685682894081672600e+00 4.239278564367676694e-03 2.375129327314407490e+01
0.000000000000000000e+00 -2.174306611856824020e+04 -1.236163092863262314e+00 -5.428658572558068940e+00 8.860660705621858924e-01 2.283342849907769789e+01
0.000000000000000000e+00 -1.973241195969205364e+04 3.106689022399820033e-01 -3.249891567750079702e+00 -1.572630411139286366e-02 1.930622579660869675e+01
0.000000000000000000e+00 -1.914699520008276522e+04 1.941497714001028996e+00 -7.982322118062382899e+00 -2.938562228967134260e-01 2.264750964637778807e+01
0.000000000000000000e+00 -1.688182006561387607e+04 -8.761398755183957832e-02 -1.184080772860519382e+00 1.080675806379858273e-01 2.120056705096152783e+01
0.000000000000000000e+00 -1.218375879363218337e+04 9.246588131317601267e-02 -7.093939200581246496e+00 5.286137063856166662e-01 2.405243961036466516e+01
0.000000000000000000e+00 -9.947820048589941507e+03 -5.124029474818598828e-01 -1.621233754426383733e+00 1.853430171143091165e-01 2.087765588833368824e+01
0.000000000000000000e+00 -9.886049407437370974e+03 -2.849137288634064902e-01 -7.943032831037511343e+00 1.307665843438323705e-01 2.201614873257676663e+01
0.000000000000000000e+00 -9.444387244755418578e+03 -7.837229033222490315e-01 -6.015761301712778675e-01 1.978144497567297933e-01 2.217632562464878632e+01
0.000000000000000000e+00 -8.226986812155628286e+03 -4.266365286099977894e-01 -6.105981388960541878e+00 1.134236222879909661e-01 1.903898054397968664e+01
0.000000000000000000e+00 -7.736044574202681360e+03 -3.102638697663167022e+00 1.609825830434809646e+00 9.098612954233828987e-01 2.474883227737556979e+01
0.000000000000000000e+00 -4.670946890904967404e+03 -1.492905029203281941e+00 1.705344105237003305e-01 -1.291040665494280759e-01 2.127782516140293723e+01
0.000000000000000000e+00 -4.007881380910123880e+03 9.494037213314054924e-01 -2.190224365874151147e+00 -3.011830910067110345e-01 2.223712171327142073e+01
0.000000000000000000e+00 -3.604405640385414699e+03 -3.073462544442475242e+00 -1.782391127242928697e+00 6.771568196278505702e-01 2.140489593031144011e+01
0.000000000000000000e+00 -3.431895020315475904e+03 -3.627177618993003172e+00 -1.227004613878427186e+00 3.378097180758419249e-01 2.016808945056477853e+01
0.000000000000000000e+00 -3.130032726132910284e+03 1.832297655500742195e+00 -1.991628049777025566e-01 -6.508989081350717854e-01 2.031875407951476475e+01
0.000000000000000000e+00 -3.087667843533090945e+03 -5.473336052500599180e-01 -1.019960760072772032e+00 3.226419893464704813e-02 2.180966301560763299e+01
0.000000000000000000e+00 -2.916432810482306650e+03 -4.761488681070327189e+00 -1.173831866453683759e+00 3.474335807868005332e-01 2.249992143461635052e+01
0.000000000000000000e+00 -2.623111302949776473e+03 -4.681899092219691916e+00 -8.929823331027249012e-01 1.384578070939808114e-01 1.913418455098964088e+01
0.000000000000000000e+00 -2.499763702352059227e+03 -1.702080495826133522e+00 -7.416738713555186990e+00 7.895045927074462178e-01 2.356056085595912108e+01
0.000000000000000000e+00 -2.428192225462373244e+03 -2.394531470795510764e+00 9.303270074361904562e-01 -3.985226884579082807e-01 2.174250130630206002e+01
0.000000000000000000e+00 -2.365985125064685235e+03 -6.744849209639072640e+00 5.437680573092134040e-01 -2.474372132683573255e-01 2.218905760902701019e+01
0.000000000000000000e+00 -2.304216561057690797e+03 1.018767802562377867e+00 -1.527390908027424388e+00 -3.178722257455808275e-01 2.252320970113188991e+01
0.000000000000000000e+00 -1.761948935882387332e+03 -9.025681127280407168e-01 -1.347220927898570508e+00 7.075392065878336467e-01 2.420738793983925774e+01
0.000000000000000000e+00 -1.697914275766776427e+03 -2.143988554589652651e+00 -6.044432409301890630e+00 6.248444800957990708e-01 2.153073505332165283e+01
0.000000000000000000e+00 -1.583271194473975356e+03 -5.055294654703773816e+00 -1.157985559744441062e-01 5.132646347351732530e-02 2.336366319272436698e+01
0.000000000000000000e+00 -1.479547895460264044e+03 4.932800389090736815e-01 -5.245025214990077345e+00 -4.391595136760666485e-01 1.954061887034768574e+01
0.000000000000000000e+00 -1.354225421867147588e+03 -9.677677841077247933e-01 -7.398963029224189469e+00 2.070659002931218851e-02 2.096418756426064434e+01
0.000000000000000000e+00 -1.253071397457690182e+03 -2.687045522523204610e+00 -3.131330105409347198e+00 9.967769912616493144e-01 2.197441724563163135e+01
0.000000000000000000e+00 -1.245455067929649658e+03 -1.357019851366940699e-01 -2.514675138805452903e+00 -2.523296492056346096e-01 2.135019804457401804e+01
0.000000000000000000e+00 -1.086344985111395999e+03 -2.247906767716640886e-01 -6.219687007797780609e-01 -2.526091891311308402e-01 1.995653523104509475e+01
0.000000000000000000e+00 -9.871075236106714783e+02 -4.493334091243227135e+00 6.477737990454208727e-01 -5.136498154274793393e-01 2.106091886781229050e+01
0.000000000000000000e+00 -8.690491698144466000e+02 1.170218824807742308e+00 1.636936886845820283e+00 -7.968891465998093615e-01 1.975099740462081854e+01
0.000000000000000000e+00 -8.463221274350411250e+02 -1.766776716128977576e+00 -4.226453837582170081e+00 2.399418538718571803e-01 2.038778994114397136e+01
0.000000000000000000e+00 -8.460099160967973830e+02 -2.390874626189241070e+00 -5.451462220218103560e+00 5.460998107733487927e-01 1.912558361551637631e+01
0.000000000000000000e+00 -8.108966085031079274e+02 5.730462959850335380e-01 -3.861305499797815344e+00 -6.110939099800845042e-01 1.917212744293220439e+01
0.000000000000000000e+00 -8.068326267704698012e+02 2.274513097764696568e-01 -1.662490969371944516e+00 -4.862931771400087477e-01 2.096173352391224753e+01
0.000000000000000000e+00 -7.875469959265113857e+02 -6.446083564464221816e+00 1.362474469419620249e+00 6.534428857560352633e-01 2.489122117323255878e+01
9.387741336629525586e-320 -7.685835330233783225e+02 -3.394626284915780445e+00 1.275213144254680131e+00 -7.786219511197955967e-01 1.974664271615430167e+01
1.015588075928675559e-315 -7.592920424909362964e+02 1.574256360540406519e+00 -4.902693665917850829e+00 -8.623186121876065258e-01 1.968826121002046747e+01
5.968020344842524937e-313 -7.529134248612588181e+02 -1.515416451649937102e+00 -6.871145082044468388e+00 1.244857670514329939e-01 2.177190438704513298e+01
3.726939500273210485e-309 -7.441714123736264810e+02 -1.309385714577719462e+00 -1.011534215000328807e+00 4.920801737883904181e-01 2.419634646276836776e+01
4.049896636733340361e-304 -7.325741326767846431e+02 -5.204331120038514946e+00 -3.198233386818021273e+00 -2.719862124814856230e+00 2.388346996913051612e+01
4.049896636733340361e-304 -7.325741326767846431e+02 -1.806753354958058111e+00 -6.233641106889493244e+00 -2.226180935352465085e+00 2.505858809090478445e+01
4.049896636733340361e-304 -7.325741326767846431e+02 -2.320438609321279877e+00 -7.506930920342318458e+00 -2.131398765473987655e+00 2.388720248661947210e+01
4.049896636733340361e-304 -7.325741326767846431e+02 -5.971646675104834046e+00 5.668443864950312161e-02 -1.756939929291113867e+00 2.296967366367280761e+01
4.049896636733340361e-304 -7.325741326767846431e+02 -4.231413307454531036e+00 -2.417906735891264702e+00 -2.373375413627786923e+00 2.110777998602082306e+01
4.049896636733340361e-304 -7.325741326767846431e+02 -4.401908233002680859e+00 1.635547907350245467e+00 -1.823219792309282106e+00 2.286446027903206613e+01
4.049896636733340361e-304 -7.325741326767846431e+02 -4.918184935177952966e+00 1.624796251603228825e+00 -1.588620169102562762e+00 2.413098926495984031e+01
4.049896636733340361e-304 -7.325741326767846431e+02 -6.418736891397804456e+00 -4.037011527907348629e+00 -1.483339456078805796e+00 2.577493867513440762e+01
4.049896636733340361e-304 -7.325741326767846431e+02 -5.671894538005822994e+00 -6.369413780016507154e+00 -2.761369171891137064e+00 1.958211423608885937e+01
4.049896636733340361e-304 -7.325741326767846431e+02 -6.376079390155756421e+00 -3.110029732327755703e+00 -2.831946362730779487e+00 2.554670949264508906e+01
4.049896636733340361e-304 -7.325741326767846431e+02 -2.482606394031659391e+00 -1.330432177276412276e+00 -2.873685436031576668e+00 2.156363831982990220e+01
4.049896636733340361e-304 -7.325741326767846431e+02 5.033349996341751620e-01 1.260752539939424821e-01 -2.476570860906132765e+00 2.310998835606993396e+01
