11:45:22 [ultranest] [DEBUG] ReactiveNestedSampler: dims=3+0, resume=True, log_dir=/home/orion51/Desktop/Research/spectral_fitting/FGL_spectral_fitting/Individual_sources/2CXOJ085906.9-473102/powerlaw_out_, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
11:45:22 [ultranest] [INFO] Sampling 400 live points from prior ...
11:45:22 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
11:45:22 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
11:45:22 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
11:45:22 [ultranest] [DEBUG] iteration=0, ncalls=401, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-205914465393.08, Lmax=-35.87
11:45:22 [ultranest] [DEBUG] iteration=31, ncalls=432, regioncalls=1280, ndraw=40, logz=-447361477.40, remainder_fraction=100.0000%, Lmin=-413225775.26, Lmax=-35.87
11:45:22 [ultranest] [DEBUG] iteration=40, ncalls=441, regioncalls=1640, ndraw=40, logz=-273299548.97, remainder_fraction=100.0000%, Lmin=-254136609.63, Lmax=-35.87
11:45:23 [ultranest] [DEBUG] iteration=71, ncalls=475, regioncalls=3000, ndraw=40, logz=-17927614.04, remainder_fraction=100.0000%, Lmin=-17495787.78, Lmax=-35.87
11:45:23 [ultranest] [DEBUG] iteration=80, ncalls=487, regioncalls=3480, ndraw=40, logz=-11085208.54, remainder_fraction=100.0000%, Lmin=-10627878.86, Lmax=-35.87
11:45:23 [ultranest] [DEBUG] iteration=90, ncalls=502, regioncalls=4080, ndraw=40, logz=-5726185.55, remainder_fraction=100.0000%, Lmin=-5644576.78, Lmax=-35.87
