src1.lognorm src2.lognorm src1.logkT src1.lognH
-3.424656951158748797e+00 -3.204100973930535723e+00 5.467849877589603391e-01 2.076426202708162805e+01
-3.336841564777336622e+00 -3.198730230674227570e+00 4.115967846418524534e-01 2.126907811925658720e+01
-3.411589700768397293e+00 -3.211352896347342778e+00 4.556823340270297340e-01 2.074562666879001682e+01
-3.434981751427597985e+00 -3.268325622487791904e+00 3.921827812753821974e-01 2.093043564506563214e+01
-3.341999120669322920e+00 -3.228700504551986761e+00 4.123705529034378259e-01 2.112735352723587567e+01
-3.430039638320701023e+00 -3.156664822626197520e+00 3.569524795154062069e-01 2.114434222259431451e+01
-3.413203199977992597e+00 -3.205856957239945793e+00 4.610151617253022138e-01 2.108838478212833323e+01
-3.422241883922073846e+00 -3.219224843678180292e+00 4.480458198212693421e-01 2.112859493487374252e+01
-3.448180455536288491e+00 -3.236037505435893635e+00 4.704997055011204132e-01 2.066798676563863069e+01
-3.292886852296368794e+00 -3.128598157977415362e+00 3.475113026512464121e-01 2.136144413860812108e+01
-3.357325648093811843e+00 -3.127103787510756128e+00 4.249565547844424973e-01 2.136981649930667260e+01
-3.452983949989845591e+00 -3.251918141325987222e+00 4.821153805430984374e-01 2.092083631613885686e+01
-3.411192947003631737e+00 -3.277832140078906775e+00 4.372807994793397324e-01 2.073821754031281728e+01
-3.356587877116228746e+00 -3.186220379869584285e+00 4.828826629830078598e-01 2.055807110808633098e+01
-3.400747616833122322e+00 -3.170606017647660479e+00 3.904023239170719695e-01 2.126291158936227177e+01
-3.387529952403818712e+00 -3.156807803888242780e+00 3.771760389233060895e-01 2.112865872638160880e+01
-3.330463788391352153e+00 -3.113492996434457538e+00 4.168624009310253342e-01 2.130617262817792223e+01
-3.309677962607319834e+00 -3.123719681724583808e+00 4.255573936895025167e-01 2.133202000303777623e+01
-3.339158529102171258e+00 -3.178232479536088562e+00 3.915926721321738579e-01 2.127526759652536015e+01
-3.384073387584614068e+00 -3.169614680451845246e+00 3.111412012382905878e-01 2.127013585809465468e+01
-3.356795497405181905e+00 -3.169829417161525775e+00 3.635380265031868952e-01 2.131011609300555421e+01
-3.399731220704301116e+00 -3.212579938509026789e+00 4.286093232845789025e-01 2.093853623624439209e+01
-3.403354316590088580e+00 -3.293713522143940864e+00 4.080000668825820576e-01 2.096341414177696549e+01
-3.390218957172741909e+00 -3.188874978755941392e+00 4.532864888177323692e-01 2.126049369728783134e+01
-3.410749720564055565e+00 -3.222239610581461022e+00 4.149812231899379089e-01 2.114294499315561637e+01
-3.384342232102175885e+00 -3.220069110799837375e+00 4.909737708428687508e-01 2.114314048238059485e+01
-3.393983736435566279e+00 -3.130488665393269088e+00 5.490665101956291316e-01 2.114452283599230142e+01
-3.422889978992601279e+00 -3.200466754824400795e+00 3.346833041862293801e-01 2.126896051565279677e+01
-3.462296008448638496e+00 -3.204825702358242268e+00 3.830426868741096946e-01 2.085797586109604396e+01
-3.375328582071902339e+00 -3.154305011278164095e+00 4.851569366791197435e-01 2.092791700421177836e+01
-3.343944449336875735e+00 -3.203283242951314058e+00 4.292815674428800410e-01 2.129482481084145817e+01
-3.457176682172109494e+00 -3.240449685909415400e+00 4.184424175057832596e-01 2.098433434441718859e+01
-3.324851814100854064e+00 -3.213476618972036292e+00 3.136846281374230383e-01 2.111672476768092110e+01
-3.330673207671612346e+00 -3.154558266858281002e+00 4.311267371814153648e-01 2.140275574712399376e+01
-3.411275999743224041e+00 -3.184447425038808177e+00 4.470075612051167546e-01 2.111549559195952597e+01
-3.329098239065954701e+00 -3.190367511138950007e+00 4.211648022961735904e-01 2.113369706383491931e+01
-3.349844038484779851e+00 -3.168237704297563795e+00 5.237507041659614782e-01 2.114196121589275279e+01
-3.369052892385173692e+00 -3.164061682436537737e+00 3.145774430039629532e-01 2.139598020503473919e+01
-3.459258861198371449e+00 -3.094337157694010187e+00 3.965087288923863085e-01 2.125888159156064816e+01
-3.319753942894754672e+00 -3.210349646431883919e+00 4.087133520046635216e-01 2.121576961382989168e+01
-3.382019364949127471e+00 -3.346088042436014653e+00 4.363525883841714581e-01 2.063436640369058139e+01
-3.506179789515915246e+00 -3.180094737523301518e+00 4.681765994754407689e-01 2.093521245428540212e+01
-3.394354562360810235e+00 -3.217428421666830296e+00 5.573426702008337230e-01 2.111336059548933264e+01
-3.407278893839555067e+00 -3.181792971271307557e+00 4.043962681788304536e-01 2.115136669106222911e+01
-3.416409540435079606e+00 -3.182290585597737476e+00 5.288894923365725642e-01 2.111800765815325320e+01
-3.297951788415656615e+00 -3.111707932144859079e+00 3.626208987938082107e-01 2.143130626454892962e+01
-3.333965323198986752e+00 -3.182527698691428597e+00 3.522320432646837141e-01 2.132656297629109332e+01
-3.340664956659689544e+00 -3.234964547594951334e+00 5.007874351642214172e-01 2.105201271944525132e+01
-3.417516860381125454e+00 -3.154543858055863126e+00 4.500194972560738194e-01 2.118016989116235749e+01
-3.380488832359401563e+00 -3.183178307565992959e+00 4.605657180529973971e-01 2.087721696814748285e+01
-3.389042432790205339e+00 -3.194441782179537448e+00 4.384387514031247157e-01 2.114556939597614615e+01
-3.285196033050167941e+00 -3.128901754557656290e+00 3.832584407276449223e-01 2.138440142071282679e+01
-3.346739791828037269e+00 -3.253579710443513129e+00 3.626626886730253130e-01 2.101753146179878584e+01
-3.469109314520641085e+00 -3.162212647136725785e+00 5.136607390120146999e-01 2.088352657699521586e+01
-3.367696453317316596e+00 -3.154575865086064468e+00 4.240887936764834443e-01 2.129533440028520630e+01
-3.423695208380229893e+00 -3.178083523801691790e+00 5.320570383860903085e-01 2.100216105205833728e+01
-3.360675597678811855e+00 -3.167671142114359739e+00 4.142937557154642292e-01 2.115102803139984644e+01
-3.417052576676312015e+00 -3.215051075443642326e+00 4.951507380362991650e-01 2.119697017820574203e+01
-3.343067164324073914e+00 -3.209631957985584094e+00 5.395167396799942505e-01 2.121741309728058766e+01
