"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.609445589265837917e+00,4.183904216234764911e-02,-4.609116501510413855e+00,-4.649909607888133678e+00,-4.568024620255391355e+00,-5.048006081617358198e+00,7.823831927797923746e-02,-5.046347344598856921e+00,-5.126288914656347728e+00,-4.969134435265576855e+00,1.135324515717585525e+00,1.805837381051701163e-01,1.133929879884480130e+00,9.424919122664094928e-01,1.338534254939578894e+00,1.979333694667547050e+01,5.001710853307781424e-01,1.977042446443596191e+01,1.923736300775631136e+01,2.036712130643024210e+01
