weight logl src1.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -1.704422869441484690e+09 9.941543351108780291e-01 2.964214471451502853e-01 4.583917099850975951e-02
0.000000000000000000e+00 -8.754091562818543911e+08 9.875566959721492344e-01 6.180581913963418828e-01 1.357045927709887856e-02
0.000000000000000000e+00 -4.865659537213045955e+08 9.607416518483378187e-01 2.094557506023129179e-01 1.956129495881362423e-01
0.000000000000000000e+00 -4.622442673634650111e+08 9.638556268302884700e-01 9.285041952553342304e-01 7.218211034257349112e-02
0.000000000000000000e+00 -3.026648014732919335e+08 9.821964348838411185e-01 1.098112681083163178e-01 6.136844133749319585e-02
0.000000000000000000e+00 -2.973980922029078007e+08 9.352342308287711070e-01 4.725175488977104710e-01 1.338881367869612093e-01
0.000000000000000000e+00 -2.539407207767830193e+08 9.740123264547337900e-01 5.265699278506985603e-01 4.361800224178536967e-01
0.000000000000000000e+00 -2.402833382397316098e+08 9.316117565619366214e-01 6.086920025008719648e-01 8.090047829879520869e-02
0.000000000000000000e+00 -2.051788714703252316e+08 9.323654111347491336e-01 1.740899266326764172e-01 7.955146307756233437e-02
0.000000000000000000e+00 -1.781082726822607815e+08 9.452606555335215655e-01 1.604980448702812978e-01 2.822021600406698916e-01
0.000000000000000000e+00 -1.585338805729696453e+08 9.524232506077700000e-01 1.177320057942230491e-01 1.915462362490857329e-01
0.000000000000000000e+00 -1.528645330237667859e+08 9.769924175020763268e-01 9.556182372162705940e-01 5.427298887378672054e-01
0.000000000000000000e+00 -1.278538969477698058e+08 9.048635643145689356e-01 6.003934619636107639e-01 1.657915063774209052e-01
0.000000000000000000e+00 -1.212925635635850728e+08 9.018037068771387332e-01 6.709514382696402102e-01 1.439442484124128230e-01
0.000000000000000000e+00 -1.179590400500719994e+08 8.842864930231977283e-01 2.571311972974983373e-01 4.037532197843085591e-03
0.000000000000000000e+00 -1.134619611441413164e+08 8.796795850311217579e-01 3.516756763095826299e-01 2.562837376216543506e-01
0.000000000000000000e+00 -1.118889014652578831e+08 9.277641824028906026e-01 7.785595354763562570e-01 4.395233633949950924e-01
0.000000000000000000e+00 -1.039460934944619834e+08 9.641500689508289978e-01 1.749898182953848469e-01 3.885178695477411459e-01
0.000000000000000000e+00 -1.008320768136307597e+08 8.979384656863169667e-01 9.300040764904672352e-01 1.196688298109276349e-01
0.000000000000000000e+00 -9.363349677245676517e+07 9.481700525987688533e-01 1.384980805353825950e-01 3.361057411841945619e-01
0.000000000000000000e+00 -8.524503789749142528e+07 8.897901136066681538e-01 1.868812733422765548e-01 8.628063174330591334e-02
0.000000000000000000e+00 -8.448141519073525071e+07 9.071551241159980794e-01 9.728556396563119435e-01 3.902978028215932094e-01
0.000000000000000000e+00 -6.652771832260717452e+07 8.520287054608847166e-01 3.120297546364690922e-01 4.938675979640816394e-02
0.000000000000000000e+00 -6.417395628335680813e+07 8.648459829253528630e-01 4.520567177007510651e-01 1.638910061327338852e-01
0.000000000000000000e+00 -6.269741777503454685e+07 8.572889922230260140e-01 3.908298933228270267e-01 2.660271810452959906e-01
0.000000000000000000e+00 -6.070832132109013945e+07 9.047494829914837222e-01 9.486640304784650368e-01 4.463060617596232849e-01
0.000000000000000000e+00 -5.604471438934279978e+07 8.466061328825484900e-01 2.928497957447467881e-01 8.648351764033845868e-02
0.000000000000000000e+00 -5.417026476742146909e+07 8.940112396145182272e-01 1.387277876105377228e-01 2.038483779045404676e-01
0.000000000000000000e+00 -3.990157585432308167e+07 8.448548102156190343e-01 3.036642894079384369e-01 3.127512083420650457e-01
0.000000000000000000e+00 -3.694595455116538703e+07 9.054524052428198910e-01 4.337325006345031930e-01 4.564885285162982864e-01
0.000000000000000000e+00 -3.211820728382690996e+07 8.254610629950658307e-01 2.767577801223439771e-01 1.395100463570506655e-01
0.000000000000000000e+00 -2.983793336506498978e+07 8.475338530975484730e-01 3.792881646889371128e-01 3.735679856562563739e-01
0.000000000000000000e+00 -2.328519935527757183e+07 8.153994308018431836e-01 4.065135347040814695e-01 2.501923654007998099e-01
0.000000000000000000e+00 -2.275032372265491262e+07 8.302034579988423202e-01 8.366484231176800623e-01 2.211348002948609892e-02
0.000000000000000000e+00 -1.945273233020552248e+07 8.365619432820943224e-01 2.380770819655712023e-01 3.402335719542689541e-01
0.000000000000000000e+00 -1.830500578428662941e+07 8.556552025134647188e-01 1.446466662881249476e-01 2.866503061323474322e-01
0.000000000000000000e+00 -1.591877613317970559e+07 8.540952972069086879e-01 5.168058382309413945e-01 4.359473592085809646e-01
0.000000000000000000e+00 -1.549359325720728189e+07 7.909045462828904194e-01 3.887212065981844322e-01 5.637581039127437244e-02
0.000000000000000000e+00 -1.482463551141925901e+07 9.418576262825033574e-01 1.180577862120002486e-03 6.675357359020417380e-02
0.000000000000000000e+00 -1.263472402432977594e+07 8.268040158848556365e-01 4.272597705491543163e-01 4.057844154319661945e-01
0.000000000000000000e+00 -1.227428068371935375e+07 8.285078104558288858e-01 7.243449744053601647e-01 4.247521521965930136e-01
0.000000000000000000e+00 -1.191820005934048444e+07 8.536537375231588731e-01 5.687097110337550054e-01 4.695014988617765006e-01
0.000000000000000000e+00 -8.682872942823462188e+06 7.890255914612778199e-01 6.254736283397273056e-01 2.240476838148049987e-01
0.000000000000000000e+00 -7.297985911788629368e+06 9.325429057276009015e-01 6.835475858830263318e-01 6.714040803906839994e-01
0.000000000000000000e+00 -7.134783462678717449e+06 7.931345251325755408e-01 8.160720244841429549e-01 3.738712113723897668e-01
0.000000000000000000e+00 -7.005630736672727391e+06 7.844588431551839935e-01 9.849267164249700945e-01 1.423427308491990173e-01
0.000000000000000000e+00 -6.454801991217593662e+06 7.740055436808348510e-01 7.367899547651821646e-01 2.983032499426774287e-03
0.000000000000000000e+00 -6.385353272847562097e+06 7.512382728312954061e-01 3.506217704259649848e-01 1.935088099919120008e-01
0.000000000000000000e+00 -6.307926267581095919e+06 7.780949651488238139e-01 9.494475513810034517e-01 2.824583283296844272e-02
0.000000000000000000e+00 -6.184762982292375527e+06 8.610804577186297326e-01 1.558881745767791704e-01 3.963424511958615337e-01
0.000000000000000000e+00 -5.844429780602566898e+06 9.102205775325488135e-01 5.289457840259906840e-01 6.011973243897734687e-01
0.000000000000000000e+00 -5.556054024496738799e+06 7.953453676370576542e-01 9.738176314597839500e-01 4.211290230913955490e-01
0.000000000000000000e+00 -5.288584199900054373e+06 7.492862809956289949e-01 3.408614392812533422e-01 2.832220725014100715e-01
0.000000000000000000e+00 -4.890561443282133900e+06 8.378578473522030334e-01 6.977761167807090548e-01 5.487453753147569779e-01
0.000000000000000000e+00 -4.338487785491951741e+06 7.878971748979444190e-01 2.248879645458011778e-01 3.663185745877329813e-01
0.000000000000000000e+00 -3.915983530345040374e+06 8.564304936063776852e-01 5.510202791115029752e-01 5.561224011072906093e-01
0.000000000000000000e+00 -3.879597972123679239e+06 7.739239827563555441e-01 8.045250853693031168e-01 4.102956141153487613e-01
0.000000000000000000e+00 -3.542189677565881051e+06 8.290678609847212943e-01 9.584175425187041464e-01 5.808324865670163595e-01
0.000000000000000000e+00 -3.536175903125259094e+06 7.483305390234218368e-01 5.173749858558174264e-01 1.989794606449655223e-01
0.000000000000000000e+00 -3.392336679314896464e+06 7.478766602322078905e-01 8.470287221479164685e-01 6.373267949689553902e-02
0.000000000000000000e+00 -3.130731106723997742e+06 7.530252695389473283e-01 9.932662980071337300e-01 2.818664147376878093e-01
0.000000000000000000e+00 -3.126607988839128520e+06 9.062033632295748431e-01 8.222146312699544213e-01 6.972915715841544460e-01
0.000000000000000000e+00 -2.835372071378283668e+06 7.375708701597659678e-01 4.753043156128011759e-01 2.684637598655509327e-01
0.000000000000000000e+00 -2.724041932698776945e+06 9.740054844322052485e-01 8.298569539804042661e-01 7.516795600413104239e-01
0.000000000000000000e+00 -2.412287355616279878e+06 7.342810399228888452e-01 2.620892379411134954e-01 3.263393971967907259e-01
0.000000000000000000e+00 -2.179400428212943487e+06 7.273802861338604098e-01 5.579190967957791125e-01 7.785277798508583036e-02
0.000000000000000000e+00 -2.054419269665381173e+06 7.247685590500996256e-01 5.515717243138178461e-01 6.872927003876883045e-02
0.000000000000000000e+00 -1.752416835522783222e+06 7.220886837041194939e-01 8.574533070093085518e-01 2.598021802000067826e-01
0.000000000000000000e+00 -1.538696562304961495e+06 9.191254720465461547e-01 5.823640260863504059e-01 6.980744967455815297e-01
0.000000000000000000e+00 -1.535459555284498259e+06 9.956571118397207210e-01 5.422327914714610841e-01 7.411101548259159122e-01
