weight logl src1.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -1.714936768717767715e+09 9.889382419373239363e-01 3.085575525232006067e-01 1.294894648734564724e-01
0.000000000000000000e+00 -1.128597310078307867e+09 9.753082249356829214e-01 3.051504322073540498e-01 2.446834382338785030e-01
0.000000000000000000e+00 -1.093545249405415058e+09 9.943776796414557362e-01 5.706028781197133304e-01 8.681690503207206699e-02
0.000000000000000000e+00 -7.831779707729310989e+08 9.911501444010606399e-01 8.556921904610543805e-01 3.420877668776005631e-01
0.000000000000000000e+00 -5.892996503326541185e+08 9.900595241830836279e-01 1.314721287695256313e-01 9.176277926938636309e-02
0.000000000000000000e+00 -5.775764397005994320e+08 9.699920611609768040e-01 9.016958702964034122e-01 9.323597635568947606e-02
0.000000000000000000e+00 -4.895072171500246525e+08 9.664416091354099958e-01 8.766020735559130195e-01 2.909641695433504704e-01
0.000000000000000000e+00 -4.607957167276414633e+08 9.585180027431137173e-01 8.505811361546056215e-01 3.181549336243094661e-02
0.000000000000000000e+00 -4.593822637961906791e+08 9.552876206981308904e-01 5.123897767799772129e-01 1.292930221403931768e-01
0.000000000000000000e+00 -4.485086088212981224e+08 9.928823919772390427e-01 5.626409794959725819e-01 4.307025112007861756e-01
0.000000000000000000e+00 -2.362471119470230043e+08 9.197707622694897278e-01 4.164038624022524671e-01 3.051594157433330512e-01
0.000000000000000000e+00 -2.297394216125369072e+08 9.079963159812900475e-01 2.957745663919629786e-01 2.521103383788266816e-01
0.000000000000000000e+00 -2.247143315844004154e+08 9.313418208784183250e-01 9.367320793293607561e-01 2.074916763205224557e-01
0.000000000000000000e+00 -1.979983282110023499e+08 9.543725613462535895e-01 5.269137725698636032e-01 4.196854707727719624e-01
0.000000000000000000e+00 -1.721307231608120203e+08 9.238428051758138526e-01 9.844967412500429393e-01 2.727280027925336192e-01
0.000000000000000000e+00 -1.672195564055392742e+08 9.317809644020527138e-01 8.026848590195432287e-01 3.929713993489499790e-01
0.000000000000000000e+00 -1.234848196311707795e+08 9.246274433194129339e-01 5.611639215096387856e-01 3.955706841342784275e-01
0.000000000000000000e+00 -1.206293108956112862e+08 9.445670890859418911e-01 6.713973926062731801e-01 4.714972188836922262e-01
0.000000000000000000e+00 -1.165093172769752890e+08 8.975890613297343723e-01 7.964747728719764330e-01 1.285555127064752501e-02
0.000000000000000000e+00 -9.015119682934173942e+07 8.912392250949369155e-01 9.344399130404461573e-01 1.869301734949792015e-01
0.000000000000000000e+00 -8.549542104270002246e+07 9.397482130803803679e-01 1.386831558346358628e-01 3.398736575850651587e-01
0.000000000000000000e+00 -8.083817448882879317e+07 9.947141708922615511e-01 5.413156954797425646e-01 5.646500577841716551e-01
0.000000000000000000e+00 -7.743543097854979336e+07 9.124980795908872455e-01 5.911997640316762892e-01 4.241343494164578898e-01
0.000000000000000000e+00 -7.475132229989062250e+07 8.767153971169500126e-01 4.685052848686579452e-01 2.784860487801713580e-01
0.000000000000000000e+00 -6.654940783789403737e+07 8.731920415009719605e-01 7.836034405609972886e-01 8.104635529883530420e-02
0.000000000000000000e+00 -6.430112620211030543e+07 9.054671686285427068e-01 4.464416814097303954e-01 4.228652230993724670e-01
0.000000000000000000e+00 -5.744670607644359022e+07 8.451171088552134059e-01 2.763067947593780271e-01 1.108392581815957900e-01
0.000000000000000000e+00 -5.665877171939126402e+07 8.637722087451121800e-01 1.937468409982282536e-01 1.068098552233102128e-01
0.000000000000000000e+00 -5.495867744073564559e+07 8.747983301685404722e-01 4.895710691684960203e-01 3.454743789815992727e-01
0.000000000000000000e+00 -3.595796264324191958e+07 9.313333395338770915e-01 4.919909384183605017e-01 5.052115536093378934e-01
0.000000000000000000e+00 -3.511570495308625698e+07 8.393198120056385436e-01 3.406624988734868742e-01 3.397225304238278287e-01
0.000000000000000000e+00 -3.218779538722830266e+07 8.547182240982427182e-01 7.801937608258409096e-01 3.640094733881017453e-01
0.000000000000000000e+00 -3.084771253317232057e+07 8.377912082253291537e-01 5.152126427194617664e-01 7.545012954174235009e-02
0.000000000000000000e+00 -2.579884915044629946e+07 8.857845279730256483e-01 4.342652319912652104e-01 4.535589513128833739e-01
0.000000000000000000e+00 -2.004388620391863212e+07 8.206499885678483208e-01 5.976558028978194992e-01 2.545844285425724607e-02
0.000000000000000000e+00 -1.695601667039367184e+07 8.133637875802562922e-01 5.048187068283416234e-01 2.300260100260608231e-01
0.000000000000000000e+00 -1.589931711783121340e+07 9.124493541828715415e-01 3.278522480995444965e-01 4.785548523885497785e-01
0.000000000000000000e+00 -1.538353336597152799e+07 8.335051304878277056e-01 7.368596683942432168e-01 4.138781853170085956e-01
0.000000000000000000e+00 -1.407335073470090330e+07 8.100153061018695588e-01 4.710010056533976419e-01 3.241962740844291924e-01
0.000000000000000000e+00 -1.387230307207937725e+07 9.093073819702346405e-01 1.733511678958523650e-01 4.235878301314476291e-01
0.000000000000000000e+00 -1.354899331249754131e+07 8.043165451180009917e-01 8.024103419277129889e-01 5.540297939077121203e-02
