logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.193136845109869480e+09 -1.193136851102583885e+09 nan
-1.193136851102583885e+09 nan -2.500000000000000052e-03 4.000000000000000000e+02 -9.601587950432637930e+08 -9.601588010384781361e+08 nan
-9.601588010384781361e+08 nan -5.000000000000000104e-03 4.000000000000000000e+02 -6.913014897764742374e+08 -6.913014957741885185e+08 nan
-6.913014957741885185e+08 nan -7.499999999999999722e-03 4.000000000000000000e+02 -6.307271329366033077e+08 -6.307271389368176460e+08 nan
-6.307271389368176460e+08 9.106731954782775044e+07 -1.000000000000000021e-02 4.000000000000000000e+02 -5.400250196695996523e+08 -5.400250256723139286e+08 nan
-5.400250256723139286e+08 4.535105694059148431e+07 -1.250000000000000069e-02 4.000000000000000000e+02 -5.317640194009650350e+08 -5.317640254061793089e+08 nan
-5.317640254061793089e+08 3.664341207119539380e+07 -1.500000000000000118e-02 4.000000000000000000e+02 -5.313837952913396955e+08 -5.313838012990539670e+08 nan
-5.313838012990539670e+08 2.744769451391183585e+07 -1.750000000000000167e-02 4.000000000000000000e+02 -5.013834642721691728e+08 -5.013834702823834419e+08 nan
-5.013834702823834419e+08 1.125158167085013352e+07 -2.000000000000000042e-02 4.000000000000000000e+02 -4.940030521920987368e+08 -4.940030582048130035e+08 nan
-4.940030582048130035e+08 3.638591960174826905e+06 -2.249999999999999917e-02 4.000000000000000000e+02 -4.234084794849405289e+08 -4.234084855001547933e+08 nan
-4.234084855001547933e+08 3.776257968807003647e+07 -2.499999999999999792e-02 4.000000000000000000e+02 -3.565956908082443476e+08 -3.565956968259586096e+08 nan
-3.565956968259586096e+08 2.893078587418360263e+07 -2.749999999999999667e-02 4.000000000000000000e+02 -2.816245375361137390e+08 -2.816245435563279986e+08 nan
-2.816245435563279986e+08 4.684144796864933521e+07 -2.999999999999999542e-02 4.000000000000000000e+02 -2.783353522479627132e+08 -2.783353582706769705e+08 nan
-2.783353582706769705e+08 4.357711144330399483e+07 -3.249999999999999417e-02 4.000000000000000000e+02 -2.756994348719858527e+08 -2.756994408972001672e+08 nan
-2.756994408972001672e+08 4.388073134657596797e+07 -3.499999999999999639e-02 4.000000000000000000e+02 -2.727437665878481269e+08 -2.727437726155624390e+08 nan
-2.727437726155624390e+08 2.295316075457452238e+07 -3.749999999999999861e-02 4.000000000000000000e+02 -2.314292254571076334e+08 -2.314292314873219132e+08 nan
-2.314292314873219132e+08 1.595918511125491373e+07 -4.000000000000000083e-02 4.000000000000000000e+02 -2.003595132146684527e+08 -2.003595192473827302e+08 nan
-2.003595192473827302e+08 2.483827941220801696e+07 -4.250000000000000305e-02 4.000000000000000000e+02 -1.846628316633001268e+08 -1.846628376985144019e+08 nan
-1.846628376985144019e+08 2.826880580433230475e+07 -4.500000000000000527e-02 4.000000000000000000e+02 -1.551922945134228468e+08 -1.551923005511371195e+08 nan
-1.551923005511371195e+08 2.240970175836283714e+07 -4.750000000000000749e-02 4.000000000000000000e+02 -1.462034983158668578e+08 -1.462035043560811579e+08 nan
-1.462035043560811579e+08 2.454890152739775181e+07 -5.000000000000000971e-02 4.000000000000000000e+02 -1.459434371319712102e+08 -1.459434431746855080e+08 nan
-1.459434431746855080e+08 2.459085852626268193e+07 -5.250000000000001193e-02 4.000000000000000000e+02 -1.310417615101392418e+08 -1.310417675553535223e+08 nan
-1.310417675553535223e+08 8.485195899256264791e+06 -5.500000000000001416e-02 4.000000000000000000e+02 -1.302383094047748297e+08 -1.302383154524891227e+08 nan
-1.302383154524891227e+08 4.382225636479772627e+06 -5.750000000000001638e-02 4.000000000000000000e+02 -1.289880928305030614e+08 -1.289880988807173520e+08 nan
-1.289880988807173520e+08 7.237260538396582706e+05 -6.000000000000001860e-02 4.000000000000000000e+02 -1.177959966417482644e+08 -1.177960026944625527e+08 nan
-1.177960026944625527e+08 5.777865641111800447e+06 -6.250000000000001388e-02 4.000000000000000000e+02 -1.158118250613473654e+08 -1.158118311165616512e+08 nan
-1.158118311165616512e+08 3.975109419491555542e+06 -6.500000000000001610e-02 4.000000000000000000e+02 -1.108488740541020334e+08 -1.108488801118163168e+08 nan
-1.108488801118163168e+08 1.371687439697621856e+06 -6.750000000000001832e-02 4.000000000000000000e+02 -8.904029187756484747e+07 -8.904029793777912855e+07 nan
-8.904029793777912855e+07 1.028066464148424566e+07 -7.000000000000002054e-02 4.000000000000000000e+02 -7.319386402977971733e+07 -7.319387009249401093e+07 nan
-7.319387009249401093e+07 1.393874862149373628e+07 -7.250000000000002276e-02 4.000000000000000000e+02 -6.472329883586066961e+07 -6.472330490107495338e+07 nan
-6.472330490107495338e+07 1.275056940232771635e+07 -7.500000000000002498e-02 4.000000000000000000e+02 -5.931585659882953018e+07 -5.931586266654381901e+07 nan
-5.931586266654381901e+07 4.085221068955812138e+06 -7.750000000000002720e-02 4.000000000000000000e+02 -5.668223570837890357e+07 -5.668224177859319001e+07 nan
-5.668224177859319001e+07 4.507194237842800096e+06 -8.000000000000002942e-02 4.000000000000000000e+02 -4.484563605534750223e+07 -4.484564212806178629e+07 nan
-4.484564212806178629e+07 8.466720648650223389e+06 -8.250000000000003164e-02 4.000000000000000000e+02 -4.033638224223964661e+07 -4.033638831745393574e+07 nan
-4.033638831745393574e+07 8.782003164802573621e+06 -8.500000000000003386e-02 4.000000000000000000e+02 -4.005132684588307142e+07 -4.005133292359735817e+07 nan
-4.005133292359735817e+07 1.758909809322247049e+06 -8.750000000000003608e-02 4.000000000000000000e+02 -3.787793243480543047e+07 -3.787793851501971483e+07 nan
-3.787793851501971483e+07 8.650519005549871363e+05 -9.000000000000003830e-02 4.000000000000000000e+02 -3.405386527876374125e+07 -3.405387136147803068e+07 nan
-3.405387136147803068e+07 1.655869816509336932e+06 -9.250000000000004052e-02 4.000000000000000000e+02 -3.357886528321848810e+07 -3.357887136843277514e+07 nan
-3.357887136843277514e+07 1.546022329715584638e+06 -9.500000000000004274e-02 4.000000000000000000e+02 -3.101399578334139660e+07 -3.101400187105568498e+07 nan
-3.101400187105568498e+07 7.088947629283677088e+05 -9.750000000000004496e-02 4.000000000000000000e+02 -2.961339026099884883e+07 -2.961339635121313483e+07 nan
-2.961339635121313483e+07 6.602515093354209093e+05 -1.000000000000000472e-01 4.000000000000000000e+02 -2.561331577476099133e+07 -2.561332186747527868e+07 nan
-2.561332186747527868e+07 2.401790952681121882e+06 -1.025000000000000494e-01 4.000000000000000000e+02 -2.480808763094849512e+07 -2.480809372616278008e+07 nan
-2.480809372616278008e+07 2.033582363254012540e+06 -1.050000000000000516e-01 4.000000000000000000e+02 -2.289029774091049284e+07 -2.289030383862477913e+07 nan
-2.289030383862477913e+07 7.147177236886364408e+05 -1.075000000000000538e-01 4.000000000000000000e+02 -2.217127047215151042e+07 -2.217127657236579806e+07 nan
-2.217127657236579806e+07 3.113479020878608571e+05 -1.100000000000000561e-01 4.000000000000000000e+02 -2.079633867841418087e+07 -2.079634478112846613e+07 nan
-2.079634478112846613e+07 8.176759561773126479e+05 -1.125000000000000583e-01 4.000000000000000000e+02 -2.063811539707386866e+07 -2.063812150228815526e+07 nan
-2.063812150228815526e+07 7.799011448932330823e+05 -1.150000000000000605e-01 4.000000000000000000e+02 -2.029792070905481279e+07 -2.029792681676910073e+07 nan
-2.029792681676910073e+07 6.846935891216683667e+05 -1.175000000000000627e-01 4.000000000000000000e+02 -1.842245947046681494e+07 -1.842246558068110049e+07 nan
-1.842246558068110049e+07 1.028522799926820095e+06 -1.200000000000000649e-01 4.000000000000000000e+02 -1.634752362895087339e+07 -1.634752974166516028e+07 nan
-1.634752974166516028e+07 5.734821442014855566e+05 -1.225000000000000672e-01 4.000000000000000000e+02 -1.469091629643166624e+07 -1.469092241164595261e+07 nan
-1.469092241164595261e+07 8.167185013612154871e+05 -1.250000000000000555e-01 4.000000000000000000e+02 -1.277112597568915412e+07 -1.277113209340343997e+07 nan
-1.277113209340343997e+07 1.380913550257418538e+06 -1.275000000000000577e-01 4.000000000000000000e+02 -1.260600674287262745e+07 -1.260601286308691464e+07 nan
-1.260601286308691464e+07 5.647872894305823138e+05 -1.300000000000000600e-01 4.000000000000000000e+02 -1.189721600451033190e+07 -1.189722212722461857e+07 nan
-1.189722212722461857e+07 2.968388569497817662e+05 -1.325000000000000622e-01 4.000000000000000000e+02 -1.143473391345287114e+07 -1.143474003866715729e+07 nan
-1.143474003866715729e+07 3.497569976155287586e+05 -1.350000000000000644e-01 4.000000000000000000e+02 -1.021267618603319861e+07 -1.021268231374748610e+07 nan
-1.021268231374748610e+07 6.410988052689923206e+05 -1.375000000000000666e-01 4.000000000000000000e+02 -9.612532164194408804e+06 -9.612538294408695772e+06 nan
-9.612538294408695772e+06 6.408349573787582340e+05 -1.400000000000000688e-01 4.000000000000000000e+02 -8.748971255563247949e+06 -8.748977388277534395e+06 nan
-8.748977388277534395e+06 8.726165569834494963e+05 -1.425000000000000711e-01 4.000000000000000000e+02 -8.235461562031229027e+06 -8.235467697245515883e+06 nan
-8.235467697245515883e+06 5.136911928950785659e+05 -1.450000000000000733e-01 4.000000000000000000e+02 -7.443112707144985907e+06 -7.443118844859272242e+06 nan
-7.443118844859272242e+06 6.266886591094225878e+05 -1.475000000000000755e-01 4.000000000000000000e+02 -6.547350434042619541e+06 -6.547356574256906286e+06 nan
-6.547356574256906286e+06 7.209389413444121601e+05 -1.500000000000000777e-01 4.000000000000000000e+02 -6.230446727416148409e+06 -6.230452870130435564e+06 nan
-6.230452870130435564e+06 5.927244902808453189e+05 -1.525000000000000799e-01 4.000000000000000000e+02 -6.119112243161194958e+06 -6.119118388375481591e+06 nan
-6.119118388375481591e+06 5.835874998618302634e+05 -1.550000000000000822e-01 4.000000000000000000e+02 -6.102503268312033266e+06 -6.102509416026320308e+06 nan
-6.102509416026320308e+06 1.229197495641598071e+05 -1.575000000000000844e-01 4.000000000000000000e+02 -5.598989383566960692e+06 -5.598995533781247213e+06 nan
-5.598995533781247213e+06 3.117543860201958450e+05 -1.600000000000000866e-01 4.000000000000000000e+02 -5.187313706085658632e+06 -5.187319858799945563e+06 nan
-5.187319858799945563e+06 3.443211989451618865e+05 -1.625000000000000888e-01 4.000000000000000000e+02 -5.021603145287908614e+06 -5.021609300502195023e+06 nan
-5.021609300502195023e+06 1.631815986014038499e+05 -1.650000000000000910e-01 4.000000000000000000e+02 -4.678596399602553807e+06 -4.678602557316840626e+06 nan
-4.678602557316840626e+06 2.693163651695521548e+05 -1.675000000000000933e-01 4.000000000000000000e+02 -4.366314704354018904e+06 -4.366320864568305202e+06 nan
-4.366320864568305202e+06 2.784902855433901423e+05 -1.700000000000000955e-01 4.000000000000000000e+02 -4.360519467572267167e+06 -4.360525630286553875e+06 nan
-4.360525630286553875e+06 2.780308477550937678e+05 -1.725000000000000977e-01 4.000000000000000000e+02 -4.094739097386698239e+06 -4.094745262600984890e+06 nan
-4.094745262600984890e+06 2.606369732946358272e+05 -1.750000000000000999e-01 4.000000000000000000e+02 -3.836912199234115425e+06 -3.836918366948402021e+06 nan
-3.836918366948402021e+06 3.418565970465948340e+05 -1.775000000000001021e-01 4.000000000000000000e+02 -3.751828057878093328e+06 -3.751834228092379868e+06 nan
-3.751834228092379868e+06 1.693244358201040595e+05 -1.800000000000001044e-01 4.000000000000000000e+02 -3.743035332913803402e+06 -3.743041505628089886e+06 nan
-3.743041505628089886e+06 1.713808301941594691e+05 -1.825000000000001066e-01 4.000000000000000000e+02 -3.625661480469499715e+06 -3.625667655683786608e+06 nan
-3.625667655683786608e+06 7.202527880301282858e+04 -1.850000000000001088e-01 4.000000000000000000e+02 -3.512731979831635021e+06 -3.512738157545921858e+06 nan
-3.512738157545921858e+06 9.189241115048842039e+04 -1.875000000000001110e-01 4.000000000000000000e+02 -2.853127465704652015e+06 -2.853133645918938797e+06 nan
-2.853133645918938797e+06 3.806387945897004684e+05 -1.900000000000001132e-01 4.000000000000000000e+02 -2.851912501007374376e+06 -2.851918683721661102e+06 nan
-2.851918683721661102e+06 2.928951621989617124e+05 -1.925000000000001155e-01 4.000000000000000000e+02 -2.759687811077227816e+06 -2.759693996291514486e+06 nan
-2.759693996291514486e+06 3.459760588916134293e+04 -1.950000000000001177e-01 4.000000000000000000e+02 -2.628971704147049226e+06 -2.628977891861335840e+06 nan
-2.628977891861335840e+06 7.750796993778465549e+04 -1.975000000000001199e-01 4.000000000000000000e+02 -2.585918822305117734e+06 -2.585925012519404292e+06 nan
-2.585925012519404292e+06 5.839805911043033120e+04 -2.000000000000001221e-01 4.000000000000000000e+02 -2.469342065334880259e+06 -2.469348258049166761e+06 nan
-2.469348258049166761e+06 9.519246385187019769e+04 -2.025000000000001243e-01 4.000000000000000000e+02 -2.457236756211317610e+06 -2.457242951425604522e+06 nan
-2.457242951425604522e+06 9.230019940631561622e+04 -2.050000000000001266e-01 4.000000000000000000e+02 -2.448219020282145590e+06 -2.448225217996432446e+06 nan
-2.448225217996432446e+06 9.400029204794565157e+04 -2.075000000000001288e-01 4.000000000000000000e+02 -2.428483956227194518e+06 -2.428490156441481318e+06 nan
-2.428490156441481318e+06 5.372166018614687346e+04 -2.100000000000001310e-01 4.000000000000000000e+02 -2.181596128905094694e+06 -2.181602331619381439e+06 nan
-2.181602331619381439e+06 1.302177901155284635e+05 -2.125000000000001332e-01 4.000000000000000000e+02 -1.992513078429622110e+06 -1.992519283643908799e+06 nan
-1.992519283643908799e+06 1.842052577452992846e+05 -2.150000000000001354e-01 4.000000000000000000e+02 -1.797412601921274792e+06 -1.797418809635561425e+06 nan
-1.797418809635561425e+06 1.236469941470108461e+05 -2.175000000000001377e-01 4.000000000000000000e+02 -1.742266948381090770e+06 -1.742273158595377347e+06 nan
-1.742273158595377347e+06 1.405009125824435323e+05 -2.200000000000001399e-01 4.000000000000000000e+02 -1.556519154681555461e+06 -1.556525367395842215e+06 nan
-1.556525367395842215e+06 1.853062857532812341e+05 -2.225000000000001421e-01 4.000000000000000000e+02 -1.549821264826106606e+06 -1.549827480040393304e+06 nan
-1.549827480040393304e+06 2.900454031047014723e+03 -2.250000000000001443e-01 4.000000000000000000e+02 -1.518029074548610020e+06 -1.518035292262896663e+06 nan
-1.518035292262896663e+06 1.715786424332283059e+04 -2.275000000000001465e-01 4.000000000000000000e+02 -1.217398688989801798e+06 -1.217404909204088384e+06 nan
-1.217404909204088384e+06 1.548114490502891422e+05 -2.300000000000001488e-01 4.000000000000000000e+02 -1.130725024143888615e+06 -1.130731246858175378e+06 nan
-1.130731246858175378e+06 1.070922370916910004e+05 -2.325000000000001510e-01 4.000000000000000000e+02 -9.755619131192174973e+05 -9.755681383335042046e+05 nan
-9.755681383335042046e+05 8.612851601973008655e+04 -2.350000000000001532e-01 4.000000000000000000e+02 -9.356702126337137306e+05 -9.356764403480003821e+05 nan
-9.356764403480003821e+05 5.367015712788637029e+04 -2.375000000000001554e-01 4.000000000000000000e+02 -6.566155516033337917e+05 -6.566217818176205037e+05 nan
-6.566217818176205037e+05 7.712648786197997106e+04 -2.400000000000001577e-01 4.000000000000000000e+02 -5.904022160141415661e+05 -5.904084487284282222e+05 nan
-5.904084487284282222e+05 9.474055030509149947e+04 -2.425000000000001599e-01 4.000000000000000000e+02 -5.780333917696744902e+05 -5.780396269839612069e+05 nan
-5.780396269839612069e+05 9.790830383587158576e+04 -2.450000000000001621e-01 4.000000000000000000e+02 -5.425955723602295620e+05 -5.426018100745162228e+05 nan
-5.426018100745162228e+05 1.088506931911005377e+05 -2.475000000000001643e-01 4.000000000000000000e+02 -5.379080894094683463e+05 -5.379143296237550676e+05 nan
-5.379143296237550676e+05 3.311716842785034532e+04 -2.500000000000001665e-01 4.000000000000000000e+02 -5.256517817646565381e+05 -5.256580244789432036e+05 nan
-5.256580244789432036e+05 6.437394488206769893e+03 -2.525000000000001688e-01 4.000000000000000000e+02 -5.097314818898517988e+05 -5.097377271041384665e+05 nan
-5.097377271041384665e+05 9.594383887393159966e+03 -2.550000000000001710e-01 4.000000000000000000e+02 -5.048487201094661141e+05 -5.048549678237527842e+05 nan
-5.048549678237527842e+05 7.688537421163846375e+03 -2.575000000000001732e-01 4.000000000000000000e+02 -4.886399838649070589e+05 -4.886462340791937313e+05 nan
-4.886462340791937313e+05 7.990439227202792608e+03 -2.600000000000001754e-01 4.000000000000000000e+02 -4.696779651592040900e+05 -4.696842178734907648e+05 nan
-4.696842178734907648e+05 1.245371568966790801e+04 -2.625000000000001776e-01 4.000000000000000000e+02 -4.615206822736684117e+05 -4.615269374879550887e+05 nan
-4.615269374879550887e+05 1.107804215036434834e+04 -2.650000000000001799e-01 4.000000000000000000e+02 -4.275078934660248924e+05 -4.275141511803115718e+05 nan
-4.275141511803115718e+05 2.066488535065331234e+04 -2.675000000000001821e-01 4.000000000000000000e+02 -3.886043434109521913e+05 -3.886106036252388731e+05 nan
-3.886106036252388731e+05 3.581886176391884510e+04 -2.700000000000001843e-01 4.000000000000000000e+02 -3.673332951894939179e+05 -3.673395579037806019e+05 nan
-3.673395579037806019e+05 3.497526036581601511e+04 -2.725000000000001865e-01 4.000000000000000000e+02 -3.249919980622033472e+05 -3.249982632764900336e+05 nan
-3.249982632764900336e+05 5.130787822610197327e+04 -2.750000000000001887e-01 4.000000000000000000e+02 -3.153884138119943091e+05 -3.153946815262809978e+05 nan
-3.153946815262809978e+05 3.053972060800354302e+04 -2.775000000000001910e-01 4.000000000000000000e+02 -3.035502477453713072e+05 -3.035565179596579983e+05 nan
-3.035565179596579983e+05 7.522306864291653255e+03 -2.800000000000001932e-01 4.000000000000000000e+02 -2.919294112247420126e+05 -2.919356839390287059e+05 nan
-2.919356839390287059e+05 8.890325205192004432e+03 -2.825000000000001954e-01 4.000000000000000000e+02 -2.877453151068126899e+05 -2.877515903210993856e+05 nan
-2.877515903210993856e+05 4.416013532075065086e+03 -2.850000000000001976e-01 4.000000000000000000e+02 -2.817718174128076062e+05 -2.817780951270943042e+05 nan
-2.817780951270943042e+05 2.587049353684340531e+03 -2.875000000000001998e-01 4.000000000000000000e+02 -2.635336548085510731e+05 -2.635399350228377734e+05 nan
