logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.052515192827606052e+08 -1.052515252754748911e+08 nan
-1.052515252754748911e+08 nan -2.500000000000000052e-03 4.000000000000000000e+02 -2.422964045534574986e+07 -2.422964645056003705e+07 nan
-2.422964645056003705e+07 nan -5.000000000000000104e-03 4.000000000000000000e+02 -1.200671625344878249e+07 -1.200672225116306916e+07 nan
-1.200672225116306916e+07 3.337883119963372871e+07 -7.499999999999999722e-03 4.000000000000000000e+02 -7.680963272591339424e+06 -7.680969272805626504e+06 nan
-7.680969272805626504e+06 2.679735296879518405e+07 -1.000000000000000021e-02 4.000000000000000000e+02 -6.841989415580211207e+06 -6.841995418294497766e+06 nan
-6.841995418294497766e+06 1.425206720983765554e+06 -1.250000000000000069e-02 4.000000000000000000e+02 -3.396070346157297958e+06 -3.396076351371584460e+06 nan
-3.396076351371584460e+06 1.624421769920973340e+06 -1.500000000000000118e-02 4.000000000000000000e+02 -2.153464867232072167e+06 -2.153470874946359079e+06 nan
-2.153470874946359079e+06 1.962302197832597885e+06 -1.750000000000000167e-02 4.000000000000000000e+02 -1.794809918907101499e+06 -1.794815929121388122e+06 nan
-1.794815929121388122e+06 1.773490939926966093e+06 -2.000000000000000042e-02 4.000000000000000000e+02 -1.022768021979852230e+06 -1.022774034694138914e+06 nan
-1.022774034694138914e+06 9.004362036397289485e+05 -2.249999999999999917e-02 4.000000000000000000e+02 -7.618963750720686512e+05 -7.619023902863553958e+05 nan
-7.619023902863553958e+05 7.170642277456328738e+05 -2.499999999999999792e-02 4.000000000000000000e+02 -6.242855985837624175e+05 -6.242916162980491063e+05 nan
-6.242916162980491063e+05 1.157384596429747471e+05 -2.749999999999999667e-02 4.000000000000000000e+02 -4.830287492802181514e+05 -4.830347694945048424e+05 nan
-4.830347694945048424e+05 8.966833674703865836e+04 -2.999999999999999542e-02 4.000000000000000000e+02 -2.844521928732960951e+05 -2.844582155875827884e+05 nan
-2.844582155875827884e+05 1.636016233608484617e+05 -3.249999999999999417e-02 4.000000000000000000e+02 -2.431651336212352617e+05 -2.431711588355219574e+05 nan
-2.431711588355219574e+05 1.840030082375491038e+05 -3.499999999999999639e-02 4.000000000000000000e+02 -1.954610150266583660e+05 -1.954670427409450640e+05 nan
-1.954670427409450640e+05 1.318432224798188145e+04 -3.749999999999999861e-02 4.000000000000000000e+02 -1.354197146212321823e+05 -1.354257448355188826e+05 nan
-1.354257448355188826e+05 2.237584547657569783e+04 -4.000000000000000083e-02 4.000000000000000000e+02 -1.159146385785730090e+05 -1.159206712928596971e+05 nan
-1.159206712928596971e+05 2.119367472675311728e+04 -4.250000000000000305e-02 4.000000000000000000e+02 -6.427509943641438440e+04 -6.428113465070107486e+04 nan
-6.428113465070107486e+04 4.041388156048780365e+04 -4.500000000000000527e-02 4.000000000000000000e+02 -5.091335978744299791e+04 -5.091939750172969070e+04 nan
-5.091939750172969070e+04 3.509514254564025759e+04 -4.750000000000000749e-02 4.000000000000000000e+02 -3.275245336881384719e+04 -3.275849358310053867e+04 nan
-3.275849358310053867e+04 2.292091863994511368e+04 -5.000000000000000971e-02 4.000000000000000000e+02 -2.738689009604131934e+04 -2.739293281032800951e+04 nan
-2.739293281032800951e+04 8.692723314603725157e+03 -5.250000000000001193e-02 4.000000000000000000e+02 -2.566725858830969082e+04 -2.567330380259638332e+04 nan
-2.567330380259638332e+04 1.969600795271201832e+03 -5.500000000000001416e-02 4.000000000000000000e+02 -2.499932900946694281e+04 -2.500537672375363400e+04 nan
-2.500537672375363400e+04 6.736778372549451888e+02 -5.750000000000001638e-02 4.000000000000000000e+02 -1.696658550282827491e+04 -1.697263571711496479e+04 nan
-1.697263571711496479e+04 3.868167635665816761e+03 -6.000000000000001860e-02 4.000000000000000000e+02 -1.576023746983218734e+04 -1.576629018411887955e+04 nan
-1.576629018411887955e+04 2.649413970785744823e+03 -6.250000000000001388e-02 4.000000000000000000e+02 -1.094913809245912853e+04 -1.095519330674581943e+04 nan
-1.095519330674581943e+04 4.207602845353994780e+03 -6.500000000000001610e-02 4.000000000000000000e+02 -6.571164222714857715e+03 -6.577221937001549122e+03 nan
-6.577221937001549122e+03 3.107279922446915862e+03 -6.750000000000001832e-02 4.000000000000000000e+02 -1.174378994814756652e+03 -1.180439209101447886e+03 nan
-1.180439209101447886e+03 4.890516966958691228e+03 -7.000000000000002054e-02 4.000000000000000000e+02 -1.134815154144255303e+03 -1.140877868430946592e+03 nan
-1.140877868430946592e+03 1.499164403915101957e+03 -7.250000000000002276e-02 4.000000000000000000e+02 -9.381889448463256258e+02 -9.442541591330169695e+02 nan
-9.442541591330169695e+02 1.052654364846301718e+02 -7.500000000000002498e-02 4.000000000000000000e+02 -7.499806725516812094e+02 -7.560483868383724939e+02 nan
-7.560483868383724939e+02 1.701316947518444920e+02 -7.750000000000002720e-02 4.000000000000000000e+02 -5.941254294518846564e+02 -6.001956437385759955e+02 nan
-6.001956437385759955e+02 5.794742347457157905e+01 -8.000000000000002942e-02 4.000000000000000000e+02 -5.405820995979165673e+02 -5.466548138846078473e+02 nan
-5.466548138846078473e+02 2.510553373617837991e+01 -8.250000000000003164e-02 4.000000000000000000e+02 -5.127201765490983689e+02 -5.187953908357897035e+02 nan
-5.187953908357889077e+02 3.289017097239620568e+01 -8.500000000000003386e-02 4.000000000000000000e+02 -4.379087149267999166e+02 -4.439864292134912489e+02 nan
-4.439864292134912489e+02 4.931340535634672761e+01 -8.750000000000003608e-02 4.000000000000000000e+02 -2.766207139364397563e+02 -2.827009282231310863e+02 nan
-2.827009282231310863e+02 9.628339057748335961e+01 -9.000000000000003830e-02 4.000000000000000000e+02 -2.633085104966949643e+02 -2.693912247833862921e+02 nan
-2.693912231250642435e+02 6.422189283918878289e+01 -9.250000000000004052e-02 4.000000000000000000e+02 -2.564197668778897992e+02 -2.625049811645811246e+02 nan
-2.625039599398103292e+02 7.228443325083002691e+00 -9.500000000000004274e-02 4.000000000000000000e+02 -2.562088853180698038e+02 -2.622965996047611270e+02 nan
-2.617017674050939604e+02 9.880240318327151439e-01 -9.750000000000004496e-02 4.000000000000000000e+02 -2.541809297788306594e+02 -2.602711440655219803e+02 nan
-2.600567104978217117e+02 1.078552745613597263e+00 -1.000000000000000472e-01 4.000000000000000000e+02 -2.231262981293290295e+02 -2.292190124160203482e+02 nan
-2.292190124160203197e+02 1.237748129872174374e+01 -1.025000000000000494e-01 4.000000000000000000e+02 -2.188362534817474057e+02 -2.249314677684387220e+02 nan
-2.249178226705973316e+02 2.228847814532957106e+00 -1.050000000000000516e-01 4.000000000000000000e+02 -2.004811446698266764e+02 -2.065788589565179905e+02 nan
-2.065788589456664965e+02 9.703178317377098239e+00 -1.075000000000000538e-01 4.000000000000000000e+02 -1.859285071313386482e+02 -1.920287214180299600e+02 nan
-1.920287209383457139e+02 1.042377409329361448e+01 -1.100000000000000561e-01 4.000000000000000000e+02 -1.856089953995397650e+02 -1.917104599466477453e+02 nan
-1.911638350823116070e+02 6.706922707307322540e+00 -1.125031302181185855e-01 3.990000000000000000e+02 -1.856089953995397650e+02 -1.917104599466477453e+02 nan
