"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-2.005341147266432422e+00,8.274824569478211878e-02,-2.007708165350566176e+00,-2.085635025843467716e+00,-1.920444015864962495e+00,-1.387152437318547538e+00,6.676495489385701754e-02,-1.389085353622039332e+00,-1.452219968991549592e+00,-1.318726980202456822e+00,-2.004538084801201769e-01,1.979438964074003646e-02,-2.007090560761017883e-01,-2.201242233460369846e-01,-1.801391881667311345e-01,1.951873414528444073e+01,3.677161350880119306e-01,1.944749166525420492e+01,1.913465131563160782e+01,1.994402325688098188e+01
