weight logl src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -1.154951694548062325e+10 1.879519040115146922e+00 1.214876483373199534e-01 -2.633256565705160313e+00 2.327959950144869339e+01
0.000000000000000000e+00 -1.076369230945229912e+10 -4.201145417032559948e+00 1.982486187523790022e+00 -2.613324366481293293e+00 2.032042357860231263e+01
0.000000000000000000e+00 -4.615814945544449806e+09 1.770600111252443654e+00 -2.264987314658958084e+00 -1.985676632289631760e+00 1.940544601249056811e+01
0.000000000000000000e+00 -2.981049119095788956e+09 1.997954539816332087e+00 -7.055698133457966037e-04 -1.394363039042375130e+00 2.156166729176758778e+01
0.000000000000000000e+00 -2.302847429531424046e+09 1.603294802251628681e+00 -1.910469156944269997e+00 -1.800550896461539985e+00 2.124785785563370411e+01
0.000000000000000000e+00 -1.230647306816529274e+09 1.628592355962670268e+00 1.757085704579639085e+00 -9.308221071125517554e-01 1.942590478053478975e+01
0.000000000000000000e+00 -1.008229836571696401e+09 1.976833300629881052e+00 -5.717395945909445665e+00 -7.759494765272991756e-01 2.219184356142418579e+01
0.000000000000000000e+00 -5.074824871155143380e+08 1.146467807010250084e+00 -3.538497743350193403e+00 -1.775681380202365212e+00 2.315666063271656938e+01
0.000000000000000000e+00 -3.613430752231004238e+08 -5.122504121697465607e+00 1.768843268862628548e+00 -5.180001976058856705e-01 2.011657054228532715e+01
0.000000000000000000e+00 -3.414518423882009387e+08 -7.451823222061007890e+00 6.487146299103105918e-01 -2.366630465820590778e+00 1.962056174264972341e+01
0.000000000000000000e+00 -2.697391448753942251e+08 1.498010041470696052e+00 -3.684192184654691005e-01 9.093217498561749323e+00 2.048554562716157079e+01
0.000000000000000000e+00 -2.695019034429394007e+08 9.508393230909053528e-01 -7.657623986016981910e+00 -1.393307044204026512e+00 2.117289928400377264e+01
0.000000000000000000e+00 -2.089163378455345035e+08 -7.206533900622270394e+00 1.396017236256229310e+00 -7.785942498747830953e-01 1.947098514308977002e+01
0.000000000000000000e+00 -2.068892594027526677e+08 -4.088086897799758646e-01 1.255719728712834993e+00 8.350334308761667046e+00 1.994327378364615910e+01
0.000000000000000000e+00 -1.963514422250568867e+08 1.640960323050739689e+00 -4.628351189285691447e+00 7.996724608783635446e+00 2.010209272626401500e+01
0.000000000000000000e+00 -1.687892814917416871e+08 -1.620542836300333356e+00 1.364257705745956173e+00 8.508737162214139005e+00 2.096733358208676634e+01
0.000000000000000000e+00 -1.676026715251028836e+08 9.882825922167004506e-01 3.680554301924505722e-01 -1.520490812012439630e+00 2.352443295377689836e+01
