"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-5.619730535195561316e+00,1.240490909654368978e-01,-5.629532573334611101e+00,-5.736300145399625627e+00,-5.512288085835406193e+00,1.110606353217050479e+00,2.580611848923673457e-01,1.093173573270486365e+00,8.635420232588613132e-01,1.343435818832445783e+00,2.042442685024744975e+01,7.809185883262244054e-01,2.044279380902295884e+01,1.948329138103837010e+01,2.130831205029314646e+01
