"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-5.296466821761589117e+00,3.238441076903313398e-01,-5.318144640638420739e+00,-5.630067590577140457e+00,-4.977375796554085241e+00,1.916624782377844616e+00,6.710746153316970997e-01,1.860493805103268450e+00,1.229522198652245990e+00,2.594296205192405225e+00,2.167803351914393417e+01,6.346801438156292052e-01,2.185429523103369576e+01,2.133428890811350698e+01,2.212581789699289914e+01
