logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -3.872832284043271484e+11 -3.872832284103198853e+11 nan
-3.872832284103198853e+11 nan -2.500000000000000052e-03 4.000000000000000000e+02 -3.259349797171851807e+11 -3.259349797231804199e+11 nan
-3.259349797231804199e+11 nan -5.000000000000000104e-03 4.000000000000000000e+02 -2.363893267690057068e+11 -2.363893267750034180e+11 nan
-2.363893267750034180e+11 nan -7.499999999999999722e-03 4.000000000000000000e+02 -7.706807837177015686e+10 -7.706807837777037048e+10 nan
-7.706807837777037048e+10 6.878317787474818420e+10 -1.000000000000000021e-02 4.000000000000000000e+02 -4.235183328137184143e+10 -4.235183328737455750e+10 nan
-4.235183328737455750e+10 7.584462410308509827e+10 -1.250000000000000069e-02 4.000000000000000000e+02 -4.081520991162394714e+10 -4.081520991762915802e+10 nan
-4.081520991762915802e+10 1.691739884297905159e+10 -1.500000000000000118e-02 4.000000000000000000e+02 -3.039595597917083359e+10 -3.039595598517854691e+10 nan
-3.039595598517854691e+10 5.353016831933334351e+09 -1.750000000000000167e-02 4.000000000000000000e+02 -2.350417637473143387e+10 -2.350417638074164963e+10 nan
-2.350417638074164963e+10 6.238583146204717636e+09 -2.000000000000000042e-02 4.000000000000000000e+02 -1.562590261860660553e+10 -1.562590262461931992e+10 nan
-1.562590262461931992e+10 7.633613969652256012e+09 -2.249999999999999917e-02 4.000000000000000000e+02 -1.288253438516396713e+10 -1.288253439117918205e+10 nan
-1.288253439117918205e+10 4.830900629404399872e+09 -2.499999999999999792e-02 4.000000000000000000e+02 -1.177139937107102203e+10 -1.177139937708873558e+10 nan
-1.177139937708873558e+10 1.089937161954569578e+09 -2.749999999999999667e-02 4.000000000000000000e+02 -8.107104058136179924e+09 -8.107104064156394005e+09 nan
-8.107104064156394005e+09 1.365602235445279598e+09 -2.999999999999999542e-02 4.000000000000000000e+02 -6.643597635117834091e+09 -6.643597641140548706e+09 nan
-6.643597641140548706e+09 6.337168701617196798e+08 -3.249999999999999417e-02 4.000000000000000000e+02 -6.292251788212160110e+09 -6.292251794237374306e+09 nan
-6.292251794237374306e+09 1.309388660687191635e+08 -3.499999999999999639e-02 4.000000000000000000e+02 -6.264177138884361267e+09 -6.264177144912075996e+09 nan
-6.264177144912075996e+09 1.405658185058775246e+08 -3.749999999999999861e-02 4.000000000000000000e+02 -5.941906347249243736e+09 -5.941906353279458046e+09 nan
-5.941906353279458046e+09 2.211790390145937204e+08 -4.000000000000000083e-02 4.000000000000000000e+02 -4.950939592133310318e+09 -4.950939598166024208e+09 nan
-4.950939598166024208e+09 5.725505464730961323e+08 -4.250000000000000305e-02 4.000000000000000000e+02 -4.090654004876856804e+09 -4.090654010912071228e+09 nan
-4.090654010912071228e+09 8.541420158422881365e+08 -4.500000000000000527e-02 4.000000000000000000e+02 -3.614098026611238956e+09 -3.614098032648953438e+09 nan
-3.614098032648953438e+09 3.808123721408029199e+08 -4.750000000000000749e-02 4.000000000000000000e+02 -3.446098369626506805e+09 -3.446098375666720867e+09 nan
-3.446098375666720867e+09 1.806875152307024896e+08 -5.000000000000000971e-02 4.000000000000000000e+02 -2.872646026323348522e+09 -2.872646032366062641e+09 nan
-2.872646032366062641e+09 2.483121480687433183e+08 -5.250000000000001193e-02 4.000000000000000000e+02 -2.819448031521679878e+09 -2.819448037566894054e+09 nan
-2.819448037566894054e+09 1.716515259085489810e+08 -5.500000000000001416e-02 4.000000000000000000e+02 -2.793936226405036926e+09 -2.793936232452751160e+09 nan
-2.793936232452751160e+09 2.855079724124728516e+07 -5.750000000000001638e-02 4.000000000000000000e+02 -2.550446246079732418e+09 -2.550446252129946709e+09 nan
-2.550446252129946709e+09 1.410340977741925418e+08 -6.000000000000001860e-02 4.000000000000000000e+02 -2.492935566262395382e+09 -2.492935572315109730e+09 nan
-2.492935572315109730e+09 1.444032867824844122e+08 -6.250000000000001388e-02 4.000000000000000000e+02 -2.156035851727589130e+09 -2.156035857782803535e+09 nan
-2.156035857782803535e+09 2.197403281291359067e+08 -6.500000000000001610e-02 4.000000000000000000e+02 -2.116878633428832769e+09 -2.116878639486546993e+09 nan
-2.116878639486546993e+09 1.391028088268057704e+08 -6.750000000000001832e-02 4.000000000000000000e+02 -1.990035891541825294e+09 -1.990035897602039576e+09 nan
-1.990035897602039576e+09 1.371134733085081577e+08 -7.000000000000002054e-02 4.000000000000000000e+02 -1.817096657535103083e+09 -1.817096663597817421e+09 nan
-1.817096663597817421e+09 1.015509110568642467e+08 -7.250000000000002276e-02 4.000000000000000000e+02 -1.625899032765202761e+09 -1.625899038830417156e+09 nan
-1.625899038830417156e+09 1.615614825812583864e+08 -7.500000000000002498e-02 4.000000000000000000e+02 -1.560662810820424557e+09 -1.560662816888138771e+09 nan
-1.560662816888138771e+09 1.753783638199426234e+08 -7.750000000000002720e-02 4.000000000000000000e+02 -1.094912517015402555e+09 -1.094912523085616827e+09 nan
-1.094912523085616827e+09 3.032673698804991841e+08 -8.000000000000002942e-02 4.000000000000000000e+02 -1.033749487803499579e+09 -1.033749493876213908e+09 nan
-1.033749493876213908e+09 2.017147019606821537e+08 -8.250000000000003164e-02 4.000000000000000000e+02 -9.796354218981020451e+08 -9.796354279733163118e+08 nan
