"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.467392221107083117e+00,4.697708666391477994e-01,-4.475701680282308637e+00,-4.937018690248356378e+00,-3.995777804123647137e+00,1.759742875553834907e+00,6.976861136085085180e-01,1.731465128650644836e+00,1.064800607298305613e+00,2.455043973733672225e+00,2.274758733566201840e+01,1.738119037337299833e-01,2.276403889501229472e+01,2.258373158144726744e+01,2.291003167018084241e+01
