"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-3.569868509111128407e+00,9.395464951360361916e-02,-3.569593883444662552e+00,-3.667310092002391997e+00,-3.476666411854368199e+00,-3.895084186583257058e+00,9.526362614032315990e-02,-3.898498544504170660e+00,-3.989450958423450544e+00,-3.799249942294738780e+00,1.717883920320523172e+00,1.497970856179661747e-01,1.717811753463549529e+00,1.566178453254792657e+00,1.868776251162466817e+00,2.241002184006221043e+01,4.667176723242496411e-02,2.241158164745154124e+01,2.236288131233940746e+01,2.245528266668153350e+01
