src1.lognorm pl1.PhoIndex src1.lognH
-4.028221977386430730e+00 2.307095921300698294e+00 2.272744749086877647e+01
-4.382476370070159000e+00 1.777418099090842141e+00 2.260793511694930302e+01
-4.132525173122102657e+00 2.041679731037681300e+00 2.269726897717876213e+01
-4.236159723870615679e+00 1.980947709869235851e+00 2.267871442487199829e+01
-4.046090791358776251e+00 2.215199454948878710e+00 2.272275344846472933e+01
-4.391746481307063910e+00 1.726238413630011514e+00 2.263617457245929643e+01
-4.087364592330070323e+00 2.188054278635011229e+00 2.275021613346295268e+01
-4.383516862368149525e+00 1.806788331384186819e+00 2.261855080594775913e+01
-4.480441430192873220e+00 1.607357189295606226e+00 2.260232827308022863e+01
-4.249726542224564696e+00 1.931976663797049021e+00 2.269310350267942056e+01
-3.887103226877894890e+00 2.402344918514057959e+00 2.281821458650308898e+01
-4.144982829266196767e+00 2.037579671567508299e+00 2.275060050477940621e+01
-4.404805787646996151e+00 1.727540779768951040e+00 2.257693914249659883e+01
-3.991653665930791739e+00 2.357840148986056761e+00 2.274819689537040190e+01
-3.998134448701643251e+00 2.314854814997567622e+00 2.274330728758375741e+01
-4.338127956440914090e+00 1.839273872422138467e+00 2.260461143798953643e+01
-4.330559236791020616e+00 1.856114914639471536e+00 2.260184622745732241e+01
-4.193319294536155262e+00 2.066061509877713753e+00 2.264653313958485725e+01
-4.175144039512863614e+00 2.081693543932528812e+00 2.268438960209654809e+01
-4.166225639504187228e+00 2.079737081687866862e+00 2.268521908409121579e+01
-4.190831600684949976e+00 1.984459574767546641e+00 2.273576448947709139e+01
-4.183070660214167624e+00 2.020641112057115940e+00 2.266488881568332658e+01
-4.401409847092093486e+00 1.711396064472959999e+00 2.267577939991391034e+01
-3.958848610666395373e+00 2.347769005704417822e+00 2.275968258899999697e+01
-4.423330881081675159e+00 1.675351679616195355e+00 2.261221016624328684e+01
-4.131901356249716883e+00 2.133125799885684515e+00 2.277152613110230917e+01
-4.012367399315067473e+00 2.326261729655922039e+00 2.276108756352462592e+01
-4.382312686689230574e+00 1.758533106623242581e+00 2.262786132678840545e+01
-4.284532541667079641e+00 1.913904129571805335e+00 2.264306846515206573e+01
-4.262801505666983459e+00 1.926004716671706696e+00 2.264740540585560424e+01
-4.340229344460547978e+00 1.731909504138645417e+00 2.263106609099095223e+01
-4.073199160257169993e+00 2.221606894273556065e+00 2.272129824425892153e+01
-4.063149604768313772e+00 2.176279384729253863e+00 2.274907518066542167e+01
-4.251727752419928841e+00 1.965431682552383208e+00 2.264126296984117914e+01
-4.161375579807334191e+00 2.103347334463202323e+00 2.268738085457955833e+01
-4.322960975946605444e+00 1.855856893296500942e+00 2.264227166554410076e+01
-3.844916544217694465e+00 2.519258134236314284e+00 2.280887848338437607e+01
-4.236725557966063427e+00 1.981349821086739738e+00 2.269578993754288732e+01
-4.117666505582866954e+00 2.183009326043228171e+00 2.267295867041677937e+01
-4.170383473654473150e+00 2.030386076407968865e+00 2.269352839158561252e+01
-4.181579072602080949e+00 1.960693621424809407e+00 2.272832917460478441e+01
-4.293932713522434774e+00 1.847775416214900268e+00 2.265126624521608178e+01
-3.919210519852933672e+00 2.479848829331730897e+00 2.274508331860723942e+01
-4.323447052022768133e+00 1.823689183165744687e+00 2.262406446848363117e+01
-3.881083715770850873e+00 2.524707621305240401e+00 2.280679856583209997e+01
-4.426152028930964377e+00 1.680382785614481733e+00 2.259636449117284940e+01
-4.327233639480590810e+00 1.831756329308742437e+00 2.266904963227653269e+01
-4.418597046286873109e+00 1.656601301588973563e+00 2.264846580141676569e+01
-4.193319294536155262e+00 2.066061509877713753e+00 2.264653313958485725e+01
-4.045202246477397345e+00 2.237067143563447935e+00 2.274133952171335693e+01
-4.337226201812937276e+00 1.751466645350867601e+00 2.264745454039447736e+01
-4.395050415578797498e+00 1.698723075592659448e+00 2.267024368648366206e+01
-4.202337419100116378e+00 1.990071070387113394e+00 2.269641173427316261e+01
-3.753490940046765978e+00 2.728649437292815172e+00 2.280709501379175563e+01
-4.263743239516173844e+00 1.970686713499607556e+00 2.264857187954232742e+01
-3.751371169865931776e+00 2.759742934018454719e+00 2.281791373022275593e+01
-4.444753233931395542e+00 1.640788695115198870e+00 2.254837278910015996e+01
-3.998220903715055563e+00 2.250236191531806540e+00 2.275511043515953702e+01
-4.249043315639463358e+00 1.948419318829166080e+00 2.267115693916903751e+01
-4.137488025807154912e+00 2.064375935330185818e+00 2.272272413015314640e+01
-3.986326566077886824e+00 2.331258584792781363e+00 2.274450212485466594e+01
-4.015878850238159714e+00 2.331628734246902646e+00 2.274406695904957232e+01
-4.043834452716426497e+00 2.275604667959607141e+00 2.274683999803226087e+01
-4.178567107020583649e+00 2.091268645846479757e+00 2.268053316450523482e+01
-4.478838593388297262e+00 1.669125473614572641e+00 2.255628329732704529e+01
-4.225001644180281346e+00 2.008821055991427684e+00 2.269242152684650193e+01
-4.394695512309676921e+00 1.669916884213931141e+00 2.259447135821161723e+01
-3.847376876647876642e+00 2.585782580882205473e+00 2.274121911487172554e+01
-4.277802145058504202e+00 1.965619994669382642e+00 2.263551692779445901e+01
-4.016985216655979407e+00 2.304849499003537083e+00 2.273043139486689768e+01
-3.957549517922632099e+00 2.408203936424925473e+00 2.277042662303432508e+01
-3.973534900970475903e+00 2.376828987576142360e+00 2.275577140214276994e+01
-4.194703420258367288e+00 1.977284104986530622e+00 2.271225572235318424e+01
-4.045965658021122735e+00 2.234990011489458972e+00 2.269781554326884532e+01
-4.283939141620717095e+00 1.877470500431906331e+00 2.269891907270493903e+01
-4.204653695993080476e+00 1.931106766349825143e+00 2.271605812469865526e+01
-4.357727062579270338e+00 1.830144500055816081e+00 2.260912576434975563e+01
-4.037213562845483494e+00 2.210219656739202065e+00 2.275454089609466735e+01
-4.247731467053352361e+00 1.907759902584127865e+00 2.267761146845118603e+01
-4.046090791358776251e+00 2.215199454948878710e+00 2.272275344846472933e+01
-4.487686946954787537e+00 1.650252867901509823e+00 2.256198684152403899e+01
-4.306094028947544672e+00 1.872592372341335576e+00 2.264125392988299268e+01
-4.125431360078795961e+00 2.137745218565171079e+00 2.274608944851098613e+01
-4.539289717219089582e+00 1.517417307737805032e+00 2.256763538277799341e+01
