weight logl src1.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -3.627183371588551025e+11 9.759084532509398890e-01 4.229961109027247090e-02 7.321937549498480635e-02
0.000000000000000000e+00 -1.350705999932371826e+11 9.027112467355433711e-01 9.468368746600064334e-03 1.401120399390775040e-01
0.000000000000000000e+00 -1.324391227373770905e+11 9.136313923423755590e-01 7.385691483044909411e-03 5.854861939389642833e-01
0.000000000000000000e+00 -7.095665689147447205e+10 9.690414834199621019e-01 9.652680280529557511e-01 9.468392176847939545e-02
0.000000000000000000e+00 -4.351650025031610107e+10 8.998079560639878904e-01 5.993614317511264389e-02 1.735767039932762934e-01
0.000000000000000000e+00 -2.380597035260418701e+10 9.673423025784249063e-01 9.305648507650521317e-01 2.634433270281053563e-01
0.000000000000000000e+00 -1.854200654676506424e+10 9.778100164348412227e-01 8.322945603304207074e-01 1.866299485711980788e-01
0.000000000000000000e+00 -1.233002069767173004e+10 8.337839699226710088e-01 3.568599722382737038e-02 5.612803330052932305e-01
0.000000000000000000e+00 -8.593762995748270035e+09 8.121391271512858889e-01 4.092730699719449028e-02 1.654458065846922121e-01
0.000000000000000000e+00 -7.989490828287591934e+09 8.927053175415082809e-01 1.341541356575499666e-01 4.069350810284360076e-01
0.000000000000000000e+00 -3.498568456354957581e+09 9.853482016311920777e-01 3.732234401046106154e-01 1.604146520145758315e-01
0.000000000000000000e+00 -2.559352440923864841e+09 9.796269654840668029e-01 3.698422101681494434e-01 3.221443753304739088e-01
0.000000000000000000e+00 -2.523441882547392845e+09 9.516854062169367579e-01 6.782053965442778054e-01 2.234780955826283222e-01
0.000000000000000000e+00 -2.214853021633308411e+09 9.592170489062873395e-01 3.366772319084834209e-01 2.820553838914927614e-01
0.000000000000000000e+00 -1.962881176053853273e+09 9.759352001116103903e-01 5.545606887824324760e-01 2.798263310479583987e-01
0.000000000000000000e+00 -1.498929433243257523e+09 9.749738371414187199e-01 4.152627138363983450e-01 3.590916820332600290e-01
0.000000000000000000e+00 -1.031950138822358608e+09 7.731663015399343752e-01 9.985930787418650922e-02 3.444369198285780476e-01
0.000000000000000000e+00 -9.696271484462141991e+08 9.267207415803799808e-01 3.609849913279109535e-01 1.546763774819905901e-01
0.000000000000000000e+00 -8.017325627109049559e+08 7.810575199081924991e-01 1.230003343624515022e-01 1.097251833739510962e-01
0.000000000000000000e+00 -6.413282257926073074e+08 8.756428841678395303e-01 6.987705627671512154e-01 5.455077697219290478e-02
0.000000000000000000e+00 -4.752178668689163923e+08 8.177471935979925277e-01 8.161052628850219426e-01 2.382657004338428752e-02
0.000000000000000000e+00 -4.275946175719764829e+08 9.030208345554476823e-01 4.524632407310954507e-01 1.451169696997376413e-01
0.000000000000000000e+00 -4.027756948261770010e+08 8.876474586549365497e-01 3.504574051234329302e-01 2.411346175742361542e-01
0.000000000000000000e+00 -3.926519325869696140e+08 7.716028981466976910e-01 1.355267644547101247e-01 5.239808748846892517e-01
0.000000000000000000e+00 -3.834853263520838618e+08 8.825265432223223794e-01 6.079499281248222919e-01 1.718213024912205178e-01
0.000000000000000000e+00 -3.832192124227984548e+08 6.557140674625291377e-01 1.775670628255032746e-02 1.186914614267160495e-01
0.000000000000000000e+00 -3.535194068311176896e+08 9.753325470787326257e-01 6.687310087573389294e-01 4.173325793617888024e-01
0.000000000000000000e+00 -3.289340993413348794e+08 6.707420876085011807e-01 7.418969729890645404e-03 6.458493732869764470e-01
