P_AGN,P_CV,P_HM-STAR,P_HMXB,P_LM-STAR,P_LMXB,P_NS,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_HMXB,e_P_LM-STAR,e_P_LMXB,e_P_NS,e_P_YSO,Class,Class_prob,Class_prob_e,name,CT,X_name,FGL,ra,dec,r0,significance,Fcsc_s,e_Fcsc_s,Fcsc_m,e_Fcsc_m,Fcsc_h,e_Fcsc_h,flux_aper90_ave_b,e_flux_aper90_ave_b,var_intra_prob,var_inter_prob,MW_MW,MW_counts,match_flag,p_any,p_i,Gmag,BPmag,RPmag,e_Gmag,e_BPmag,e_RPmag,RPlx,PM,epsi,sepsi,ruwe,rgeo,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,W1mag,W2mag,W3mag,e_W1mag,e_W2mag,e_W3mag,r_hat,X_PA,G_ra,G_dec,G_aF,G_bF,G_PA,sep,Fb,HR_hms,popup,shape,color
0.1176146725991684,0.0515864014034745,0.0052197802197802,0.0017690819818479,9.99000999000999e-06,0.035982152979518,0.7846534662131948,0.003164454593026,0.1212787213281613,0.1190526248262633,0.0161043984163224,0.0107804426439773,0.0003160697706205,0.0902067517881489,0.203330360951219,0.0146965380786222,NS,0.7846534662131948,0.203330360951219,2CXO J181908.5-204037-0,2.0548987382920108,2CXO J181908.5-204037,J1818.5-2036,274.78553483422075,-20.676901095677213,1.1694900531292427,6.421039123069877,7.978845608028655e-18,6.028102749890869e-18,6.6518481436881e-16,3.2360342320645003e-16,1.803567368487e-14,3.049991086959e-15,1.870883734484684e-14,3.0671160956284385e-15,0.68299618659658,,-99,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.6591077117032149,114.08377025610936,274.6388,-20.6156,0.3007,0.208,58.76,0.1503731428372434,1.8708837344846838e-14,0.9280378948655243,"        cat.addSources([A.marker(274.78553483422075, -20.676901095677213, {popupTitle: '2CXO J181908.5-204037', popupDesc: '274.785535 -20.676901 1.17"" <a target=""_blank"" href=""https://simbad.u-strasbg.fr/simbad/sim-coo?CooDefinedFrames=none&CooEpoch=2000&Coord=274.78553483422075%20-20.676901095677213&submit=submit%20query&Radius.unit=arcsec&CooEqui=2000&CooFrame=FK5&Radius=20"">Simbad</a><br/>Fb=1.9e-14 HR_h(ms)=0.9 P_intra=0.68<br/>0 CP(s)<br/>",plus,magenta
0.0002647352647352,0.169085914085914,0.0243106893106893,0.0028471528471528,0.0744505494505494,0.6112787212787213,0.0026573426573426,0.1151048951048951,0.0016896287032496,0.0749218833945637,0.0183036710969241,0.0057258723689595,0.0379986552682828,0.0928211357222223,0.0056152888199511,0.0487099988299526,LMXB,0.6112787212787213,0.0928211357222223,2CXO J104717.9-601042-1,2.636132397765796,2CXO J104717.9-601042,J1046.7-6010,161.82483201409244,-60.178526904622295,0.699954577132048,8.755381099715024,3.820677560163421e-15,7.996766986388501e-16,3.92561662396828e-15,7.175858344888499e-16,5.870118618017011e-15,1.636379421988912e-15,1.361641280214871e-14,1.9575877668482083e-15,0.9999999999999492,,gt,1,1,0.99369633,1.0,19.020777,19.666498,17.712641,0.00519,0.054084,0.029982,3.5734,0.007417,0.0,0.0,1.019,1606.5459,16.131,15.248,14.863,0.101,0.107,,,,,,,,0.8266061899963247,94.02937404667163,161.6761,-60.1734,0.0949,0.0652,74.97,0.0741475219106187,1.3616412802148712e-14,-0.1377878001626555,"        cat.addSources([A.marker(161.82483201409244, -60.178526904622295, {popupTitle: '2CXO J104717.9-601042', popupDesc: '161.824832 -60.178527 0.70"" <a target=""_blank"" href=""https://simbad.u-strasbg.fr/simbad/sim-coo?CooDefinedFrames=none&CooEpoch=2000&Coord=161.82483201409244%20-60.178526904622295&submit=submit%20query&Radius.unit=arcsec&CooEqui=2000&CooFrame=FK5&Radius=20"">Simbad</a><br/>Fb=1.4e-14 HR_h(ms)=-0.1 P_intra=1.00<br/>1 CP(s)",plus,orange
0.8568631368631369,0.0157542457542457,0.0003696303696303,0.0,7.992007992007992e-05,0.0256551781551781,0.0969422244422244,0.0043356643356643,0.135440209132112,0.0272636304342533,0.0021244379876185,0.0,0.000890845886563,0.0710422128510296,0.1122737711419041,0.0089153360443236,AGN,0.8568631368631369,0.135440209132112,2CXO J180434.9-300112-0,3.0677352629847663,2CXO J180434.9-300112,J1804.9-3001,271.14550644735584,-30.02016003792209,0.995677423032731,7.840358622079056,1.1238140569401798e-15,3.5488864956005004e-16,2.5122006718329435e-15,5.795695160024504e-16,1.0218284949346362e-14,2.1141279205544003e-15,1.3854299678119483e-14,2.220671889751735e-15,0.07326431566182,,-99,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.671526025757203,273.75235016058684,271.2407,-30.0256,0.1373,0.123,2.72,0.0826003483865227,1.3854299678119483e-14,0.4751066725493759,"        cat.addSources([A.marker(271.14550644735584, -30.02016003792209, {popupTitle: '2CXO J180434.9-300112', popupDesc: '271.145506 -30.020160 1.00"" <a target=""_blank"" href=""https://simbad.u-strasbg.fr/simbad/sim-coo?CooDefinedFrames=none&CooEpoch=2000&Coord=271.14550644735584%20-30.02016003792209&submit=submit%20query&Radius.unit=arcsec&CooEqui=2000&CooFrame=FK5&Radius=20"">Simbad</a><br/>Fb=1.4e-14 HR_h(ms)=0.5 P_intra=0.07<br/>0 CP(s)<br/>",plus,cyan
0.9801448551448552,0.0039260739260739,0.0001948051948051,0.0038961038961038,5.994005994005994e-05,0.0035814185814185,0.0021528471528471,0.006043956043956,0.043983565067011,0.0196040947118332,0.0015770266285047,0.0147378829824773,0.0009982001785231,0.0239287612380084,0.0061102875861627,0.0168829519318768,AGN,0.9801448551448552,0.043983565067011,2CXO J205603.7+434448-1,14.37976711587418,2CXO J205603.7+434448,J2056.4+4351c,314.015689349947,43.74671957778027,2.207938921671836,5.89602009302296,7.978845608028655e-18,6.028102749890869e-18,1.3546880733359402e-15,6.157673060617753e-16,2.77801061637688e-14,4.928749023285501e-15,2.914277308271277e-14,4.967068818506053e-15,0.3842101926825599,,c,2,1,0.97686857,0.6514112,,,,,,,,,,,,,,,,,,,15.969,15.38,,0.074,0.116,,0.7979503560451762,213.2974312233389,314.1141,43.855,0.2405,0.1509,-28.5,0.1294974983121308,2.9142773082712775e-14,0.9064833730766488,"        cat.addSources([A.marker(314.015689349947, 43.74671957778027, {popupTitle: '2CXO J205603.7+434448', popupDesc: '314.015689 43.746720 2.21"" <a target=""_blank"" href=""https://simbad.u-strasbg.fr/simbad/sim-coo?CooDefinedFrames=none&CooEpoch=2000&Coord=314.015689349947%2043.74671957778027&submit=submit%20query&Radius.unit=arcsec&CooEqui=2000&CooFrame=FK5&Radius=20"">Simbad</a><br/>Fb=2.9e-14 HR_h(ms)=0.9 P_intra=0.38<br/>2 CP(s)",plus,cyan
0.0222727272727272,0.0478021978021978,0.0065234765234765,0.0,0.0002997002997002,0.0854714035964036,0.8357773476523476,0.0018531468531468,0.0430128416342671,0.0948678809458966,0.0134015558164601,0.0,0.0021236972265579,0.1337679420565815,0.1699669964786781,0.0049686429321709,NS,0.8357773476523476,0.1699669964786781,2CXO J205629.9+435107-0,2.4702655139847973,2CXO J205629.9+435107,J2056.4+4351c,314.12510598506395,43.851833365912,1.261663299709313,9.01030738844988,2.5221281175076e-15,8.730443483679999e-16,7.8297958699891e-15,1.3109770596784997e-15,1.8699377180959722e-14,3.710791615936193e-15,2.9051301168456424e-14,4.031233273096824e-15,0.37697435703935,,-99,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0453587211733772,111.74781275599416,314.1141,43.855,0.2405,0.1509,-28.5,0.0085449882159497,2.9051301168456424e-14,0.2873349164314399,"        cat.addSources([A.marker(314.12510598506395, 43.851833365912, {popupTitle: '2CXO J205629.9+435107', popupDesc: '314.125106 43.851833 1.26"" <a target=""_blank"" href=""https://simbad.u-strasbg.fr/simbad/sim-coo?CooDefinedFrames=none&CooEpoch=2000&Coord=314.12510598506395%2043.851833365912&submit=submit%20query&Radius.unit=arcsec&CooEqui=2000&CooFrame=FK5&Radius=20"">Simbad</a><br/>Fb=2.9e-14 HR_h(ms)=0.3 P_intra=0.38<br/>0 CP(s)<br/>",plus,magenta
0.7809790209790209,0.0035364635364635,0.0015984015984015,0.0077472527472527,0.0041558441558441,0.0029370629370629,1.998001998001998e-05,0.199025974025974,0.1411883159451961,0.0085954010424714,0.0042240451515765,0.0105898562287244,0.0080815647192662,0.0072914357272786,0.0004467666052878,0.1371611290587656,AGN,0.7809790209790209,0.1411883159451961,2CXO J205656.1+434748-1,2.090728246089242,2CXO J205656.1+434748,J2056.4+4351c,314.2341890030839,43.79678326484547,0.3966034314442974,5.786961038431226,7.978845608028655e-18,6.028102749890869e-18,1.5441851880371362e-15,6.723089648425829e-16,2.3066907020506936e-14,4.476010210247477e-15,2.4619071054152105e-14,4.526223932205535e-15,0.999998364584037,,cat,1,1,0.99964356,1.0,,,,,,,,,,,,,17.149,16.701,14.292,,,0.063,12.691,11.201,9.256,0.012,0.009,0.051,0.5008139337337671,123.85771982238,314.1141,43.855,0.2405,0.1509,-28.5,0.104380599804258,2.4619071054152105e-14,0.8739055563687985,"        cat.addSources([A.marker(314.2341890030839, 43.79678326484547, {popupTitle: '2CXO J205656.1+434748', popupDesc: '314.234189 43.796783 0.40"" <a target=""_blank"" href=""https://simbad.u-strasbg.fr/simbad/sim-coo?CooDefinedFrames=none&CooEpoch=2000&Coord=314.2341890030839%2043.79678326484547&submit=submit%20query&Radius.unit=arcsec&CooEqui=2000&CooFrame=FK5&Radius=20"">Simbad</a><br/>Fb=2.5e-14 HR_h(ms)=0.9 P_intra=1.00<br/>1 CP(s)",plus,cyan
0.7573926073926074,0.0081118881118881,0.0015684315684315,0.0118881118881118,0.0063236763236763,0.0055694305694305,0.0,0.2091458541458541,0.0924534731921667,0.0170742926217008,0.0047156720027544,0.0131503410043796,0.0111117563360221,0.0115314970656643,0.0,0.0908880889077039,AGN,0.7573926073926074,0.0924534731921667,2CXO J205701.6+434325-1,2.990302618607064,2CXO J205701.6+434325,J2056.4+4351c,314.2567721622653,43.72364991070162,0.3016525846622095,16.15601315686201,2.7710954868819483e-16,2.10603257003027e-16,9.47244708364344e-15,1.4006488793476497e-15,1.232158147375357e-13,8.701248711962313e-15,1.3296537136986736e-13,8.815775641570282e-15,1.0,,cat,1,1,0.999796,1.0,,,,,,,,,,,,,17.452,14.135,12.216,,0.047,0.026,10.888,9.599,8.219,0.01,0.007,0.12,0.7088897582771474,141.85011097231555,314.1141,43.855,0.2405,0.1509,-28.5,0.1669146029407682,1.3296537136986736e-13,0.853351943714556,"        cat.addSources([A.marker(314.2567721622653, 43.72364991070162, {popupTitle: '2CXO J205701.6+434325', popupDesc: '314.256772 43.723650 0.30"" <a target=""_blank"" href=""https://simbad.u-strasbg.fr/simbad/sim-coo?CooDefinedFrames=none&CooEpoch=2000&Coord=314.2567721622653%2043.72364991070162&submit=submit%20query&Radius.unit=arcsec&CooEqui=2000&CooFrame=FK5&Radius=20"">Simbad</a><br/>Fb=1.3e-13 HR_h(ms)=0.9 P_intra=1.00<br/>1 CP(s)",plus,cyan
0.7238461538461539,0.0012487512487512,5.994005994005994e-05,0.0098601398601398,0.0002997002997002,0.0025824175824175,0.0048201798201798,0.2572827172827173,0.0740732226090664,0.0050536185984956,0.0008924144756802,0.0152587817200594,0.002260550797945,0.0056035212634066,0.008152768386728,0.0738008061677445,AGN,0.7238461538461539,0.0740732226090664,2CXO J205705.5+434044-1,3.155141172677656,2CXO J205705.5+434044,J2056.4+4351c,314.27314705097587,43.67900267362796,0.3507054060509925,14.931819950043945,1.9401071932034674e-16,1.465771626745692e-16,6.814258148720163e-16,4.2295395405849005e-16,1.38873769134912e-13,1.0372066222615e-14,1.3974920566910434e-13,1.03817210826617e-14,0.61282574540029,,ca,1,1,0.9997581,1.0,,,,,,,,,,,,,,,,,,,14.761,12.138,11.67,0.008,0.008,,0.8783212533320984,146.81618654363314,314.1141,43.855,0.2405,0.1509,-28.5,0.2101599304181956,1.3974920566910434e-13,0.9874713200693932,"        cat.addSources([A.marker(314.27314705097587, 43.67900267362796, {popupTitle: '2CXO J205705.5+434044', popupDesc: '314.273147 43.679003 0.35"" <a target=""_blank"" href=""https://simbad.u-strasbg.fr/simbad/sim-coo?CooDefinedFrames=none&CooEpoch=2000&Coord=314.27314705097587%2043.67900267362796&submit=submit%20query&Radius.unit=arcsec&CooEqui=2000&CooFrame=FK5&Radius=20"">Simbad</a><br/>Fb=1.4e-13 HR_h(ms)=1.0 P_intra=0.61<br/>1 CP(s)",plus,cyan
0.6703146853146853,0.0174025974025974,0.0011838161838161,0.0918931068931069,0.0056893106893106,0.0193706293706293,0.0004195804195804,0.1937262737262737,0.118056663827697,0.0182056791481876,0.0035245110046895,0.045192229004969,0.0098653117347793,0.0256661936504713,0.0021963096830311,0.1020431330320713,AGN,0.6703146853146853,0.118056663827697,2CXO J205708.4+434819-1,2.165328720825941,2CXO J205708.4+434819,J2056.4+4351c,314.28539724923905,43.80542210664887,0.4887681268591391,11.91857838352578,2.772174372798748e-16,2.0944072339274062e-16,3.0940532096991238e-15,8.20912712229202e-16,7.51894722742262e-14,6.918256051162709e-15,7.856074292120518e-14,6.969937581296135e-15,0.989073897735882,,cat,1,1,0.99955225,1.0,,,,,,,,,,,,,17.212,15.346,13.277,,,0.045,12.064,10.868,10.603,0.012,0.008,,0.7064690887187305,111.8014880002956,314.1141,43.855,0.2405,0.1509,-28.5,0.1331474631916923,7.85607429212052e-14,0.9141741658334288,"        cat.addSources([A.marker(314.28539724923905, 43.80542210664887, {popupTitle: '2CXO J205708.4+434819', popupDesc: '314.285397 43.805422 0.49"" <a target=""_blank"" href=""https://simbad.u-strasbg.fr/simbad/sim-coo?CooDefinedFrames=none&CooEpoch=2000&Coord=314.28539724923905%2043.80542210664887&submit=submit%20query&Radius.unit=arcsec&CooEqui=2000&CooFrame=FK5&Radius=20"">Simbad</a><br/>Fb=7.9e-14 HR_h(ms)=0.9 P_intra=0.99<br/>1 CP(s)",plus,cyan
0.0151048951048951,0.0207142857142857,0.0018831168831168,0.0038911088911088,4.995004995004995e-05,0.0452664002664002,0.8895471195471196,0.0235431235431235,0.0366423796445316,0.0424253967066224,0.0082598622673338,0.0130199512621641,0.0007053385694136,0.0591356356554438,0.1059791920078613,0.0295890435737875,NS,0.8895471195471196,0.1059791920078613,2CXO J174237.6-283726-0,5.11329437355159,2CXO J174237.6-283726,J1742.5-2833,265.65692088726325,-28.624160710801192,1.0479302735501763,6.453907388135994,6.28102126059505e-16,3.4114676459763388e-16,5.890416129565372e-16,3.1629259793914544e-16,1.2071681132705417e-13,1.4175101708616495e-14,1.219339550660702e-13,1.4182733536668056e-14,0.931226072638446,0.704,-99,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5283725941210937,162.5401710714391,265.6335,-28.5588,0.1616,0.0817,8.37,0.0685195864064446,1.219339550660702e-13,0.98003601640976,"        cat.addSources([A.marker(265.65692088726325, -28.624160710801192, {popupTitle: '2CXO J174237.6-283726', popupDesc: '265.656921 -28.624161 1.05"" <a target=""_blank"" href=""https://simbad.u-strasbg.fr/simbad/sim-coo?CooDefinedFrames=none&CooEpoch=2000&Coord=265.65692088726325%20-28.624160710801192&submit=submit%20query&Radius.unit=arcsec&CooEqui=2000&CooFrame=FK5&Radius=20"">Simbad</a><br/>Fb=1.2e-13 HR_h(ms)=1.0 P_intra=0.93<br/>0 CP(s)<br/>",plus,magenta
0.0024592074592074,0.0275774225774225,0.0254245754245754,0.0008491508491508,3.996003996003996e-05,0.0597785547785547,0.8784265734265734,0.0054445554445554,0.0133203739467915,0.068933302907595,0.0474478087528239,0.0057903559284574,0.0006311906197034,0.1286821809371976,0.1560208218576828,0.0162750475522246,NS,0.8784265734265734,0.1560208218576828,2CXO J162102.3-503539-0,2.875445677114367,2CXO J162102.3-503539,J1620.8-5035c,245.2596655143463,-50.5944551682795,1.8436004442712703,5.030303030303052,7.978845608028655e-18,6.028102749890869e-18,8.02080338578487e-16,3.8064952778653264e-16,1.3204278754257059e-14,2.9364591824062208e-15,1.4014337938443574e-14,2.961034098244173e-15,0.1111978497368899,,-99,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4308980910439714,99.03243047644848,245.2214,-50.5906,0.0843,0.051,43.37,0.024596151135521,1.4014337938443574e-14,0.8843956542585728,"        cat.addSources([A.marker(245.2596655143463, -50.5944551682795, {popupTitle: '2CXO J162102.3-503539', popupDesc: '245.259666 -50.594455 1.84"" <a target=""_blank"" href=""https://simbad.u-strasbg.fr/simbad/sim-coo?CooDefinedFrames=none&CooEpoch=2000&Coord=245.2596655143463%20-50.5944551682795&submit=submit%20query&Radius.unit=arcsec&CooEqui=2000&CooFrame=FK5&Radius=20"">Simbad</a><br/>Fb=1.4e-14 HR_h(ms)=0.9 P_intra=0.11<br/>0 CP(s)<br/>",plus,magenta
0.0015434565434565,0.0534315684315684,0.0042457542457542,0.002017982017982,0.0004295704295704,0.0854395604395604,0.8197452547452548,0.0331468531468531,0.0054580545655352,0.0621219571684405,0.0254402347562978,0.0085512382918309,0.002472910171293,0.088667675019742,0.1187000844142919,0.0335520105595389,NS,0.8197452547452548,0.1187000844142919,2CXO J184443.3-030518-0,3.54107936696536,2CXO J184443.3-030518,J1844.4-0306,281.18073902654123,-3.0883986973815127,0.4742493047073635,7.288123630143317,1.324926674498074e-15,8.501607151836513e-16,3.3230000687109523e-16,1.6228633870743582e-16,3.185330585574088e-14,3.8418327523377465e-15,3.351053253711005e-14,3.938119982213298e-15,0.929475783216212,1.0,-99,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5961565558488106,65.87448125385212,281.1188,-3.1161,0.1155,0.0761,56.81,0.0677684962256199,3.351053253711005e-14,0.9010921906696688,"        cat.addSources([A.marker(281.18073902654123, -3.0883986973815127, {popupTitle: '2CXO J184443.3-030518', popupDesc: '281.180739 -3.088399 0.47"" <a target=""_blank"" href=""https://simbad.u-strasbg.fr/simbad/sim-coo?CooDefinedFrames=none&CooEpoch=2000&Coord=281.18073902654123%20-3.0883986973815127&submit=submit%20query&Radius.unit=arcsec&CooEqui=2000&CooFrame=FK5&Radius=20"">Simbad</a><br/>Fb=3.4e-14 HR_h(ms)=0.9 P_intra=0.93<br/>0 CP(s)<br/>",plus,magenta
0.997932067932068,0.0004695304695304,1.998001998001998e-05,0.0,0.0001798201798201,0.0002297702297702,0.0,0.0011688311688311,0.0138571057807675,0.0022537348289718,0.0004467666052878,0.0,0.0020414779860758,0.0016270073285492,0.0,0.0115642754867076,AGN,0.997932067932068,0.0138571057807675,2CXO J150234.5+015205-1,39.20964113930835,2CXO J150234.5+015205,J1502.6+0207,225.6438782382588,1.8680915781393457,0.9486181203601256,14.529847480166392,1.0774982396901646e-14,3.612824729130402e-15,6.418328929485769e-15,2.1520496852790887e-15,2.0635325541973872e-14,7.054103809928217e-15,3.7828636868361286e-14,8.212441837393417e-15,0.973290906263413,,gca,1,1,0.9978953,1.0,19.817606,19.8531,19.093971,0.006465,0.062394,0.093558,1.1545,0.0007199999999999,0.0005909999999999,0.3358,1.013,1370.72314,,,,,,,14.996,14.191,10.999,0.017,0.017,0.104,0.6216212339972973,181.8513563852848,225.6523,2.1285,0.4304,0.1453,-2.95,0.2605444029053742,3.782863686836129e-14,0.0909896443682128,"        cat.addSources([A.marker(225.6438782382588, 1.8680915781393457, {popupTitle: '2CXO J150234.5+015205', popupDesc: '225.643878 1.868092 0.95"" <a target=""_blank"" href=""https://simbad.u-strasbg.fr/simbad/sim-coo?CooDefinedFrames=none&CooEpoch=2000&Coord=225.6438782382588%201.8680915781393457&submit=submit%20query&Radius.unit=arcsec&CooEqui=2000&CooFrame=FK5&Radius=20"">Simbad</a><br/>Fb=3.8e-14 HR_h(ms)=0.1 P_intra=0.97<br/>1 CP(s)",plus,cyan
0.9958041958041958,0.0005394605394605,0.0,0.0,1.998001998001998e-05,0.001058941058941,5.994005994005994e-05,0.0025174825174825,0.0081103404600314,0.0031794168189608,0.0,0.0,0.0004467666052878,0.0038049339649358,0.0008924144756802,0.0053344113129701,AGN,0.9958041958041958,0.0081103404600314,2CXO J150237.4+015813-1,73.87914109960245,2CXO J150237.4+015813,J1502.6+0207,225.656,1.970530555555556,0.7433034373659253,7.043515772280914,1.1776226929067603e-14,2.5976971167062506e-15,7.628337877820801e-15,2.1613623987159e-15,4.965999619620434e-14,1.2904983033169281e-14,6.906456100309275e-14,1.3340093883294596e-14,0.19944445040547,,ca,1,1,0.9986443,1.0,,,,,,,,,,,,,,,,,,,15.438,14.737,11.774,0.02,0.024,0.196,0.36825338508416,178.6590406157996,225.6523,2.1285,0.4304,0.1453,-2.95,0.158012714234744,6.906456100309275e-14,0.4380746210485735,"        cat.addSources([A.marker(225.656, 1.970530555555556, {popupTitle: '2CXO J150237.4+015813', popupDesc: '225.656000 1.970531 0.74"" <a target=""_blank"" href=""https://simbad.u-strasbg.fr/simbad/sim-coo?CooDefinedFrames=none&CooEpoch=2000&Coord=225.656%201.970530555555556&submit=submit%20query&Radius.unit=arcsec&CooEqui=2000&CooFrame=FK5&Radius=20"">Simbad</a><br/>Fb=6.9e-14 HR_h(ms)=0.4 P_intra=0.20<br/>1 CP(s)",plus,cyan
0.0167532467532467,0.024075924075924,0.0026223776223776,0.0172777222777222,0.0,0.0981993006993007,0.8070304695304695,0.034040959040959,0.0235605189235732,0.0345451911236604,0.0090962222236079,0.0239375603018936,0.0,0.0911072746245352,0.1242466471204729,0.0345330178333623,NS,0.8070304695304695,0.1242466471204729,2CXO J174457.8-290509-0,3.291470910246376,2CXO J174457.8-290509,J1744.9-2905,266.2411261458341,-29.08587978983272,0.6793527065060111,8.555479515088892,2.1572252786895239e-16,1.155402610767251e-16,3.220313782995977e-16,1.4970731731192914e-16,7.719477645227835e-14,6.698645599226429e-15,7.773253035844688e-14,6.701314400684541e-15,0.89548302026679,0.062,-99,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1044571837557478,1.6973007437773049,266.241,-29.0896,0.0427,0.0339,61.28,0.0037218430423112,7.773253035844691e-14,0.986163993280836,"        cat.addSources([A.marker(266.2411261458341, -29.08587978983272, {popupTitle: '2CXO J174457.8-290509', popupDesc: '266.241126 -29.085880 0.68"" <a target=""_blank"" href=""https://simbad.u-strasbg.fr/simbad/sim-coo?CooDefinedFrames=none&CooEpoch=2000&Coord=266.2411261458341%20-29.08587978983272&submit=submit%20query&Radius.unit=arcsec&CooEqui=2000&CooFrame=FK5&Radius=20"">Simbad</a><br/>Fb=7.8e-14 HR_h(ms)=1.0 P_intra=0.90<br/>0 CP(s)<br/>",plus,magenta
0.0,0.0333166833166833,0.006068931068931,4.495504495504496e-05,2.997002997002997e-05,0.1519097569097569,0.8058807858807859,0.0027489177489177,0.0,0.060897771809719,0.012476227144303,0.0006503668372365,0.0005469011785513,0.1039282699388635,0.1210350206271979,0.006474720516903,NS,0.8058807858807859,0.1210350206271979,2CXO J174506.0-290512-0,2.9070121944139484,2CXO J174506.0-290512,J1744.9-2905,266.27508511013974,-29.08683752075104,1.4106520802564393,5.000000000000436,1.1242118397852422e-16,2.429728755082675e-17,2.404931827965767e-16,3.680368297601709e-17,2.21845539263842e-15,3.0342450871143933e-16,2.5713697594135204e-15,3.0661262490266944e-16,0.3203587010839199,0.042,-99,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.732322466500073,84.7095961848689,266.241,-29.0896,0.0427,0.0339,61.28,0.0299138578339671,2.571369759413521e-15,0.7255047699902999,"        cat.addSources([A.marker(266.27508511013974, -29.08683752075104, {popupTitle: '2CXO J174506.0-290512', popupDesc: '266.275085 -29.086838 1.41"" <a target=""_blank"" href=""https://simbad.u-strasbg.fr/simbad/sim-coo?CooDefinedFrames=none&CooEpoch=2000&Coord=266.27508511013974%20-29.08683752075104&submit=submit%20query&Radius.unit=arcsec&CooEqui=2000&CooFrame=FK5&Radius=20"">Simbad</a><br/>Fb=2.6e-15 HR_h(ms)=0.7 P_intra=0.32<br/>0 CP(s)<br/>",plus,magenta
6.493506493506494e-05,0.0257392607392607,0.0087962037962037,9.99000999000999e-06,0.0,0.1733916083916084,0.7855294705294705,0.0064685314685314,0.0007878954377195,0.0548621267091692,0.0169918929367632,0.0003160697706205,0.0,0.1358470113381612,0.1514528619096362,0.0105186148679975,NS,0.7855294705294705,0.1514528619096362,2CXO J174506.8-290537-0,2.130658309096748,2CXO J174506.8-290537,J1744.9-2905,266.2785502532228,-29.093665726432462,3.064442410189912,7.008908300947973,1.4129572599606415e-16,2.9306938063289894e-17,2.36792758980006e-16,3.61413177256636e-17,2.943671265639704e-15,3.804372672315732e-16,3.3217597506157736e-15,3.832722345333931e-16,,0.793,-99,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.848461285453654,97.07240979490275,266.241,-29.0896,0.0427,0.0339,61.28,0.0330639588022571,3.3217597506157744e-15,0.77235651379906,"        cat.addSources([A.marker(266.2785502532228, -29.093665726432462, {popupTitle: '2CXO J174506.8-290537', popupDesc: '266.278550 -29.093666 3.06"" <a target=""_blank"" href=""https://simbad.u-strasbg.fr/simbad/sim-coo?CooDefinedFrames=none&CooEpoch=2000&Coord=266.2785502532228%20-29.093665726432462&submit=submit%20query&Radius.unit=arcsec&CooEqui=2000&CooFrame=FK5&Radius=20"">Simbad</a><br/>Fb=3.3e-15 HR_h(ms)=0.8 P_intra=nan<br/>0 CP(s)<br/>",plus,magenta
1.998001998001998e-05,0.0847152847152847,0.0052464202464202,0.0001548451548451,0.0002797202797202,0.0575591075591075,0.8231335331335332,0.0288911088911088,0.0004467666052878,0.0813150899657859,0.0221001582373745,0.0015169044139295,0.0018766135248575,0.0688913192203042,0.1193914850675153,0.0342150424648155,NS,0.8231335331335332,0.1193914850675153,2CXO J174507.0-290357-0,3.679093464156468,2CXO J174507.0-290357,J1744.9-2905,266.2791823439415,-29.065948802795784,0.9479008286731636,17.43042578693322,2.469134807158805e-16,4.442893212687508e-17,3.0859455261049123e-16,5.114325403583232e-17,6.183574666313267e-15,5.047444060875919e-16,6.739082699639638e-15,5.092705350990021e-16,0.958072289465935,1.0,-99,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9615810553019372,54.68182891579051,266.241,-29.0896,0.0427,0.0339,61.28,0.0409014359926015,6.739082699639638e-15,0.8351383836390445,"        cat.addSources([A.marker(266.2791823439415, -29.065948802795784, {popupTitle: '2CXO J174507.0-290357', popupDesc: '266.279182 -29.065949 0.95"" <a target=""_blank"" href=""https://simbad.u-strasbg.fr/simbad/sim-coo?CooDefinedFrames=none&CooEpoch=2000&Coord=266.2791823439415%20-29.065948802795784&submit=submit%20query&Radius.unit=arcsec&CooEqui=2000&CooFrame=FK5&Radius=20"">Simbad</a><br/>Fb=6.7e-15 HR_h(ms)=0.8 P_intra=0.96<br/>0 CP(s)<br/>",plus,magenta
