name,powlaw_nh,detect_stack_id,obsid,obi,region_id,var_prob_b,ks_prob_b,kp_prob_b,src_cnts_aper90_b,flux_aper90_b,flux_aper90_lolim_b,flux_aper90_hilim_b,src_cnts_aper90_lolim_b,src_cnts_aper90_hilim_b
2CXO J085928.4-434628,,acisfJ0859271m434510_001,6433,0,39,0.29175648074126,0.4917020749065,0.31144670278582,63.856723808379,1.0614410874352e-14,9.0440196629411e-15,1.2184802085762e-14,54.443759615425,73.269688001332
2CXO J184332.8-322122,,acisfJ1843137m321742_001,8958,0,7,0.39290648664601,0.84918576079384,0.7800051820716201,5.7688226309917,7.1331744766101e-15,3.2423520348228e-15,1.1023996918397e-14,2.6371760598819,8.7356456983588
2CXO J184332.8-322122,,acisfJ1843137m321742_001,9955,1,7,0.68011804885285,0.941853624441217,0.930766272749969,76.899011726788,1.0344349246938e-14,8.7832776486077e-15,1.181359310419e-14,66.011527586713,87.146055623329
2CXO J063944.2-801454,,acisfJ0638293m801452_001,14925,0,13,0.20866583729531,0.43551635985619996,0.75735251415127,37.144065457627,9.743527620189e-15,7.7729265284654e-15,1.1714128711913e-14,29.715252366101,44.160166710734
2CXO J151051.3+054937,,acisfJ1510540p054547_001,891,0,21,0.3967869792091,0.46640376106967996,0.31319302488478995,19.96619675664,6.1808730035503e-15,4.3374547393336e-15,8.0242912677671e-15,14.309107675592,25.290515891744
2CXO J151051.3+054937,,acisfJ1510172p055412_001,10434,0,28,,,,0.0,0.0,0.0,9.5482084202507e-15,0.0,8.0272910171522
2CXO J151051.3+054937,,acisfJ1511028p054455_001,6101,1,107,,,,0.0,0.0,0.0,5.8048015943598e-15,0.0,8.9101169818911
2CXO J151051.3+054937,,acisfJ1510587p054541_001,4977,0,293,0.87734555501615,0.989992778690947,0.980559504976061,94.701051385201,1.1373783443513e-14,9.8514613682098e-15,1.2806557161445e-14,82.360517551279,106.31567146419
2CXO J124235.1+323340,,acisfJ1241570p323148_001,797,0,165,0.29540060545003,0.55468747542612,0.54707812985427,58.365224468572,8.1462047863281e-15,6.4411851798873e-15,9.8512243927688e-15,48.570522913616,68.159926023528
2CXO J044309.2+360856,,acisfJ0442521p360623_001,4507,0,17,0.293885448577,0.55516932810789,0.75692403899699,49.851768640136,7.960975208156e-15,6.5178193659358e-15,9.4041310503762e-15,41.254083502387,58.449453777886
2CXO J174507.0-290357,952.411,acisfJ1745090m290626_001,2293,0,79,0.54842827788606,0.17382373565550002,0.16148534060323005,8.2241540240813,1.3887011951802e-14,7.7902749973523e-15,1.9645041297671e-14,4.8141389409256,11.634169107237
2CXO J174507.0-290357,952.411,acisfJ1745067m290719_001,7035,0,228,0.58100579728452,0.52411145609054,0.915772685428147,7.2242980296716,1.0178188297785e-14,5.6545490543248e-15,1.4475645579071e-14,3.7841561107803,10.664439948563
2CXO J174507.0-290357,952.411,acisfJ1743518m291114_001,7039,0,628,,,,0.0,0.0,0.0,5.5619731161299e-14,0.0,18.642935315636
2CXO J174507.0-290357,952.411,acisfJ1743554m291017_001,2268,0,652,,,,,,,,,
2CXO J174507.0-290357,952.411,hrcfJ1743521m290027_001,6196,0,1456,,,,,,,,,
2CXO J174507.0-290357,952.411,hrcfJ1743521m290027_001,6197,0,1456,,,,,,,,,
2CXO J174507.0-290357,952.411,hrcfJ1743521m290027_001,9033,1,1456,,,,,,,,,
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,1561,0,2136,,,,25.561354271544,1.4478721386023e-14,1.0003480230343e-14,1.8953962541702e-14,18.694124765756,32.428583777331
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,1561,1,2136,,,,0.0,0.0,0.0,3.0694683390726e-15,0.0,1.8561791066959
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,2943,0,2136,0.34431047827921,0.72693410904318,0.64961208983216,23.895379673222,1.3203031229417e-14,7.4417085111257e-15,1.8964353947707e-14,14.831614969586,32.547155072147
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,2951,0,2136,,,,9.8629438089343,1.9908323985019e-14,1.0157308155622e-14,2.9659339814416e-14,5.1556297183066,14.346100085723
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,2952,1,2136,,,,12.862423245918,2.231967660572e-14,1.091184189613e-14,3.323151850185e-14,7.3139269437574,18.158715170708
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,2953,1,2136,,,,0.0,0.0,0.0,3.9647850441257e-15,0.0,2.391868683895
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,2954,0,2136,,,,8.8409308587885,2.5452793033384e-14,1.2726396516692e-14,3.7670133689408e-14,4.2195351826036,13.261396288183
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,3392,1,2136,0.37307102036559,0.84031712718002,0.958072289465935,153.60960634186,2.8178608746755e-14,2.4818008396333e-14,3.1539209097177e-14,134.72139164995,172.49782103377
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,3393,0,2136,0.46261235478146,0.02361935625167999,0.09762293095382002,165.46150719701,2.9733423969839e-14,2.6220377793201e-14,3.3026904760437e-14,146.92009825919,184.00291613483
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,3549,0,2136,,,,7.9731790854313,7.8497367796549e-15,1.7942255496354e-15,1.3905248009674e-14,2.5795579394043,13.366800231458
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,3663,0,2136,,,,19.785441276591,1.0431531897801e-14,5.5350985580168e-15,1.5327965237585e-14,12.091103002361,27.479779550821
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,3665,0,2136,0.15097282098505,0.4451132484907,0.24248302301198998,81.885642177234,3.1041000015018e-14,2.6092926726991e-14,3.5989073303044e-14,66.418354210424,96.44308967541
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,4683,0,2136,,,,14.583557152505,6.5658129608627e-15,2.835237414918e-15,1.0296388506807e-14,7.5956026835965,21.571511621414
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,4684,0,2136,,,,22.587156266444,8.6827141067421e-15,5.331491118175e-15,1.2033937095309e-14,14.930493125276,29.860986250553
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,5360,0,2136,,,,5.8714355209846,2.1093477923644e-14,6.2039640951894e-15,3.5982991752098e-14,2.4176499204054,9.1525318415349
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,5950,0,2136,,,,30.69809690916,2.0892988184879e-14,1.5528572299572e-14,2.5975066392012e-14,22.921245692173,38.474948126147
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,5951,1,2136,0.28045529124792,0.34002478276668,0.60024674210839,25.758686971154,1.4336944942453e-14,1.0035861459717e-14,1.8399079342814e-14,18.031080879807,33.05698161298
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,5952,1,2136,,,,19.729744871956,6.8024785913901e-15,3.0233238183956e-15,1.0581633364385e-14,12.166676004373,26.963984658339
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,5953,1,2136,,,,11.501316931939,4.2180648134723e-15,1.1165465682721e-15,7.3195830586725e-15,5.2029767073057,17.52581627724
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,5954,0,2136,,,,12.443042777909,2.0628873378691e-14,1.2297982206528e-14,2.8959764550855e-14,7.4658256667452,17.420259889072
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,6113,0,2136,,,,0.0,0.0,0.0,1.3994546702552e-14,0.0,2.4149484680628
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,6363,0,2136,,,,0.0,0.0,0.0,2.7892097387677e-15,0.0,2.8840307992381
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,6639,0,2136,,,,0.0,0.0,0.0,1.1944566645937e-14,0.0,2.4520364091038
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,6640,0,2136,,,,0.0,0.0,0.0,8.4095060829462e-15,0.0,2.7062758336161
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,6641,0,2136,,,,0.0,0.0,0.0,8.792648366779e-15,0.0,1.6050248979303
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,6642,0,2136,,,,0.0,0.0,0.0,1.0469076223243e-14,0.0,1.4537564026193
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,6643,1,2136,,,,1.7648478458392,2.577894668504e-14,7.3654133385829e-15,4.4192480031497e-14,0.0,3.7373248500124
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,6644,0,2136,,,,3.1412321667661,1.1173891961093e-14,1.7878227137749e-15,2.0559961208411e-14,0.69805159261468,5.5844127409175
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,6645,0,2136,,,,0.0,0.0,0.0,1.8747749772088e-15,0.0,3.12227453427
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,6646,1,2136,,,,2.6645751781165,1.5711452887205e-14,1.8853743464647e-15,2.9537531427946e-14,0.22204793150971,5.1071024247234
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,7554,1,2136,,,,0.0,0.0,0.0,1.002651457463e-14,0.0,2.0388767894168
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,7555,0,2136,,,,0.0,0.0,0.0,5.4006151153088e-15,0.0,2.5981403564176
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,7556,0,2136,,,,0.0,0.0,0.0,7.262323446433e-15,0.0,2.5038129943378
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,7557,0,2136,,,,0.0,0.0,0.0,9.2496343674646e-15,0.0,1.2415237968934
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,7558,0,2136,,,,0.0,0.0,0.0,7.5663139467425e-15,0.0,1.4184943975661
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,7559,0,2136,,,,0.0,0.0,0.0,1.3065864929884e-14,0.0,3.0189458382595
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,9169,0,2136,,,,0.0,0.0,0.0,4.1262175610223e-15,0.0,3.885595995293
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,9170,0,2136,,,,0.0,0.0,0.0,1.0121940090805e-14,0.0,7.6700472257918
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,9171,1,2136,,,,0.0,0.0,0.0,6.5214096064879e-15,0.0,3.5356315662592
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,9172,1,2136,,,,0.0,0.0,0.0,2.7465864554227e-15,0.0,2.5413212525757
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,9173,0,2136,,,,3.8169786172322,3.5733422848522e-15,0.0,7.1466845697045e-15,0.0,7.8157181209993
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,9174,0,2136,,,,9.0711490948384,6.4214860456053e-15,2.408057267102e-15,1.0434914824109e-14,3.4889034980148,14.420801125128
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,10556,0,2136,,,,24.359705062928,4.3116805032106e-15,1.7877699647458e-15,6.7304281025726e-15,13.585220131248,35.134189994607
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,11843,0,2136,,,,6.2176427973325,4.0486207519404e-15,1.3495402506468e-15,6.7477012532339e-15,0.0,12.694354044554
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,13016,0,2136,,,,6.940897250762,5.4081496655687e-15,0.0,1.110093878722e-14,2.5239626366407,11.357831864883
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,13017,0,2136,,,,4.2398659324861,0.0,0.0,6.2845855709831e-15,0.0,8.4797318649722
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,14941,0,2136,,,,8.5272942528702,2.0315008838432e-14,1.1238089995728e-14,2.9391927681135e-14,3.5357073731413,13.518881132599
2CXO J174507.0-290357,952.411,acisfJ1745401m290028_001,14942,0,2136,,,,0.0,0.0,0.0,2.5047999981295e-15,0.0,5.3022968170877
2CXO J174507.0-290357,952.411,acisfJ1745141m285603_001,6602,0,3899,,,,0.0,0.0,0.0,3.7393030330055e-15,0.0,2.0608208006258
2CXO J174507.0-290357,952.411,acisfJ1745141m285603_001,6603,0,3899,,,,0.0,0.0,0.0,1.1902045388083e-14,0.0,3.819679654648
2CXO J174507.0-290357,952.411,acisfJ1745141m285603_001,6604,0,3899,,,,0.0,0.0,0.0,6.335541453356e-15,0.0,1.8589615485797
2CXO J174507.0-290357,952.411,acisfJ1745141m285603_001,6605,1,3899,,,,0.0,0.0,0.0,6.7228532041788e-15,0.0,1.8925341611236
2CXO J174507.0-290357,952.411,acisfJ1745141m285603_001,6606,0,3899,,,,0.0,0.0,0.0,2.1329515119454e-14,0.0,3.4961577510355
2CXO J174507.0-290357,952.411,acisfJ1745369m285627_001,2284,0,4423,,,,,,,,,
2CXO J174507.0-290357,952.411,hrcfJ1745400m290014_001,6190,0,5696,,,,,,,,,
2CXO J174507.0-290357,952.411,hrcfJ1745400m290014_001,6191,0,5696,,,,,,,,,
2CXO J174507.0-290357,952.411,hrcfJ1745400m290014_001,8532,0,5696,,,,,,,,,
2CXO J174507.0-290357,952.411,hrcfJ1745400m290014_001,9036,0,5696,,,,,,,,,
2CXO J174507.0-290357,952.411,hrcfJ1745400m290014_001,9073,1,5696,,,,,,,,,
2CXO J073726.0+653656,,acisfJ0736501p653446_001,2014,1,29,0.66934403181494,0.39616407960045996,0.49309497090152,39.518814611069,6.6725081308269e-15,5.2595064090047e-15,8.0855098526491e-15,31.526245363886,47.067352233408
2CXO J073726.0+653656,,acisfJ0737190p653619_001,4628,0,56,0.44904186194028,0.5796195095953101,0.38060082067516,31.918323999056,4.9892388357809e-15,3.8666600977302e-15,6.0494520883844e-15,24.825363110377,38.617231505031
2CXO J073726.0+653656,,acisfJ0737190p653619_001,4629,0,56,0.6667411595215,0.31342481504413,0.26954930982338,36.424794186618,6.3521242537131e-15,5.0665752976045e-15,7.6376732098217e-15,29.05310964885,43.796478724386
2CXO J073726.0+653656,,acisfJ0737190p653619_001,4630,0,56,0.3901997342959,0.88233566146463,0.68064796997996,38.599323215891,6.4718707012826e-15,5.1774965610261e-15,7.6901051862299e-15,30.879458572713,45.865078174177
2CXO J073726.0+653656,,hrcfJ0736238p653537_001,2937,1,68,,,,,,,,,
2CXO J111510.3-611640,,acisfJ1115042m611530_001,633,0,292,0.74200832551132,0.946510913321404,0.87132851170171,37.077647772449,1.1219201113918e-14,9.0518554441838e-15,1.3386546783652e-14,29.662118217959,44.493177326938
2CXO J111510.3-611640,,acisfJ1115042m611530_001,12328,0,292,0.37839916649062,0.86252189311231,0.79473575832634,39.227852593296,2.26570212432e-15,1.8009427142031e-15,2.7014140713047e-15,31.562640017594,46.893065168997
2CXO J111510.3-611640,,acisfJ1115042m611530_001,12329,0,292,0.99999990641501,0.9999999969636765,0.9999999358237641,47.101781199113,6.6534978545644e-15,5.4836520779377e-15,7.8233436311911e-15,38.76245521775,55.441107180476
2CXO J111510.3-611640,,acisfJ1115042m611530_001,12330,0,292,0.35376839461755,0.5594064782627299,0.8422650108804199,29.554850937546,5.1626882649491e-15,4.05639792246e-15,6.2689786074382e-15,22.70677572031,36.042501143349
2CXO J111510.3-611640,,acisfJ1115042m611530_001,13162,0,292,0.46119307220491,0.86877930360235,0.55383716464755,12.290068460715,5.3804433535563e-15,3.6195709833015e-15,7.1413157238111e-15,7.9523972392865,16.386757947621
2CXO J174506.8-290537,338.753,acisfJ1743554m291017_001,2268,0,470,,,,,,,,,
2CXO J174506.8-290537,338.753,acisfJ1743518m291114_001,7039,0,531,,,,0.0,0.0,0.0,3.6297513662875e-14,0.0,13.782101451845
2CXO J174506.8-290537,338.753,hrcfJ1743521m290027_001,6196,0,1058,,,,,,,,,
2CXO J174506.8-290537,338.753,hrcfJ1743521m290027_001,6197,0,1058,,,,,,,,,
2CXO J174506.8-290537,338.753,hrcfJ1743521m290027_001,9033,1,1058,,,,,,,,,
2CXO J174506.8-290537,338.753,hrcfJ1744402m292135_001,6200,0,1077,,,,,,,,,
2CXO J174506.8-290537,338.753,hrcfJ1744402m292135_001,6201,0,1077,,,,,,,,,
2CXO J174506.8-290537,338.753,hrcfJ1744402m292135_001,9034,1,1077,,,,,,,,,
2CXO J174506.8-290537,338.753,acisfJ1745090m290626_001,2293,0,1694,,,,,,,,,
2CXO J174506.8-290537,338.753,acisfJ1745067m290719_001,7035,0,1714,,,,0.0,0.0,0.0,2.6199172236431e-15,0.0,2.8406239380513
2CXO J174506.8-290537,338.753,acisfJ1745369m285627_001,2284,0,2384,,,,,,,,,
2CXO J174506.8-290537,338.753,hrcfJ1745400m290014_001,6190,0,2844,,,,,,,,,
2CXO J174506.8-290537,338.753,hrcfJ1745400m290014_001,6191,0,2844,,,,,,,,,
2CXO J174506.8-290537,338.753,hrcfJ1745400m290014_001,8532,0,2844,,,,,,,,,
2CXO J174506.8-290537,338.753,hrcfJ1745400m290014_001,9036,0,2844,,,,,,,,,
2CXO J174506.8-290537,338.753,hrcfJ1745400m290014_001,9073,1,2844,,,,,,,,,
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,1561,0,5193,,,,9.2197816099745,4.2924398978086e-15,1.1077264252409e-15,7.4771533703762e-15,3.7824745066562,14.657088713293
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,1561,1,5193,,,,2.9958433746263,7.0020730174264e-15,5.6016584139412e-16,1.3443980193459e-14,0.15767596708559,5.6763348150813
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,2943,0,5193,,,,0.0,0.0,0.0,2.3012028132171e-15,0.0,6.1230653937089
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,2951,0,5193,,,,0.0,9.7027388872704e-15,8.4371642498003e-16,1.8561761349561e-14,0.0,4.6553209881259
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,2952,1,5193,,,,8.0541468138892,5.5215998283058e-15,0.0,1.1283269214364e-14,3.6435426062832,12.272985621165
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,2953,1,5193,,,,5.809817265808,2.3587238487042e-14,1.0355372994311e-14,3.6819103979773e-14,1.6340111060085,9.804066636051
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,2954,0,5193,,,,5.0813241753763,0.0,0.0,8.2813549561815e-15,1.1856423075878,8.9770060431648
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,3392,1,5193,,,,26.906056223588,2.9005983489897e-15,1.2026871203128e-15,4.5277632764717e-15,14.77195243648,39.040160010697
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,3393,0,5193,,,,50.393363275688,1.1792665650786e-14,8.9564549246474e-15,1.447960212818e-14,36.198049676903,63.878911194534
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,3549,0,5193,,,,8.5460990758416,5.3227947657193e-15,1.2419854453345e-15,9.4036040861041e-15,3.5060919285504,13.586106223133
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,3663,0,5193,,,,18.316099534714,1.6724667522352e-14,1.0580912105978e-14,2.2527103193373e-14,10.989659720828,25.6425393486
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,3665,0,5193,,,,20.546320103558,7.6426274639973e-15,4.5036911841413e-15,1.0645088253425e-14,11.129256722761,29.963383484356
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,4683,0,5193,,,,3.8795579869929,0.0,0.0,2.4247382528458e-15,0.0,8.3133385435563
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,4684,0,5193,,,,0.0,0.0,0.0,1.6230227025809e-15,0.0,5.3643908179304
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,5360,0,5193,,,,0.0,1.0942975878461e-14,0.0,2.1885951756922e-14,0.0,2.3109985096287
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,5950,0,5193,,,,4.0865213264861,5.109285404241e-15,1.3934414738839e-15,8.8251293345982e-15,0.0,8.5445445917437
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,5951,1,5193,,,,4.7989368102451,0.0,0.0,2.2075929104329e-15,0.0,9.8160071118649
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,5952,1,5193,,,,6.7945897867956,0.0,0.0,2.7052352414029e-15,1.2133196047849,12.375859968806
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,5953,1,5193,,,,0.0,0.0,0.0,4.1807480855811e-15,0.0,4.9078513751596
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,5954,0,5193,,,,0.0,0.0,0.0,2.5813950917341e-15,0.0,4.7969940944187
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,6113,0,5193,,,,0.0,5.0592124159181e-14,1.4990259010128e-14,8.6193989308234e-14,0.0,3.20650308287
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,6363,0,5193,,,,4.1906181986184,6.7243949187409e-15,2.1013734121065e-15,1.1347416425375e-14,0.0,8.3812363972368
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,6639,0,5193,,,,6.0964271279695,6.0183080715643e-14,2.8507775075831e-14,9.1858386355454e-14,2.3447796646036,9.6917559470284
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,6640,0,5193,,,,0.0,0.0,0.0,1.5114642853597e-14,0.0,3.2292761009793
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,6641,0,5193,,,,2.996843147718,0.0,0.0,1.4454668439385e-14,0.26059505632331,5.7330912391128
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,6642,0,5193,,,,0.0,1.4780957809889e-14,0.0,3.0905639057041e-14,0.0,2.3557055692
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,6643,1,5193,,,,0.0,0.0,0.0,8.2530009613065e-15,0.0,1.2643478028496
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,6644,0,5193,,,,2.8231886169076,2.5742233390902e-14,7.6273284121191e-15,4.3857138369685e-14,0.38498026594195,5.2613969678733
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,6645,0,5193,,,,0.0,0.0,0.0,2.9608346416439e-14,0.0,2.3380777389549
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,6646,1,5193,,,,0.0,0.0,0.0,2.3986851589211e-14,0.0,1.8058383161793
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,7554,1,5193,,,,0.0,0.0,0.0,2.621979630986e-14,0.0,2.6640631808915
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,7555,0,5193,,,,0.0,0.0,0.0,1.7888672514949e-14,0.0,2.7986882134927
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,7556,0,5193,,,,0.0,0.0,0.0,7.2412883964745e-15,0.0,2.6267883942204
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,7557,0,5193,,,,0.0,0.0,0.0,1.0062948187732e-14,0.0,2.2883069199307
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,7558,0,5193,,,,0.0,0.0,0.0,8.2587648639563e-15,0.0,1.266635708663
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,7559,0,5193,,,,2.2460590222055,1.9130480328153e-14,1.8219505074431e-15,3.6439010148862e-14,0.1069551915336,4.2782076613438
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,9169,0,5193,,,,10.853102650435,4.8726929411108e-15,7.2188043572012e-16,8.8430353375715e-15,5.168144119255,16.538061181616
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,9170,0,5193,,,,0.0,0.0,0.0,3.1341008542049e-15,0.0,4.2449031762555
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,9171,1,5193,,,,0.0,0.0,0.0,4.7603925815354e-15,0.0,4.9283426597927
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,9172,1,5193,,,,0.0,0.0,0.0,1.3669561011891e-15,0.0,3.6778645469647
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,9173,0,5193,,,,4.1090769630567,9.8730440753549e-15,4.0025854359547e-15,1.5743502714755e-14,0.0,8.3968094462463
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,9174,0,5193,,,,0.0,0.0,0.0,5.3728063883445e-15,0.0,5.376611056592
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,10556,0,5193,,,,20.777819101038,3.0545912021632e-15,7.1273794717142e-16,5.3964444571551e-15,10.158044893841,30.935863994879
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,11843,0,5193,,,,6.5507377786478,3.0099392901713e-15,3.4730068732746e-16,5.6725778930152e-15,0.0,13.386290243324
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,13016,0,5193,,,,6.9781805949296,0.0,0.0,5.6678261782328e-15,2.3260601983099,11.630300991549
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,13017,0,5193,,,,0.0,0.0,0.0,4.6527427760328e-15,0.0,5.1424838941499
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,14941,0,5193,,,,4.9184677879792,0.0,0.0,8.9349033075507e-15,0.7026382554256,8.9586377566764
2CXO J174506.8-290537,338.753,acisfJ1745401m290028_001,14942,0,5193,,,,8.0745851014027,1.2655370820404e-14,4.9955411133175e-15,1.998216445327e-14,3.2734804465146,12.875689756291
2CXO J174506.0-290512,,acisfJ1745369m285627_001,2284,0,192,,,,,,,,,
2CXO J174506.0-290512,,acisfJ1745067m290719_001,7035,0,222,0.48617885472885,0.39887028718981,0.32035870108391995,5.7335944339645,2.9339538580766e-15,1.3412360494065e-15,4.5266716667468e-15,2.6210717412409,8.8461171266881
2CXO J174506.0-290512,,acisfJ1745090m290626_001,2293,0,254,,,,,,,,,
2CXO J174506.0-290512,,acisfJ1743554m291017_001,2268,0,349,,,,,,,,,
2CXO J174506.0-290512,,hrcfJ1745400m290014_001,6190,0,399,,,,,,,,,
2CXO J174506.0-290512,,hrcfJ1745400m290014_001,6191,0,399,,,,,,,,,
2CXO J174506.0-290512,,hrcfJ1745400m290014_001,8532,0,399,,,,,,,,,
2CXO J174506.0-290512,,hrcfJ1745400m290014_001,9036,0,399,,,,,,,,,
2CXO J174506.0-290512,,hrcfJ1745400m290014_001,9073,1,399,,,,,,,,,
2CXO J174506.0-290512,,acisfJ1743518m291114_001,7039,0,467,,,,0.0,0.0,0.0,3.68905872869e-14,0.0,14.968806325738
2CXO J174506.0-290512,,hrcfJ1743521m290027_001,6196,0,635,,,,,,,,,
2CXO J174506.0-290512,,hrcfJ1743521m290027_001,6197,0,635,,,,,,,,,
2CXO J174506.0-290512,,hrcfJ1743521m290027_001,9033,1,635,,,,,,,,,
2CXO J174506.0-290512,,hrcfJ1744402m292135_001,6200,0,775,,,,,,,,,
2CXO J174506.0-290512,,hrcfJ1744402m292135_001,6201,0,775,,,,,,,,,
2CXO J174506.0-290512,,hrcfJ1744402m292135_001,9034,1,775,,,,,,,,,
2CXO J174506.0-290512,,acisfJ1745401m290028_001,1561,0,8211,,,,0.0,0.0,0.0,3.1293798394039e-15,0.0,7.0634301562504
2CXO J174506.0-290512,,acisfJ1745401m290028_001,1561,1,8211,,,,0.0,0.0,0.0,3.5860459379607e-15,0.0,2.4233633269968
2CXO J174506.0-290512,,acisfJ1745401m290028_001,2943,0,8211,,,,0.0,0.0,0.0,2.6219222045163e-15,0.0,4.4823418081493
2CXO J174506.0-290512,,acisfJ1745401m290028_001,2951,0,8211,,,,0.0,0.0,0.0,8.4762605522226e-15,0.0,4.5727306078001
2CXO J174506.0-290512,,acisfJ1745401m290028_001,2952,1,8211,,,,0.0,0.0,0.0,5.2419818388812e-15,0.0,2.034178287886
2CXO J174506.0-290512,,acisfJ1745401m290028_001,2953,1,8211,,,,0.0,0.0,0.0,4.5040843628891e-15,0.0,2.9968548610805
