logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -6.017340760728160858e+10 -6.017340761327432251e+10 nan
-6.017340761327432251e+10 nan -2.500000000000000052e-03 4.000000000000000000e+02 -4.678082717155354309e+10 -4.678082717754875946e+10 nan
-4.678082717754875946e+10 nan -5.000000000000000104e-03 4.000000000000000000e+02 -1.587695857675731277e+10 -1.587695858275502777e+10 nan
-1.587695858275502777e+10 nan -7.499999999999999722e-03 4.000000000000000000e+02 -4.468608680917945862e+09 -4.468608686918160439e+09 nan
-4.468608686918160439e+09 4.939960411825335503e+09 -1.000000000000000021e-02 4.000000000000000000e+02 -4.466566701827168465e+09 -4.466566707829882622e+09 nan
-4.466566707829882622e+09 3.153563189814156055e+09 -1.250000000000000069e-02 4.000000000000000000e+02 -2.827210664194532394e+09 -2.827210670199746609e+09 nan
-2.827210670199746609e+09 3.489447385608351231e+09 -1.500000000000000118e-02 4.000000000000000000e+02 -2.764745468474958420e+09 -2.764745474482672691e+09 nan
-2.764745474482672691e+09 4.664111977308816314e+08 -1.750000000000000167e-02 4.000000000000000000e+02 -2.506800151524326324e+09 -2.506800157534540653e+09 nan
-2.506800157534540653e+09 5.295993428238517046e+08 -2.000000000000000042e-02 4.000000000000000000e+02 -2.224370657777431488e+09 -2.224370663790145874e+09 nan
-2.224370663790145874e+09 1.757926670079230368e+08 -2.249999999999999917e-02 4.000000000000000000e+02 -1.937719003893423557e+09 -1.937719009908637762e+09 nan
-1.937719009908637762e+09 2.389038899922069311e+08 -2.499999999999999792e-02 4.000000000000000000e+02 -1.827599063795062065e+09 -1.827599069812776327e+09 nan
-1.827599069812776327e+09 1.117090318705196232e+08 -2.749999999999999667e-02 4.000000000000000000e+02 -1.168435476747601509e+09 -1.168435482767815828e+09 nan
-1.168435482767815828e+09 3.592278147607403398e+08 -2.999999999999999542e-02 4.000000000000000000e+02 -1.038991325775045991e+09 -1.038991331797760248e+09 nan
-1.038991331797760248e+09 2.806359095206452608e+08 -3.249999999999999417e-02 4.000000000000000000e+02 -8.201081283062752485e+08 -8.201081343314895630e+08 nan
-8.201081343314895630e+08 2.834476438532941937e+08 -3.499999999999999639e-02 4.000000000000000000e+02 -6.540088881593024731e+08 -6.540088941870167255e+08 nan
-6.540088941870167255e+08 3.362812225246350169e+08 -3.749999999999999861e-02 4.000000000000000000e+02 -5.626177393397479057e+08 -5.626177453699622154e+08 nan
-5.626177453699622154e+08 4.308220063349001110e+07 -4.000000000000000083e-02 4.000000000000000000e+02 -5.301240589006425738e+08 -5.301240649333568811e+08 nan
-5.301240649333568811e+08 4.532766563970662653e+07 -4.250000000000000305e-02 4.000000000000000000e+02 -4.099121274367808104e+08 -4.099121334719951153e+08 nan
-4.099121334719951153e+08 7.985232496492068470e+07 -4.500000000000000527e-02 4.000000000000000000e+02 -4.052707992093772888e+08 -4.052708052470915914e+08 nan
-4.052708052470915914e+08 3.431720917158735543e+07 -4.750000000000000749e-02 4.000000000000000000e+02 -3.770925783634238243e+08 -3.770925844036381245e+08 nan
-3.770925844036381245e+08 1.439964465224567056e+07 -5.000000000000000971e-02 4.000000000000000000e+02 -3.261755266352220178e+08 -3.261755326779363155e+08 nan
-3.261755326779363155e+08 3.259106669081674889e+07 -5.250000000000001193e-02 4.000000000000000000e+02 -3.260645585642571449e+08 -3.260645646094714403e+08 nan
-3.260645646094714403e+08 2.493604572479977086e+07 -5.500000000000001416e-02 4.000000000000000000e+02 -2.829960045964945555e+08 -2.829960106442088485e+08 nan
-2.829960106442088485e+08 2.030271107148168236e+07 -5.750000000000001638e-02 4.000000000000000000e+02 -2.726862306609857082e+08 -2.726862367111999989e+08 nan
-2.726862367111999989e+08 1.476911958498241752e+07 -6.000000000000001860e-02 4.000000000000000000e+02 -2.710937786011275053e+08 -2.710937846538417935e+08 nan
-2.710937846538417935e+08 7.850893713187429821e+05 -6.250000000000001388e-02 4.000000000000000000e+02 -2.605814261660305858e+08 -2.605814322212448716e+08 nan
-2.605814322212448716e+08 5.676095742617244832e+06 -6.500000000000001610e-02 4.000000000000000000e+02 -2.276112511805596352e+08 -2.276112572382739186e+08 nan
-2.276112572382739186e+08 1.627571014917062223e+07 -6.750000000000001832e-02 4.000000000000000000e+02 -1.563119634258439243e+08 -1.563119694860582054e+08 nan
-1.563119694860582054e+08 2.657167595785199851e+07 -7.000000000000002054e-02 4.000000000000000000e+02 -1.420345609811623394e+08 -1.420345670438766181e+08 nan
-1.420345670438766181e+08 2.255143884594276175e+07 -7.250000000000002276e-02 4.000000000000000000e+02 -9.223837690493936837e+07 -9.223838297015365958e+07 nan
-9.223838297015365958e+07 2.590343622330009565e+07 -7.500000000000002498e-02 4.000000000000000000e+02 -7.888554460442623496e+07 -7.888555067214052379e+07 nan
-7.888555067214052379e+07 2.097915648571415246e+07 -7.750000000000002720e-02 4.000000000000000000e+02 -7.602059794691742957e+07 -7.602060401713171601e+07 nan
