src1.lognorm pl1.PhoIndex src1.lognH
-5.323648200429397903e+00 1.934689037168778825e+00 2.000269732678417611e+01
-5.273119371781399778e+00 1.636694022122622272e+00 1.996214008334568746e+01
-5.222223575144964158e+00 1.997536248138509940e+00 1.927724024976198081e+01
-5.146966535822578237e+00 1.991054394990354304e+00 1.973134328271841298e+01
-5.315782719571778614e+00 1.684801205785618095e+00 2.077229277227560544e+01
-5.299688490288099629e+00 1.395143497761688778e+00 1.965144441674430453e+01
-5.163516347452981492e+00 2.300904301959219467e+00 2.037445702648797763e+01
-4.936201110845219731e+00 2.654906148627845575e+00 2.119520807900582327e+01
-5.187459099274130736e+00 2.428603267459982895e+00 1.982343911542595194e+01
-5.248552771927339933e+00 1.570348028524151118e+00 1.904231489999067861e+01
-5.192230626959275952e+00 2.005659664807673437e+00 1.965272865093626109e+01
-5.305647474836026944e+00 1.895862339521904971e+00 2.031171556395197442e+01
-5.103458063981613613e+00 1.711155309523783252e+00 2.051986267861495961e+01
-5.029722630827158092e+00 2.213758893073013212e+00 2.134655245750141717e+01
-5.130801885645666971e+00 2.304453699424082735e+00 1.969421401157317320e+01
-5.114192212405432869e+00 2.572705081910545921e+00 2.127273594566305448e+01
-5.125212322735591464e+00 2.633367659891619361e+00 1.987988256945890697e+01
-5.104570761204243468e+00 2.655477484741241234e+00 1.903418433116233288e+01
-5.122301782228314337e+00 2.144896177772427137e+00 2.051468098167660870e+01
-5.173195076571110107e+00 2.144682184991616225e+00 2.046190285708888723e+01
-5.122299566065108500e+00 1.845612964664195665e+00 1.944365587095300540e+01
-5.207990294231015227e+00 2.107521917982448478e+00 1.958459500404878284e+01
-5.174805471684967628e+00 1.995442689854860951e+00 2.017515889458423572e+01
-5.060115285397900564e+00 2.105860809568127046e+00 2.065252372974693529e+01
-5.156415148094651180e+00 1.852546105102832463e+00 2.014086860513039312e+01
-5.260382527574128275e+00 2.030228869666029112e+00 1.935413871237264161e+01
-5.171396942023336329e+00 2.049516039961349456e+00 1.998343035200484508e+01
