weight logl src1.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -1.230385120580498427e+08 9.785749451706925450e-01 9.967012550334908294e-01 3.476591332049263627e-01
0.000000000000000000e+00 -3.140217305407252908e+07 9.533577164056964426e-01 9.296273216171880849e-01 4.645777709328691163e-02
0.000000000000000000e+00 -1.715334408683842048e+07 9.815112678416744174e-01 8.486872364588176065e-01 2.183673127268592751e-01
0.000000000000000000e+00 -8.152179297139874659e+06 9.218224512631053580e-01 8.897206489165689902e-01 3.594125084493325906e-01
0.000000000000000000e+00 -6.354628252713901922e+06 8.651168774615213275e-01 9.698582929497402416e-01 3.944775643742485238e-01
0.000000000000000000e+00 -3.894373313325585797e+06 9.324079277591539316e-01 8.299116697847809254e-01 2.151851386591983051e-01
0.000000000000000000e+00 -3.227588847430276219e+06 9.308167694271990422e-01 8.220619978418111096e-01 1.624643583165050753e-01
0.000000000000000000e+00 -2.076345447546639247e+06 9.858474485984415336e-01 7.520042138083401495e-01 3.243216057510741601e-01
0.000000000000000000e+00 -1.815439754699564306e+06 8.702001784412803920e-01 8.691952732729978370e-01 3.358216025878177913e-01
0.000000000000000000e+00 -1.084426900529607665e+06 8.938394306188559568e-01 9.673465008877624172e-01 7.148811822483274181e-01
0.000000000000000000e+00 -1.070214539674111875e+06 8.154163766561510762e-01 9.230185772260989241e-01 4.196955929944340413e-01
0.000000000000000000e+00 -9.911781990791701246e+05 9.469587161372429174e-01 7.791730449110929602e-01 5.083131716608074724e-01
0.000000000000000000e+00 -8.450916454794143792e+05 8.123253747476250064e-01 9.055744821448605819e-01 3.280257323072944819e-01
0.000000000000000000e+00 -5.204729192540378426e+05 7.426770369641814140e-01 9.954931076732491668e-01 3.738929468139539081e-01
0.000000000000000000e+00 -4.591789975403711433e+05 7.917220207200675874e-01 9.135514643707968174e-01 4.963373851949701709e-01
0.000000000000000000e+00 -4.192383813865381526e+05 7.518689031455251248e-01 9.550486552525878636e-01 3.427698302723836132e-02
0.000000000000000000e+00 -4.175817534669514280e+05 8.161538787569428965e-01 8.563665809617356794e-01 3.395208954055467521e-01
