"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-2.720052431354300193e+00,1.593517382715088637e-01,-2.729515888796552936e+00,-2.885056257909341504e+00,-2.555241798295101674e+00,-2.495276453832272701e+00,1.592389191549793970e-01,-2.506967660947536203e+00,-2.651576783308347451e+00,-2.331281297205181957e+00,3.150346344770492135e-01,6.345004855175680192e-02,3.143397348336200992e-01,2.537219967813104660e-01,3.781401339603666645e-01,2.090958767840117360e+01,8.759174128313916841e-01,2.115259036792647507e+01,1.976301733742997868e+01,2.177969132638620664e+01
