src1.lognorm src2.lognorm src1.logkT src1.lognH
-1.939766278497489616e+00 -2.257588523957160476e+00 -1.751816499445730813e-01 1.954131179151140429e+01
-2.118496515227999311e+00 -2.425167792922801269e+00 -1.215901930208191928e-01 2.025908873971207669e+01
-2.159563497876379579e+00 -2.372228526358519218e+00 -9.418002852801787839e-02 1.980839661813934782e+01
-1.979116285566316691e+00 -2.331559306126267828e+00 -1.294861918155727487e-01 2.058289507003088303e+01
-2.059147145843887472e+00 -2.281253949842862561e+00 -1.297791810709560956e-01 2.094531941796737584e+01
-2.221710509546642065e+00 -2.444490681943838339e+00 -6.801707631399400711e-02 2.003234106622434041e+01
-2.332839298921134841e+00 -2.562701185122844727e+00 -2.678926730076991447e-02 1.938515387734942053e+01
-1.985281500425868373e+00 -2.383638063794958128e+00 -1.275394243898393398e-01 1.974893545488017921e+01
-2.036938539984719299e+00 -2.239269337517079350e+00 -1.681412596657305691e-01 1.995108336344977218e+01
-2.166909758424326427e+00 -2.449027637161815818e+00 -9.326371648145981297e-02 1.998815297364111032e+01
-1.987604447192351742e+00 -2.347983341817702296e+00 -1.554649673694341594e-01 2.049547185716760112e+01
-2.092320209108173401e+00 -2.369747856749607529e+00 -9.827090286290030008e-02 2.077123998637176427e+01
-2.139451128225437593e+00 -2.328025605263499997e+00 -1.299314007532856863e-01 1.984114639345052566e+01
-2.137137733990482680e+00 -2.421714796489299992e+00 -9.164643802750260804e-02 2.046878221249814800e+01
-2.146759952319558629e+00 -2.323995593772188784e+00 -1.006955590311449100e-01 1.907473604831811187e+01
-2.351106017297831308e+00 -2.554725805357623614e+00 -2.427422165963744050e-02 1.943702211987608308e+01
-2.190944759817018195e+00 -2.469493256675897364e+00 -8.285988039316904974e-02 2.058667705590521280e+01
-2.303513517170588720e+00 -2.514004910413909499e+00 -4.159475598549366993e-02 1.953266457678378387e+01
-1.883999023538466489e+00 -2.145418526691760697e+00 -1.605336892560353945e-01 2.126041316272424808e+01
-2.144904327022627122e+00 -2.449211713438147697e+00 -9.848791673467527374e-02 2.049130291522088143e+01
-2.172565555003750148e+00 -2.433873132114381832e+00 -7.369753770265319304e-02 1.944083667549641348e+01
-2.202449238972663537e+00 -2.412980692870847044e+00 -1.105236161421880858e-01 1.994155806222703475e+01
-2.013873784458624527e+00 -2.387597295230742489e+00 -1.228012283510699909e-01 1.955357865788003480e+01
-2.096939354585210857e+00 -2.340485515993687926e+00 -9.412106303419420783e-02 1.938382764784034507e+01
-1.955262274327514760e+00 -2.326531000866341792e+00 -1.349129669109747631e-01 1.969902024383831929e+01
-1.977993735501602401e+00 -2.186219795413745892e+00 -1.439448258232336464e-01 2.060901838996032609e+01
-2.223099685943609849e+00 -2.426580516077934568e+00 -7.410372808046838955e-02 2.010807377636103865e+01
-2.195740520970984377e+00 -2.302427267413598599e+00 -9.773125291411810522e-02 2.003529618855931105e+01
-1.976599827604121451e+00 -2.300070855743770792e+00 -1.406347260421796364e-01 1.925725096304309147e+01
-2.195162931030554709e+00 -2.450705952709278712e+00 -9.311786362694762786e-02 1.909075013053672265e+01
-2.208386317787273789e+00 -2.378801953153470095e+00 -7.509753015131215292e-02 2.008397641910820042e+01
-2.209826997578314689e+00 -2.462260712316257205e+00 -7.754754405872876788e-02 1.974471362139762576e+01
-2.209448284508276572e+00 -2.476828535139133258e+00 -8.194853929474366083e-02 1.941153187932272672e+01
-2.120250798756889488e+00 -2.413144539889741758e+00 -1.004771914505946384e-01 1.906317688085255924e+01
-2.094435280686477441e+00 -2.430073141232755418e+00 -1.015489628340873196e-01 2.018371533736878831e+01
-1.856447269633781261e+00 -2.086901746265477087e+00 -1.682185662146591376e-01 1.929182139351214076e+01
-2.241292357271928992e+00 -2.607266120151144229e+00 -7.291438374095937647e-02 1.914510301355019806e+01
-2.196645750770716887e+00 -2.440287299027129819e+00 -8.379582230809479171e-02 1.948199587304844727e+01
-2.102091289732131330e+00 -2.408821585000453958e+00 -1.094256097774999326e-01 1.981280449092017903e+01
-2.198875250880341525e+00 -2.536361156464997713e+00 -8.363213960427717808e-02 1.915370707751319301e+01
-1.992279528568855262e+00 -2.270924809041217962e+00 -1.248921761874832725e-01 1.924910276340920490e+01
-2.050324740826862779e+00 -2.354369471359972543e+00 -1.317587558399022640e-01 2.066837887439620403e+01
-2.142507774689898170e+00 -2.419307918579758798e+00 -1.128369566305509331e-01 1.975879978847794405e+01
-2.125259542742267804e+00 -2.356690051434010336e+00 -1.288409675540247434e-01 1.954332403106621996e+01
-2.025046710473524136e+00 -2.473618470871702613e+00 -1.274629314049064988e-01 1.999566933674592661e+01
-2.220565355723049805e+00 -2.525829432977864997e+00 -6.109286014377213192e-02 1.970877872283479348e+01
-2.285283207265637273e+00 -2.524378873436329052e+00 -5.787451043862557043e-02 2.007666565612754894e+01
-1.976956213085972358e+00 -2.253224834404355725e+00 -1.454298249878083205e-01 2.082409630236008979e+01
-2.146633083340677040e+00 -2.441813392817122619e+00 -1.005988350798765474e-01 2.025418322658481785e+01
-2.125259542742267804e+00 -2.356690051434010336e+00 -1.288409675540247434e-01 1.954332403106621996e+01
-2.278096432205575006e+00 -2.422418838234306371e+00 -5.910581420403016040e-02 2.053004206051504710e+01
-2.094435280686477441e+00 -2.430073141232755418e+00 -1.015489628340873196e-01 2.018371533736878831e+01
-2.117193005095018954e+00 -2.255952545221140859e+00 -1.281110567348262563e-01 1.902914034952338085e+01
-2.061173578843516374e+00 -2.279653319481488083e+00 -1.309943827363246882e-01 2.013768952288209135e+01
-2.086531458218960466e+00 -2.209392519560921642e+00 -1.232137784941524927e-01 1.991136793642250424e+01
-2.341166640903797003e+00 -2.599224126310621941e+00 -2.524136595264359073e-02 2.025634084815517610e+01
-2.072529667426526778e+00 -2.196103108352491340e+00 -1.232387744008813790e-01 2.015737478015535800e+01
-1.989890910418988135e+00 -2.237035933550640010e+00 -1.334184608890693902e-01 2.078006853306852264e+01
-2.159563497876379579e+00 -2.372228526358519218e+00 -9.418002852801787839e-02 1.980839661813934782e+01
-2.095553930585716707e+00 -2.374381005214063478e+00 -1.221222653204088182e-01 1.959676693769860023e+01
-2.075421025272704334e+00 -2.378884205802088481e+00 -9.375530636896067804e-02 2.042884338911047593e+01
