src1.lognorm src2.lognorm src1.logkT src1.lognH
-1.283220116819585144e+00 -1.579957430606678592e+00 5.688718950174465050e-02 2.204925937858466867e+01
-1.268362653774074644e+00 -1.616280744965503224e+00 5.300856335143944165e-02 2.196803686732033611e+01
-1.215576420370661381e+00 -1.603137303748019882e+00 3.851757306367975531e-02 2.205833054695349205e+01
-1.331699713022358011e+00 -1.694593869091677085e+00 7.442197842764031179e-02 2.196193768809199298e+01
-1.222471444132506413e+00 -1.518304532617367641e+00 3.725495541631129726e-02 2.205967121997565528e+01
-1.452851166181205578e+00 -1.760036668873073751e+00 9.731033069041172823e-02 2.177747640689236874e+01
-1.370061058125282116e+00 -1.698163249298129784e+00 7.257242036785394035e-02 2.188111106905487091e+01
-1.348504089690166552e+00 -1.658526351912874119e+00 7.342417850801163937e-02 2.200846516823488486e+01
-1.253439526018473416e+00 -1.552023413273882824e+00 4.632498849789978834e-02 2.201014040584411191e+01
-1.348452660025678540e+00 -1.655127846120218571e+00 6.623425777885572074e-02 2.190199139469071810e+01
-1.308067727690603199e+00 -1.660480980518940441e+00 6.480382847517685008e-02 2.195932191022462376e+01
-1.327216451538555830e+00 -1.652442396469041341e+00 7.549031824230034715e-02 2.193555515142592682e+01
-1.329693656759186382e+00 -1.720205775932827308e+00 6.891607009518718741e-02 2.196231689222054584e+01
-1.348271719013588665e+00 -1.720302761164350436e+00 7.240322304228863359e-02 2.191268219857517963e+01
-1.454265449758141315e+00 -1.799986045215107744e+00 1.013578793336140649e-01 2.192190171839988366e+01
-1.313517937385767276e+00 -1.689608726291839780e+00 7.489634932168565129e-02 2.190951123615370832e+01
-1.339369176402394501e+00 -1.692727240946290124e+00 7.861715004476943491e-02 2.189609295340558148e+01
-1.336255734406940121e+00 -1.681621238677259100e+00 7.233360546170697347e-02 2.187195028585496814e+01
-1.386073194379267903e+00 -1.701445225900091174e+00 8.242885026194191056e-02 2.177917531403724283e+01
-1.275327212464175020e+00 -1.615689357984628316e+00 6.236504168874823506e-02 2.204183742824294967e+01
-1.318196681987574337e+00 -1.690958901779501034e+00 7.261107019178458799e-02 2.192269140369999292e+01
-1.358196752726490431e+00 -1.665028415628990288e+00 7.747570423940031148e-02 2.191343642503305489e+01
-1.356000495834709163e+00 -1.675184672473158720e+00 7.240649601084925280e-02 2.185630599738393798e+01
-1.307687910944789422e+00 -1.669632968859590783e+00 6.326574102619542117e-02 2.195348525356759595e+01
-1.393199346981329967e+00 -1.696138331498812768e+00 8.115795735235886710e-02 2.187612390109400806e+01
-1.410116241911602231e+00 -1.715270982357226082e+00 8.882463778352089889e-02 2.176938050524316637e+01
-1.307070331559682330e+00 -1.666654476576940880e+00 6.938200818583961649e-02 2.199502679388626802e+01
-1.302677553908214492e+00 -1.615443716115539274e+00 5.251496286574086625e-02 2.196835083757780538e+01
-1.386155460247809224e+00 -1.713212598428595967e+00 8.619883260220984056e-02 2.192032023971503918e+01
-1.469042385174580190e+00 -1.778512434544207821e+00 1.067886903716144253e-01 2.174871017661868322e+01
-1.273125677499746367e+00 -1.537414025972255516e+00 5.427516399603726782e-02 2.210480365631276456e+01
-1.409655251513358465e+00 -1.737775248830343955e+00 9.547073998335298128e-02 2.185879789876931767e+01
-1.344462960345983227e+00 -1.620260754698144012e+00 6.420081251158205049e-02 2.196918168058298448e+01
-1.422694222964435262e+00 -1.754514770629597820e+00 8.636263047776182589e-02 2.175447853324121894e+01
-1.199262530227229284e+00 -1.507692063365475121e+00 4.197553448003743526e-02 2.206875301334154926e+01
-1.397345283707585928e+00 -1.719121863741635892e+00 8.587091385924994213e-02 2.182692370531966475e+01
-1.237431484900087142e+00 -1.522668460604636564e+00 4.260400548163190138e-02 2.197725719220098739e+01
-1.270453731599380021e+00 -1.622360320136113643e+00 6.397983195403744716e-02 2.199693220510265590e+01
-1.356000495834709163e+00 -1.675184672473158720e+00 7.240649601084925280e-02 2.185630599738393798e+01
-1.224715273916963554e+00 -1.522845617022217546e+00 3.162423068110609137e-02 2.202358759920440789e+01
-1.322334727288174250e+00 -1.635366557056778802e+00 7.096033308517002425e-02 2.203287267546804173e+01
-1.277290840659476068e+00 -1.606196176613293503e+00 6.125775699798730045e-02 2.202124746176916048e+01
-1.525053557122872050e+00 -1.818665208262617128e+00 1.124202344835412148e-01 2.178138741367543219e+01
-1.336255734406940121e+00 -1.681621238677259100e+00 7.233360546170697347e-02 2.187195028585496814e+01
-1.194923679432125851e+00 -1.540316252136026520e+00 4.039330777481309198e-02 2.211508475354308345e+01
-1.286565482181905473e+00 -1.580028498726493424e+00 4.632017521908515789e-02 2.198280045879279854e+01
-1.362478340979614622e+00 -1.688167476932733280e+00 7.502266058988338315e-02 2.186546463216290803e+01
-1.480565770465419817e+00 -1.786916678395380487e+00 1.124594277565527101e-01 2.185893435867484769e+01
-1.247342302683566828e+00 -1.638947084806386734e+00 5.229899767195433924e-02 2.199374678166593355e+01
-1.217917675505757025e+00 -1.556731573632591292e+00 4.932694633465350975e-02 2.216128096962647120e+01
-1.464653948175142162e+00 -1.793087218672123839e+00 1.101777600209676855e-01 2.183977665981776539e+01
