weight logl src1.lognorm src2.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -2.523921384040930867e+07 -1.235110688863372275e-01 1.914656588403831350e+00 6.828978070542617296e-01 1.940918177734274863e+01
0.000000000000000000e+00 -2.504883911041891575e+07 -7.489573013087722941e+00 1.567688450436309111e+00 9.388607260212289418e-01 2.013137104074964867e+01
0.000000000000000000e+00 -2.128083869477480650e+07 1.006807042905863980e+00 1.941407267239654288e+00 5.888534897137924773e-01 1.915882726846955109e+01
0.000000000000000000e+00 -1.675259278895710222e+07 -3.824008947605138431e+00 1.370688159950757878e+00 9.613872064356816516e-01 2.104561641589460308e+01
0.000000000000000000e+00 -1.188440568228896335e+07 -4.974483005740863106e+00 1.645532221764129943e+00 6.479103793826777036e-01 2.034461665838488642e+01
0.000000000000000000e+00 -8.654591168198468164e+06 1.989267395731452837e+00 -2.680296419497129712e+00 3.715237682006851117e-01 1.920189436569354058e+01
0.000000000000000000e+00 -8.089475489140010439e+06 -6.531632043646437680e+00 1.359648179876421281e+00 7.345505755840391338e-01 2.120160994147068223e+01
0.000000000000000000e+00 -6.297194621010152623e+06 -6.757413952487047126e+00 1.173284410018025525e+00 7.841447598186892520e-01 2.055218015841279566e+01
0.000000000000000000e+00 -5.893903466569215991e+06 1.378886602698878860e+00 -6.778212543222792874e+00 6.223189716374890601e-01 2.069879905840005918e+01
0.000000000000000000e+00 -3.143410109799611382e+06 -1.122488623488740345e+00 1.282537125435073477e+00 5.273452316364384274e-01 2.151233621048974953e+01
0.000000000000000000e+00 -2.606957877686905675e+06 1.278225619379261602e+00 1.798031575172897689e+00 5.905716631758135549e-01 2.379012769145982986e+01
0.000000000000000000e+00 -1.373467101873697480e+06 1.007183806846780882e+00 -6.940215066075495542e+00 4.689715159827985147e-01 2.063691494498614531e+01
0.000000000000000000e+00 -1.366546018432951765e+06 -5.505089012797560244e+00 3.936786804961744934e-01 8.699943281244029158e-01 2.030680012740802454e+01
0.000000000000000000e+00 -8.634630279928627424e+05 1.556853465055750618e+00 -6.308229780457835112e+00 1.300319085914667383e-01 2.083334892922828274e+01
0.000000000000000000e+00 -8.628777495969189331e+05 -7.539848843171353288e+00 4.599605561321027380e-01 6.780718237172069784e-01 1.936723636179891628e+01
0.000000000000000000e+00 -7.913744036120556993e+05 4.099599143723136052e-01 2.024530263177091172e-01 5.554669842062951446e-01 2.062702741994180045e+01
0.000000000000000000e+00 -7.841488611603297759e+05 5.207143891068195529e-01 -2.631313830469156123e+00 6.352640949014269900e-01 2.183740795789548983e+01
0.000000000000000000e+00 -7.044085861477341969e+05 -7.048819545684535726e+00 7.135554581532748131e-01 4.687643085987835967e-01 1.920683483259767854e+01
0.000000000000000000e+00 -6.812038266878937138e+05 -6.339833591119126588e+00 1.086676331030155040e+00 2.750166796463213714e-01 1.958894885226492732e+01
0.000000000000000000e+00 -5.743510631241964875e+05 -3.293834099282572758e+00 4.663774436877528018e-01 5.756267438974314032e-01 2.153088933353183165e+01
0.000000000000000000e+00 -5.016067145347879850e+05 1.590225039541261154e+00 -4.136407318807561850e+00 7.477788146777664124e-02 2.205914777816654038e+01
0.000000000000000000e+00 -4.062263784888012451e+05 -5.705416068522587203e+00 1.677430555970005344e-02 7.819898888144343196e-01 2.176494962119125987e+01
0.000000000000000000e+00 -2.584353986046789214e+05 1.207524351384460459e+00 -1.960133061332451021e+00 1.967312613858651638e-01 2.290732491130741977e+01
0.000000000000000000e+00 -2.572782225896696909e+05 -3.250292281238413850e-01 -6.821089954599856675e+00 9.220609978486500324e-01 2.229819692787438257e+01
0.000000000000000000e+00 -1.669158541793586628e+05 -2.612464271367995750e-01 1.917582796254322375e+00 -2.334502586156248505e-01 2.015626246935977761e+01
0.000000000000000000e+00 -1.619752491830311483e+05 1.020284931946783047e+00 -7.499032163128325656e+00 1.484658086623449336e-01 2.256316199736632200e+01
0.000000000000000000e+00 -1.407165789758934698e+05 -3.437571071109228882e+00 -2.033279942957868514e-01 5.995517341240281795e-01 1.972877956682000544e+01
0.000000000000000000e+00 -1.322471976597358007e+05 1.756126919355102345e+00 -1.451725736346007878e-01 -2.024034561569338919e-01 2.101072126273250262e+01
0.000000000000000000e+00 -1.241306800772407005e+05 1.457763813103039041e+00 -5.099990706904744542e+00 -1.143139344934125390e-01 2.123499754891217961e+01
0.000000000000000000e+00 -1.224106255771888682e+05 -5.647139112408232187e+00 1.780253679500702901e-01 4.157641155136349020e-01 2.237990222526487827e+01
0.000000000000000000e+00 -1.212762531691995100e+05 -4.981656754794665964e+00 -4.581715936097872088e-01 8.617266123930877875e-01 2.283191169412341992e+01
0.000000000000000000e+00 -8.682134478893526830e+04 1.550074641325746683e+00 -3.438873218752966920e-01 -2.029491163200733972e-01 1.947785604814348659e+01
0.000000000000000000e+00 -7.440280964555553510e+04 -6.062361385007195125e+00 1.829640038285278436e+00 -3.013821366389346501e-01 2.102249852883842962e+01
0.000000000000000000e+00 -6.343417326861665060e+04 -1.525369871462993743e-01 6.790354746097015948e-02 4.685749823579850037e-01 2.350287539684523352e+01
0.000000000000000000e+00 -6.207081722989650007e+04 1.592243723978427283e+00 -3.472793046050112409e+00 -2.586282956751242423e-01 1.935013329394139703e+01
0.000000000000000000e+00 -5.227773159227673750e+04 9.069530532763145914e-01 7.514354262518576633e-01 -7.326856648986312948e-02 2.211117867076027466e+01
0.000000000000000000e+00 -5.043013508311393525e+04 1.194794083806733909e-01 -1.210763094328306977e+00 2.361573225043223090e-01 2.177174204760590115e+01
0.000000000000000000e+00 -4.887628856502899725e+04 -3.330291954717541358e-01 -4.848051858976614170e+00 4.198150447020658760e-01 1.948271249274612416e+01
0.000000000000000000e+00 -3.308250956543745997e+04 4.375409821841902414e-01 -5.303784388551461504e+00 1.465050998282180217e-01 2.278861109889891523e+01
0.000000000000000000e+00 -2.066179786439068994e+04 -7.241962658952129317e+00 -1.297531411986796002e+00 7.683883396263202492e-01 2.002399627334886034e+01
0.000000000000000000e+00 -1.369243178942577106e+04 -5.532487835496719519e+00 8.055498537056760000e-01 -2.320483156598154295e-01 2.031467029350417519e+01
0.000000000000000000e+00 -1.099066545936876355e+04 -1.400550506229712333e+00 -1.359876620402857839e-01 5.723903922994453275e-01 2.401914893236504156e+01
0.000000000000000000e+00 -1.002350899794806355e+04 -2.191924995357226180e-01 -2.952299602435835446e+00 5.091901549450419395e-01 2.390454676319328442e+01
0.000000000000000000e+00 -7.331764071754671932e+03 1.351393766748664405e+00 -2.218328513023700488e+00 -4.506432851538804130e-01 1.944102009440075562e+01
0.000000000000000000e+00 -6.899197043872176437e+03 -1.414913211341200849e+00 -8.792336549324097916e-02 -1.957265013254394503e-02 1.964551949039308809e+01
0.000000000000000000e+00 -5.839794957625347706e+03 -6.744362962644530057e-01 -7.807609122513245126e+00 1.823537806209647449e-01 1.950824916875209780e+01
0.000000000000000000e+00 -5.681769995308154648e+03 -5.971567650904848534e+00 -1.862601860263382925e+00 7.340418835847954959e-01 2.041676653683168752e+01
0.000000000000000000e+00 -4.918693963417490522e+03 -1.304049024423139080e+00 -6.159521351299108716e+00 4.485964209986721407e-01 2.131898344880451290e+01
0.000000000000000000e+00 -3.975980081490576595e+03 1.590714958106573818e-01 -3.977846966145877516e+00 8.420613115919426406e-01 2.455914922382041254e+01
0.000000000000000000e+00 -3.930872967673494259e+03 2.827777452567303840e-02 -6.643590337802099732e+00 3.092788805803676766e-01 2.407030291694825763e+01
0.000000000000000000e+00 -3.502829926880648600e+03 -5.835849184130475820e+00 3.367325020016824766e-01 3.997562431449064313e-01 2.440746042666432203e+01
0.000000000000000000e+00 -3.184452060148828878e+03 -6.243749166284660035e+00 -9.750616914959167048e-01 7.389546292525710491e-01 2.422994734293574837e+01
0.000000000000000000e+00 -3.027134843068300142e+03 1.904265887673847857e+00 -9.428074745297720938e-03 -2.941982439434580598e-01 2.320145052339299951e+01
0.000000000000000000e+00 -2.890942350295639699e+03 1.121044175455271130e+00 -6.755435730617672441e+00 8.301016863614312236e-01 2.483094185003056253e+01
0.000000000000000000e+00 -2.649255421856585599e+03 -7.828863816189116420e+00 1.425918028469148169e+00 -7.392476227850672821e-01 2.032083396788548413e+01
0.000000000000000000e+00 -2.621125248309269864e+03 -5.839661207575393753e+00 -4.630337607312447368e+00 -5.360069535544242925e-02 2.566807889149736610e+01
0.000000000000000000e+00 -2.621125248309269864e+03 -2.149625721022945690e+00 3.751645488623225333e-01 -2.223152028803652147e+00 2.361812541229058837e+01
0.000000000000000000e+00 -2.621125248309269864e+03 9.822072017885510320e-01 -2.273240167500511610e+00 -2.887959716433828650e+00 1.946035830275258149e+01
0.000000000000000000e+00 -2.621125248309269864e+03 -6.289500885184564183e+00 1.208562779323314018e+00 -1.587136965072375894e+00 2.362079568405782481e+01
0.000000000000000000e+00 -2.621125248309269864e+03 -6.306281123170379033e+00 -3.459765970383230638e+00 -1.290773937064009669e+00 2.595427647682014083e+01
0.000000000000000000e+00 -2.621125248309269864e+03 -1.492857421794416162e+00 5.945602209228670887e-01 -2.713221542331480052e+00 2.141263996546277326e+01
0.000000000000000000e+00 -2.621125248309269864e+03 -5.908573410609442078e+00 -4.781907751948784480e+00 -2.734044466884354208e+00 2.302788216093036766e+01
0.000000000000000000e+00 -2.621125248309269864e+03 -2.256932403086542749e+00 -5.079863916721467199e+00 -1.215308744705247523e+00 2.545794612404974444e+01
0.000000000000000000e+00 -2.621125248309269864e+03 -1.850087701991434130e-01 -5.105492143591261467e+00 -2.959029915773256025e+00 2.079825907749227554e+01
0.000000000000000000e+00 -2.621125248309269864e+03 -6.147008673122249967e+00 -7.341846464459527155e+00 -1.413504290039676370e+00 2.361763436010691919e+01
0.000000000000000000e+00 -2.621125248309269864e+03 -3.683458381356945921e+00 -4.501592386790369993e+00 -2.253137036364531554e+00 2.140464870948262188e+01
0.000000000000000000e+00 -2.621125248309269864e+03 -7.411056261732360539e-01 -1.672572208492258738e+00 -1.759789696181216723e+00 2.443212607911558365e+01
0.000000000000000000e+00 -2.621125248309269864e+03 -5.456047962242669414e-01 3.812903339093018928e-01 -2.557534954686988105e+00 2.197611026495364328e+01
0.000000000000000000e+00 -2.621125248309269864e+03 -6.129624339435536307e+00 -5.998313537692992803e+00 -7.831450911011295091e-02 2.580818297287764906e+01
0.000000000000000000e+00 -2.621125248309269864e+03 -6.104890570320304022e+00 -8.010969005374093399e-01 -1.565225355872057023e+00 2.516127616165486103e+01
0.000000000000000000e+00 -2.621125248309269864e+03 -5.947405065067830066e-01 6.244050289409290855e-01 -2.337154008640712988e+00 2.497910745175532199e+01
0.000000000000000000e+00 -2.621125248309269864e+03 -3.859553326201813128e+00 -2.608185760741880799e+00 -2.467998630754526523e+00 1.930002520547384393e+01
0.000000000000000000e+00 -2.621125248309269864e+03 -5.591114674262133377e+00 -2.813345654282246144e+00 -1.862764358332157144e+00 1.956337354175837362e+01
0.000000000000000000e+00 -2.621125248309269864e+03 2.037030569044873118e-01 -8.442476749914256118e-01 -2.236205029112306786e+00 2.446187324855254275e+01
